CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 305, 'n_oversamples': 19, 'n_iter': 1, 'feature_weighting': 'none'} - results: ROC_AUC: 0.026448±0.0010, PRECISION: 0.004061±0.0001, PRECISION_RECALL_MIN_DEN: 0.040605±0.0014, RECALL: 0.040605±0.0014, MAP: 0.018032±0.0011, MRR: 0.018032±0.0011, NDCG: 0.023291±0.0011, F1: 0.007383±0.0003, HIT_RATE: 0.040605±0.0014, ARHR: 0.018032±0.0011, RMSE: 0.877959±0.0023, NOVELTY: 0.005508±0.0000, AVERAGE_POPULARITY: 0.500878±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.955626±0.0003, DIVERSITY_HERFINDAHL: 0.995541±0.0000, COVERAGE_ITEM: 0.042844±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.290225±0.0011, SHANNON_ENTROPY: 8.279558±0.0105, 
CrossSearchBayesianSkopt: New best config found. Config 28: {'num_factors': 373, 'n_oversamples': 13, 'n_iter': 14, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.040761±0.0014, PRECISION: 0.006120±0.0002, PRECISION_RECALL_MIN_DEN: 0.061201±0.0020, RECALL: 0.061201±0.0020, MAP: 0.027663±0.0014, MRR: 0.027663±0.0014, NDCG: 0.035509±0.0015, F1: 0.011128±0.0004, HIT_RATE: 0.061201±0.0020, ARHR: 0.027663±0.0014, RMSE: 0.848318±0.0077, NOVELTY: 0.005779±0.0000, AVERAGE_POPULARITY: 0.392364±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.973858±0.0002, DIVERSITY_HERFINDAHL: 0.997364±0.0000, COVERAGE_ITEM: 0.084931±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.255065±0.0012, SHANNON_ENTROPY: 9.072464±0.0063, 
CrossSearchBayesianSkopt: Config 29 is suboptimal. Config: {'num_factors': 164, 'n_oversamples': 30, 'n_iter': 19, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038578±0.0023, PRECISION: 0.005827±0.0004, PRECISION_RECALL_MIN_DEN: 0.058266±0.0038, RECALL: 0.058266±0.0038, MAP: 0.026089±0.0021, MRR: 0.026089±0.0021, NDCG: 0.033615±0.0023, F1: 0.010594±0.0007, HIT_RATE: 0.058266±0.0038, ARHR: 0.026089±0.0021, RMSE: 0.875967±0.0037, NOVELTY: 0.005830±0.0000, AVERAGE_POPULARITY: 0.331978±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.974674±0.0001, DIVERSITY_HERFINDAHL: 0.997445±0.0000, COVERAGE_ITEM: 0.043460±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.443854±0.0032, SHANNON_ENTROPY: 8.874813±0.0031, 
CrossSearchBayesianSkopt: Config 30 is suboptimal. Config: {'num_factors': 382, 'n_oversamples': 4, 'n_iter': 6, 'feature_weighting': 'none'} - results: ROC_AUC: 0.038894±0.0020, PRECISION: 0.005750±0.0003, PRECISION_RECALL_MIN_DEN: 0.057498±0.0027, RECALL: 0.057498±0.0027, MAP: 0.026457±0.0018, MRR: 0.026457±0.0018, NDCG: 0.033743±0.0020, F1: 0.010454±0.0005, HIT_RATE: 0.057498±0.0027, ARHR: 0.026457±0.0018, RMSE: 0.868554±0.0014, NOVELTY: 0.005777±0.0000, AVERAGE_POPULARITY: 0.362520±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.975203±0.0001, DIVERSITY_HERFINDAHL: 0.997498±0.0000, COVERAGE_ITEM: 0.059043±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.344273±0.0024, SHANNON_ENTROPY: 8.977617±0.0054, 
CrossSearchBayesianSkopt: Config 31 is suboptimal. Config: {'num_factors': 20, 'n_oversamples': 12, 'n_iter': 3, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.026488±0.0022, PRECISION: 0.004164±0.0003, PRECISION_RECALL_MIN_DEN: 0.041644±0.0026, RECALL: 0.041644±0.0026, MAP: 0.018227±0.0014, MRR: 0.018227±0.0014, NDCG: 0.023660±0.0017, F1: 0.007572±0.0005, HIT_RATE: 0.041644±0.0026, ARHR: 0.018227±0.0014, RMSE: 0.852646±0.0031, NOVELTY: 0.005346±0.0000, AVERAGE_POPULARITY: 0.597973±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.907091±0.0015, DIVERSITY_HERFINDAHL: 0.990689±0.0001, COVERAGE_ITEM: 0.014555±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.377421±0.0070, SHANNON_ENTROPY: 7.078139±0.0206, 
CrossSearchBayesianSkopt: Config 32 is suboptimal. Config: {'num_factors': 105, 'n_oversamples': 27, 'n_iter': 17, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.016642±0.0010, PRECISION: 0.002904±0.0002, PRECISION_RECALL_MIN_DEN: 0.029042±0.0017, RECALL: 0.029042±0.0017, MAP: 0.010458±0.0007, MRR: 0.010458±0.0007, NDCG: 0.014749±0.0009, F1: 0.005280±0.0003, HIT_RATE: 0.029042±0.0017, ARHR: 0.010458±0.0007, RMSE: 0.800864±0.0025, NOVELTY: 0.005479±0.0000, AVERAGE_POPULARITY: 0.624805±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.819399±0.0020, DIVERSITY_HERFINDAHL: 0.981921±0.0002, COVERAGE_ITEM: 0.118875±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.085256±0.0004, SHANNON_ENTROPY: 6.886975±0.0085, 
CrossSearchBayesianSkopt: Config 33 is suboptimal. Config: {'num_factors': 433, 'n_oversamples': 17, 'n_iter': 16, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.037348±0.0020, PRECISION: 0.005547±0.0002, PRECISION_RECALL_MIN_DEN: 0.055465±0.0024, RECALL: 0.055465±0.0024, MAP: 0.025029±0.0011, MRR: 0.025029±0.0011, NDCG: 0.032179±0.0014, F1: 0.010085±0.0004, HIT_RATE: 0.055465±0.0024, ARHR: 0.025029±0.0011, RMSE: 0.894132±0.0048, NOVELTY: 0.006220±0.0000, AVERAGE_POPULARITY: 0.201478±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.987557±0.0000, DIVERSITY_HERFINDAHL: 0.998733±0.0000, COVERAGE_ITEM: 0.080616±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.480356±0.0018, SHANNON_ENTROPY: 9.869792±0.0049, 
CrossSearchBayesianSkopt: Config 34 is suboptimal. Config: {'num_factors': 222, 'n_oversamples': 20, 'n_iter': 18, 'feature_weighting': 'none'} - results: ROC_AUC: 0.034784±0.0008, PRECISION: 0.005366±0.0001, PRECISION_RECALL_MIN_DEN: 0.053659±0.0012, RECALL: 0.053659±0.0012, MAP: 0.023730±0.0007, MRR: 0.023730±0.0007, NDCG: 0.030699±0.0007, F1: 0.009756±0.0002, HIT_RATE: 0.053659±0.0012, ARHR: 0.023730±0.0007, RMSE: 0.869471±0.0011, NOVELTY: 0.005517±0.0000, AVERAGE_POPULARITY: 0.502057±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.947985±0.0002, DIVERSITY_HERFINDAHL: 0.994777±0.0000, COVERAGE_ITEM: 0.038183±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.265137±0.0044, SHANNON_ENTROPY: 7.979892±0.0052, 
CrossSearchBayesianSkopt: Config 35 is suboptimal. Config: {'num_factors': 200, 'n_oversamples': 29, 'n_iter': 4, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.031622±0.0014, PRECISION: 0.005041±0.0002, PRECISION_RECALL_MIN_DEN: 0.050407±0.0016, RECALL: 0.050407±0.0016, MAP: 0.021281±0.0013, MRR: 0.021281±0.0013, NDCG: 0.028037±0.0013, F1: 0.009165±0.0003, HIT_RATE: 0.050407±0.0016, ARHR: 0.021281±0.0013, RMSE: 0.780704±0.0020, NOVELTY: 0.005646±0.0000, AVERAGE_POPULARITY: 0.473318±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.947400±0.0005, DIVERSITY_HERFINDAHL: 0.994719±0.0001, COVERAGE_ITEM: 0.084877±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.151408±0.0011, SHANNON_ENTROPY: 8.213601±0.0094, 
CrossSearchBayesianSkopt: Config 36 is suboptimal. Config: {'num_factors': 271, 'n_oversamples': 2, 'n_iter': 16, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.036816±0.0016, PRECISION: 0.005668±0.0002, PRECISION_RECALL_MIN_DEN: 0.056685±0.0019, RECALL: 0.056685±0.0019, MAP: 0.025421±0.0012, MRR: 0.025421±0.0012, NDCG: 0.032699±0.0014, F1: 0.010306±0.0003, HIT_RATE: 0.056685±0.0019, ARHR: 0.025421±0.0012, RMSE: 0.803970±0.0055, NOVELTY: 0.005719±0.0000, AVERAGE_POPULARITY: 0.427783±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.963143±0.0002, DIVERSITY_HERFINDAHL: 0.996293±0.0000, COVERAGE_ITEM: 0.084715±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.194879±0.0027, SHANNON_ENTROPY: 8.643966±0.0118, 
CrossSearchBayesianSkopt: Config 37 is suboptimal. Config: {'num_factors': 252, 'n_oversamples': 19, 'n_iter': 2, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.033173±0.0015, PRECISION: 0.004828±0.0002, PRECISION_RECALL_MIN_DEN: 0.048284±0.0017, RECALL: 0.048284±0.0017, MAP: 0.022724±0.0014, MRR: 0.022724±0.0014, NDCG: 0.028737±0.0015, F1: 0.008779±0.0003, HIT_RATE: 0.048284±0.0017, ARHR: 0.022724±0.0014, RMSE: 0.860258±0.0018, NOVELTY: 0.005743±0.0000, AVERAGE_POPULARITY: 0.378497±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.976761±0.0001, DIVERSITY_HERFINDAHL: 0.997654±0.0000, COVERAGE_ITEM: 0.050954±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.417830±0.0025, SHANNON_ENTROPY: 9.032704±0.0049, 
CrossSearchBayesianSkopt: Config 38 is suboptimal. Config: {'num_factors': 30, 'n_oversamples': 29, 'n_iter': 2, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.011422±0.0010, PRECISION: 0.002091±0.0001, PRECISION_RECALL_MIN_DEN: 0.020912±0.0009, RECALL: 0.020912±0.0009, MAP: 0.007163±0.0007, MRR: 0.007163±0.0007, NDCG: 0.010311±0.0006, F1: 0.003802±0.0002, HIT_RATE: 0.020912±0.0009, ARHR: 0.007163±0.0007, RMSE: 0.834867±0.0017, NOVELTY: 0.005088±0.0000, AVERAGE_POPULARITY: 0.822609±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.329554±0.0071, DIVERSITY_HERFINDAHL: 0.932948±0.0007, COVERAGE_ITEM: 0.034539±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.038745±0.0003, SHANNON_ENTROPY: 4.324023±0.0194, 
CrossSearchBayesianSkopt: Config 39 is suboptimal. Config: {'num_factors': 323, 'n_oversamples': 27, 'n_iter': 12, 'feature_weighting': 'none'} - results: ROC_AUC: 0.038337±0.0018, PRECISION: 0.005714±0.0003, PRECISION_RECALL_MIN_DEN: 0.057136±0.0030, RECALL: 0.057136±0.0030, MAP: 0.025541±0.0017, MRR: 0.025541±0.0017, NDCG: 0.032959±0.0020, F1: 0.010388±0.0005, HIT_RATE: 0.057136±0.0030, ARHR: 0.025541±0.0017, RMSE: 0.869868±0.0014, NOVELTY: 0.005705±0.0000, AVERAGE_POPULARITY: 0.396707±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.969474±0.0001, DIVERSITY_HERFINDAHL: 0.996926±0.0000, COVERAGE_ITEM: 0.051571±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.322598±0.0011, SHANNON_ENTROPY: 8.690742±0.0044, 
CrossSearchBayesianSkopt: Config 40 is suboptimal. Config: {'num_factors': 500, 'n_oversamples': 4, 'n_iter': 19, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.036500±0.0024, PRECISION: 0.005411±0.0004, PRECISION_RECALL_MIN_DEN: 0.054110±0.0037, RECALL: 0.054110±0.0037, MAP: 0.024541±0.0015, MRR: 0.024541±0.0015, NDCG: 0.031487±0.0020, F1: 0.009838±0.0007, HIT_RATE: 0.054110±0.0037, ARHR: 0.024541±0.0015, RMSE: 0.895204±0.0033, NOVELTY: 0.006288±0.0000, AVERAGE_POPULARITY: 0.184451±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.988821±0.0000, DIVERSITY_HERFINDAHL: 0.998860±0.0000, COVERAGE_ITEM: 0.089408±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.482196±0.0015, SHANNON_ENTROPY: 10.027069±0.0055, 
CrossSearchBayesianSkopt: New best config found. Config 41: {'num_factors': 491, 'n_oversamples': 28, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042061±0.0023, PRECISION: 0.006301±0.0002, PRECISION_RECALL_MIN_DEN: 0.063008±0.0021, RECALL: 0.063008±0.0021, MAP: 0.028190±0.0020, MRR: 0.028190±0.0020, NDCG: 0.036348±0.0019, F1: 0.011456±0.0004, HIT_RATE: 0.063008±0.0021, ARHR: 0.028190±0.0020, RMSE: 0.886792±0.0068, NOVELTY: 0.005912±0.0000, AVERAGE_POPULARITY: 0.335185±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.982181±0.0001, DIVERSITY_HERFINDAHL: 0.998196±0.0000, COVERAGE_ITEM: 0.101000±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.300548±0.0021, SHANNON_ENTROPY: 9.565802±0.0028, 
CrossSearchBayesianSkopt: New best config found. Config 42: {'num_factors': 498, 'n_oversamples': 29, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042201±0.0023, PRECISION: 0.006441±0.0002, PRECISION_RECALL_MIN_DEN: 0.064408±0.0024, RECALL: 0.064408±0.0024, MAP: 0.028255±0.0019, MRR: 0.028255±0.0019, NDCG: 0.036705±0.0020, F1: 0.011711±0.0004, HIT_RATE: 0.064408±0.0024, ARHR: 0.028255±0.0019, RMSE: 0.887660±0.0105, NOVELTY: 0.005918±0.0000, AVERAGE_POPULARITY: 0.332305±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.982490±0.0000, DIVERSITY_HERFINDAHL: 0.998227±0.0000, COVERAGE_ITEM: 0.101855±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.302616±0.0012, SHANNON_ENTROPY: 9.587954±0.0043, 
CrossSearchBayesianSkopt: Config 43 is suboptimal. Config: {'num_factors': 499, 'n_oversamples': 28, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.027065±0.0018, PRECISION: 0.004192±0.0001, PRECISION_RECALL_MIN_DEN: 0.041915±0.0013, RECALL: 0.041915±0.0013, MAP: 0.018008±0.0018, MRR: 0.018008±0.0018, NDCG: 0.023588±0.0016, F1: 0.007621±0.0002, HIT_RATE: 0.041915±0.0013, ARHR: 0.018008±0.0018, RMSE: 0.856198±0.0005, NOVELTY: 0.005819±0.0000, AVERAGE_POPULARITY: 0.351796±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.981799±0.0000, DIVERSITY_HERFINDAHL: 0.998158±0.0000, COVERAGE_ITEM: 0.070408±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.393823±0.0029, SHANNON_ENTROPY: 9.427403±0.0011, 
CrossSearchBayesianSkopt: New best config found. Config 44: {'num_factors': 500, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.041840±0.0020, PRECISION: 0.006287±0.0002, PRECISION_RECALL_MIN_DEN: 0.062873±0.0018, RECALL: 0.062873±0.0018, MAP: 0.028279±0.0019, MRR: 0.028279±0.0019, NDCG: 0.036376±0.0018, F1: 0.011431±0.0003, HIT_RATE: 0.062873±0.0018, ARHR: 0.028279±0.0019, RMSE: 0.887660±0.0089, NOVELTY: 0.005918±0.0000, AVERAGE_POPULARITY: 0.332124±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.982538±0.0000, DIVERSITY_HERFINDAHL: 0.998232±0.0000, COVERAGE_ITEM: 0.101076±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.305374±0.0010, SHANNON_ENTROPY: 9.590361±0.0048, 
CrossSearchBayesianSkopt: Config 45 is suboptimal. Config: {'num_factors': 500, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.041408±0.0021, PRECISION: 0.006346±0.0001, PRECISION_RECALL_MIN_DEN: 0.063460±0.0013, RECALL: 0.063460±0.0013, MAP: 0.027684±0.0022, MRR: 0.027684±0.0022, NDCG: 0.036039±0.0019, F1: 0.011538±0.0002, HIT_RATE: 0.063460±0.0013, ARHR: 0.027684±0.0022, RMSE: 0.888945±0.0058, NOVELTY: 0.005918±0.0000, AVERAGE_POPULARITY: 0.332372±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.982520±0.0001, DIVERSITY_HERFINDAHL: 0.998230±0.0000, COVERAGE_ITEM: 0.101422±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.304295±0.0017, SHANNON_ENTROPY: 9.590068±0.0036, 
CrossSearchBayesianSkopt: Config 46 is suboptimal. Config: {'num_factors': 283, 'n_oversamples': 28, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038889±0.0022, PRECISION: 0.005813±0.0003, PRECISION_RECALL_MIN_DEN: 0.058130±0.0026, RECALL: 0.058130±0.0026, MAP: 0.026431±0.0017, MRR: 0.026431±0.0017, NDCG: 0.033856±0.0019, F1: 0.010569±0.0005, HIT_RATE: 0.058130±0.0026, ARHR: 0.026431±0.0017, RMSE: 0.890153±0.0044, NOVELTY: 0.006040±0.0000, AVERAGE_POPULARITY: 0.253961±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.982999±0.0000, DIVERSITY_HERFINDAHL: 0.998278±0.0000, COVERAGE_ITEM: 0.060103±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.473623±0.0032, SHANNON_ENTROPY: 9.425045±0.0042, 
CrossSearchBayesianSkopt: Config 47 is suboptimal. Config: {'num_factors': 498, 'n_oversamples': 3, 'n_iter': 1, 'feature_weighting': 'none'} - results: ROC_AUC: 0.028255±0.0016, PRECISION: 0.004377±0.0002, PRECISION_RECALL_MIN_DEN: 0.043767±0.0017, RECALL: 0.043767±0.0017, MAP: 0.018840±0.0017, MRR: 0.018840±0.0017, NDCG: 0.024651±0.0017, F1: 0.007958±0.0003, HIT_RATE: 0.043767±0.0017, ARHR: 0.018840±0.0017, RMSE: 0.874966±0.0028, NOVELTY: 0.005671±0.0000, AVERAGE_POPULARITY: 0.418828±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.972842±0.0002, DIVERSITY_HERFINDAHL: 0.997262±0.0000, COVERAGE_ITEM: 0.061076±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.323158±0.0039, SHANNON_ENTROPY: 8.947643±0.0077, 
CrossSearchBayesianSkopt: Config 48 is suboptimal. Config: {'num_factors': 265, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038839±0.0018, PRECISION: 0.005772±0.0002, PRECISION_RECALL_MIN_DEN: 0.057724±0.0021, RECALL: 0.057724±0.0021, MAP: 0.026312±0.0015, MRR: 0.026312±0.0015, NDCG: 0.033678±0.0016, F1: 0.010495±0.0004, HIT_RATE: 0.057724±0.0021, ARHR: 0.026312±0.0015, RMSE: 0.886639±0.0041, NOVELTY: 0.006011±0.0000, AVERAGE_POPULARITY: 0.263614±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.982195±0.0000, DIVERSITY_HERFINDAHL: 0.998197±0.0000, COVERAGE_ITEM: 0.057940±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.469570±0.0020, SHANNON_ENTROPY: 9.361445±0.0039, 
CrossSearchBayesianSkopt: Config 49 is suboptimal. Config: {'num_factors': 494, 'n_oversamples': 28, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.037363±0.0015, PRECISION: 0.005560±0.0002, PRECISION_RECALL_MIN_DEN: 0.055601±0.0017, RECALL: 0.055601±0.0017, MAP: 0.025073±0.0013, MRR: 0.025073±0.0013, NDCG: 0.032241±0.0014, F1: 0.010109±0.0003, HIT_RATE: 0.055601±0.0017, ARHR: 0.025073±0.0013, RMSE: 0.896541±0.0048, NOVELTY: 0.006285±0.0000, AVERAGE_POPULARITY: 0.185306±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.988714±0.0001, DIVERSITY_HERFINDAHL: 0.998849±0.0000, COVERAGE_ITEM: 0.088597±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.482160±0.0012, SHANNON_ENTROPY: 10.014167±0.0058, 
CrossSearchBayesianSkopt: Config 50 is suboptimal. Config: {'num_factors': 494, 'n_oversamples': 28, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.039386±0.0027, PRECISION: 0.005790±0.0003, PRECISION_RECALL_MIN_DEN: 0.057904±0.0034, RECALL: 0.057904±0.0034, MAP: 0.026937±0.0022, MRR: 0.026937±0.0022, NDCG: 0.034200±0.0025, F1: 0.010528±0.0006, HIT_RATE: 0.057904±0.0034, ARHR: 0.026937±0.0022, RMSE: 0.876339±0.0020, NOVELTY: 0.005969±0.0000, AVERAGE_POPULARITY: 0.282083±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.982202±0.0001, DIVERSITY_HERFINDAHL: 0.998198±0.0000, COVERAGE_ITEM: 0.075469±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.372498±0.0014, SHANNON_ENTROPY: 9.442238±0.0051, 
CrossSearchBayesianSkopt: Config 51 is suboptimal. Config: {'num_factors': 313, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038352±0.0022, PRECISION: 0.005628±0.0002, PRECISION_RECALL_MIN_DEN: 0.056278±0.0023, RECALL: 0.056278±0.0023, MAP: 0.026105±0.0018, MRR: 0.026105±0.0018, NDCG: 0.033198±0.0019, F1: 0.010232±0.0004, HIT_RATE: 0.056278±0.0023, ARHR: 0.026105±0.0018, RMSE: 0.890048±0.0037, NOVELTY: 0.006076±0.0000, AVERAGE_POPULARITY: 0.242504±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.984183±0.0000, DIVERSITY_HERFINDAHL: 0.998396±0.0000, COVERAGE_ITEM: 0.064569±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.473198±0.0017, SHANNON_ENTROPY: 9.527077±0.0025, 
CrossSearchBayesianSkopt: Config 52 is suboptimal. Config: {'num_factors': 408, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.041243±0.0014, PRECISION: 0.006179±0.0003, PRECISION_RECALL_MIN_DEN: 0.061789±0.0026, RECALL: 0.061789±0.0026, MAP: 0.027571±0.0013, MRR: 0.027571±0.0013, NDCG: 0.035596±0.0016, F1: 0.011234±0.0005, HIT_RATE: 0.061789±0.0026, ARHR: 0.027571±0.0013, RMSE: 0.861794±0.0066, NOVELTY: 0.005814±0.0000, AVERAGE_POPULARITY: 0.376438±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.976634±0.0001, DIVERSITY_HERFINDAHL: 0.997641±0.0000, COVERAGE_ITEM: 0.089138±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.268749±0.0019, SHANNON_ENTROPY: 9.220468±0.0025, 
CrossSearchBayesianSkopt: Config 53 is suboptimal. Config: {'num_factors': 409, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.041022±0.0015, PRECISION: 0.006224±0.0002, PRECISION_RECALL_MIN_DEN: 0.062240±0.0018, RECALL: 0.062240±0.0018, MAP: 0.027602±0.0015, MRR: 0.027602±0.0015, NDCG: 0.035707±0.0015, F1: 0.011316±0.0003, HIT_RATE: 0.062240±0.0018, ARHR: 0.027602±0.0015, RMSE: 0.863633±0.0066, NOVELTY: 0.005815±0.0000, AVERAGE_POPULARITY: 0.375708±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.976721±0.0001, DIVERSITY_HERFINDAHL: 0.997650±0.0000, COVERAGE_ITEM: 0.088792±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.270372±0.0011, SHANNON_ENTROPY: 9.224066±0.0080, 
CrossSearchBayesianSkopt: Config 54 is suboptimal. Config: {'num_factors': 22, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.031210±0.0011, PRECISION: 0.004887±0.0001, PRECISION_RECALL_MIN_DEN: 0.048871±0.0010, RECALL: 0.048871±0.0010, MAP: 0.020761±0.0004, MRR: 0.020761±0.0004, NDCG: 0.027303±0.0005, F1: 0.008886±0.0002, HIT_RATE: 0.048871±0.0010, ARHR: 0.020761±0.0004, RMSE: 0.852668±0.0024, NOVELTY: 0.005392±0.0000, AVERAGE_POPULARITY: 0.570011±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.916798±0.0006, DIVERSITY_HERFINDAHL: 0.991659±0.0001, COVERAGE_ITEM: 0.015107±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.404419±0.0073, SHANNON_ENTROPY: 7.225717±0.0136, 
CrossSearchBayesianSkopt: Config 55 is suboptimal. Config: {'num_factors': 496, 'n_oversamples': 4, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.036942±0.0016, PRECISION: 0.005488±0.0002, PRECISION_RECALL_MIN_DEN: 0.054878±0.0021, RECALL: 0.054878±0.0021, MAP: 0.024857±0.0013, MRR: 0.024857±0.0013, NDCG: 0.031904±0.0015, F1: 0.009978±0.0004, HIT_RATE: 0.054878±0.0021, ARHR: 0.024857±0.0013, RMSE: 0.895488±0.0065, NOVELTY: 0.006286±0.0000, AVERAGE_POPULARITY: 0.185076±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.988770±0.0000, DIVERSITY_HERFINDAHL: 0.998855±0.0000, COVERAGE_ITEM: 0.089073±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.481862±0.0013, SHANNON_ENTROPY: 10.020059±0.0033, 
