SearchBayesianSkopt: New best config found. Config 0: {'topK': 453, 'shrink': 1395, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5655459092275437, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0628412, PRECISION: 0.0098580, PRECISION_RECALL_MIN_DEN: 0.0328600, RECALL: 0.0328600, MAP: 0.0149478, MRR: 0.0428288, NDCG: 0.0266013, F1: 0.0151662, HIT_RATE: 0.0985801, ARHR: 0.0438360, RMSE: 1.8477637, NOVELTY: 0.0063952, AVERAGE_POPULARITY: 0.1474035, DIVERSITY_MEAN_INTER_LIST: 0.9790137, DIVERSITY_HERFINDAHL: 0.9978854, COVERAGE_ITEM: 0.1639362, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2457403, SHANNON_ENTROPY: 9.8363869, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 30, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0162362, PRECISION: 0.0024808, PRECISION_RECALL_MIN_DEN: 0.0082694, RECALL: 0.0082694, MAP: 0.0039875, MRR: 0.0118796, NDCG: 0.0069952, F1: 0.0038167, HIT_RATE: 0.0248082, ARHR: 0.0119211, RMSE: 0.9876768, NOVELTY: 0.0068345, AVERAGE_POPULARITY: 0.1151996, DIVERSITY_MEAN_INTER_LIST: 0.9796760, DIVERSITY_HERFINDAHL: 0.9979516, COVERAGE_ITEM: 0.5098675, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3768444, SHANNON_ENTROPY: 11.7050551, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 25, 'shrink': 58, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5684116271542846, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0871711, PRECISION: 0.0147707, PRECISION_RECALL_MIN_DEN: 0.0492356, RECALL: 0.0492356, MAP: 0.0213637, MRR: 0.0597120, NDCG: 0.0384173, F1: 0.0227241, HIT_RATE: 0.1477069, ARHR: 0.0619015, RMSE: 0.9353126, NOVELTY: 0.0048665, AVERAGE_POPULARITY: 0.1581040, DIVERSITY_MEAN_INTER_LIST: 0.9922243, DIVERSITY_HERFINDAHL: 0.9992062, COVERAGE_ITEM: 0.5872398, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3857129, SHANNON_ENTROPY: 12.0198093, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 54, 'shrink': 135, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9951601464726598, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0197589, PRECISION: 0.0029868, PRECISION_RECALL_MIN_DEN: 0.0099559, RECALL: 0.0099559, MAP: 0.0048130, MRR: 0.0140115, NDCG: 0.0083944, F1: 0.0045950, HIT_RATE: 0.0298678, ARHR: 0.0142252, RMSE: 5.7673722, NOVELTY: 0.0063406, AVERAGE_POPULARITY: 0.1596233, DIVERSITY_MEAN_INTER_LIST: 0.9758045, DIVERSITY_HERFINDAHL: 0.9975645, COVERAGE_ITEM: 0.1728575, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2000711, SHANNON_ENTROPY: 9.5957838, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.43404246376727773, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0828183, PRECISION: 0.0135303, PRECISION_RECALL_MIN_DEN: 0.0451009, RECALL: 0.0451009, MAP: 0.0202540, MRR: 0.0581214, NDCG: 0.0361573, F1: 0.0208158, HIT_RATE: 0.1353028, ARHR: 0.0594254, RMSE: 0.7625103, NOVELTY: 0.0051356, AVERAGE_POPULARITY: 0.7008496, DIVERSITY_MEAN_INTER_LIST: 0.7809974, DIVERSITY_HERFINDAHL: 0.9780870, COVERAGE_ITEM: 0.0535820, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0865771, SHANNON_ENTROPY: 6.4862197, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.3341667416833005, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0835033, PRECISION: 0.0142811, PRECISION_RECALL_MIN_DEN: 0.0476035, RECALL: 0.0476035, MAP: 0.0203621, MRR: 0.0567862, NDCG: 0.0368116, F1: 0.0219708, HIT_RATE: 0.1428105, ARHR: 0.0589282, RMSE: 0.9920008, NOVELTY: 0.0063047, AVERAGE_POPULARITY: 0.0769769, DIVERSITY_MEAN_INTER_LIST: 0.9965866, DIVERSITY_HERFINDAHL: 0.9996424, COVERAGE_ITEM: 0.6333604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4391880, SHANNON_ENTROPY: 12.5503843, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.35743770759026744, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1032321, PRECISION: 0.0183287, PRECISION_RECALL_MIN_DEN: 0.0610957, RECALL: 0.0610957, MAP: 0.0245537, MRR: 0.0682653, NDCG: 0.0455080, F1: 0.0281980, HIT_RATE: 0.1832871, ARHR: 0.0709047, RMSE: 0.9748796, NOVELTY: 0.0062278, AVERAGE_POPULARITY: 0.1778989, DIVERSITY_MEAN_INTER_LIST: 0.9862064, DIVERSITY_HERFINDAHL: 0.9986045, COVERAGE_ITEM: 0.5165180, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3131076, SHANNON_ENTROPY: 11.3488278, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 35, 'shrink': 1309, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0014582528174031941, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0819574, PRECISION: 0.0136935, PRECISION_RECALL_MIN_DEN: 0.0456450, RECALL: 0.0456450, MAP: 0.0199275, MRR: 0.0554989, NDCG: 0.0357448, F1: 0.0210669, HIT_RATE: 0.1369349, ARHR: 0.0576407, RMSE: 0.9255663, NOVELTY: 0.0057545, AVERAGE_POPULARITY: 0.0864428, DIVERSITY_MEAN_INTER_LIST: 0.9962076, DIVERSITY_HERFINDAHL: 0.9996045, COVERAGE_ITEM: 0.6913220, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4342913, SHANNON_ENTROPY: 12.5925286, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 26, 'shrink': 755, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9949927841722832, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0192477, PRECISION: 0.0031173, PRECISION_RECALL_MIN_DEN: 0.0103912, RECALL: 0.0103912, MAP: 0.0044239, MRR: 0.0127762, NDCG: 0.0080976, F1: 0.0047959, HIT_RATE: 0.0311735, ARHR: 0.0130239, RMSE: 0.9533044, NOVELTY: 0.0041877, AVERAGE_POPULARITY: 0.0059796, DIVERSITY_MEAN_INTER_LIST: 0.9988136, DIVERSITY_HERFINDAHL: 0.9998651, COVERAGE_ITEM: 0.6956475, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5621190, SHANNON_ENTROPY: 13.1961179, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 860, 'shrink': 11, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9950046650009647, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0255812, PRECISION: 0.0043904, PRECISION_RECALL_MIN_DEN: 0.0146347, RECALL: 0.0146347, MAP: 0.0056051, MRR: 0.0164957, NDCG: 0.0107777, F1: 0.0067545, HIT_RATE: 0.0439040, ARHR: 0.0166555, RMSE: 1.9901468, NOVELTY: 0.0018636, AVERAGE_POPULARITY: 0.2415111, DIVERSITY_MEAN_INTER_LIST: 0.9535276, DIVERSITY_HERFINDAHL: 0.9953372, COVERAGE_ITEM: 0.2206542, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2439305, SHANNON_ENTROPY: 9.7716826, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 890, 'shrink': 1432, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.008477633955987997, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0623243, PRECISION: 0.0108373, PRECISION_RECALL_MIN_DEN: 0.0361243, RECALL: 0.0361243, MAP: 0.0140522, MRR: 0.0404057, NDCG: 0.0266711, F1: 0.0166727, HIT_RATE: 0.1083728, ARHR: 0.0412812, RMSE: 0.7044448, NOVELTY: 0.0052777, AVERAGE_POPULARITY: 0.6330435, DIVERSITY_MEAN_INTER_LIST: 0.8681498, DIVERSITY_HERFINDAHL: 0.9868008, COVERAGE_ITEM: 0.1337659, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0904613, SHANNON_ENTROPY: 7.4417726, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 866, 'shrink': 439, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0012208699584030926, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0918561, PRECISION: 0.0148849, PRECISION_RECALL_MIN_DEN: 0.0496165, RECALL: 0.0496165, MAP: 0.0231731, MRR: 0.0647030, NDCG: 0.0404515, F1: 0.0228999, HIT_RATE: 0.1488494, ARHR: 0.0670839, RMSE: 0.8523650, NOVELTY: 0.0060553, AVERAGE_POPULARITY: 0.2474706, DIVERSITY_MEAN_INTER_LIST: 0.9857712, DIVERSITY_HERFINDAHL: 0.9985610, COVERAGE_ITEM: 0.5341984, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2729387, SHANNON_ENTROPY: 11.1814717, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.49229539249812576, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1240829, PRECISION: 0.0210870, PRECISION_RECALL_MIN_DEN: 0.0702900, RECALL: 0.0702900, MAP: 0.0307214, MRR: 0.0857925, NDCG: 0.0550371, F1: 0.0324415, HIT_RATE: 0.2108699, ARHR: 0.0889444, RMSE: 0.9706189, NOVELTY: 0.0059566, AVERAGE_POPULARITY: 0.3094589, DIVERSITY_MEAN_INTER_LIST: 0.9785279, DIVERSITY_HERFINDAHL: 0.9978368, COVERAGE_ITEM: 0.1790754, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2174566, SHANNON_ENTROPY: 9.7764932, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5393394058956129, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1218943, PRECISION: 0.0205157, PRECISION_RECALL_MIN_DEN: 0.0683858, RECALL: 0.0683858, MAP: 0.0302238, MRR: 0.0845791, NDCG: 0.0539351, F1: 0.0315627, HIT_RATE: 0.2051575, ARHR: 0.0875845, RMSE: 0.9696816, NOVELTY: 0.0059712, AVERAGE_POPULARITY: 0.3033294, DIVERSITY_MEAN_INTER_LIST: 0.9791935, DIVERSITY_HERFINDAHL: 0.9979034, COVERAGE_ITEM: 0.1825899, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2204414, SHANNON_ENTROPY: 9.8230168, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 19, 'shrink': 1485, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8977634046531233, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0754425, PRECISION: 0.0127958, PRECISION_RECALL_MIN_DEN: 0.0426527, RECALL: 0.0426527, MAP: 0.0184942, MRR: 0.0519495, NDCG: 0.0333107, F1: 0.0196859, HIT_RATE: 0.1279582, ARHR: 0.0537160, RMSE: 0.9887889, NOVELTY: 0.0055486, AVERAGE_POPULARITY: 0.0676208, DIVERSITY_MEAN_INTER_LIST: 0.9969517, DIVERSITY_HERFINDAHL: 0.9996789, COVERAGE_ITEM: 0.6698026, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4542990, SHANNON_ENTROPY: 12.6876758, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 65, 'shrink': 1138, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.00018909395005906054, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0255325, PRECISION: 0.0041456, PRECISION_RECALL_MIN_DEN: 0.0138186, RECALL: 0.0138186, MAP: 0.0061006, MRR: 0.0173803, NDCG: 0.0109562, F1: 0.0063778, HIT_RATE: 0.0414559, ARHR: 0.0178411, RMSE: 0.9518992, NOVELTY: 0.0050416, AVERAGE_POPULARITY: 0.0100508, DIVERSITY_MEAN_INTER_LIST: 0.9990331, DIVERSITY_HERFINDAHL: 0.9998870, COVERAGE_ITEM: 0.7849689, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5945051, SHANNON_ENTROPY: 13.4328926, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 119, 'shrink': 1457, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9821479195526948, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0646444, PRECISION: 0.0104619, PRECISION_RECALL_MIN_DEN: 0.0348730, RECALL: 0.0348730, MAP: 0.0157136, MRR: 0.0444957, NDCG: 0.0279426, F1: 0.0160952, HIT_RATE: 0.1046189, ARHR: 0.0458182, RMSE: 0.7795462, NOVELTY: 0.0067759, AVERAGE_POPULARITY: 0.0670036, DIVERSITY_MEAN_INTER_LIST: 0.9954467, DIVERSITY_HERFINDAHL: 0.9995284, COVERAGE_ITEM: 0.6597999, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3865631, SHANNON_ENTROPY: 12.3434634, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 65, 'shrink': 1121, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.009436388218532656, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0687508, PRECISION: 0.0115064, PRECISION_RECALL_MIN_DEN: 0.0383548, RECALL: 0.0383548, MAP: 0.0161403, MRR: 0.0456725, NDCG: 0.0295222, F1: 0.0177022, HIT_RATE: 0.1150645, ARHR: 0.0470466, RMSE: 0.9123613, NOVELTY: 0.0053127, AVERAGE_POPULARITY: 0.6081134, DIVERSITY_MEAN_INTER_LIST: 0.8773520, DIVERSITY_HERFINDAHL: 0.9877209, COVERAGE_ITEM: 0.1065153, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1042399, SHANNON_ENTROPY: 7.5942600, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.42617387668128426, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0829638, PRECISION: 0.0142158, PRECISION_RECALL_MIN_DEN: 0.0473859, RECALL: 0.0473859, MAP: 0.0201630, MRR: 0.0562540, NDCG: 0.0365365, F1: 0.0218704, HIT_RATE: 0.1421577, ARHR: 0.0583633, RMSE: 0.9919956, NOVELTY: 0.0062740, AVERAGE_POPULARITY: 0.0760701, DIVERSITY_MEAN_INTER_LIST: 0.9966440, DIVERSITY_HERFINDAHL: 0.9996481, COVERAGE_ITEM: 0.6347121, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4405797, SHANNON_ENTROPY: 12.5623957, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4104702571882021, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0830636, PRECISION: 0.0142484, PRECISION_RECALL_MIN_DEN: 0.0474947, RECALL: 0.0474947, MAP: 0.0201928, MRR: 0.0563109, NDCG: 0.0365988, F1: 0.0219206, HIT_RATE: 0.1424841, ARHR: 0.0584365, RMSE: 0.9919945, NOVELTY: 0.0062786, AVERAGE_POPULARITY: 0.0762042, DIVERSITY_MEAN_INTER_LIST: 0.9966332, DIVERSITY_HERFINDAHL: 0.9996471, COVERAGE_ITEM: 0.6343336, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4403425, SHANNON_ENTROPY: 12.5599624, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 990, 'shrink': 69, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0649137042748889, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0068232, PRECISION: 0.0012567, PRECISION_RECALL_MIN_DEN: 0.0041891, RECALL: 0.0041891, MAP: 0.0014802, MRR: 0.0042556, NDCG: 0.0029342, F1: 0.0019334, HIT_RATE: 0.0125673, ARHR: 0.0043481, RMSE: 3.5241729, NOVELTY: 0.0066036, AVERAGE_POPULARITY: 0.0122034, DIVERSITY_MEAN_INTER_LIST: 0.9700774, DIVERSITY_HERFINDAHL: 0.9969919, COVERAGE_ITEM: 0.4009192, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2792462, SHANNON_ENTROPY: 10.8221263, 
SearchBayesianSkopt: New best config found. Config 50: {'topK': 5, 'shrink': 813, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1353224, PRECISION: 0.0229639, PRECISION_RECALL_MIN_DEN: 0.0765464, RECALL: 0.0765464, MAP: 0.0334106, MRR: 0.0930446, NDCG: 0.0598824, F1: 0.0353291, HIT_RATE: 0.2296393, ARHR: 0.0966096, RMSE: 0.9751999, NOVELTY: 0.0060545, AVERAGE_POPULARITY: 0.2944451, DIVERSITY_MEAN_INTER_LIST: 0.9803298, DIVERSITY_HERFINDAHL: 0.9980170, COVERAGE_ITEM: 0.2485537, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2146019, SHANNON_ENTROPY: 10.1122479, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 779, 'shrink': 1469, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9804760315487386, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436105, PRECISION: 0.0070508, PRECISION_RECALL_MIN_DEN: 0.0235025, RECALL: 0.0235025, MAP: 0.0106260, MRR: 0.0310773, NDCG: 0.0190080, F1: 0.0108473, HIT_RATE: 0.0705076, ARHR: 0.0314776, RMSE: 0.5906717, NOVELTY: 0.0055671, AVERAGE_POPULARITY: 0.3930727, DIVERSITY_MEAN_INTER_LIST: 0.9339052, DIVERSITY_HERFINDAHL: 0.9933753, COVERAGE_ITEM: 0.0586104, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1787187, SHANNON_ENTROPY: 7.9652785, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 312, 'shrink': 1483, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9900027907019342, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0773926, PRECISION: 0.0126816, PRECISION_RECALL_MIN_DEN: 0.0422719, RECALL: 0.0422719, MAP: 0.0190044, MRR: 0.0533056, NDCG: 0.0337256, F1: 0.0195101, HIT_RATE: 0.1268157, ARHR: 0.0551258, RMSE: 0.9661230, NOVELTY: 0.0054396, AVERAGE_POPULARITY: 0.1573447, DIVERSITY_MEAN_INTER_LIST: 0.9924274, DIVERSITY_HERFINDAHL: 0.9992265, COVERAGE_ITEM: 0.6955934, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4019557, SHANNON_ENTROPY: 12.2902953, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 5, 'shrink': 809, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1352339, PRECISION: 0.0229639, PRECISION_RECALL_MIN_DEN: 0.0765464, RECALL: 0.0765464, MAP: 0.0333905, MRR: 0.0929739, NDCG: 0.0598576, F1: 0.0353291, HIT_RATE: 0.2296393, ARHR: 0.0965441, RMSE: 0.9751808, NOVELTY: 0.0060550, AVERAGE_POPULARITY: 0.2942638, DIVERSITY_MEAN_INTER_LIST: 0.9803431, DIVERSITY_HERFINDAHL: 0.9980183, COVERAGE_ITEM: 0.2492566, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2145218, SHANNON_ENTROPY: 10.1146846, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 5, 'shrink': 810, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1352883, PRECISION: 0.0229639, PRECISION_RECALL_MIN_DEN: 0.0765464, RECALL: 0.0765464, MAP: 0.0334011, MRR: 0.0930057, NDCG: 0.0598698, F1: 0.0353291, HIT_RATE: 0.2296393, ARHR: 0.0965759, RMSE: 0.9751874, NOVELTY: 0.0060549, AVERAGE_POPULARITY: 0.2942976, DIVERSITY_MEAN_INTER_LIST: 0.9803397, DIVERSITY_HERFINDAHL: 0.9980180, COVERAGE_ITEM: 0.2488781, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2146537, SHANNON_ENTROPY: 10.1139260, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 5, 'shrink': 810, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1352883, PRECISION: 0.0229639, PRECISION_RECALL_MIN_DEN: 0.0765464, RECALL: 0.0765464, MAP: 0.0334011, MRR: 0.0930057, NDCG: 0.0598698, F1: 0.0353291, HIT_RATE: 0.2296393, ARHR: 0.0965759, RMSE: 0.9751874, NOVELTY: 0.0060549, AVERAGE_POPULARITY: 0.2942976, DIVERSITY_MEAN_INTER_LIST: 0.9803397, DIVERSITY_HERFINDAHL: 0.9980180, COVERAGE_ITEM: 0.2488781, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2146537, SHANNON_ENTROPY: 10.1139260, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 5, 'shrink': 810, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1352883, PRECISION: 0.0229639, PRECISION_RECALL_MIN_DEN: 0.0765464, RECALL: 0.0765464, MAP: 0.0334011, MRR: 0.0930057, NDCG: 0.0598698, F1: 0.0353291, HIT_RATE: 0.2296393, ARHR: 0.0965759, RMSE: 0.9751874, NOVELTY: 0.0060549, AVERAGE_POPULARITY: 0.2942976, DIVERSITY_MEAN_INTER_LIST: 0.9803397, DIVERSITY_HERFINDAHL: 0.9980180, COVERAGE_ITEM: 0.2488781, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2146537, SHANNON_ENTROPY: 10.1139260, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 12, 'shrink': 1465, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.20541438600059153, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0609461, PRECISION: 0.0100375, PRECISION_RECALL_MIN_DEN: 0.0334585, RECALL: 0.0334585, MAP: 0.0151701, MRR: 0.0435414, NDCG: 0.0269608, F1: 0.0154424, HIT_RATE: 0.1003754, ARHR: 0.0445259, RMSE: 0.9636368, NOVELTY: 0.0057336, AVERAGE_POPULARITY: 0.4968542, DIVERSITY_MEAN_INTER_LIST: 0.9334044, DIVERSITY_HERFINDAHL: 0.9933252, COVERAGE_ITEM: 0.1320357, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1528549, SHANNON_ENTROPY: 8.4950378, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 5, 'shrink': 819, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1353768, PRECISION: 0.0230292, PRECISION_RECALL_MIN_DEN: 0.0767640, RECALL: 0.0767640, MAP: 0.0333801, MRR: 0.0929596, NDCG: 0.0599194, F1: 0.0354296, HIT_RATE: 0.2302921, ARHR: 0.0965214, RMSE: 0.9752180, NOVELTY: 0.0060529, AVERAGE_POPULARITY: 0.2946362, DIVERSITY_MEAN_INTER_LIST: 0.9803016, DIVERSITY_HERFINDAHL: 0.9980142, COVERAGE_ITEM: 0.2478508, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2144405, SHANNON_ENTROPY: 10.1082334, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 13, 'shrink': 1428, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9921158768650356, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0537466, PRECISION: 0.0081932, PRECISION_RECALL_MIN_DEN: 0.0273108, RECALL: 0.0273108, MAP: 0.0136420, MRR: 0.0392106, NDCG: 0.0233945, F1: 0.0126050, HIT_RATE: 0.0819324, ARHR: 0.0400682, RMSE: 0.9542406, NOVELTY: 0.0060192, AVERAGE_POPULARITY: 0.4145125, DIVERSITY_MEAN_INTER_LIST: 0.9473677, DIVERSITY_HERFINDAHL: 0.9947213, COVERAGE_ITEM: 0.1464180, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1685827, SHANNON_ENTROPY: 8.8523653, 
SearchBayesianSkopt: Search complete. Best config is 50: {'topK': 5, 'shrink': 813, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'}
