CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 14, 'n_oversamples': 5, 'n_iter': 3, 'feature_weighting': 'none'} - results: ROC_AUC: 0.027553±0.0007, PRECISION: 0.004250±0.0001, PRECISION_RECALL_MIN_DEN: 0.042502±0.0013, RECALL: 0.042502±0.0013, MAP: 0.018783±0.0005, MRR: 0.018783±0.0005, NDCG: 0.024309±0.0006, F1: 0.007728±0.0002, HIT_RATE: 0.042502±0.0013, ARHR: 0.018783±0.0005, RMSE: 0.987769±0.0003, NOVELTY: 0.005035±0.0000, AVERAGE_POPULARITY: 0.725893±0.0088, DIVERSITY_MEAN_INTER_LIST: 0.815786±0.0058, DIVERSITY_HERFINDAHL: 0.981575±0.0006, COVERAGE_ITEM: 0.007613±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.359438±0.0066, SHANNON_ENTROPY: 6.050137±0.0418, 
CrossSearchBayesianSkopt: Config 28 is suboptimal. Config: {'num_factors': 31, 'n_oversamples': 5, 'n_iter': 18, 'feature_weighting': 'none'} - results: ROC_AUC: 0.034405±0.0007, PRECISION: 0.005161±0.0001, PRECISION_RECALL_MIN_DEN: 0.051609±0.0012, RECALL: 0.051609±0.0012, MAP: 0.023924±0.0006, MRR: 0.023924±0.0006, NDCG: 0.030390±0.0007, F1: 0.009384±0.0002, HIT_RATE: 0.051609±0.0012, ARHR: 0.023924±0.0006, RMSE: 0.985311±0.0001, NOVELTY: 0.005173±0.0000, AVERAGE_POPULARITY: 0.620543±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.882733±0.0017, DIVERSITY_HERFINDAHL: 0.988269±0.0002, COVERAGE_ITEM: 0.014415±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.310939±0.0028, SHANNON_ENTROPY: 6.788966±0.0194, 
CrossSearchBayesianSkopt: Config 29 is suboptimal. Config: {'num_factors': 42, 'n_oversamples': 2, 'n_iter': 3, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.038921±0.0011, PRECISION: 0.005701±0.0001, PRECISION_RECALL_MIN_DEN: 0.057010±0.0011, RECALL: 0.057010±0.0011, MAP: 0.027278±0.0007, MRR: 0.027278±0.0007, NDCG: 0.034242±0.0008, F1: 0.010365±0.0002, HIT_RATE: 0.057010±0.0011, ARHR: 0.027278±0.0007, RMSE: 0.939611±0.0008, NOVELTY: 0.005246±0.0000, AVERAGE_POPULARITY: 0.585000±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.921740±0.0006, DIVERSITY_HERFINDAHL: 0.992170±0.0001, COVERAGE_ITEM: 0.032560±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.214412±0.0021, SHANNON_ENTROPY: 7.442777±0.0161, 
CrossSearchBayesianSkopt: Config 30 is suboptimal. Config: {'num_factors': 35, 'n_oversamples': 18, 'n_iter': 16, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.040525±0.0009, PRECISION: 0.005952±0.0001, PRECISION_RECALL_MIN_DEN: 0.059519±0.0015, RECALL: 0.059519±0.0015, MAP: 0.028473±0.0004, MRR: 0.028473±0.0004, NDCG: 0.035741±0.0007, F1: 0.010822±0.0003, HIT_RATE: 0.059519±0.0015, ARHR: 0.028473±0.0004, RMSE: 0.949931±0.0010, NOVELTY: 0.005241±0.0000, AVERAGE_POPULARITY: 0.585252±0.0057, DIVERSITY_MEAN_INTER_LIST: 0.904124±0.0011, DIVERSITY_HERFINDAHL: 0.990408±0.0001, COVERAGE_ITEM: 0.016459±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.335397±0.0046, SHANNON_ENTROPY: 7.090371±0.0118, 
CrossSearchBayesianSkopt: Config 31 is suboptimal. Config: {'num_factors': 34, 'n_oversamples': 17, 'n_iter': 17, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.040313±0.0010, PRECISION: 0.005933±0.0001, PRECISION_RECALL_MIN_DEN: 0.059333±0.0013, RECALL: 0.059333±0.0013, MAP: 0.028254±0.0006, MRR: 0.028254±0.0006, NDCG: 0.035529±0.0007, F1: 0.010788±0.0002, HIT_RATE: 0.059333±0.0013, ARHR: 0.028254±0.0006, RMSE: 0.949846±0.0011, NOVELTY: 0.005240±0.0000, AVERAGE_POPULARITY: 0.586377±0.0058, DIVERSITY_MEAN_INTER_LIST: 0.903756±0.0015, DIVERSITY_HERFINDAHL: 0.990372±0.0002, COVERAGE_ITEM: 0.016080±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.340443±0.0040, SHANNON_ENTROPY: 7.077914±0.0162, 
CrossSearchBayesianSkopt: Config 32 is suboptimal. Config: {'num_factors': 35, 'n_oversamples': 25, 'n_iter': 14, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.041806±0.0010, PRECISION: 0.006159±0.0002, PRECISION_RECALL_MIN_DEN: 0.061594±0.0016, RECALL: 0.061594±0.0016, MAP: 0.028942±0.0007, MRR: 0.028942±0.0007, NDCG: 0.036594±0.0009, F1: 0.011199±0.0003, HIT_RATE: 0.061594±0.0016, ARHR: 0.028942±0.0007, RMSE: 0.937478±0.0011, NOVELTY: 0.005287±0.0000, AVERAGE_POPULARITY: 0.566221±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.922470±0.0005, DIVERSITY_HERFINDAHL: 0.992243±0.0000, COVERAGE_ITEM: 0.037470±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.191947±0.0039, SHANNON_ENTROPY: 7.480859±0.0058, 
CrossSearchBayesianSkopt: Config 33 is suboptimal. Config: {'num_factors': 23, 'n_oversamples': 12, 'n_iter': 3, 'feature_weighting': 'none'} - results: ROC_AUC: 0.030261±0.0008, PRECISION: 0.004578±0.0001, PRECISION_RECALL_MIN_DEN: 0.045783±0.0010, RECALL: 0.045783±0.0010, MAP: 0.020973±0.0004, MRR: 0.020973±0.0004, NDCG: 0.026761±0.0006, F1: 0.008324±0.0002, HIT_RATE: 0.045783±0.0010, ARHR: 0.020973±0.0004, RMSE: 0.986614±0.0002, NOVELTY: 0.005088±0.0000, AVERAGE_POPULARITY: 0.682850±0.0061, DIVERSITY_MEAN_INTER_LIST: 0.851988±0.0015, DIVERSITY_HERFINDAHL: 0.985195±0.0002, COVERAGE_ITEM: 0.010251±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.336689±0.0068, SHANNON_ENTROPY: 6.400714±0.0176, 
CrossSearchBayesianSkopt: Config 34 is suboptimal. Config: {'num_factors': 30, 'n_oversamples': 22, 'n_iter': 16, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.040859±0.0007, PRECISION: 0.006049±0.0001, PRECISION_RECALL_MIN_DEN: 0.060486±0.0007, RECALL: 0.060486±0.0007, MAP: 0.028152±0.0005, MRR: 0.028152±0.0005, NDCG: 0.035726±0.0006, F1: 0.010997±0.0001, HIT_RATE: 0.060486±0.0007, ARHR: 0.028152±0.0005, RMSE: 0.938854±0.0012, NOVELTY: 0.005287±0.0000, AVERAGE_POPULARITY: 0.567941±0.0051, DIVERSITY_MEAN_INTER_LIST: 0.919212±0.0003, DIVERSITY_HERFINDAHL: 0.991917±0.0000, COVERAGE_ITEM: 0.036680±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.186569±0.0043, SHANNON_ENTROPY: 7.408485±0.0037, 
CrossSearchBayesianSkopt: Config 35 is suboptimal. Config: {'num_factors': 45, 'n_oversamples': 29, 'n_iter': 12, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.043831±0.0010, PRECISION: 0.006420±0.0001, PRECISION_RECALL_MIN_DEN: 0.064201±0.0013, RECALL: 0.064201±0.0013, MAP: 0.030375±0.0007, MRR: 0.030375±0.0007, NDCG: 0.038311±0.0009, F1: 0.011673±0.0002, HIT_RATE: 0.064201±0.0013, ARHR: 0.030375±0.0007, RMSE: 0.934919±0.0011, NOVELTY: 0.005302±0.0000, AVERAGE_POPULARITY: 0.555965±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.928887±0.0005, DIVERSITY_HERFINDAHL: 0.992885±0.0000, COVERAGE_ITEM: 0.039795±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.198633±0.0034, SHANNON_ENTROPY: 7.617663±0.0065, 
CrossSearchBayesianSkopt: Config 36 is suboptimal. Config: {'num_factors': 11, 'n_oversamples': 24, 'n_iter': 4, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.028275±0.0007, PRECISION: 0.004509±0.0001, PRECISION_RECALL_MIN_DEN: 0.045092±0.0011, RECALL: 0.045092±0.0011, MAP: 0.019153±0.0003, MRR: 0.019153±0.0003, NDCG: 0.025169±0.0005, F1: 0.008199±0.0002, HIT_RATE: 0.045092±0.0011, ARHR: 0.019153±0.0003, RMSE: 0.952538±0.0004, NOVELTY: 0.005179±0.0000, AVERAGE_POPULARITY: 0.641120±0.0059, DIVERSITY_MEAN_INTER_LIST: 0.857927±0.0014, DIVERSITY_HERFINDAHL: 0.985789±0.0001, COVERAGE_ITEM: 0.024980±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.156155±0.0022, SHANNON_ENTROPY: 6.589110±0.0205, 
CrossSearchBayesianSkopt: Config 37 is suboptimal. Config: {'num_factors': 34, 'n_oversamples': 12, 'n_iter': 10, 'feature_weighting': 'none'} - results: ROC_AUC: 0.034726±0.0010, PRECISION: 0.005173±0.0001, PRECISION_RECALL_MIN_DEN: 0.051734±0.0012, RECALL: 0.051734±0.0012, MAP: 0.024134±0.0008, MRR: 0.024134±0.0008, NDCG: 0.030588±0.0008, F1: 0.009406±0.0002, HIT_RATE: 0.051734±0.0012, ARHR: 0.024134±0.0008, RMSE: 0.985221±0.0002, NOVELTY: 0.005190±0.0000, AVERAGE_POPULARITY: 0.607454±0.0065, DIVERSITY_MEAN_INTER_LIST: 0.890621±0.0010, DIVERSITY_HERFINDAHL: 0.989058±0.0001, COVERAGE_ITEM: 0.014426±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.331697±0.0031, SHANNON_ENTROPY: 6.882122±0.0130, 
CrossSearchBayesianSkopt: Config 38 is suboptimal. Config: {'num_factors': 22, 'n_oversamples': 4, 'n_iter': 14, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032706±0.0010, PRECISION: 0.004955±0.0001, PRECISION_RECALL_MIN_DEN: 0.049552±0.0015, RECALL: 0.049552±0.0015, MAP: 0.022411±0.0006, MRR: 0.022411±0.0006, NDCG: 0.028749±0.0008, F1: 0.009009±0.0003, HIT_RATE: 0.049552±0.0015, ARHR: 0.022411±0.0006, RMSE: 0.985955±0.0002, NOVELTY: 0.005121±0.0000, AVERAGE_POPULARITY: 0.659141±0.0064, DIVERSITY_MEAN_INTER_LIST: 0.857567±0.0022, DIVERSITY_HERFINDAHL: 0.985753±0.0002, COVERAGE_ITEM: 0.010933±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.333506±0.0060, SHANNON_ENTROPY: 6.486462±0.0154, 
CrossSearchBayesianSkopt: Config 39 is suboptimal. Config: {'num_factors': 45, 'n_oversamples': 2, 'n_iter': 6, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042690±0.0006, PRECISION: 0.006198±0.0001, PRECISION_RECALL_MIN_DEN: 0.061985±0.0012, RECALL: 0.061985±0.0012, MAP: 0.029853±0.0004, MRR: 0.029853±0.0004, NDCG: 0.037393±0.0006, F1: 0.011270±0.0002, HIT_RATE: 0.061985±0.0012, ARHR: 0.029853±0.0004, RMSE: 0.936152±0.0012, NOVELTY: 0.005283±0.0000, AVERAGE_POPULARITY: 0.564908±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.926979±0.0009, DIVERSITY_HERFINDAHL: 0.992694±0.0001, COVERAGE_ITEM: 0.037416±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.202162±0.0068, SHANNON_ENTROPY: 7.555224±0.0216, 
CrossSearchBayesianSkopt: Config 40 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.024207±0.0011, PRECISION: 0.003732±0.0001, PRECISION_RECALL_MIN_DEN: 0.037324±0.0014, RECALL: 0.037324±0.0014, MAP: 0.016540±0.0007, MRR: 0.016540±0.0007, NDCG: 0.021381±0.0008, F1: 0.006786±0.0003, HIT_RATE: 0.037324±0.0014, ARHR: 0.016540±0.0007, RMSE: 0.956430±0.0008, NOVELTY: 0.005180±0.0000, AVERAGE_POPULARITY: 0.621648±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.905319±0.0017, DIVERSITY_HERFINDAHL: 0.990528±0.0002, COVERAGE_ITEM: 0.022287±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.251165±0.0063, SHANNON_ENTROPY: 7.121309±0.0195, 
CrossSearchBayesianSkopt: Config 41 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044413±0.0011, PRECISION: 0.006491±0.0002, PRECISION_RECALL_MIN_DEN: 0.064911±0.0015, RECALL: 0.064911±0.0015, MAP: 0.030914±0.0008, MRR: 0.030914±0.0008, NDCG: 0.038890±0.0010, F1: 0.011802±0.0003, HIT_RATE: 0.064911±0.0015, ARHR: 0.030914±0.0008, RMSE: 0.933950±0.0012, NOVELTY: 0.005312±0.0000, AVERAGE_POPULARITY: 0.549318±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.932194±0.0002, DIVERSITY_HERFINDAHL: 0.993215±0.0000, COVERAGE_ITEM: 0.040865±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201988±0.0035, SHANNON_ENTROPY: 7.681098±0.0020, 
CrossSearchBayesianSkopt: Config 42 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044347±0.0012, PRECISION: 0.006471±0.0002, PRECISION_RECALL_MIN_DEN: 0.064707±0.0019, RECALL: 0.064707±0.0019, MAP: 0.030927±0.0009, MRR: 0.030927±0.0009, NDCG: 0.038852±0.0011, F1: 0.011765±0.0003, HIT_RATE: 0.064707±0.0019, ARHR: 0.030927±0.0009, RMSE: 0.933916±0.0012, NOVELTY: 0.005312±0.0000, AVERAGE_POPULARITY: 0.549221±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.932221±0.0002, DIVERSITY_HERFINDAHL: 0.993218±0.0000, COVERAGE_ITEM: 0.040908±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201756±0.0026, SHANNON_ENTROPY: 7.681157±0.0036, 
CrossSearchBayesianSkopt: Config 43 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044380±0.0011, PRECISION: 0.006453±0.0002, PRECISION_RECALL_MIN_DEN: 0.064530±0.0016, RECALL: 0.064530±0.0016, MAP: 0.030870±0.0008, MRR: 0.030870±0.0008, NDCG: 0.038775±0.0010, F1: 0.011733±0.0003, HIT_RATE: 0.064530±0.0016, ARHR: 0.030870±0.0008, RMSE: 0.933959±0.0012, NOVELTY: 0.005312±0.0000, AVERAGE_POPULARITY: 0.549126±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.932293±0.0002, DIVERSITY_HERFINDAHL: 0.993225±0.0000, COVERAGE_ITEM: 0.040908±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.202031±0.0026, SHANNON_ENTROPY: 7.683099±0.0026, 
CrossSearchBayesianSkopt: Config 44 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044351±0.0012, PRECISION: 0.006458±0.0001, PRECISION_RECALL_MIN_DEN: 0.064583±0.0013, RECALL: 0.064583±0.0013, MAP: 0.030891±0.0009, MRR: 0.030891±0.0009, NDCG: 0.038799±0.0010, F1: 0.011742±0.0002, HIT_RATE: 0.064583±0.0013, ARHR: 0.030891±0.0009, RMSE: 0.933991±0.0012, NOVELTY: 0.005312±0.0000, AVERAGE_POPULARITY: 0.549096±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.932294±0.0001, DIVERSITY_HERFINDAHL: 0.993225±0.0000, COVERAGE_ITEM: 0.040962±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201562±0.0022, SHANNON_ENTROPY: 7.681708±0.0049, 
CrossSearchBayesianSkopt: Config 45 is suboptimal. Config: {'num_factors': 48, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.043811±0.0012, PRECISION: 0.006390±0.0002, PRECISION_RECALL_MIN_DEN: 0.063900±0.0018, RECALL: 0.063900±0.0018, MAP: 0.030461±0.0008, MRR: 0.030461±0.0008, NDCG: 0.038309±0.0010, F1: 0.011618±0.0003, HIT_RATE: 0.063900±0.0018, ARHR: 0.030461±0.0008, RMSE: 0.934733±0.0012, NOVELTY: 0.005303±0.0000, AVERAGE_POPULARITY: 0.555058±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.929981±0.0004, DIVERSITY_HERFINDAHL: 0.992994±0.0000, COVERAGE_ITEM: 0.040422±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.198306±0.0039, SHANNON_ENTROPY: 7.638246±0.0074, 
CrossSearchBayesianSkopt: Config 46 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041351±0.0007, PRECISION: 0.005944±0.0001, PRECISION_RECALL_MIN_DEN: 0.059440±0.0010, RECALL: 0.059440±0.0010, MAP: 0.029328±0.0005, MRR: 0.029328±0.0005, NDCG: 0.036395±0.0005, F1: 0.010807±0.0002, HIT_RATE: 0.059440±0.0010, ARHR: 0.029328±0.0005, RMSE: 0.950429±0.0010, NOVELTY: 0.005324±0.0000, AVERAGE_POPULARITY: 0.529211±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.926228±0.0007, DIVERSITY_HERFINDAHL: 0.992619±0.0001, COVERAGE_ITEM: 0.021162±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.340176±0.0044, SHANNON_ENTROPY: 7.471798±0.0142, 
CrossSearchBayesianSkopt: Config 47 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041430±0.0007, PRECISION: 0.005951±0.0001, PRECISION_RECALL_MIN_DEN: 0.059511±0.0010, RECALL: 0.059511±0.0010, MAP: 0.029362±0.0004, MRR: 0.029362±0.0004, NDCG: 0.036440±0.0005, F1: 0.010820±0.0002, HIT_RATE: 0.059511±0.0010, ARHR: 0.029362±0.0004, RMSE: 0.950466±0.0010, NOVELTY: 0.005324±0.0000, AVERAGE_POPULARITY: 0.529141±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.926214±0.0006, DIVERSITY_HERFINDAHL: 0.992617±0.0001, COVERAGE_ITEM: 0.021076±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.341772±0.0047, SHANNON_ENTROPY: 7.472261±0.0124, 
CrossSearchBayesianSkopt: Config 48 is suboptimal. Config: {'num_factors': 48, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044168±0.0011, PRECISION: 0.006472±0.0002, PRECISION_RECALL_MIN_DEN: 0.064725±0.0016, RECALL: 0.064725±0.0016, MAP: 0.030889±0.0009, MRR: 0.030889±0.0009, NDCG: 0.038816±0.0011, F1: 0.011768±0.0003, HIT_RATE: 0.064725±0.0016, ARHR: 0.030889±0.0009, RMSE: 0.934398±0.0011, NOVELTY: 0.005305±0.0000, AVERAGE_POPULARITY: 0.553625±0.0057, DIVERSITY_MEAN_INTER_LIST: 0.930557±0.0004, DIVERSITY_HERFINDAHL: 0.993052±0.0000, COVERAGE_ITEM: 0.040162±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.200487±0.0018, SHANNON_ENTROPY: 7.645117±0.0089, 
CrossSearchBayesianSkopt: Config 49 is suboptimal. Config: {'num_factors': 13, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.031057±0.0007, PRECISION: 0.004886±0.0001, PRECISION_RECALL_MIN_DEN: 0.048861±0.0008, RECALL: 0.048861±0.0008, MAP: 0.021078±0.0005, MRR: 0.021078±0.0005, NDCG: 0.027533±0.0005, F1: 0.008884±0.0001, HIT_RATE: 0.048861±0.0008, ARHR: 0.021078±0.0005, RMSE: 0.949424±0.0009, NOVELTY: 0.005223±0.0000, AVERAGE_POPULARITY: 0.614903±0.0063, DIVERSITY_MEAN_INTER_LIST: 0.876898±0.0012, DIVERSITY_HERFINDAHL: 0.987686±0.0001, COVERAGE_ITEM: 0.029327±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.152009±0.0017, SHANNON_ENTROPY: 6.777703±0.0113, 
CrossSearchBayesianSkopt: Config 50 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.025784±0.0009, PRECISION: 0.003919±0.0001, PRECISION_RECALL_MIN_DEN: 0.039195±0.0015, RECALL: 0.039195±0.0015, MAP: 0.017718±0.0008, MRR: 0.017718±0.0008, NDCG: 0.022727±0.0009, F1: 0.007126±0.0003, HIT_RATE: 0.039195±0.0015, ARHR: 0.017718±0.0008, RMSE: 0.954634±0.0007, NOVELTY: 0.005183±0.0000, AVERAGE_POPULARITY: 0.619624±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.906483±0.0015, DIVERSITY_HERFINDAHL: 0.990644±0.0002, COVERAGE_ITEM: 0.021671±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.262136±0.0080, SHANNON_ENTROPY: 7.142596±0.0264, 
CrossSearchBayesianSkopt: Config 51 is suboptimal. Config: {'num_factors': 42, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041260±0.0008, PRECISION: 0.005954±0.0001, PRECISION_RECALL_MIN_DEN: 0.059537±0.0012, RECALL: 0.059537±0.0012, MAP: 0.028967±0.0007, MRR: 0.028967±0.0007, NDCG: 0.036146±0.0007, F1: 0.010825±0.0002, HIT_RATE: 0.059537±0.0012, ARHR: 0.028967±0.0007, RMSE: 0.950250±0.0009, NOVELTY: 0.005284±0.0000, AVERAGE_POPULARITY: 0.556236±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.916262±0.0009, DIVERSITY_HERFINDAHL: 0.991622±0.0001, COVERAGE_ITEM: 0.018286±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346127±0.0069, SHANNON_ENTROPY: 7.285692±0.0118, 
CrossSearchBayesianSkopt: Config 52 is suboptimal. Config: {'num_factors': 33, 'n_oversamples': 29, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.041619±0.0009, PRECISION: 0.006167±0.0002, PRECISION_RECALL_MIN_DEN: 0.061665±0.0015, RECALL: 0.061665±0.0015, MAP: 0.028675±0.0007, MRR: 0.028675±0.0007, NDCG: 0.036402±0.0009, F1: 0.011212±0.0003, HIT_RATE: 0.061665±0.0015, ARHR: 0.028675±0.0007, RMSE: 0.937804±0.0011, NOVELTY: 0.005286±0.0000, AVERAGE_POPULARITY: 0.567369±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.921172±0.0005, DIVERSITY_HERFINDAHL: 0.992113±0.0000, COVERAGE_ITEM: 0.037318±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.188843±0.0038, SHANNON_ENTROPY: 7.450745±0.0065, 
CrossSearchBayesianSkopt: Config 53 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.041391±0.0007, PRECISION: 0.005973±0.0001, PRECISION_RECALL_MIN_DEN: 0.059732±0.0007, RECALL: 0.059732±0.0007, MAP: 0.029369±0.0004, MRR: 0.029369±0.0004, NDCG: 0.036491±0.0004, F1: 0.010860±0.0001, HIT_RATE: 0.059732±0.0007, ARHR: 0.029369±0.0004, RMSE: 0.950441±0.0010, NOVELTY: 0.005325±0.0000, AVERAGE_POPULARITY: 0.528902±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.926321±0.0008, DIVERSITY_HERFINDAHL: 0.992628±0.0001, COVERAGE_ITEM: 0.021195±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.339975±0.0042, SHANNON_ENTROPY: 7.473022±0.0155, 
CrossSearchBayesianSkopt: Config 54 is suboptimal. Config: {'num_factors': 11, 'n_oversamples': 29, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.028752±0.0004, PRECISION: 0.004558±0.0001, PRECISION_RECALL_MIN_DEN: 0.045579±0.0009, RECALL: 0.045579±0.0009, MAP: 0.019493±0.0002, MRR: 0.019493±0.0002, NDCG: 0.025548±0.0004, F1: 0.008287±0.0002, HIT_RATE: 0.045579±0.0009, ARHR: 0.019493±0.0002, RMSE: 0.951685±0.0007, NOVELTY: 0.005193±0.0000, AVERAGE_POPULARITY: 0.636366±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.859386±0.0007, DIVERSITY_HERFINDAHL: 0.985935±0.0001, COVERAGE_ITEM: 0.027110±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.145343±0.0017, SHANNON_ENTROPY: 6.598065±0.0101, 
CrossSearchBayesianSkopt: Config 55 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 1, 'n_iter': 13, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044070±0.0014, PRECISION: 0.006432±0.0002, PRECISION_RECALL_MIN_DEN: 0.064317±0.0021, RECALL: 0.064317±0.0021, MAP: 0.030856±0.0010, MRR: 0.030856±0.0010, NDCG: 0.038702±0.0012, F1: 0.011694±0.0004, HIT_RATE: 0.064317±0.0021, ARHR: 0.030856±0.0010, RMSE: 0.934385±0.0014, NOVELTY: 0.005304±0.0000, AVERAGE_POPULARITY: 0.553619±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.930892±0.0007, DIVERSITY_HERFINDAHL: 0.993085±0.0001, COVERAGE_ITEM: 0.040108±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.201259±0.0020, SHANNON_ENTROPY: 7.649468±0.0102, 
