CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 35, 'n_oversamples': 19, 'n_iter': 4, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.046310±0.0016, PRECISION: 0.006631±0.0002, PRECISION_RECALL_MIN_DEN: 0.066306±0.0016, RECALL: 0.066306±0.0016, MAP: 0.032865±0.0013, MRR: 0.032865±0.0013, NDCG: 0.040721±0.0013, F1: 0.012056±0.0003, HIT_RATE: 0.066306±0.0016, ARHR: 0.032865±0.0013, RMSE: 0.934823±0.0013, NOVELTY: 0.005391±0.0000, AVERAGE_POPULARITY: 0.573798±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.919438±0.0010, DIVERSITY_HERFINDAHL: 0.991939±0.0001, COVERAGE_ITEM: 0.022006±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.307730±0.0034, SHANNON_ENTROPY: 7.389722±0.0215, 
CrossSearchBayesianSkopt: Config 28 is suboptimal. Config: {'num_factors': 31, 'n_oversamples': 6, 'n_iter': 9, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.008263±0.0002, PRECISION: 0.001706±0.0000, PRECISION_RECALL_MIN_DEN: 0.017063±0.0004, RECALL: 0.017063±0.0004, MAP: 0.005036±0.0002, MRR: 0.005036±0.0002, NDCG: 0.007766±0.0002, F1: 0.003102±0.0001, HIT_RATE: 0.017063±0.0004, ARHR: 0.005036±0.0002, RMSE: 0.965208±0.0002, NOVELTY: 0.006209±0.0000, AVERAGE_POPULARITY: 0.574995±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.633940±0.0059, DIVERSITY_HERFINDAHL: 0.963390±0.0006, COVERAGE_ITEM: 0.152960±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.117405±0.0011, SHANNON_ENTROPY: 6.858410±0.0169, 
CrossSearchBayesianSkopt: Config 29 is suboptimal. Config: {'num_factors': 40, 'n_oversamples': 10, 'n_iter': 6, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.009821±0.0004, PRECISION: 0.001922±0.0000, PRECISION_RECALL_MIN_DEN: 0.019216±0.0005, RECALL: 0.019216±0.0005, MAP: 0.005816±0.0002, MRR: 0.005816±0.0002, NDCG: 0.008880±0.0003, F1: 0.003494±0.0001, HIT_RATE: 0.019216±0.0005, ARHR: 0.005816±0.0002, RMSE: 0.963147±0.0002, NOVELTY: 0.006381±0.0000, AVERAGE_POPULARITY: 0.519306±0.0056, DIVERSITY_MEAN_INTER_LIST: 0.750862±0.0059, DIVERSITY_HERFINDAHL: 0.975082±0.0006, COVERAGE_ITEM: 0.227597±0.0041, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.147311±0.0020, SHANNON_ENTROPY: 7.780216±0.0339, 
CrossSearchBayesianSkopt: Config 30 is suboptimal. Config: {'num_factors': 36, 'n_oversamples': 13, 'n_iter': 11, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.049044±0.0009, PRECISION: 0.007053±0.0001, PRECISION_RECALL_MIN_DEN: 0.070532±0.0005, RECALL: 0.070532±0.0005, MAP: 0.034789±0.0008, MRR: 0.034789±0.0008, NDCG: 0.043177±0.0007, F1: 0.012824±0.0001, HIT_RATE: 0.070532±0.0005, ARHR: 0.034789±0.0008, RMSE: 0.937512±0.0009, NOVELTY: 0.005425±0.0000, AVERAGE_POPULARITY: 0.556088±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924026±0.0005, DIVERSITY_HERFINDAHL: 0.992397±0.0001, COVERAGE_ITEM: 0.021660±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.333964±0.0069, SHANNON_ENTROPY: 7.481686±0.0079, 
CrossSearchBayesianSkopt: Config 31 is suboptimal. Config: {'num_factors': 21, 'n_oversamples': 8, 'n_iter': 15, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.008515±0.0004, PRECISION: 0.001750±0.0001, PRECISION_RECALL_MIN_DEN: 0.017496±0.0006, RECALL: 0.017496±0.0006, MAP: 0.005160±0.0003, MRR: 0.005160±0.0003, NDCG: 0.007961±0.0003, F1: 0.003181±0.0001, HIT_RATE: 0.017496±0.0006, ARHR: 0.005160±0.0003, RMSE: 0.965699±0.0001, NOVELTY: 0.005880±0.0000, AVERAGE_POPULARITY: 0.640189±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.517097±0.0020, DIVERSITY_HERFINDAHL: 0.951707±0.0002, COVERAGE_ITEM: 0.092317±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.102468±0.0004, SHANNON_ENTROPY: 6.031415±0.0095, 
CrossSearchBayesianSkopt: Config 32 is suboptimal. Config: {'num_factors': 17, 'n_oversamples': 15, 'n_iter': 5, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.040817±0.0016, PRECISION: 0.006020±0.0002, PRECISION_RECALL_MIN_DEN: 0.060200±0.0022, RECALL: 0.060200±0.0022, MAP: 0.028423±0.0009, MRR: 0.028423±0.0009, NDCG: 0.035865±0.0012, F1: 0.010946±0.0004, HIT_RATE: 0.060200±0.0022, ARHR: 0.028423±0.0009, RMSE: 0.940866±0.0014, NOVELTY: 0.005393±0.0000, AVERAGE_POPULARITY: 0.573524±0.0075, DIVERSITY_MEAN_INTER_LIST: 0.905790±0.0028, DIVERSITY_HERFINDAHL: 0.990574±0.0003, COVERAGE_ITEM: 0.014328±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.378231±0.0118, SHANNON_ENTROPY: 7.049674±0.0324, 
CrossSearchBayesianSkopt: Config 33 is suboptimal. Config: {'num_factors': 38, 'n_oversamples': 29, 'n_iter': 10, 'feature_weighting': 'none'} - results: ROC_AUC: 0.014797±0.0006, PRECISION: 0.002655±0.0001, PRECISION_RECALL_MIN_DEN: 0.026552±0.0006, RECALL: 0.026552±0.0006, MAP: 0.008749±0.0005, MRR: 0.008749±0.0005, NDCG: 0.012856±0.0005, F1: 0.004828±0.0001, HIT_RATE: 0.026552±0.0006, ARHR: 0.008749±0.0005, RMSE: 0.980010±0.0001, NOVELTY: 0.005850±0.0000, AVERAGE_POPULARITY: 0.597311±0.0042, DIVERSITY_MEAN_INTER_LIST: 0.786695±0.0011, DIVERSITY_HERFINDAHL: 0.978665±0.0001, COVERAGE_ITEM: 0.172425±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100627±0.0009, SHANNON_ENTROPY: 7.136990±0.0166, 
CrossSearchBayesianSkopt: Config 34 is suboptimal. Config: {'num_factors': 39, 'n_oversamples': 20, 'n_iter': 11, 'feature_weighting': 'none'} - results: ROC_AUC: 0.014913±0.0006, PRECISION: 0.002661±0.0001, PRECISION_RECALL_MIN_DEN: 0.026609±0.0009, RECALL: 0.026609±0.0009, MAP: 0.008895±0.0005, MRR: 0.008895±0.0005, NDCG: 0.012982±0.0006, F1: 0.004838±0.0002, HIT_RATE: 0.026609±0.0009, ARHR: 0.008895±0.0005, RMSE: 0.980000±0.0001, NOVELTY: 0.005864±0.0000, AVERAGE_POPULARITY: 0.594423±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.788899±0.0010, DIVERSITY_HERFINDAHL: 0.978885±0.0001, COVERAGE_ITEM: 0.176426±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.101153±0.0012, SHANNON_ENTROPY: 7.172224±0.0178, 
CrossSearchBayesianSkopt: Config 35 is suboptimal. Config: {'num_factors': 24, 'n_oversamples': 5, 'n_iter': 11, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.008281±0.0003, PRECISION: 0.001705±0.0001, PRECISION_RECALL_MIN_DEN: 0.017052±0.0005, RECALL: 0.017052±0.0005, MAP: 0.004978±0.0002, MRR: 0.004978±0.0002, NDCG: 0.007721±0.0003, F1: 0.003100±0.0001, HIT_RATE: 0.017052±0.0005, ARHR: 0.004978±0.0002, RMSE: 0.965621±0.0001, NOVELTY: 0.005990±0.0000, AVERAGE_POPULARITY: 0.618058±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.553323±0.0034, DIVERSITY_HERFINDAHL: 0.955329±0.0003, COVERAGE_ITEM: 0.110170±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.107288±0.0013, SHANNON_ENTROPY: 6.299438±0.0216, 
CrossSearchBayesianSkopt: Config 36 is suboptimal. Config: {'num_factors': 21, 'n_oversamples': 23, 'n_iter': 5, 'feature_weighting': 'none'} - results: ROC_AUC: 0.009894±0.0003, PRECISION: 0.001997±0.0000, PRECISION_RECALL_MIN_DEN: 0.019968±0.0003, RECALL: 0.019968±0.0003, MAP: 0.005976±0.0002, MRR: 0.005976±0.0002, NDCG: 0.009160±0.0002, F1: 0.003631±0.0001, HIT_RATE: 0.019968±0.0003, ARHR: 0.005976±0.0002, RMSE: 0.983162±0.0001, NOVELTY: 0.005627±0.0000, AVERAGE_POPULARITY: 0.693031±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.508667±0.0031, DIVERSITY_HERFINDAHL: 0.950864±0.0003, COVERAGE_ITEM: 0.092771±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.086987±0.0008, SHANNON_ENTROPY: 5.822130±0.0147, 
CrossSearchBayesianSkopt: Config 37 is suboptimal. Config: {'num_factors': 32, 'n_oversamples': 1, 'n_iter': 16, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.048014±0.0011, PRECISION: 0.006881±0.0001, PRECISION_RECALL_MIN_DEN: 0.068812±0.0012, RECALL: 0.068812±0.0012, MAP: 0.033989±0.0007, MRR: 0.033989±0.0007, NDCG: 0.042170±0.0008, F1: 0.012511±0.0002, HIT_RATE: 0.068812±0.0012, ARHR: 0.033989±0.0007, RMSE: 0.937785±0.0010, NOVELTY: 0.005413±0.0000, AVERAGE_POPULARITY: 0.563209±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.920354±0.0007, DIVERSITY_HERFINDAHL: 0.992030±0.0001, COVERAGE_ITEM: 0.020395±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.336914±0.0054, SHANNON_ENTROPY: 7.406042±0.0081, 
CrossSearchBayesianSkopt: Config 38 is suboptimal. Config: {'num_factors': 20, 'n_oversamples': 27, 'n_iter': 12, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.008530±0.0003, PRECISION: 0.001738±0.0001, PRECISION_RECALL_MIN_DEN: 0.017382±0.0006, RECALL: 0.017382±0.0006, MAP: 0.005089±0.0002, MRR: 0.005089±0.0002, NDCG: 0.007886±0.0003, F1: 0.003160±0.0001, HIT_RATE: 0.017382±0.0006, ARHR: 0.005089±0.0002, RMSE: 0.965776±0.0002, NOVELTY: 0.005844±0.0000, AVERAGE_POPULARITY: 0.646409±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.500396±0.0020, DIVERSITY_HERFINDAHL: 0.950037±0.0002, COVERAGE_ITEM: 0.085829±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100549±0.0001, SHANNON_ENTROPY: 5.929609±0.0103, 
CrossSearchBayesianSkopt: Config 39 is suboptimal. Config: {'num_factors': 28, 'n_oversamples': 14, 'n_iter': 6, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.046039±0.0010, PRECISION: 0.006627±0.0001, PRECISION_RECALL_MIN_DEN: 0.066272±0.0015, RECALL: 0.066272±0.0015, MAP: 0.032618±0.0005, MRR: 0.032618±0.0005, NDCG: 0.040515±0.0007, F1: 0.012049±0.0003, HIT_RATE: 0.066272±0.0015, ARHR: 0.032618±0.0005, RMSE: 0.937606±0.0013, NOVELTY: 0.005392±0.0000, AVERAGE_POPULARITY: 0.574403±0.0064, DIVERSITY_MEAN_INTER_LIST: 0.914761±0.0021, DIVERSITY_HERFINDAHL: 0.991471±0.0002, COVERAGE_ITEM: 0.018978±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.334382±0.0055, SHANNON_ENTROPY: 7.292256±0.0216, 
CrossSearchBayesianSkopt: New best config found. Config 40: {'num_factors': 49, 'n_oversamples': 3, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050547±0.0009, PRECISION: 0.007249±0.0001, PRECISION_RECALL_MIN_DEN: 0.072491±0.0010, RECALL: 0.072491±0.0010, MAP: 0.035817±0.0007, MRR: 0.035817±0.0007, NDCG: 0.044432±0.0007, F1: 0.013180±0.0002, HIT_RATE: 0.072491±0.0010, ARHR: 0.035817±0.0007, RMSE: 0.938980±0.0012, NOVELTY: 0.005462±0.0000, AVERAGE_POPULARITY: 0.534986±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.934055±0.0003, DIVERSITY_HERFINDAHL: 0.993400±0.0000, COVERAGE_ITEM: 0.026126±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.322965±0.0042, SHANNON_ENTROPY: 7.706764±0.0075, 
CrossSearchBayesianSkopt: New best config found. Config 41: {'num_factors': 50, 'n_oversamples': 23, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050785±0.0008, PRECISION: 0.007281±0.0001, PRECISION_RECALL_MIN_DEN: 0.072810±0.0012, RECALL: 0.072810±0.0012, MAP: 0.035915±0.0005, MRR: 0.035915±0.0005, NDCG: 0.044582±0.0006, F1: 0.013238±0.0002, HIT_RATE: 0.072810±0.0012, ARHR: 0.035915±0.0005, RMSE: 0.939667±0.0010, NOVELTY: 0.005471±0.0000, AVERAGE_POPULARITY: 0.529924±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.935712±0.0006, DIVERSITY_HERFINDAHL: 0.993566±0.0001, COVERAGE_ITEM: 0.026677±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324178±0.0034, SHANNON_ENTROPY: 7.743813±0.0122, 
CrossSearchBayesianSkopt: Config 42 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 13, 'feature_weighting': 'none'} - results: ROC_AUC: 0.019215±0.0003, PRECISION: 0.003258±0.0001, PRECISION_RECALL_MIN_DEN: 0.032578±0.0006, RECALL: 0.032578±0.0006, MAP: 0.012293±0.0003, MRR: 0.012293±0.0003, NDCG: 0.016982±0.0002, F1: 0.005923±0.0001, HIT_RATE: 0.032578±0.0006, ARHR: 0.012293±0.0003, RMSE: 0.978053±0.0001, NOVELTY: 0.005884±0.0000, AVERAGE_POPULARITY: 0.570534±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.827021±0.0028, DIVERSITY_HERFINDAHL: 0.982697±0.0003, COVERAGE_ITEM: 0.250868±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115496±0.0019, SHANNON_ENTROPY: 7.631750±0.0191, 
CrossSearchBayesianSkopt: Config 43 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 4, 'n_iter': 12, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050292±0.0011, PRECISION: 0.007115±0.0001, PRECISION_RECALL_MIN_DEN: 0.071147±0.0009, RECALL: 0.071147±0.0009, MAP: 0.035816±0.0008, MRR: 0.035816±0.0008, NDCG: 0.044131±0.0008, F1: 0.012936±0.0002, HIT_RATE: 0.071147±0.0009, ARHR: 0.035816±0.0008, RMSE: 0.937835±0.0014, NOVELTY: 0.005453±0.0000, AVERAGE_POPULARITY: 0.538999±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.933403±0.0004, DIVERSITY_HERFINDAHL: 0.993335±0.0000, COVERAGE_ITEM: 0.025812±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.322114±0.0032, SHANNON_ENTROPY: 7.688706±0.0127, 
CrossSearchBayesianSkopt: Config 44 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 14, 'feature_weighting': 'none'} - results: ROC_AUC: 0.018666±0.0007, PRECISION: 0.003248±0.0001, PRECISION_RECALL_MIN_DEN: 0.032475±0.0012, RECALL: 0.032475±0.0012, MAP: 0.011881±0.0005, MRR: 0.011881±0.0005, NDCG: 0.016629±0.0006, F1: 0.005905±0.0002, HIT_RATE: 0.032475±0.0012, ARHR: 0.011881±0.0005, RMSE: 0.977967±0.0001, NOVELTY: 0.005880±0.0000, AVERAGE_POPULARITY: 0.570473±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.825026±0.0029, DIVERSITY_HERFINDAHL: 0.982498±0.0003, COVERAGE_ITEM: 0.250349±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115666±0.0015, SHANNON_ENTROPY: 7.615799±0.0228, 
CrossSearchBayesianSkopt: Config 45 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050671±0.0009, PRECISION: 0.007329±0.0001, PRECISION_RECALL_MIN_DEN: 0.073289±0.0012, RECALL: 0.073289±0.0012, MAP: 0.035632±0.0006, MRR: 0.035632±0.0006, NDCG: 0.044470±0.0007, F1: 0.013325±0.0002, HIT_RATE: 0.073289±0.0012, ARHR: 0.035632±0.0006, RMSE: 0.938721±0.0006, NOVELTY: 0.005461±0.0000, AVERAGE_POPULARITY: 0.535020±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.934030±0.0003, DIVERSITY_HERFINDAHL: 0.993398±0.0000, COVERAGE_ITEM: 0.025964±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.325233±0.0022, SHANNON_ENTROPY: 7.708300±0.0074, 
CrossSearchBayesianSkopt: New best config found. Config 46: {'num_factors': 50, 'n_oversamples': 28, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050899±0.0011, PRECISION: 0.007348±0.0001, PRECISION_RECALL_MIN_DEN: 0.073482±0.0011, RECALL: 0.073482±0.0011, MAP: 0.036064±0.0006, MRR: 0.036064±0.0006, NDCG: 0.044842±0.0007, F1: 0.013360±0.0002, HIT_RATE: 0.073482±0.0011, ARHR: 0.036064±0.0006, RMSE: 0.939119±0.0007, NOVELTY: 0.005468±0.0000, AVERAGE_POPULARITY: 0.531234±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.935404±0.0004, DIVERSITY_HERFINDAHL: 0.993535±0.0000, COVERAGE_ITEM: 0.026559±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324359±0.0032, SHANNON_ENTROPY: 7.737998±0.0062, 
CrossSearchBayesianSkopt: Config 47 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 13, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050903±0.0011, PRECISION: 0.007312±0.0001, PRECISION_RECALL_MIN_DEN: 0.073118±0.0012, RECALL: 0.073118±0.0012, MAP: 0.036039±0.0006, MRR: 0.036039±0.0006, NDCG: 0.044745±0.0007, F1: 0.013294±0.0002, HIT_RATE: 0.073118±0.0012, ARHR: 0.036039±0.0006, RMSE: 0.939524±0.0012, NOVELTY: 0.005469±0.0000, AVERAGE_POPULARITY: 0.530563±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.935313±0.0001, DIVERSITY_HERFINDAHL: 0.993526±0.0000, COVERAGE_ITEM: 0.026429±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.325979±0.0025, SHANNON_ENTROPY: 7.737346±0.0033, 
CrossSearchBayesianSkopt: Config 48 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 14, 'feature_weighting': 'none'} - results: ROC_AUC: 0.019144±0.0006, PRECISION: 0.003245±0.0001, PRECISION_RECALL_MIN_DEN: 0.032452±0.0008, RECALL: 0.032452±0.0008, MAP: 0.012270±0.0006, MRR: 0.012270±0.0006, NDCG: 0.016934±0.0006, F1: 0.005900±0.0001, HIT_RATE: 0.032452±0.0008, ARHR: 0.012270±0.0006, RMSE: 0.977952±0.0002, NOVELTY: 0.005879±0.0000, AVERAGE_POPULARITY: 0.570545±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.826707±0.0035, DIVERSITY_HERFINDAHL: 0.982666±0.0004, COVERAGE_ITEM: 0.248446±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115259±0.0016, SHANNON_ENTROPY: 7.618482±0.0238, 
CrossSearchBayesianSkopt: Config 49 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 3, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.030872±0.0016, PRECISION: 0.004560±0.0002, PRECISION_RECALL_MIN_DEN: 0.045597±0.0022, RECALL: 0.045597±0.0022, MAP: 0.021796±0.0010, MRR: 0.021796±0.0010, NDCG: 0.027357±0.0013, F1: 0.008290±0.0004, HIT_RATE: 0.045597±0.0022, ARHR: 0.021796±0.0010, RMSE: 0.937678±0.0003, NOVELTY: 0.005375±0.0000, AVERAGE_POPULARITY: 0.579355±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.926158±0.0006, DIVERSITY_HERFINDAHL: 0.992610±0.0001, COVERAGE_ITEM: 0.030971±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.240091±0.0045, SHANNON_ENTROPY: 7.535691±0.0090, 
CrossSearchBayesianSkopt: Config 50 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 14, 'feature_weighting': 'none'} - results: ROC_AUC: 0.019214±0.0006, PRECISION: 0.003265±0.0001, PRECISION_RECALL_MIN_DEN: 0.032646±0.0010, RECALL: 0.032646±0.0010, MAP: 0.012459±0.0005, MRR: 0.012459±0.0005, NDCG: 0.017119±0.0006, F1: 0.005936±0.0002, HIT_RATE: 0.032646±0.0010, ARHR: 0.012459±0.0005, RMSE: 0.978065±0.0002, NOVELTY: 0.005878±0.0000, AVERAGE_POPULARITY: 0.571847±0.0059, DIVERSITY_MEAN_INTER_LIST: 0.827546±0.0045, DIVERSITY_HERFINDAHL: 0.982750±0.0005, COVERAGE_ITEM: 0.250035±0.0029, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115821±0.0024, SHANNON_ENTROPY: 7.634635±0.0515, 
CrossSearchBayesianSkopt: Config 51 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 14, 'feature_weighting': 'none'} - results: ROC_AUC: 0.019250±0.0008, PRECISION: 0.003268±0.0002, PRECISION_RECALL_MIN_DEN: 0.032680±0.0017, RECALL: 0.032680±0.0017, MAP: 0.012474±0.0007, MRR: 0.012474±0.0007, NDCG: 0.017139±0.0009, F1: 0.005942±0.0003, HIT_RATE: 0.032680±0.0017, ARHR: 0.012474±0.0007, RMSE: 0.978186±0.0002, NOVELTY: 0.005890±0.0000, AVERAGE_POPULARITY: 0.569014±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.831000±0.0009, DIVERSITY_HERFINDAHL: 0.983095±0.0001, COVERAGE_ITEM: 0.248975±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.117635±0.0008, SHANNON_ENTROPY: 7.670673±0.0174, 
CrossSearchBayesianSkopt: Config 52 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 14, 'feature_weighting': 'none'} - results: ROC_AUC: 0.018906±0.0005, PRECISION: 0.003255±0.0001, PRECISION_RECALL_MIN_DEN: 0.032555±0.0006, RECALL: 0.032555±0.0006, MAP: 0.012011±0.0004, MRR: 0.012011±0.0004, NDCG: 0.016753±0.0005, F1: 0.005919±0.0001, HIT_RATE: 0.032555±0.0006, ARHR: 0.012011±0.0004, RMSE: 0.978214±0.0002, NOVELTY: 0.005890±0.0000, AVERAGE_POPULARITY: 0.570367±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.827331±0.0024, DIVERSITY_HERFINDAHL: 0.982728±0.0002, COVERAGE_ITEM: 0.250122±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.116662±0.0024, SHANNON_ENTROPY: 7.646026±0.0376, 
CrossSearchBayesianSkopt: Config 53 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 14, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050884±0.0008, PRECISION: 0.007265±0.0001, PRECISION_RECALL_MIN_DEN: 0.072651±0.0013, RECALL: 0.072651±0.0013, MAP: 0.035985±0.0005, MRR: 0.035985±0.0005, NDCG: 0.044604±0.0006, F1: 0.013209±0.0002, HIT_RATE: 0.072651±0.0013, ARHR: 0.035985±0.0005, RMSE: 0.939563±0.0012, NOVELTY: 0.005468±0.0000, AVERAGE_POPULARITY: 0.531508±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.935127±0.0002, DIVERSITY_HERFINDAHL: 0.993507±0.0000, COVERAGE_ITEM: 0.026645±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.322273±0.0020, SHANNON_ENTROPY: 7.733454±0.0051, 
CrossSearchBayesianSkopt: Config 54 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 22, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050938±0.0009, PRECISION: 0.007296±0.0001, PRECISION_RECALL_MIN_DEN: 0.072958±0.0008, RECALL: 0.072958±0.0008, MAP: 0.035969±0.0005, MRR: 0.035969±0.0005, NDCG: 0.044663±0.0006, F1: 0.013265±0.0001, HIT_RATE: 0.072958±0.0008, ARHR: 0.035969±0.0005, RMSE: 0.939496±0.0009, NOVELTY: 0.005469±0.0000, AVERAGE_POPULARITY: 0.530799±0.0042, DIVERSITY_MEAN_INTER_LIST: 0.935402±0.0003, DIVERSITY_HERFINDAHL: 0.993535±0.0000, COVERAGE_ITEM: 0.026688±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.323013±0.0049, SHANNON_ENTROPY: 7.738967±0.0039, 
CrossSearchBayesianSkopt: Config 55 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 11, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.050350±0.0012, PRECISION: 0.007197±0.0001, PRECISION_RECALL_MIN_DEN: 0.071967±0.0012, RECALL: 0.071967±0.0012, MAP: 0.036011±0.0009, MRR: 0.036011±0.0009, NDCG: 0.044455±0.0009, F1: 0.013085±0.0002, HIT_RATE: 0.071967±0.0012, ARHR: 0.036011±0.0009, RMSE: 0.938190±0.0008, NOVELTY: 0.005448±0.0000, AVERAGE_POPULARITY: 0.540870±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.933264±0.0007, DIVERSITY_HERFINDAHL: 0.993321±0.0001, COVERAGE_ITEM: 0.026061±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.317945±0.0052, SHANNON_ENTROPY: 7.684498±0.0104, 
