SearchBayesianSkopt: New best config found. Config 0: {'topK': 805, 'shrink': 1005, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6799710443320492, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0319738, PRECISION: 0.0048743, PRECISION_RECALL_MIN_DEN: 0.0162476, RECALL: 0.0162476, MAP: 0.0083115, MRR: 0.0232525, NDCG: 0.0140191, F1: 0.0074989, HIT_RATE: 0.0487428, ARHR: 0.0240695, RMSE: 0.9100892, NOVELTY: 0.0045499, AVERAGE_POPULARITY: 0.0223671, DIVERSITY_MEAN_INTER_LIST: 0.9988739, DIVERSITY_HERFINDAHL: 0.9998812, COVERAGE_ITEM: 0.8922411, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5252351, SHANNON_ENTROPY: 13.4603221, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 5, 'shrink': 606, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1010745, PRECISION: 0.0155124, PRECISION_RECALL_MIN_DEN: 0.0517082, RECALL: 0.0517082, MAP: 0.0264876, MRR: 0.0731266, NDCG: 0.0445122, F1: 0.0238653, HIT_RATE: 0.1551245, ARHR: 0.0762368, RMSE: 0.9658454, NOVELTY: 0.0058862, AVERAGE_POPULARITY: 0.2908077, DIVERSITY_MEAN_INTER_LIST: 0.9830502, DIVERSITY_HERFINDAHL: 0.9982989, COVERAGE_ITEM: 0.5908624, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1687784, SHANNON_ENTROPY: 10.6338719, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 5, 'shrink': 1027, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.1209201, PRECISION: 0.0189226, PRECISION_RECALL_MIN_DEN: 0.0630753, RECALL: 0.0630753, MAP: 0.0323850, MRR: 0.0885076, NDCG: 0.0541777, F1: 0.0291117, HIT_RATE: 0.1892259, ARHR: 0.0927460, RMSE: 0.9951598, NOVELTY: 0.0065757, AVERAGE_POPULARITY: 0.1620189, DIVERSITY_MEAN_INTER_LIST: 0.9923569, DIVERSITY_HERFINDAHL: 0.9992296, COVERAGE_ITEM: 0.8154636, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3252299, SHANNON_ENTROPY: 12.1999460, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1092214, PRECISION: 0.0174461, PRECISION_RECALL_MIN_DEN: 0.0581537, RECALL: 0.0581537, MAP: 0.0287227, MRR: 0.0785292, NDCG: 0.0487747, F1: 0.0268402, HIT_RATE: 0.1744610, ARHR: 0.0822825, RMSE: 0.9970956, NOVELTY: 0.0058394, AVERAGE_POPULARITY: 0.3564908, DIVERSITY_MEAN_INTER_LIST: 0.9746895, DIVERSITY_HERFINDAHL: 0.9974629, COVERAGE_ITEM: 0.4441200, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1414032, SHANNON_ENTROPY: 10.0020566, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 5, 'shrink': 1063, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1096813, PRECISION: 0.0176253, PRECISION_RECALL_MIN_DEN: 0.0587508, RECALL: 0.0587508, MAP: 0.0290156, MRR: 0.0791163, NDCG: 0.0492314, F1: 0.0271158, HIT_RATE: 0.1762525, ARHR: 0.0830160, RMSE: 0.9962056, NOVELTY: 0.0058364, AVERAGE_POPULARITY: 0.3573713, DIVERSITY_MEAN_INTER_LIST: 0.9750865, DIVERSITY_HERFINDAHL: 0.9975026, COVERAGE_ITEM: 0.4387672, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1412471, SHANNON_ENTROPY: 10.0024407, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.42152582253785775, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0953248, PRECISION: 0.0158337, PRECISION_RECALL_MIN_DEN: 0.0527790, RECALL: 0.0527790, MAP: 0.0244329, MRR: 0.0668923, NDCG: 0.0425496, F1: 0.0243595, HIT_RATE: 0.1583369, ARHR: 0.0700261, RMSE: 0.9717777, NOVELTY: 0.0065832, AVERAGE_POPULARITY: 0.0835844, DIVERSITY_MEAN_INTER_LIST: 0.9681407, DIVERSITY_HERFINDAHL: 0.9968081, COVERAGE_ITEM: 0.7971344, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3391445, SHANNON_ENTROPY: 11.8262863, 
SearchBayesianSkopt: New best config found. Config 36: {'topK': 5, 'shrink': 1034, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.1209626, PRECISION: 0.0189597, PRECISION_RECALL_MIN_DEN: 0.0631989, RECALL: 0.0631989, MAP: 0.0324553, MRR: 0.0886857, NDCG: 0.0542827, F1: 0.0291687, HIT_RATE: 0.1895966, ARHR: 0.0929404, RMSE: 0.9951864, NOVELTY: 0.0065740, AVERAGE_POPULARITY: 0.1620328, DIVERSITY_MEAN_INTER_LIST: 0.9923492, DIVERSITY_HERFINDAHL: 0.9992288, COVERAGE_ITEM: 0.8158421, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3250773, SHANNON_ENTROPY: 12.1995099, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 10, 'shrink': 27, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4707430187330367, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1032443, PRECISION: 0.0173596, PRECISION_RECALL_MIN_DEN: 0.0578654, RECALL: 0.0578654, MAP: 0.0265650, MRR: 0.0721318, NDCG: 0.0463071, F1: 0.0267071, HIT_RATE: 0.1735961, ARHR: 0.0758261, RMSE: 0.9792605, NOVELTY: 0.0061581, AVERAGE_POPULARITY: 0.1523958, DIVERSITY_MEAN_INTER_LIST: 0.9745790, DIVERSITY_HERFINDAHL: 0.9974519, COVERAGE_ITEM: 0.7576102, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2941147, SHANNON_ENTROPY: 11.5053188, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1092214, PRECISION: 0.0174461, PRECISION_RECALL_MIN_DEN: 0.0581537, RECALL: 0.0581537, MAP: 0.0287227, MRR: 0.0785292, NDCG: 0.0487747, F1: 0.0268402, HIT_RATE: 0.1744610, ARHR: 0.0822825, RMSE: 0.9821300, NOVELTY: 0.0058394, AVERAGE_POPULARITY: 0.3564908, DIVERSITY_MEAN_INTER_LIST: 0.9746895, DIVERSITY_HERFINDAHL: 0.9974629, COVERAGE_ITEM: 0.4441200, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1414032, SHANNON_ENTROPY: 10.0020566, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 850, 'shrink': 3, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.09859169680489302, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0410554, PRECISION: 0.0062519, PRECISION_RECALL_MIN_DEN: 0.0208398, RECALL: 0.0208398, MAP: 0.0105489, MRR: 0.0295066, NDCG: 0.0178705, F1: 0.0096184, HIT_RATE: 0.0625193, ARHR: 0.0305517, RMSE: 0.8818157, NOVELTY: 0.0054956, AVERAGE_POPULARITY: 0.0246126, DIVERSITY_MEAN_INTER_LIST: 0.9991813, DIVERSITY_HERFINDAHL: 0.9999120, COVERAGE_ITEM: 0.9770749, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6178986, SHANNON_ENTROPY: 13.7866632, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 38, 'shrink': 1492, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5222428095739546, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0777117, PRECISION: 0.0119108, PRECISION_RECALL_MIN_DEN: 0.0397026, RECALL: 0.0397026, MAP: 0.0197255, MRR: 0.0549069, NDCG: 0.0336348, F1: 0.0183243, HIT_RATE: 0.1191079, ARHR: 0.0570015, RMSE: 0.8675991, NOVELTY: 0.0065839, AVERAGE_POPULARITY: 0.1176378, DIVERSITY_MEAN_INTER_LIST: 0.9920006, DIVERSITY_HERFINDAHL: 0.9991939, COVERAGE_ITEM: 0.6348743, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2207865, SHANNON_ENTROPY: 11.4818268, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1092214, PRECISION: 0.0174461, PRECISION_RECALL_MIN_DEN: 0.0581537, RECALL: 0.0581537, MAP: 0.0287227, MRR: 0.0785292, NDCG: 0.0487747, F1: 0.0268402, HIT_RATE: 0.1744610, ARHR: 0.0822825, RMSE: 0.9970956, NOVELTY: 0.0058394, AVERAGE_POPULARITY: 0.3564908, DIVERSITY_MEAN_INTER_LIST: 0.9746895, DIVERSITY_HERFINDAHL: 0.9974629, COVERAGE_ITEM: 0.4441200, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1414032, SHANNON_ENTROPY: 10.0020566, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1092214, PRECISION: 0.0174461, PRECISION_RECALL_MIN_DEN: 0.0581537, RECALL: 0.0581537, MAP: 0.0287227, MRR: 0.0785292, NDCG: 0.0487747, F1: 0.0268402, HIT_RATE: 0.1744610, ARHR: 0.0822825, RMSE: 0.9970956, NOVELTY: 0.0058394, AVERAGE_POPULARITY: 0.3564908, DIVERSITY_MEAN_INTER_LIST: 0.9746895, DIVERSITY_HERFINDAHL: 0.9974629, COVERAGE_ITEM: 0.4441200, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1414032, SHANNON_ENTROPY: 10.0020566, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1092214, PRECISION: 0.0174461, PRECISION_RECALL_MIN_DEN: 0.0581537, RECALL: 0.0581537, MAP: 0.0287227, MRR: 0.0785292, NDCG: 0.0487747, F1: 0.0268402, HIT_RATE: 0.1744610, ARHR: 0.0822825, RMSE: 0.9970956, NOVELTY: 0.0058394, AVERAGE_POPULARITY: 0.3564908, DIVERSITY_MEAN_INTER_LIST: 0.9746895, DIVERSITY_HERFINDAHL: 0.9974629, COVERAGE_ITEM: 0.4441200, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1414032, SHANNON_ENTROPY: 10.0020566, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 13, 'shrink': 1483, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7962010554605508, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0786265, PRECISION: 0.0125409, PRECISION_RECALL_MIN_DEN: 0.0418031, RECALL: 0.0418031, MAP: 0.0203446, MRR: 0.0563183, NDCG: 0.0348564, F1: 0.0192937, HIT_RATE: 0.1254093, ARHR: 0.0586237, RMSE: 0.9932415, NOVELTY: 0.0060113, AVERAGE_POPULARITY: 0.0515636, DIVERSITY_MEAN_INTER_LIST: 0.9955347, DIVERSITY_HERFINDAHL: 0.9995473, COVERAGE_ITEM: 0.9228981, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4699907, SHANNON_ENTROPY: 13.1159741, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 964, 'shrink': 1489, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2189513334955176, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0909350, PRECISION: 0.0144560, PRECISION_RECALL_MIN_DEN: 0.0481868, RECALL: 0.0481868, MAP: 0.0236076, MRR: 0.0651858, NDCG: 0.0403249, F1: 0.0222401, HIT_RATE: 0.1445604, ARHR: 0.0679460, RMSE: 0.8493053, NOVELTY: 0.0062309, AVERAGE_POPULARITY: 0.0893910, DIVERSITY_MEAN_INTER_LIST: 0.9973882, DIVERSITY_HERFINDAHL: 0.9997327, COVERAGE_ITEM: 0.9587456, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4542414, SHANNON_ENTROPY: 13.1508812, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 119, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9105739834353808, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0091815, PRECISION: 0.0016062, PRECISION_RECALL_MIN_DEN: 0.0053541, RECALL: 0.0053541, MAP: 0.0024053, MRR: 0.0062347, NDCG: 0.0041771, F1: 0.0024711, HIT_RATE: 0.0160623, ARHR: 0.0067099, RMSE: 1.0524419, NOVELTY: 0.0007843, AVERAGE_POPULARITY: 0.0125593, DIVERSITY_MEAN_INTER_LIST: 0.9932334, DIVERSITY_HERFINDAHL: 0.9993172, COVERAGE_ITEM: 0.3738308, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2879295, SHANNON_ENTROPY: 11.3229472, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 5, 'shrink': 833, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0711440169310131, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1069505, PRECISION: 0.0165380, PRECISION_RECALL_MIN_DEN: 0.0551265, RECALL: 0.0551265, MAP: 0.0280757, MRR: 0.0772882, NDCG: 0.0472360, F1: 0.0254430, HIT_RATE: 0.1653796, ARHR: 0.0806939, RMSE: 0.9950454, NOVELTY: 0.0058311, AVERAGE_POPULARITY: 0.3197809, DIVERSITY_MEAN_INTER_LIST: 0.9805588, DIVERSITY_HERFINDAHL: 0.9980498, COVERAGE_ITEM: 0.6054609, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1637329, SHANNON_ENTROPY: 10.5224977, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1034837, PRECISION: 0.0160190, PRECISION_RECALL_MIN_DEN: 0.0533968, RECALL: 0.0533968, MAP: 0.0272005, MRR: 0.0749830, NDCG: 0.0457714, F1: 0.0246447, HIT_RATE: 0.1601903, ARHR: 0.0782358, RMSE: 0.9969277, NOVELTY: 0.0058207, AVERAGE_POPULARITY: 0.3246889, DIVERSITY_MEAN_INTER_LIST: 0.9798594, DIVERSITY_HERFINDAHL: 0.9979799, COVERAGE_ITEM: 0.5860503, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1637494, SHANNON_ENTROPY: 10.4834890, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 5, 'shrink': 658, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1045069, PRECISION: 0.0170322, PRECISION_RECALL_MIN_DEN: 0.0567740, RECALL: 0.0567740, MAP: 0.0267983, MRR: 0.0727365, NDCG: 0.0462326, F1: 0.0262034, HIT_RATE: 0.1703219, ARHR: 0.0764688, RMSE: 0.9915630, NOVELTY: 0.0065441, AVERAGE_POPULARITY: 0.1197712, DIVERSITY_MEAN_INTER_LIST: 0.9531081, DIVERSITY_HERFINDAHL: 0.9953049, COVERAGE_ITEM: 0.7150581, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2583590, SHANNON_ENTROPY: 11.0627796, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 5, 'shrink': 676, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1041509, PRECISION: 0.0170384, PRECISION_RECALL_MIN_DEN: 0.0567945, RECALL: 0.0567945, MAP: 0.0267310, MRR: 0.0725503, NDCG: 0.0461629, F1: 0.0262129, HIT_RATE: 0.1703836, ARHR: 0.0762748, RMSE: 0.9916834, NOVELTY: 0.0065494, AVERAGE_POPULARITY: 0.1187769, DIVERSITY_MEAN_INTER_LIST: 0.9533172, DIVERSITY_HERFINDAHL: 0.9953258, COVERAGE_ITEM: 0.7166802, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2599734, SHANNON_ENTROPY: 11.0786387, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.1156978, PRECISION: 0.0178724, PRECISION_RECALL_MIN_DEN: 0.0595746, RECALL: 0.0595746, MAP: 0.0309299, MRR: 0.0845375, NDCG: 0.0515416, F1: 0.0274959, HIT_RATE: 0.1787237, ARHR: 0.0885670, RMSE: 0.9967201, NOVELTY: 0.0064850, AVERAGE_POPULARITY: 0.1471270, DIVERSITY_MEAN_INTER_LIST: 0.9941786, DIVERSITY_HERFINDAHL: 0.9994117, COVERAGE_ITEM: 0.9024061, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3700422, SHANNON_ENTROPY: 12.5222018, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 5, 'shrink': 489, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1148971, PRECISION: 0.0185210, PRECISION_RECALL_MIN_DEN: 0.0617368, RECALL: 0.0617368, MAP: 0.0299827, MRR: 0.0816460, NDCG: 0.0511992, F1: 0.0284939, HIT_RATE: 0.1852104, ARHR: 0.0857207, RMSE: 0.9684290, NOVELTY: 0.0058413, AVERAGE_POPULARITY: 0.3532576, DIVERSITY_MEAN_INTER_LIST: 0.9769919, DIVERSITY_HERFINDAHL: 0.9976932, COVERAGE_ITEM: 0.4295215, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1406732, SHANNON_ENTROPY: 10.0364802, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 5, 'shrink': 749, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1038713, PRECISION: 0.0170384, PRECISION_RECALL_MIN_DEN: 0.0567945, RECALL: 0.0567945, MAP: 0.0266768, MRR: 0.0724205, NDCG: 0.0461051, F1: 0.0262129, HIT_RATE: 0.1703836, ARHR: 0.0761302, RMSE: 0.9921060, NOVELTY: 0.0065688, AVERAGE_POPULARITY: 0.1148811, DIVERSITY_MEAN_INTER_LIST: 0.9546732, DIVERSITY_HERFINDAHL: 0.9954614, COVERAGE_ITEM: 0.7265207, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2668812, SHANNON_ENTROPY: 11.1538269, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 5, 'shrink': 788, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1114262, PRECISION: 0.0178971, PRECISION_RECALL_MIN_DEN: 0.0596569, RECALL: 0.0596569, MAP: 0.0294237, MRR: 0.0800474, NDCG: 0.0499262, F1: 0.0275340, HIT_RATE: 0.1789708, ARHR: 0.0840900, RMSE: 0.9952696, NOVELTY: 0.0058361, AVERAGE_POPULARITY: 0.3565363, DIVERSITY_MEAN_INTER_LIST: 0.9758337, DIVERSITY_HERFINDAHL: 0.9975773, COVERAGE_ITEM: 0.4340633, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1408375, SHANNON_ENTROPY: 10.0109447, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 195, 'shrink': 1463, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.04483230660584537, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1176233, PRECISION: 0.0193983, PRECISION_RECALL_MIN_DEN: 0.0646609, RECALL: 0.0646609, MAP: 0.0304199, MRR: 0.0831599, NDCG: 0.0526161, F1: 0.0298435, HIT_RATE: 0.1939828, ARHR: 0.0871316, RMSE: 0.9631267, NOVELTY: 0.0055083, AVERAGE_POPULARITY: 0.5144511, DIVERSITY_MEAN_INTER_LIST: 0.9364540, DIVERSITY_HERFINDAHL: 0.9936396, COVERAGE_ITEM: 0.3397134, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0937401, SHANNON_ENTROPY: 8.7449540, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 5, 'shrink': 1247, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1093883, PRECISION: 0.0174585, PRECISION_RECALL_MIN_DEN: 0.0581948, RECALL: 0.0581948, MAP: 0.0288069, MRR: 0.0785915, NDCG: 0.0488528, F1: 0.0268592, HIT_RATE: 0.1745845, ARHR: 0.0824407, RMSE: 0.9966374, NOVELTY: 0.0058376, AVERAGE_POPULARITY: 0.3568022, DIVERSITY_MEAN_INTER_LIST: 0.9749580, DIVERSITY_HERFINDAHL: 0.9974898, COVERAGE_ITEM: 0.4418491, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1412964, SHANNON_ENTROPY: 10.0045252, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 182, 'shrink': 1496, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8849744539753996, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1035946, PRECISION: 0.0161797, PRECISION_RECALL_MIN_DEN: 0.0539322, RECALL: 0.0539322, MAP: 0.0273145, MRR: 0.0750975, NDCG: 0.0460193, F1: 0.0248918, HIT_RATE: 0.1617965, ARHR: 0.0784441, RMSE: 0.9213776, NOVELTY: 0.0054693, AVERAGE_POPULARITY: 0.5310265, DIVERSITY_MEAN_INTER_LIST: 0.9152559, DIVERSITY_HERFINDAHL: 0.9915199, COVERAGE_ITEM: 0.4288727, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0940099, SHANNON_ENTROPY: 8.5930494, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 20, 'shrink': 1485, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.023171030695534393, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0500400, PRECISION: 0.0084945, PRECISION_RECALL_MIN_DEN: 0.0283149, RECALL: 0.0283149, MAP: 0.0125839, MRR: 0.0348270, NDCG: 0.0223265, F1: 0.0130684, HIT_RATE: 0.0849447, ARHR: 0.0362513, RMSE: 0.9810668, NOVELTY: 0.0062786, AVERAGE_POPULARITY: 0.0523525, DIVERSITY_MEAN_INTER_LIST: 0.9963431, DIVERSITY_HERFINDAHL: 0.9996282, COVERAGE_ITEM: 0.9413355, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5655457, SHANNON_ENTROPY: 13.4313174, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 5, 'shrink': 1404, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.1090987, PRECISION: 0.0174523, PRECISION_RECALL_MIN_DEN: 0.0581743, RECALL: 0.0581743, MAP: 0.0287312, MRR: 0.0784357, NDCG: 0.0487715, F1: 0.0268497, HIT_RATE: 0.1745228, ARHR: 0.0822485, RMSE: 0.9969422, NOVELTY: 0.0058386, AVERAGE_POPULARITY: 0.3564884, DIVERSITY_MEAN_INTER_LIST: 0.9748691, DIVERSITY_HERFINDAHL: 0.9974809, COVERAGE_ITEM: 0.4424439, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1415423, SHANNON_ENTROPY: 10.0051836, 
SearchBayesianSkopt: Search complete. Best config is 36: {'topK': 5, 'shrink': 1034, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'}
