SearchBayesianSkopt: New best config found. Config 0: {'topK': 972, 'shrink': 1867, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0732614, PRECISION: 0.0124606, PRECISION_RECALL_MIN_DEN: 0.0415354, RECALL: 0.0415354, MAP: 0.0185773, MRR: 0.0523320, NDCG: 0.0330112, F1: 0.0191702, HIT_RATE: 0.1246062, ARHR: 0.0540056, RMSE: 0.9904712, NOVELTY: 0.0050722, AVERAGE_POPULARITY: 0.7277028, DIVERSITY_MEAN_INTER_LIST: 0.7976875, DIVERSITY_HERFINDAHL: 0.9797638, COVERAGE_ITEM: 0.0740741, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0574522, SHANNON_ENTROPY: 6.4251215, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 934, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0707939, PRECISION: 0.0119417, PRECISION_RECALL_MIN_DEN: 0.0398056, RECALL: 0.0398056, MAP: 0.0175552, MRR: 0.0494034, NDCG: 0.0313959, F1: 0.0183718, HIT_RATE: 0.1194168, ARHR: 0.0510095, RMSE: 0.8430577, NOVELTY: 0.0050774, AVERAGE_POPULARITY: 0.7239257, DIVERSITY_MEAN_INTER_LIST: 0.8046893, DIVERSITY_HERFINDAHL: 0.9804640, COVERAGE_ITEM: 0.0746148, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0578757, SHANNON_ENTROPY: 6.4613423, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 1325, 'shrink': 1996, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0727381, PRECISION: 0.0122691, PRECISION_RECALL_MIN_DEN: 0.0408970, RECALL: 0.0408970, MAP: 0.0181529, MRR: 0.0514248, NDCG: 0.0324176, F1: 0.0188755, HIT_RATE: 0.1226910, ARHR: 0.0529216, RMSE: 0.9888675, NOVELTY: 0.0050307, AVERAGE_POPULARITY: 0.7562780, DIVERSITY_MEAN_INTER_LIST: 0.7560850, DIVERSITY_HERFINDAHL: 0.9756038, COVERAGE_ITEM: 0.0491484, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0628595, SHANNON_ENTROPY: 6.0678057, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 915, 'shrink': 2000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0731693, PRECISION: 0.0123371, PRECISION_RECALL_MIN_DEN: 0.0411235, RECALL: 0.0411235, MAP: 0.0185086, MRR: 0.0522796, NDCG: 0.0328334, F1: 0.0189801, HIT_RATE: 0.1233706, ARHR: 0.0538722, RMSE: 0.9914404, NOVELTY: 0.0050812, AVERAGE_POPULARITY: 0.7218202, DIVERSITY_MEAN_INTER_LIST: 0.8048416, DIVERSITY_HERFINDAHL: 0.9804792, COVERAGE_ITEM: 0.0793728, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0571522, SHANNON_ENTROPY: 6.4962182, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 1999, 'shrink': 16, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0710162, PRECISION: 0.0121579, PRECISION_RECALL_MIN_DEN: 0.0405263, RECALL: 0.0405263, MAP: 0.0175295, MRR: 0.0495438, NDCG: 0.0316176, F1: 0.0187045, HIT_RATE: 0.1215790, ARHR: 0.0510395, RMSE: 0.8160056, NOVELTY: 0.0049868, AVERAGE_POPULARITY: 0.7886565, DIVERSITY_MEAN_INTER_LIST: 0.7003376, DIVERSITY_HERFINDAHL: 0.9700294, COVERAGE_ITEM: 0.0254663, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0820620, SHANNON_ENTROPY: 5.6150110, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 1500, 'shrink': 5, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0715301, PRECISION: 0.0121455, PRECISION_RECALL_MIN_DEN: 0.0404852, RECALL: 0.0404852, MAP: 0.0176723, MRR: 0.0498983, NDCG: 0.0317506, F1: 0.0186855, HIT_RATE: 0.1214555, ARHR: 0.0514286, RMSE: 0.8253309, NOVELTY: 0.0050153, AVERAGE_POPULARITY: 0.7662457, DIVERSITY_MEAN_INTER_LIST: 0.7444544, DIVERSITY_HERFINDAHL: 0.9744408, COVERAGE_ITEM: 0.0373614, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0704448, SHANNON_ENTROPY: 5.9138282, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 669, 'shrink': 1976, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0733564, PRECISION: 0.0123494, PRECISION_RECALL_MIN_DEN: 0.0411647, RECALL: 0.0411647, MAP: 0.0186823, MRR: 0.0525709, NDCG: 0.0329937, F1: 0.0189991, HIT_RATE: 0.1234942, ARHR: 0.0542750, RMSE: 0.9931082, NOVELTY: 0.0051344, AVERAGE_POPULARITY: 0.6881357, DIVERSITY_MEAN_INTER_LIST: 0.8415515, DIVERSITY_HERFINDAHL: 0.9841500, COVERAGE_ITEM: 0.1075966, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0600011, SHANNON_ENTROPY: 6.8994583, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 873, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0708785, PRECISION: 0.0118799, PRECISION_RECALL_MIN_DEN: 0.0395997, RECALL: 0.0395997, MAP: 0.0174707, MRR: 0.0492999, NDCG: 0.0312701, F1: 0.0182768, HIT_RATE: 0.1187990, ARHR: 0.0508318, RMSE: 0.8452835, NOVELTY: 0.0050872, AVERAGE_POPULARITY: 0.7179570, DIVERSITY_MEAN_INTER_LIST: 0.8115613, DIVERSITY_HERFINDAHL: 0.9811511, COVERAGE_ITEM: 0.0819140, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0567465, SHANNON_ENTROPY: 6.5361441, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 1503, 'shrink': 1999, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0724905, PRECISION: 0.0120961, PRECISION_RECALL_MIN_DEN: 0.0403204, RECALL: 0.0403204, MAP: 0.0180156, MRR: 0.0509323, NDCG: 0.0320819, F1: 0.0186094, HIT_RATE: 0.1209613, ARHR: 0.0524675, RMSE: 0.9878999, NOVELTY: 0.0050155, AVERAGE_POPULARITY: 0.7675664, DIVERSITY_MEAN_INTER_LIST: 0.7363762, DIVERSITY_HERFINDAHL: 0.9736331, COVERAGE_ITEM: 0.0416329, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0657296, SHANNON_ENTROPY: 5.9214390, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 1999, 'shrink': 1990, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0708513, PRECISION: 0.0118799, PRECISION_RECALL_MIN_DEN: 0.0395997, RECALL: 0.0395997, MAP: 0.0174264, MRR: 0.0494080, NDCG: 0.0312516, F1: 0.0182768, HIT_RATE: 0.1187990, ARHR: 0.0508272, RMSE: 0.9854758, NOVELTY: 0.0049864, AVERAGE_POPULARITY: 0.7898506, DIVERSITY_MEAN_INTER_LIST: 0.6916544, DIVERSITY_HERFINDAHL: 0.9691612, COVERAGE_ITEM: 0.0287645, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0741261, SHANNON_ENTROPY: 5.6128423, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 1423, 'shrink': 1999, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0729581, PRECISION: 0.0121208, PRECISION_RECALL_MIN_DEN: 0.0404028, RECALL: 0.0404028, MAP: 0.0181221, MRR: 0.0513888, NDCG: 0.0322462, F1: 0.0186474, HIT_RATE: 0.1212084, ARHR: 0.0528585, RMSE: 0.9883311, NOVELTY: 0.0050220, AVERAGE_POPULARITY: 0.7626127, DIVERSITY_MEAN_INTER_LIST: 0.7452336, DIVERSITY_HERFINDAHL: 0.9745188, COVERAGE_ITEM: 0.0443363, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0649724, SHANNON_ENTROPY: 5.9860285, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 635, 'shrink': 1996, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0743844, PRECISION: 0.0122815, PRECISION_RECALL_MIN_DEN: 0.0409382, RECALL: 0.0409382, MAP: 0.0186408, MRR: 0.0527042, NDCG: 0.0329473, F1: 0.0188946, HIT_RATE: 0.1228146, ARHR: 0.0542877, RMSE: 0.9934373, NOVELTY: 0.0051441, AVERAGE_POPULARITY: 0.6822488, DIVERSITY_MEAN_INTER_LIST: 0.8472066, DIVERSITY_HERFINDAHL: 0.9847154, COVERAGE_ITEM: 0.1127332, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0607884, SHANNON_ENTROPY: 6.9679321, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 1997, 'shrink': 34, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0716303, PRECISION: 0.0122073, PRECISION_RECALL_MIN_DEN: 0.0406911, RECALL: 0.0406911, MAP: 0.0177026, MRR: 0.0500183, NDCG: 0.0318532, F1: 0.0187805, HIT_RATE: 0.1220733, ARHR: 0.0515358, RMSE: 0.8231001, NOVELTY: 0.0049858, AVERAGE_POPULARITY: 0.7898185, DIVERSITY_MEAN_INTER_LIST: 0.6961833, DIVERSITY_HERFINDAHL: 0.9696140, COVERAGE_ITEM: 0.0261692, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0797249, SHANNON_ENTROPY: 5.6054590, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 1516, 'shrink': 7, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0717036, PRECISION: 0.0122135, PRECISION_RECALL_MIN_DEN: 0.0407117, RECALL: 0.0407117, MAP: 0.0177929, MRR: 0.0501569, NDCG: 0.0319352, F1: 0.0187900, HIT_RATE: 0.1221350, ARHR: 0.0517394, RMSE: 0.8232598, NOVELTY: 0.0050131, AVERAGE_POPULARITY: 0.7680178, DIVERSITY_MEAN_INTER_LIST: 0.7408778, DIVERSITY_HERFINDAHL: 0.9740832, COVERAGE_ITEM: 0.0361719, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0715535, SHANNON_ENTROPY: 5.8916979, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 2000, 'shrink': 105, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0713548, PRECISION: 0.0120899, PRECISION_RECALL_MIN_DEN: 0.0402998, RECALL: 0.0402998, MAP: 0.0176448, MRR: 0.0499283, NDCG: 0.0316798, F1: 0.0185999, HIT_RATE: 0.1208995, ARHR: 0.0514090, RMSE: 0.8694981, NOVELTY: 0.0049861, AVERAGE_POPULARITY: 0.7899658, DIVERSITY_MEAN_INTER_LIST: 0.6942200, DIVERSITY_HERFINDAHL: 0.9694177, COVERAGE_ITEM: 0.0273587, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0771795, SHANNON_ENTROPY: 5.6118118, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 903, 'shrink': 2000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0731450, PRECISION: 0.0122629, PRECISION_RECALL_MIN_DEN: 0.0408764, RECALL: 0.0408764, MAP: 0.0184938, MRR: 0.0523086, NDCG: 0.0327536, F1: 0.0188660, HIT_RATE: 0.1226293, ARHR: 0.0538662, RMSE: 0.9915225, NOVELTY: 0.0050830, AVERAGE_POPULARITY: 0.7205321, DIVERSITY_MEAN_INTER_LIST: 0.8066710, DIVERSITY_HERFINDAHL: 0.9806621, COVERAGE_ITEM: 0.0796431, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0575259, SHANNON_ENTROPY: 6.5109049, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 604, 'shrink': 11, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0722777, PRECISION: 0.0122382, PRECISION_RECALL_MIN_DEN: 0.0407941, RECALL: 0.0407941, MAP: 0.0180477, MRR: 0.0508304, NDCG: 0.0322243, F1: 0.0188280, HIT_RATE: 0.1223822, ARHR: 0.0524602, RMSE: 0.8689362, NOVELTY: 0.0051256, AVERAGE_POPULARITY: 0.6926517, DIVERSITY_MEAN_INTER_LIST: 0.8392402, DIVERSITY_HERFINDAHL: 0.9839188, COVERAGE_ITEM: 0.1004596, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0594741, SHANNON_ENTROPY: 6.8343496, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1507, 'shrink': 5, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0716993, PRECISION: 0.0121826, PRECISION_RECALL_MIN_DEN: 0.0406087, RECALL: 0.0406087, MAP: 0.0177083, MRR: 0.0500217, NDCG: 0.0318312, F1: 0.0187425, HIT_RATE: 0.1218262, ARHR: 0.0515453, RMSE: 0.8253360, NOVELTY: 0.0050150, AVERAGE_POPULARITY: 0.7664934, DIVERSITY_MEAN_INTER_LIST: 0.7439973, DIVERSITY_HERFINDAHL: 0.9743951, COVERAGE_ITEM: 0.0371992, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0705469, SHANNON_ENTROPY: 5.9105810, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 877, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0708128, PRECISION: 0.0119170, PRECISION_RECALL_MIN_DEN: 0.0397232, RECALL: 0.0397232, MAP: 0.0175020, MRR: 0.0492746, NDCG: 0.0313223, F1: 0.0183338, HIT_RATE: 0.1191697, ARHR: 0.0508660, RMSE: 0.8450997, NOVELTY: 0.0050868, AVERAGE_POPULARITY: 0.7182239, DIVERSITY_MEAN_INTER_LIST: 0.8112417, DIVERSITY_HERFINDAHL: 0.9811192, COVERAGE_ITEM: 0.0819140, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0566231, SHANNON_ENTROPY: 6.5327190, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 1997, 'shrink': 1955, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0708848, PRECISION: 0.0118552, PRECISION_RECALL_MIN_DEN: 0.0395173, RECALL: 0.0395173, MAP: 0.0174191, MRR: 0.0494111, NDCG: 0.0312243, F1: 0.0182388, HIT_RATE: 0.1185519, ARHR: 0.0508179, RMSE: 0.9852404, NOVELTY: 0.0049864, AVERAGE_POPULARITY: 0.7898594, DIVERSITY_MEAN_INTER_LIST: 0.6916075, DIVERSITY_HERFINDAHL: 0.9691565, COVERAGE_ITEM: 0.0288186, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0740135, SHANNON_ENTROPY: 5.6129703, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 896, 'shrink': 2000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0733388, PRECISION: 0.0122506, PRECISION_RECALL_MIN_DEN: 0.0408352, RECALL: 0.0408352, MAP: 0.0185222, MRR: 0.0524020, NDCG: 0.0327771, F1: 0.0188470, HIT_RATE: 0.1225057, ARHR: 0.0539590, RMSE: 0.9915686, NOVELTY: 0.0050839, AVERAGE_POPULARITY: 0.7199705, DIVERSITY_MEAN_INTER_LIST: 0.8073511, DIVERSITY_HERFINDAHL: 0.9807301, COVERAGE_ITEM: 0.0805082, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0573171, SHANNON_ENTROPY: 6.5180420, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 2000, 'shrink': 14, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0708536, PRECISION: 0.0122629, PRECISION_RECALL_MIN_DEN: 0.0408764, RECALL: 0.0408764, MAP: 0.0174797, MRR: 0.0493517, NDCG: 0.0316655, F1: 0.0188660, HIT_RATE: 0.1226293, ARHR: 0.0508699, RMSE: 0.8164023, NOVELTY: 0.0049872, AVERAGE_POPULARITY: 0.7882027, DIVERSITY_MEAN_INTER_LIST: 0.7016325, DIVERSITY_HERFINDAHL: 0.9701589, COVERAGE_ITEM: 0.0251419, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0832242, SHANNON_ENTROPY: 5.6194665, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 1977, 'shrink': 1992, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0708376, PRECISION: 0.0118799, PRECISION_RECALL_MIN_DEN: 0.0395997, RECALL: 0.0395997, MAP: 0.0174034, MRR: 0.0494109, NDCG: 0.0312386, F1: 0.0182768, HIT_RATE: 0.1187990, ARHR: 0.0507938, RMSE: 0.9855851, NOVELTY: 0.0049875, AVERAGE_POPULARITY: 0.7890195, DIVERSITY_MEAN_INTER_LIST: 0.6934944, DIVERSITY_HERFINDAHL: 0.9693452, COVERAGE_ITEM: 0.0291430, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0738822, SHANNON_ENTROPY: 5.6249806, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0708406, PRECISION: 0.0120282, PRECISION_RECALL_MIN_DEN: 0.0400939, RECALL: 0.0400939, MAP: 0.0173994, MRR: 0.0492924, NDCG: 0.0313745, F1: 0.0185049, HIT_RATE: 0.1202817, ARHR: 0.0507222, RMSE: 0.8445971, NOVELTY: 0.0049941, AVERAGE_POPULARITY: 0.7820711, DIVERSITY_MEAN_INTER_LIST: 0.7166570, DIVERSITY_HERFINDAHL: 0.9716613, COVERAGE_ITEM: 0.0254123, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0863426, SHANNON_ENTROPY: 5.6958505, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 1990, 'shrink': 1998, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0707604, PRECISION: 0.0118675, PRECISION_RECALL_MIN_DEN: 0.0395585, RECALL: 0.0395585, MAP: 0.0173938, MRR: 0.0493686, NDCG: 0.0312136, F1: 0.0182578, HIT_RATE: 0.1186755, ARHR: 0.0507583, RMSE: 0.9855687, NOVELTY: 0.0049868, AVERAGE_POPULARITY: 0.7895174, DIVERSITY_MEAN_INTER_LIST: 0.6924091, DIVERSITY_HERFINDAHL: 0.9692366, COVERAGE_ITEM: 0.0290349, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0737583, SHANNON_ENTROPY: 5.6178034, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0708406, PRECISION: 0.0120282, PRECISION_RECALL_MIN_DEN: 0.0400939, RECALL: 0.0400939, MAP: 0.0173994, MRR: 0.0492924, NDCG: 0.0313745, F1: 0.0185049, HIT_RATE: 0.1202817, ARHR: 0.0507222, RMSE: 0.8445971, NOVELTY: 0.0049941, AVERAGE_POPULARITY: 0.7820711, DIVERSITY_MEAN_INTER_LIST: 0.7166570, DIVERSITY_HERFINDAHL: 0.9716613, COVERAGE_ITEM: 0.0254123, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0863426, SHANNON_ENTROPY: 5.6958505, 
SearchBayesianSkopt: Search complete. Best config is 4: {'topK': 698, 'shrink': 439, 'similarity': 'dice', 'normalize': True}
