SearchBayesianSkopt: New best config found. Config 0: {'topK': 1568, 'shrink': 1817, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3822121747949483, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0425107, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0110227, MRR: 0.0276551, NDCG: 0.0204677, F1: 0.0126302, HIT_RATE: 0.0797521, ARHR: 0.0284078, RMSE: 0.9058179, NOVELTY: 0.0050274, AVERAGE_POPULARITY: 0.7587867, DIVERSITY_MEAN_INTER_LIST: 0.7530943, DIVERSITY_HERFINDAHL: 0.9752939, COVERAGE_ITEM: 0.0064342, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3481429, SHANNON_ENTROPY: 5.7750653, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 2411, 'shrink': 1608, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3936509368515528, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0375732, PRECISION: 0.0070661, PRECISION_RECALL_MIN_DEN: 0.0266185, RECALL: 0.0266185, MAP: 0.0091693, MRR: 0.0232573, NDCG: 0.0175393, F1: 0.0111677, HIT_RATE: 0.0706612, ARHR: 0.0236897, RMSE: 0.8284882, NOVELTY: 0.0053383, AVERAGE_POPULARITY: 0.6955989, DIVERSITY_MEAN_INTER_LIST: 0.7527067, DIVERSITY_HERFINDAHL: 0.9752551, COVERAGE_ITEM: 0.0052987, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3956453, SHANNON_ENTROPY: 5.6548324, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 2429, 'shrink': 837, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7678567525413826, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0391802, PRECISION: 0.0073554, PRECISION_RECALL_MIN_DEN: 0.0278581, RECALL: 0.0278581, MAP: 0.0094322, MRR: 0.0236857, NDCG: 0.0181401, F1: 0.0116380, HIT_RATE: 0.0735537, ARHR: 0.0242995, RMSE: 0.9394542, NOVELTY: 0.0053879, AVERAGE_POPULARITY: 0.6642654, DIVERSITY_MEAN_INTER_LIST: 0.7888003, DIVERSITY_HERFINDAHL: 0.9788637, COVERAGE_ITEM: 0.0105975, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2550915, SHANNON_ENTROPY: 6.0453288, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 1612, 'shrink': 2876, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3268312323105567, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0425107, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0305096, RECALL: 0.0305096, MAP: 0.0112395, MRR: 0.0280851, NDCG: 0.0207061, F1: 0.0126710, HIT_RATE: 0.0799587, ARHR: 0.0288377, RMSE: 0.9378190, NOVELTY: 0.0050236, AVERAGE_POPULARITY: 0.7614884, DIVERSITY_MEAN_INTER_LIST: 0.7484664, DIVERSITY_HERFINDAHL: 0.9748312, COVERAGE_ITEM: 0.0059476, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3681394, SHANNON_ENTROPY: 5.7410348, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 3458, 'shrink': 1396, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.07166674039709876, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0411413, PRECISION: 0.0082438, PRECISION_RECALL_MIN_DEN: 0.0316804, RECALL: 0.0316804, MAP: 0.0106404, MRR: 0.0264942, NDCG: 0.0203961, F1: 0.0130831, HIT_RATE: 0.0824380, ARHR: 0.0271028, RMSE: 0.9308965, NOVELTY: 0.0049667, AVERAGE_POPULARITY: 0.8066533, DIVERSITY_MEAN_INTER_LIST: 0.6887766, DIVERSITY_HERFINDAHL: 0.9688634, COVERAGE_ITEM: 0.0055150, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3111430, SHANNON_ENTROPY: 5.3868519, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 1250, 'shrink': 2482, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4658419188925583, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0405463, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0292700, RECALL: 0.0292700, MAP: 0.0101599, MRR: 0.0255109, NDCG: 0.0192689, F1: 0.0122008, HIT_RATE: 0.0770661, ARHR: 0.0262035, RMSE: 0.9830301, NOVELTY: 0.0049936, AVERAGE_POPULARITY: 0.7925889, DIVERSITY_MEAN_INTER_LIST: 0.7088370, DIVERSITY_HERFINDAHL: 0.9708691, COVERAGE_ITEM: 0.0108678, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1751872, SHANNON_ENTROPY: 5.5356652, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 969, 'shrink': 284, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.603596885924177, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0403122, PRECISION: 0.0073347, PRECISION_RECALL_MIN_DEN: 0.0281336, RECALL: 0.0281336, MAP: 0.0101699, MRR: 0.0257508, NDCG: 0.0189727, F1: 0.0116358, HIT_RATE: 0.0733471, ARHR: 0.0262486, RMSE: 0.8194272, NOVELTY: 0.0052865, AVERAGE_POPULARITY: 0.6666122, DIVERSITY_MEAN_INTER_LIST: 0.8294242, DIVERSITY_HERFINDAHL: 0.9829253, COVERAGE_ITEM: 0.0175723, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1993354, SHANNON_ENTROPY: 6.4198151, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 3192, 'shrink': 2988, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6012887792317627, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0415043, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0295455, RECALL: 0.0295455, MAP: 0.0102434, MRR: 0.0256722, NDCG: 0.0194483, F1: 0.0123024, HIT_RATE: 0.0776860, ARHR: 0.0262808, RMSE: 0.8784083, NOVELTY: 0.0049618, AVERAGE_POPULARITY: 0.8110320, DIVERSITY_MEAN_INTER_LIST: 0.6683511, DIVERSITY_HERFINDAHL: 0.9668213, COVERAGE_ITEM: 0.0035685, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4395239, SHANNON_ENTROPY: 5.2431768, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 3287, 'shrink': 684, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6061030061014424, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0404555, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0300964, RECALL: 0.0300964, MAP: 0.0105120, MRR: 0.0262703, NDCG: 0.0198077, F1: 0.0124016, HIT_RATE: 0.0780992, ARHR: 0.0268265, RMSE: 0.9706051, NOVELTY: 0.0049340, AVERAGE_POPULARITY: 0.8354266, DIVERSITY_MEAN_INTER_LIST: 0.6193872, DIVERSITY_HERFINDAHL: 0.9619259, COVERAGE_ITEM: 0.0040552, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3396466, SHANNON_ENTROPY: 5.0566081, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 958, 'shrink': 1399, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7922554824326609, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0343190, PRECISION: 0.0065289, PRECISION_RECALL_MIN_DEN: 0.0245523, RECALL: 0.0245523, MAP: 0.0085993, MRR: 0.0217200, NDCG: 0.0162997, F1: 0.0103149, HIT_RATE: 0.0652893, ARHR: 0.0221320, RMSE: 0.8921092, NOVELTY: 0.0055869, AVERAGE_POPULARITY: 0.5989996, DIVERSITY_MEAN_INTER_LIST: 0.8190122, DIVERSITY_HERFINDAHL: 0.9818843, COVERAGE_ITEM: 0.0151933, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1951961, SHANNON_ENTROPY: 6.1788259, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 1343, 'shrink': 728, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5986125186828077, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0382781, PRECISION: 0.0071694, PRECISION_RECALL_MIN_DEN: 0.0269972, RECALL: 0.0269972, MAP: 0.0097244, MRR: 0.0245104, NDCG: 0.0181964, F1: 0.0113300, HIT_RATE: 0.0716942, ARHR: 0.0251431, RMSE: 0.8338055, NOVELTY: 0.0054342, AVERAGE_POPULARITY: 0.6454062, DIVERSITY_MEAN_INTER_LIST: 0.7996655, DIVERSITY_HERFINDAHL: 0.9799500, COVERAGE_ITEM: 0.0089213, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2975301, SHANNON_ENTROPY: 6.0150265, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 3036, 'shrink': 2639, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9908874163698183, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0378429, PRECISION: 0.0070248, PRECISION_RECALL_MIN_DEN: 0.0264118, RECALL: 0.0264118, MAP: 0.0092434, MRR: 0.0233033, NDCG: 0.0175403, F1: 0.0110979, HIT_RATE: 0.0702479, ARHR: 0.0238118, RMSE: 0.8711273, NOVELTY: 0.0052495, AVERAGE_POPULARITY: 0.7249972, DIVERSITY_MEAN_INTER_LIST: 0.7283379, DIVERSITY_HERFINDAHL: 0.9728187, COVERAGE_ITEM: 0.0049202, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3971074, SHANNON_ENTROPY: 5.5613369, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 1780, 'shrink': 303, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.40924826082379984, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0419565, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0296488, RECALL: 0.0296488, MAP: 0.0102076, MRR: 0.0257415, NDCG: 0.0194837, F1: 0.0123632, HIT_RATE: 0.0780992, ARHR: 0.0263905, RMSE: 0.8456152, NOVELTY: 0.0049554, AVERAGE_POPULARITY: 0.8166746, DIVERSITY_MEAN_INTER_LIST: 0.6676084, DIVERSITY_HERFINDAHL: 0.9667470, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4037379, SHANNON_ENTROPY: 5.2242225, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 876, 'shrink': 2019, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.11659251251383188, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0371011, PRECISION: 0.0068388, PRECISION_RECALL_MIN_DEN: 0.0260675, RECALL: 0.0260675, MAP: 0.0094268, MRR: 0.0236591, NDCG: 0.0175490, F1: 0.0108351, HIT_RATE: 0.0683884, ARHR: 0.0242309, RMSE: 0.9276526, NOVELTY: 0.0053431, AVERAGE_POPULARITY: 0.6513656, DIVERSITY_MEAN_INTER_LIST: 0.8372850, DIVERSITY_HERFINDAHL: 0.9837112, COVERAGE_ITEM: 0.0244931, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1699384, SHANNON_ENTROPY: 6.6275456, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 1643, 'shrink': 2905, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7320555687767445, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0415392, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0298898, RECALL: 0.0298898, MAP: 0.0102187, MRR: 0.0254914, NDCG: 0.0195012, F1: 0.0124100, HIT_RATE: 0.0783058, ARHR: 0.0260700, RMSE: 0.9815989, NOVELTY: 0.0049500, AVERAGE_POPULARITY: 0.8197727, DIVERSITY_MEAN_INTER_LIST: 0.6698899, DIVERSITY_HERFINDAHL: 0.9669752, COVERAGE_ITEM: 0.0034063, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4535156, SHANNON_ENTROPY: 5.2124634, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 3891, 'shrink': 2315, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4190380872265079, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0412418, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0293388, RECALL: 0.0293388, MAP: 0.0102675, MRR: 0.0259380, NDCG: 0.0194644, F1: 0.0123102, HIT_RATE: 0.0778926, ARHR: 0.0265623, RMSE: 0.9635918, NOVELTY: 0.0049329, AVERAGE_POPULARITY: 0.8382714, DIVERSITY_MEAN_INTER_LIST: 0.5804839, DIVERSITY_HERFINDAHL: 0.9580364, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4551883, SHANNON_ENTROPY: 4.9062201, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 3127, 'shrink': 1113, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7336465650796095, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0397481, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0298554, RECALL: 0.0298554, MAP: 0.0098647, MRR: 0.0245303, NDCG: 0.0191133, F1: 0.0124847, HIT_RATE: 0.0789256, ARHR: 0.0251538, RMSE: 0.7417725, NOVELTY: 0.0049688, AVERAGE_POPULARITY: 0.8050904, DIVERSITY_MEAN_INTER_LIST: 0.6814510, DIVERSITY_HERFINDAHL: 0.9681310, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4717839, SHANNON_ENTROPY: 5.2950221, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 3684, 'shrink': 2148, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2104317148966171, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0412819, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0295455, RECALL: 0.0295455, MAP: 0.0102122, MRR: 0.0258126, NDCG: 0.0194672, F1: 0.0123800, HIT_RATE: 0.0783058, ARHR: 0.0264163, RMSE: 0.9618001, NOVELTY: 0.0049340, AVERAGE_POPULARITY: 0.8371601, DIVERSITY_MEAN_INTER_LIST: 0.5843434, DIVERSITY_HERFINDAHL: 0.9584223, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4591910, SHANNON_ENTROPY: 4.9209717, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 1201, 'shrink': 2224, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1026818096390916, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0346849, PRECISION: 0.0064669, PRECISION_RECALL_MIN_DEN: 0.0245523, RECALL: 0.0245523, MAP: 0.0089306, MRR: 0.0224828, NDCG: 0.0166000, F1: 0.0102374, HIT_RATE: 0.0646694, ARHR: 0.0229576, RMSE: 0.9799150, NOVELTY: 0.0055201, AVERAGE_POPULARITY: 0.6131501, DIVERSITY_MEAN_INTER_LIST: 0.8275897, DIVERSITY_HERFINDAHL: 0.9827419, COVERAGE_ITEM: 0.0197891, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1738748, SHANNON_ENTROPY: 6.3799803, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 2328, 'shrink': 2463, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9943726176816874, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0399810, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0295110, RECALL: 0.0295110, MAP: 0.0100103, MRR: 0.0251053, NDCG: 0.0191952, F1: 0.0123512, HIT_RATE: 0.0780992, ARHR: 0.0256903, RMSE: 0.8834184, NOVELTY: 0.0049856, AVERAGE_POPULARITY: 0.7901105, DIVERSITY_MEAN_INTER_LIST: 0.7161907, DIVERSITY_HERFINDAHL: 0.9716043, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4291228, SHANNON_ENTROPY: 5.4476253, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 3774, 'shrink': 1702, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9673798907229199, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0402302, PRECISION: 0.0077479, PRECISION_RECALL_MIN_DEN: 0.0290634, RECALL: 0.0290634, MAP: 0.0101076, MRR: 0.0255066, NDCG: 0.0192097, F1: 0.0122343, HIT_RATE: 0.0774793, ARHR: 0.0260962, RMSE: 0.7939656, NOVELTY: 0.0049642, AVERAGE_POPULARITY: 0.8095428, DIVERSITY_MEAN_INTER_LIST: 0.6674017, DIVERSITY_HERFINDAHL: 0.9667264, COVERAGE_ITEM: 0.0032441, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4849865, SHANNON_ENTROPY: 5.2446136, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 3473, 'shrink': 1321, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5568264671974706, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0410882, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0296143, RECALL: 0.0296143, MAP: 0.0101586, MRR: 0.0255986, NDCG: 0.0194202, F1: 0.0124119, HIT_RATE: 0.0785124, ARHR: 0.0262229, RMSE: 0.9405001, NOVELTY: 0.0049346, AVERAGE_POPULARITY: 0.8365967, DIVERSITY_MEAN_INTER_LIST: 0.5871188, DIVERSITY_HERFINDAHL: 0.9586997, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4617061, SHANNON_ENTROPY: 4.9292154, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1211, 'shrink': 2013, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.151768445889775, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0390656, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0290978, RECALL: 0.0290978, MAP: 0.0098070, MRR: 0.0248053, NDCG: 0.0188830, F1: 0.0121599, HIT_RATE: 0.0768595, ARHR: 0.0253275, RMSE: 0.9787791, NOVELTY: 0.0050256, AVERAGE_POPULARITY: 0.7881084, DIVERSITY_MEAN_INTER_LIST: 0.7135719, DIVERSITY_HERFINDAHL: 0.9713424, COVERAGE_ITEM: 0.0102190, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1864537, SHANNON_ENTROPY: 5.5382632, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 1971, 'shrink': 2187, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.018792325063849095, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0401095, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0302342, RECALL: 0.0302342, MAP: 0.0100408, MRR: 0.0251605, NDCG: 0.0194325, F1: 0.0126470, HIT_RATE: 0.0799587, ARHR: 0.0257694, RMSE: 0.8806251, NOVELTY: 0.0049963, AVERAGE_POPULARITY: 0.7821756, DIVERSITY_MEAN_INTER_LIST: 0.7330470, DIVERSITY_HERFINDAHL: 0.9732896, COVERAGE_ITEM: 0.0052987, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3675374, SHANNON_ENTROPY: 5.5679311, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 1360, 'shrink': 881, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5400461799612102, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0393033, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0290978, RECALL: 0.0290978, MAP: 0.0097904, MRR: 0.0243087, NDCG: 0.0188102, F1: 0.0121599, HIT_RATE: 0.0768595, ARHR: 0.0250145, RMSE: 0.8054955, NOVELTY: 0.0050401, AVERAGE_POPULARITY: 0.7566090, DIVERSITY_MEAN_INTER_LIST: 0.7696972, DIVERSITY_HERFINDAHL: 0.9769538, COVERAGE_ITEM: 0.0111381, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2158797, SHANNON_ENTROPY: 5.8818423, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 271, 'shrink': 660, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.047299787886496, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0221577, PRECISION: 0.0040702, PRECISION_RECALL_MIN_DEN: 0.0155303, RECALL: 0.0155303, MAP: 0.0059037, MRR: 0.0152017, NDCG: 0.0107802, F1: 0.0064500, HIT_RATE: 0.0407025, ARHR: 0.0155960, RMSE: 0.9833759, NOVELTY: 0.0062067, AVERAGE_POPULARITY: 0.4134099, DIVERSITY_MEAN_INTER_LIST: 0.7710478, DIVERSITY_HERFINDAHL: 0.9770889, COVERAGE_ITEM: 0.0255745, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1326392, SHANNON_ENTROPY: 6.2432077, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 2180, 'shrink': 2304, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6003746011730137, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0410067, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0296832, RECALL: 0.0296832, MAP: 0.0100724, MRR: 0.0255407, NDCG: 0.0193671, F1: 0.0124179, HIT_RATE: 0.0785124, ARHR: 0.0260589, RMSE: 0.9733922, NOVELTY: 0.0049450, AVERAGE_POPULARITY: 0.8253789, DIVERSITY_MEAN_INTER_LIST: 0.6426501, DIVERSITY_HERFINDAHL: 0.9642517, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4357005, SHANNON_ENTROPY: 5.0993931, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 2448, 'shrink': 704, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.878079081242486, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0442040, PRECISION: 0.0084091, PRECISION_RECALL_MIN_DEN: 0.0318871, RECALL: 0.0318871, MAP: 0.0113008, MRR: 0.0282976, NDCG: 0.0212341, F1: 0.0133085, HIT_RATE: 0.0840909, ARHR: 0.0290129, RMSE: 0.7598278, NOVELTY: 0.0049930, AVERAGE_POPULARITY: 0.7841369, DIVERSITY_MEAN_INTER_LIST: 0.7055370, DIVERSITY_HERFINDAHL: 0.9705391, COVERAGE_ITEM: 0.0044877, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4098293, SHANNON_ENTROPY: 5.4830362, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 3322, 'shrink': 2055, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9896448464745724, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436358, PRECISION: 0.0084091, PRECISION_RECALL_MIN_DEN: 0.0322658, RECALL: 0.0322658, MAP: 0.0108285, MRR: 0.0270618, NDCG: 0.0208242, F1: 0.0133412, HIT_RATE: 0.0840909, ARHR: 0.0277197, RMSE: 0.9664955, NOVELTY: 0.0049840, AVERAGE_POPULARITY: 0.7919880, DIVERSITY_MEAN_INTER_LIST: 0.7067240, DIVERSITY_HERFINDAHL: 0.9706578, COVERAGE_ITEM: 0.0058935, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3112904, SHANNON_ENTROPY: 5.4908545, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 3513, 'shrink': 2813, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8680661316629776, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441140, PRECISION: 0.0083884, PRECISION_RECALL_MIN_DEN: 0.0318871, RECALL: 0.0318871, MAP: 0.0113323, MRR: 0.0285950, NDCG: 0.0212851, F1: 0.0132826, HIT_RATE: 0.0838843, ARHR: 0.0292498, RMSE: 0.8998854, NOVELTY: 0.0049752, AVERAGE_POPULARITY: 0.7998585, DIVERSITY_MEAN_INTER_LIST: 0.6664656, DIVERSITY_HERFINDAHL: 0.9666328, COVERAGE_ITEM: 0.0038929, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4102530, SHANNON_ENTROPY: 5.2764745, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 513, 'shrink': 1413, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8560054829075672, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0306259, PRECISION: 0.0061364, PRECISION_RECALL_MIN_DEN: 0.0234504, RECALL: 0.0234504, MAP: 0.0079124, MRR: 0.0201969, NDCG: 0.0152136, F1: 0.0097273, HIT_RATE: 0.0613636, ARHR: 0.0205428, RMSE: 0.9964843, NOVELTY: 0.0055348, AVERAGE_POPULARITY: 0.6091065, DIVERSITY_MEAN_INTER_LIST: 0.8328338, DIVERSITY_HERFINDAHL: 0.9832662, COVERAGE_ITEM: 0.0238984, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1525250, SHANNON_ENTROPY: 6.4480360, 
