SearchBayesianSkopt: New best config found. Config 0: {'topK': 1568, 'shrink': 1817, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0406592, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0297521, RECALL: 0.0297521, MAP: 0.0105079, MRR: 0.0261925, NDCG: 0.0197298, F1: 0.0123981, HIT_RATE: 0.0783058, ARHR: 0.0268165, RMSE: 0.9932659, NOVELTY: 0.0049682, AVERAGE_POPULARITY: 0.8050491, DIVERSITY_MEAN_INTER_LIST: 0.7009865, DIVERSITY_HERFINDAHL: 0.9700842, COVERAGE_ITEM: 0.0069749, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2592562, SHANNON_ENTROPY: 5.4666417, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 3996, 'shrink': 1149, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0399289, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0301653, RECALL: 0.0301653, MAP: 0.0100295, MRR: 0.0250278, NDCG: 0.0193342, F1: 0.0124335, HIT_RATE: 0.0783058, ARHR: 0.0256651, RMSE: 0.9796997, NOVELTY: 0.0049281, AVERAGE_POPULARITY: 0.8411064, DIVERSITY_MEAN_INTER_LIST: 0.5989299, DIVERSITY_HERFINDAHL: 0.9598806, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3404672, SHANNON_ENTROPY: 4.9769961, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 1558, 'shrink': 2830, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0407381, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0297865, RECALL: 0.0297865, MAP: 0.0105138, MRR: 0.0261980, NDCG: 0.0197412, F1: 0.0124010, HIT_RATE: 0.0783058, ARHR: 0.0268301, RMSE: 0.9956864, NOVELTY: 0.0049678, AVERAGE_POPULARITY: 0.8053754, DIVERSITY_MEAN_INTER_LIST: 0.7000815, DIVERSITY_HERFINDAHL: 0.9699937, COVERAGE_ITEM: 0.0071371, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2529733, SHANNON_ENTROPY: 5.4640265, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 3040, 'shrink': 683, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0405559, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0297176, RECALL: 0.0297176, MAP: 0.0102017, MRR: 0.0256415, NDCG: 0.0194423, F1: 0.0123173, HIT_RATE: 0.0776860, ARHR: 0.0262093, RMSE: 0.9720776, NOVELTY: 0.0049373, AVERAGE_POPULARITY: 0.8324076, DIVERSITY_MEAN_INTER_LIST: 0.6288272, DIVERSITY_HERFINDAHL: 0.9628697, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3401531, SHANNON_ENTROPY: 5.0988675, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 2330, 'shrink': 2321, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0418229, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0299931, RECALL: 0.0299931, MAP: 0.0107076, MRR: 0.0269377, NDCG: 0.0200539, F1: 0.0124708, HIT_RATE: 0.0787190, ARHR: 0.0274986, RMSE: 0.9930651, NOVELTY: 0.0049491, AVERAGE_POPULARITY: 0.8216821, DIVERSITY_MEAN_INTER_LIST: 0.6602098, DIVERSITY_HERFINDAHL: 0.9660073, COVERAGE_ITEM: 0.0049202, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3175171, SHANNON_ENTROPY: 5.2459959, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 53, 'shrink': 782, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0086992, PRECISION: 0.0016736, PRECISION_RECALL_MIN_DEN: 0.0062672, RECALL: 0.0062672, MAP: 0.0022184, MRR: 0.0056882, NDCG: 0.0041831, F1: 0.0026417, HIT_RATE: 0.0167355, ARHR: 0.0058647, RMSE: 0.9992632, NOVELTY: 0.0070893, AVERAGE_POPULARITY: 0.1578355, DIVERSITY_MEAN_INTER_LIST: 0.4899449, DIVERSITY_HERFINDAHL: 0.9489844, COVERAGE_ITEM: 0.0623952, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.0840859, SHANNON_ENTROPY: 5.6394437, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 1714, 'shrink': 1240, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0404871, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0297176, RECALL: 0.0297176, MAP: 0.0103099, MRR: 0.0254961, NDCG: 0.0194913, F1: 0.0123692, HIT_RATE: 0.0780992, ARHR: 0.0261562, RMSE: 0.9895203, NOVELTY: 0.0049624, AVERAGE_POPULARITY: 0.8099096, DIVERSITY_MEAN_INTER_LIST: 0.6907558, DIVERSITY_HERFINDAHL: 0.9690613, COVERAGE_ITEM: 0.0064882, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2680285, SHANNON_ENTROPY: 5.4082896, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 3085, 'shrink': 2362, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0406535, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0297521, RECALL: 0.0297521, MAP: 0.0102780, MRR: 0.0257727, NDCG: 0.0195256, F1: 0.0123462, HIT_RATE: 0.0778926, ARHR: 0.0263526, RMSE: 0.9917035, NOVELTY: 0.0049367, AVERAGE_POPULARITY: 0.8329795, DIVERSITY_MEAN_INTER_LIST: 0.6271601, DIVERSITY_HERFINDAHL: 0.9627030, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3386819, SHANNON_ENTROPY: 5.0923807, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 563, 'shrink': 1808, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0312428, PRECISION: 0.0060950, PRECISION_RECALL_MIN_DEN: 0.0233815, RECALL: 0.0233815, MAP: 0.0080788, MRR: 0.0205196, NDCG: 0.0153514, F1: 0.0096695, HIT_RATE: 0.0609504, ARHR: 0.0208988, RMSE: 0.9970488, NOVELTY: 0.0054795, AVERAGE_POPULARITY: 0.6265086, DIVERSITY_MEAN_INTER_LIST: 0.8285899, DIVERSITY_HERFINDAHL: 0.9828419, COVERAGE_ITEM: 0.0245472, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1464903, SHANNON_ENTROPY: 6.4283879, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 881, 'shrink': 2431, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0366918, PRECISION: 0.0070455, PRECISION_RECALL_MIN_DEN: 0.0269284, RECALL: 0.0269284, MAP: 0.0096300, MRR: 0.0237882, NDCG: 0.0179244, F1: 0.0111688, HIT_RATE: 0.0704545, ARHR: 0.0244235, RMSE: 0.9967968, NOVELTY: 0.0052260, AVERAGE_POPULARITY: 0.7125884, DIVERSITY_MEAN_INTER_LIST: 0.7835665, DIVERSITY_HERFINDAHL: 0.9783405, COVERAGE_ITEM: 0.0144363, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1892855, SHANNON_ENTROPY: 6.0611022, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 930, 'shrink': 2409, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0379013, PRECISION: 0.0071488, PRECISION_RECALL_MIN_DEN: 0.0271694, RECALL: 0.0271694, MAP: 0.0095642, MRR: 0.0239292, NDCG: 0.0180200, F1: 0.0113192, HIT_RATE: 0.0714876, ARHR: 0.0244953, RMSE: 0.9966212, NOVELTY: 0.0051978, AVERAGE_POPULARITY: 0.7219701, DIVERSITY_MEAN_INTER_LIST: 0.7771920, DIVERSITY_HERFINDAHL: 0.9777031, COVERAGE_ITEM: 0.0148689, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1790807, SHANNON_ENTROPY: 6.0211213, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 3109, 'shrink': 1306, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0404684, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0296832, RECALL: 0.0296832, MAP: 0.0102152, MRR: 0.0257098, NDCG: 0.0194506, F1: 0.0123143, HIT_RATE: 0.0776860, ARHR: 0.0262533, RMSE: 0.9849821, NOVELTY: 0.0049367, AVERAGE_POPULARITY: 0.8329883, DIVERSITY_MEAN_INTER_LIST: 0.6269714, DIVERSITY_HERFINDAHL: 0.9626842, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3385691, SHANNON_ENTROPY: 5.0919384, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 1238, 'shrink': 1304, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0399779, PRECISION: 0.0076653, PRECISION_RECALL_MIN_DEN: 0.0292700, RECALL: 0.0292700, MAP: 0.0101710, MRR: 0.0253480, NDCG: 0.0192396, F1: 0.0121490, HIT_RATE: 0.0766529, ARHR: 0.0259141, RMSE: 0.9921896, NOVELTY: 0.0050255, AVERAGE_POPULARITY: 0.7806680, DIVERSITY_MEAN_INTER_LIST: 0.7310087, DIVERSITY_HERFINDAHL: 0.9730858, COVERAGE_ITEM: 0.0117870, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1823103, SHANNON_ENTROPY: 5.7070788, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 213, 'shrink': 2363, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0199380, PRECISION: 0.0038017, PRECISION_RECALL_MIN_DEN: 0.0144972, RECALL: 0.0144972, MAP: 0.0050859, MRR: 0.0132122, NDCG: 0.0096556, F1: 0.0060237, HIT_RATE: 0.0380165, ARHR: 0.0132941, RMSE: 0.9990706, NOVELTY: 0.0062252, AVERAGE_POPULARITY: 0.3946094, DIVERSITY_MEAN_INTER_LIST: 0.8026320, DIVERSITY_HERFINDAHL: 0.9802466, COVERAGE_ITEM: 0.0500676, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1086160, SHANNON_ENTROPY: 6.6980209, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 1368, 'shrink': 587, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0408802, PRECISION: 0.0079339, PRECISION_RECALL_MIN_DEN: 0.0303030, RECALL: 0.0303030, MAP: 0.0104840, MRR: 0.0261596, NDCG: 0.0198594, F1: 0.0125753, HIT_RATE: 0.0793388, ARHR: 0.0267710, RMSE: 0.9813797, NOVELTY: 0.0049927, AVERAGE_POPULARITY: 0.7939073, DIVERSITY_MEAN_INTER_LIST: 0.7162438, DIVERSITY_HERFINDAHL: 0.9716096, COVERAGE_ITEM: 0.0092457, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2127828, SHANNON_ENTROPY: 5.5867386, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 266, 'shrink': 1876, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0220300, PRECISION: 0.0042562, PRECISION_RECALL_MIN_DEN: 0.0162534, RECALL: 0.0162534, MAP: 0.0058832, MRR: 0.0148388, NDCG: 0.0109227, F1: 0.0067459, HIT_RATE: 0.0425620, ARHR: 0.0151673, RMSE: 0.9985732, NOVELTY: 0.0060542, AVERAGE_POPULARITY: 0.4444755, DIVERSITY_MEAN_INTER_LIST: 0.8287081, DIVERSITY_HERFINDAHL: 0.9828537, COVERAGE_ITEM: 0.0436875, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1170334, SHANNON_ENTROPY: 6.7394273, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 3662, 'shrink': 2298, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0403536, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0299931, RECALL: 0.0299931, MAP: 0.0102964, MRR: 0.0257727, NDCG: 0.0195785, F1: 0.0123929, HIT_RATE: 0.0780992, ARHR: 0.0263577, RMSE: 0.9904183, NOVELTY: 0.0049312, AVERAGE_POPULARITY: 0.8380953, DIVERSITY_MEAN_INTER_LIST: 0.6098146, DIVERSITY_HERFINDAHL: 0.9609689, COVERAGE_ITEM: 0.0039470, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3405065, SHANNON_ENTROPY: 5.0188457, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1044, 'shrink': 2987, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0384054, PRECISION: 0.0073140, PRECISION_RECALL_MIN_DEN: 0.0278926, RECALL: 0.0278926, MAP: 0.0097021, MRR: 0.0243100, NDCG: 0.0183717, F1: 0.0115892, HIT_RATE: 0.0731405, ARHR: 0.0248347, RMSE: 0.9970476, NOVELTY: 0.0051179, AVERAGE_POPULARITY: 0.7480280, DIVERSITY_MEAN_INTER_LIST: 0.7598667, DIVERSITY_HERFINDAHL: 0.9759710, COVERAGE_ITEM: 0.0144904, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1711753, SHANNON_ENTROPY: 5.9139229, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 3075, 'shrink': 129, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0406176, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0297865, RECALL: 0.0297865, MAP: 0.0102683, MRR: 0.0257635, NDCG: 0.0195237, F1: 0.0123492, HIT_RATE: 0.0778926, ARHR: 0.0263373, RMSE: 0.8712592, NOVELTY: 0.0049367, AVERAGE_POPULARITY: 0.8329692, DIVERSITY_MEAN_INTER_LIST: 0.6275134, DIVERSITY_HERFINDAHL: 0.9627384, COVERAGE_ITEM: 0.0041092, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3431485, SHANNON_ENTROPY: 5.0924092, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 2824, 'shrink': 1077, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0400236, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0295110, RECALL: 0.0295110, MAP: 0.0102750, MRR: 0.0257574, NDCG: 0.0194237, F1: 0.0122216, HIT_RATE: 0.0770661, ARHR: 0.0263490, RMSE: 0.9830789, NOVELTY: 0.0049405, AVERAGE_POPULARITY: 0.8295558, DIVERSITY_MEAN_INTER_LIST: 0.6372434, DIVERSITY_HERFINDAHL: 0.9637112, COVERAGE_ITEM: 0.0042714, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3399075, SHANNON_ENTROPY: 5.1377061, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 3294, 'shrink': 1820, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0407109, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0304408, RECALL: 0.0304408, MAP: 0.0104132, MRR: 0.0260462, NDCG: 0.0198264, F1: 0.0125611, HIT_RATE: 0.0791322, ARHR: 0.0265983, RMSE: 0.9887928, NOVELTY: 0.0049345, AVERAGE_POPULARITY: 0.8349863, DIVERSITY_MEAN_INTER_LIST: 0.6208392, DIVERSITY_HERFINDAHL: 0.9620711, COVERAGE_ITEM: 0.0040552, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3414713, SHANNON_ENTROPY: 5.0648741, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 68, 'shrink': 2652, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0101111, PRECISION: 0.0017975, PRECISION_RECALL_MIN_DEN: 0.0067837, RECALL: 0.0067837, MAP: 0.0025097, MRR: 0.0065915, NDCG: 0.0046756, F1: 0.0028420, HIT_RATE: 0.0179752, ARHR: 0.0066956, RMSE: 0.9997229, NOVELTY: 0.0069692, AVERAGE_POPULARITY: 0.1884334, DIVERSITY_MEAN_INTER_LIST: 0.5528367, DIVERSITY_HERFINDAHL: 0.9552723, COVERAGE_ITEM: 0.0593674, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.0909039, SHANNON_ENTROPY: 5.8747986, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 1612, 'shrink': 2876, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0399519, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0295110, RECALL: 0.0295110, MAP: 0.0102940, MRR: 0.0255862, NDCG: 0.0194252, F1: 0.0122994, HIT_RATE: 0.0776860, ARHR: 0.0262013, RMSE: 0.9956485, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8071021, DIVERSITY_MEAN_INTER_LIST: 0.6963796, DIVERSITY_HERFINDAHL: 0.9696236, COVERAGE_ITEM: 0.0067586, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2628617, SHANNON_ENTROPY: 5.4402361, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 2655, 'shrink': 1949, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0405731, PRECISION: 0.0077273, PRECISION_RECALL_MIN_DEN: 0.0295455, RECALL: 0.0295455, MAP: 0.0104757, MRR: 0.0262069, NDCG: 0.0196439, F1: 0.0122506, HIT_RATE: 0.0772727, ARHR: 0.0268126, RMSE: 0.9909785, NOVELTY: 0.0049430, AVERAGE_POPULARITY: 0.8272993, DIVERSITY_MEAN_INTER_LIST: 0.6434955, DIVERSITY_HERFINDAHL: 0.9643363, COVERAGE_ITEM: 0.0044877, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3300290, SHANNON_ENTROPY: 5.1674989, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 1864, 'shrink': 1070, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0401757, PRECISION: 0.0077273, PRECISION_RECALL_MIN_DEN: 0.0293044, RECALL: 0.0293044, MAP: 0.0102204, MRR: 0.0254889, NDCG: 0.0193218, F1: 0.0122297, HIT_RATE: 0.0772727, ARHR: 0.0261197, RMSE: 0.9871808, NOVELTY: 0.0049585, AVERAGE_POPULARITY: 0.8133648, DIVERSITY_MEAN_INTER_LIST: 0.6824021, DIVERSITY_HERFINDAHL: 0.9682261, COVERAGE_ITEM: 0.0061098, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2770730, SHANNON_ENTROPY: 5.3673833, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 1165, 'shrink': 2794, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0393529, PRECISION: 0.0076653, PRECISION_RECALL_MIN_DEN: 0.0293388, RECALL: 0.0293388, MAP: 0.0101147, MRR: 0.0251248, NDCG: 0.0191641, F1: 0.0121549, HIT_RATE: 0.0766529, ARHR: 0.0257078, RMSE: 0.9965218, NOVELTY: 0.0050475, AVERAGE_POPULARITY: 0.7721212, DIVERSITY_MEAN_INTER_LIST: 0.7397377, DIVERSITY_HERFINDAHL: 0.9739585, COVERAGE_ITEM: 0.0125439, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1796462, SHANNON_ENTROPY: 5.7741515, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 593, 'shrink': 50, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0322587, PRECISION: 0.0061983, PRECISION_RECALL_MIN_DEN: 0.0237259, RECALL: 0.0237259, MAP: 0.0082644, MRR: 0.0208714, NDCG: 0.0156500, F1: 0.0098289, HIT_RATE: 0.0619835, ARHR: 0.0212594, RMSE: 0.9111104, NOVELTY: 0.0054428, AVERAGE_POPULARITY: 0.6386805, DIVERSITY_MEAN_INTER_LIST: 0.8237561, DIVERSITY_HERFINDAHL: 0.9823586, COVERAGE_ITEM: 0.0243850, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1432607, SHANNON_ENTROPY: 6.3884515, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 863, 'shrink': 724, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0373391, PRECISION: 0.0070455, PRECISION_RECALL_MIN_DEN: 0.0268251, RECALL: 0.0268251, MAP: 0.0096495, MRR: 0.0239476, NDCG: 0.0179534, F1: 0.0111598, HIT_RATE: 0.0704545, ARHR: 0.0245587, RMSE: 0.9894847, NOVELTY: 0.0052359, AVERAGE_POPULARITY: 0.7090060, DIVERSITY_MEAN_INTER_LIST: 0.7860422, DIVERSITY_HERFINDAHL: 0.9785880, COVERAGE_ITEM: 0.0144904, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1913432, SHANNON_ENTROPY: 6.0825344, 
SearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 1791, 'shrink': 2405, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0407195, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0294766, RECALL: 0.0294766, MAP: 0.0104733, MRR: 0.0260884, NDCG: 0.0196212, F1: 0.0122964, HIT_RATE: 0.0776860, ARHR: 0.0267423, RMSE: 0.9944142, NOVELTY: 0.0049603, AVERAGE_POPULARITY: 0.8117882, DIVERSITY_MEAN_INTER_LIST: 0.6863006, DIVERSITY_HERFINDAHL: 0.9686159, COVERAGE_ITEM: 0.0062179, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2755283, SHANNON_ENTROPY: 5.3856729, 
SearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 3192, 'shrink': 2988, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0406980, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0303030, RECALL: 0.0303030, MAP: 0.0103488, MRR: 0.0259638, NDCG: 0.0197423, F1: 0.0125234, HIT_RATE: 0.0789256, ARHR: 0.0265073, RMSE: 0.9933009, NOVELTY: 0.0049355, AVERAGE_POPULARITY: 0.8340516, DIVERSITY_MEAN_INTER_LIST: 0.6237636, DIVERSITY_HERFINDAHL: 0.9623635, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3354593, SHANNON_ENTROPY: 5.0775596, 
SearchBayesianSkopt: Config 64 is suboptimal. Config: {'topK': 3204, 'shrink': 1667, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0407798, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0304063, RECALL: 0.0304063, MAP: 0.0103534, MRR: 0.0259092, NDCG: 0.0197655, F1: 0.0125582, HIT_RATE: 0.0791322, ARHR: 0.0264699, RMSE: 0.9879990, NOVELTY: 0.0049354, AVERAGE_POPULARITY: 0.8341459, DIVERSITY_MEAN_INTER_LIST: 0.6235066, DIVERSITY_HERFINDAHL: 0.9623378, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3353274, SHANNON_ENTROPY: 5.0768869, 
SearchBayesianSkopt: Config 65 is suboptimal. Config: {'topK': 916, 'shrink': 894, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0376459, PRECISION: 0.0070868, PRECISION_RECALL_MIN_DEN: 0.0269628, RECALL: 0.0269628, MAP: 0.0096661, MRR: 0.0241148, NDCG: 0.0180364, F1: 0.0112236, HIT_RATE: 0.0708678, ARHR: 0.0247244, RMSE: 0.9910657, NOVELTY: 0.0052049, AVERAGE_POPULARITY: 0.7192947, DIVERSITY_MEAN_INTER_LIST: 0.7794346, DIVERSITY_HERFINDAHL: 0.9779274, COVERAGE_ITEM: 0.0143282, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1876679, SHANNON_ENTROPY: 6.0360630, 
SearchBayesianSkopt: Config 66 is suboptimal. Config: {'topK': 652, 'shrink': 781, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0331597, PRECISION: 0.0063843, PRECISION_RECALL_MIN_DEN: 0.0243113, RECALL: 0.0243113, MAP: 0.0089461, MRR: 0.0221392, NDCG: 0.0164395, F1: 0.0101129, HIT_RATE: 0.0638430, ARHR: 0.0226940, RMSE: 0.9922339, NOVELTY: 0.0053859, AVERAGE_POPULARITY: 0.6584435, DIVERSITY_MEAN_INTER_LIST: 0.8139691, DIVERSITY_HERFINDAHL: 0.9813801, COVERAGE_ITEM: 0.0217897, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1501651, SHANNON_ENTROPY: 6.3028116, 
SearchBayesianSkopt: Config 67 is suboptimal. Config: {'topK': 2562, 'shrink': 2776, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0411040, PRECISION: 0.0076446, PRECISION_RECALL_MIN_DEN: 0.0292011, RECALL: 0.0292011, MAP: 0.0106961, MRR: 0.0269376, NDCG: 0.0198033, F1: 0.0121171, HIT_RATE: 0.0764463, ARHR: 0.0274781, RMSE: 0.9938121, NOVELTY: 0.0049445, AVERAGE_POPULARITY: 0.8258982, DIVERSITY_MEAN_INTER_LIST: 0.6477299, DIVERSITY_HERFINDAHL: 0.9647596, COVERAGE_ITEM: 0.0045418, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3304283, SHANNON_ENTROPY: 5.1870027, 
SearchBayesianSkopt: Config 68 is suboptimal. Config: {'topK': 2675, 'shrink': 1004, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0404584, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0294766, RECALL: 0.0294766, MAP: 0.0104873, MRR: 0.0262275, NDCG: 0.0196312, F1: 0.0122187, HIT_RATE: 0.0770661, ARHR: 0.0268333, RMSE: 0.9825005, NOVELTY: 0.0049427, AVERAGE_POPULARITY: 0.8275638, DIVERSITY_MEAN_INTER_LIST: 0.6427688, DIVERSITY_HERFINDAHL: 0.9642636, COVERAGE_ITEM: 0.0044336, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3332316, SHANNON_ENTROPY: 5.1639367, 
SearchBayesianSkopt: Config 69 is suboptimal. Config: {'topK': 1955, 'shrink': 2398, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0403307, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0296143, RECALL: 0.0296143, MAP: 0.0103116, MRR: 0.0258163, NDCG: 0.0195133, F1: 0.0123343, HIT_RATE: 0.0778926, ARHR: 0.0264038, RMSE: 0.9940392, NOVELTY: 0.0049561, AVERAGE_POPULARITY: 0.8154458, DIVERSITY_MEAN_INTER_LIST: 0.6772441, DIVERSITY_HERFINDAHL: 0.9677104, COVERAGE_ITEM: 0.0058935, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2817840, SHANNON_ENTROPY: 5.3379417, 
