SearchBayesianSkopt: New best config found. Config 0: {'topK': 1568, 'shrink': 1817, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0404727, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0298209, RECALL: 0.0298209, MAP: 0.0103990, MRR: 0.0259140, NDCG: 0.0196416, F1: 0.0124299, HIT_RATE: 0.0785124, ARHR: 0.0265286, RMSE: 0.9932720, NOVELTY: 0.0049661, AVERAGE_POPULARITY: 0.8065671, DIVERSITY_MEAN_INTER_LIST: 0.6983928, DIVERSITY_HERFINDAHL: 0.9698248, COVERAGE_ITEM: 0.0068127, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2620573, SHANNON_ENTROPY: 5.4478315, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 3996, 'shrink': 1149, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0396047, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0300275, RECALL: 0.0300275, MAP: 0.0099512, MRR: 0.0249498, NDCG: 0.0192352, F1: 0.0123958, HIT_RATE: 0.0780992, ARHR: 0.0255662, RMSE: 0.9797231, NOVELTY: 0.0049281, AVERAGE_POPULARITY: 0.8410633, DIVERSITY_MEAN_INTER_LIST: 0.5991282, DIVERSITY_HERFINDAHL: 0.9599004, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3451734, SHANNON_ENTROPY: 4.9760763, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 1558, 'shrink': 2830, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0409419, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0299242, RECALL: 0.0299242, MAP: 0.0104289, MRR: 0.0260488, NDCG: 0.0197169, F1: 0.0124648, HIT_RATE: 0.0787190, ARHR: 0.0266634, RMSE: 0.9956889, NOVELTY: 0.0049664, AVERAGE_POPULARITY: 0.8063043, DIVERSITY_MEAN_INTER_LIST: 0.6989833, DIVERSITY_HERFINDAHL: 0.9698839, COVERAGE_ITEM: 0.0067586, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2642224, SHANNON_ENTROPY: 5.4479681, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 3040, 'shrink': 683, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0403421, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0295110, RECALL: 0.0295110, MAP: 0.0102019, MRR: 0.0255463, NDCG: 0.0193600, F1: 0.0122216, HIT_RATE: 0.0770661, ARHR: 0.0261382, RMSE: 0.9721343, NOVELTY: 0.0049371, AVERAGE_POPULARITY: 0.8325988, DIVERSITY_MEAN_INTER_LIST: 0.6287177, DIVERSITY_HERFINDAHL: 0.9628588, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3395163, SHANNON_ENTROPY: 5.0963131, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 2330, 'shrink': 2321, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0416851, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0305441, RECALL: 0.0305441, MAP: 0.0108481, MRR: 0.0271716, NDCG: 0.0203297, F1: 0.0126999, HIT_RATE: 0.0801653, ARHR: 0.0277793, RMSE: 0.9930695, NOVELTY: 0.0049486, AVERAGE_POPULARITY: 0.8220233, DIVERSITY_MEAN_INTER_LIST: 0.6602530, DIVERSITY_HERFINDAHL: 0.9660117, COVERAGE_ITEM: 0.0048121, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3241694, SHANNON_ENTROPY: 5.2442375, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 53, 'shrink': 782, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0086533, PRECISION: 0.0016736, PRECISION_RECALL_MIN_DEN: 0.0062672, RECALL: 0.0062672, MAP: 0.0022127, MRR: 0.0056710, NDCG: 0.0041759, F1: 0.0026417, HIT_RATE: 0.0167355, ARHR: 0.0058474, RMSE: 0.9992650, NOVELTY: 0.0070893, AVERAGE_POPULARITY: 0.1578546, DIVERSITY_MEAN_INTER_LIST: 0.4899417, DIVERSITY_HERFINDAHL: 0.9489840, COVERAGE_ITEM: 0.0623952, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.0840910, SHANNON_ENTROPY: 5.6393560, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 1714, 'shrink': 1240, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0403622, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0299587, RECALL: 0.0299587, MAP: 0.0104205, MRR: 0.0257591, NDCG: 0.0196632, F1: 0.0124678, HIT_RATE: 0.0787190, ARHR: 0.0264393, RMSE: 0.9895340, NOVELTY: 0.0049614, AVERAGE_POPULARITY: 0.8105682, DIVERSITY_MEAN_INTER_LIST: 0.6899676, DIVERSITY_HERFINDAHL: 0.9689825, COVERAGE_ITEM: 0.0063260, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2735506, SHANNON_ENTROPY: 5.4009402, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 3085, 'shrink': 2362, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0407224, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0294766, RECALL: 0.0294766, MAP: 0.0102969, MRR: 0.0258218, NDCG: 0.0194633, F1: 0.0122187, HIT_RATE: 0.0770661, ARHR: 0.0263948, RMSE: 0.9917085, NOVELTY: 0.0049363, AVERAGE_POPULARITY: 0.8332952, DIVERSITY_MEAN_INTER_LIST: 0.6268944, DIVERSITY_HERFINDAHL: 0.9626765, COVERAGE_ITEM: 0.0041092, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3423629, SHANNON_ENTROPY: 5.0891320, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 563, 'shrink': 1808, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0310434, PRECISION: 0.0061157, PRECISION_RECALL_MIN_DEN: 0.0233815, RECALL: 0.0233815, MAP: 0.0079030, MRR: 0.0200676, NDCG: 0.0151800, F1: 0.0096955, HIT_RATE: 0.0611570, ARHR: 0.0204403, RMSE: 0.9970518, NOVELTY: 0.0054765, AVERAGE_POPULARITY: 0.6281576, DIVERSITY_MEAN_INTER_LIST: 0.8272406, DIVERSITY_HERFINDAHL: 0.9827070, COVERAGE_ITEM: 0.0246553, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1441071, SHANNON_ENTROPY: 6.4118714, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 881, 'shrink': 2431, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0364924, PRECISION: 0.0071074, PRECISION_RECALL_MIN_DEN: 0.0272039, RECALL: 0.0272039, MAP: 0.0096298, MRR: 0.0238954, NDCG: 0.0180115, F1: 0.0112703, HIT_RATE: 0.0710744, ARHR: 0.0244771, RMSE: 0.9967992, NOVELTY: 0.0052234, AVERAGE_POPULARITY: 0.7140795, DIVERSITY_MEAN_INTER_LIST: 0.7820826, DIVERSITY_HERFINDAHL: 0.9781921, COVERAGE_ITEM: 0.0145445, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1860981, SHANNON_ENTROPY: 6.0489293, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 930, 'shrink': 2409, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0378755, PRECISION: 0.0072107, PRECISION_RECALL_MIN_DEN: 0.0274105, RECALL: 0.0274105, MAP: 0.0096418, MRR: 0.0241044, NDCG: 0.0181583, F1: 0.0114178, HIT_RATE: 0.0721074, ARHR: 0.0246620, RMSE: 0.9966237, NOVELTY: 0.0051959, AVERAGE_POPULARITY: 0.7228865, DIVERSITY_MEAN_INTER_LIST: 0.7767731, DIVERSITY_HERFINDAHL: 0.9776613, COVERAGE_ITEM: 0.0147607, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1790761, SHANNON_ENTROPY: 6.0120848, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 3109, 'shrink': 1306, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0402187, PRECISION: 0.0076240, PRECISION_RECALL_MIN_DEN: 0.0291667, RECALL: 0.0291667, MAP: 0.0102254, MRR: 0.0256611, NDCG: 0.0192901, F1: 0.0120882, HIT_RATE: 0.0762397, ARHR: 0.0262218, RMSE: 0.9849982, NOVELTY: 0.0049364, AVERAGE_POPULARITY: 0.8332656, DIVERSITY_MEAN_INTER_LIST: 0.6262845, DIVERSITY_HERFINDAHL: 0.9626155, COVERAGE_ITEM: 0.0041092, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3421353, SHANNON_ENTROPY: 5.0883655, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 1238, 'shrink': 1304, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0402663, PRECISION: 0.0077273, PRECISION_RECALL_MIN_DEN: 0.0294766, RECALL: 0.0294766, MAP: 0.0101052, MRR: 0.0252197, NDCG: 0.0192478, F1: 0.0122446, HIT_RATE: 0.0772727, ARHR: 0.0257976, RMSE: 0.9921998, NOVELTY: 0.0050237, AVERAGE_POPULARITY: 0.7819554, DIVERSITY_MEAN_INTER_LIST: 0.7290464, DIVERSITY_HERFINDAHL: 0.9728896, COVERAGE_ITEM: 0.0117870, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1800662, SHANNON_ENTROPY: 5.6895834, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 213, 'shrink': 2363, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0201446, PRECISION: 0.0038017, PRECISION_RECALL_MIN_DEN: 0.0144972, RECALL: 0.0144972, MAP: 0.0050857, MRR: 0.0132181, NDCG: 0.0096623, F1: 0.0060237, HIT_RATE: 0.0380165, ARHR: 0.0133001, RMSE: 0.9990713, NOVELTY: 0.0062246, AVERAGE_POPULARITY: 0.3950190, DIVERSITY_MEAN_INTER_LIST: 0.8024671, DIVERSITY_HERFINDAHL: 0.9802301, COVERAGE_ITEM: 0.0501217, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1081942, SHANNON_ENTROPY: 6.6949617, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 1368, 'shrink': 587, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0412116, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0306129, RECALL: 0.0306129, MAP: 0.0105421, MRR: 0.0263724, NDCG: 0.0200320, F1: 0.0127318, HIT_RATE: 0.0803719, ARHR: 0.0269663, RMSE: 0.9814327, NOVELTY: 0.0049916, AVERAGE_POPULARITY: 0.7944156, DIVERSITY_MEAN_INTER_LIST: 0.7159640, DIVERSITY_HERFINDAHL: 0.9715816, COVERAGE_ITEM: 0.0091376, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2141536, SHANNON_ENTROPY: 5.5790857, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 266, 'shrink': 1876, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0221648, PRECISION: 0.0042562, PRECISION_RECALL_MIN_DEN: 0.0162534, RECALL: 0.0162534, MAP: 0.0057496, MRR: 0.0145024, NDCG: 0.0107955, F1: 0.0067459, HIT_RATE: 0.0425620, ARHR: 0.0148309, RMSE: 0.9985746, NOVELTY: 0.0060533, AVERAGE_POPULARITY: 0.4450028, DIVERSITY_MEAN_INTER_LIST: 0.8284421, DIVERSITY_HERFINDAHL: 0.9828271, COVERAGE_ITEM: 0.0434712, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1171633, SHANNON_ENTROPY: 6.7345908, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 3662, 'shrink': 2298, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0401900, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0298898, RECALL: 0.0298898, MAP: 0.0103057, MRR: 0.0258108, NDCG: 0.0195594, F1: 0.0123580, HIT_RATE: 0.0778926, ARHR: 0.0263899, RMSE: 0.9904239, NOVELTY: 0.0049310, AVERAGE_POPULARITY: 0.8382502, DIVERSITY_MEAN_INTER_LIST: 0.6090027, DIVERSITY_HERFINDAHL: 0.9608877, COVERAGE_ITEM: 0.0038929, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3439998, SHANNON_ENTROPY: 5.0134569, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1044, 'shrink': 2987, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0380688, PRECISION: 0.0073760, PRECISION_RECALL_MIN_DEN: 0.0280992, RECALL: 0.0280992, MAP: 0.0096857, MRR: 0.0242251, NDCG: 0.0183970, F1: 0.0116848, HIT_RATE: 0.0737603, ARHR: 0.0247735, RMSE: 0.9970493, NOVELTY: 0.0051152, AVERAGE_POPULARITY: 0.7494194, DIVERSITY_MEAN_INTER_LIST: 0.7593328, DIVERSITY_HERFINDAHL: 0.9759176, COVERAGE_ITEM: 0.0137875, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1772818, SHANNON_ENTROPY: 5.8968342, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 3075, 'shrink': 129, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0405488, PRECISION: 0.0076446, PRECISION_RECALL_MIN_DEN: 0.0292700, RECALL: 0.0292700, MAP: 0.0101935, MRR: 0.0255567, NDCG: 0.0192946, F1: 0.0121230, HIT_RATE: 0.0764463, ARHR: 0.0261269, RMSE: 0.8723106, NOVELTY: 0.0049367, AVERAGE_POPULARITY: 0.8329928, DIVERSITY_MEAN_INTER_LIST: 0.6270377, DIVERSITY_HERFINDAHL: 0.9626908, COVERAGE_ITEM: 0.0041092, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3424386, SHANNON_ENTROPY: 5.0894839, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 2824, 'shrink': 1077, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0399992, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0295110, RECALL: 0.0295110, MAP: 0.0103312, MRR: 0.0258230, NDCG: 0.0194576, F1: 0.0121956, HIT_RATE: 0.0768595, ARHR: 0.0264350, RMSE: 0.9831013, NOVELTY: 0.0049402, AVERAGE_POPULARITY: 0.8297393, DIVERSITY_MEAN_INTER_LIST: 0.6368486, DIVERSITY_HERFINDAHL: 0.9636717, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3435155, SHANNON_ENTROPY: 5.1344824, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 3294, 'shrink': 1820, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0404914, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0300964, RECALL: 0.0300964, MAP: 0.0103750, MRR: 0.0259714, NDCG: 0.0196854, F1: 0.0124016, HIT_RATE: 0.0780992, ARHR: 0.0265063, RMSE: 0.9888013, NOVELTY: 0.0049341, AVERAGE_POPULARITY: 0.8353724, DIVERSITY_MEAN_INTER_LIST: 0.6194831, DIVERSITY_HERFINDAHL: 0.9619355, COVERAGE_ITEM: 0.0040552, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3398690, SHANNON_ENTROPY: 5.0573807, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 68, 'shrink': 2652, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0101111, PRECISION: 0.0017975, PRECISION_RECALL_MIN_DEN: 0.0067837, RECALL: 0.0067837, MAP: 0.0025097, MRR: 0.0065915, NDCG: 0.0046756, F1: 0.0028420, HIT_RATE: 0.0179752, ARHR: 0.0066956, RMSE: 0.9997231, NOVELTY: 0.0069692, AVERAGE_POPULARITY: 0.1884334, DIVERSITY_MEAN_INTER_LIST: 0.5528367, DIVERSITY_HERFINDAHL: 0.9552723, COVERAGE_ITEM: 0.0593674, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.0909039, SHANNON_ENTROPY: 5.8747986, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 1612, 'shrink': 2876, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0399418, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0295455, RECALL: 0.0295455, MAP: 0.0102821, MRR: 0.0255770, NDCG: 0.0194222, F1: 0.0123024, HIT_RATE: 0.0776860, ARHR: 0.0262039, RMSE: 0.9956510, NOVELTY: 0.0049646, AVERAGE_POPULARITY: 0.8079413, DIVERSITY_MEAN_INTER_LIST: 0.6954386, DIVERSITY_HERFINDAHL: 0.9695295, COVERAGE_ITEM: 0.0064882, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2716222, SHANNON_ENTROPY: 5.4284599, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 2655, 'shrink': 1949, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0408027, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0294421, RECALL: 0.0294421, MAP: 0.0106488, MRR: 0.0266214, NDCG: 0.0197801, F1: 0.0121897, HIT_RATE: 0.0768595, ARHR: 0.0272168, RMSE: 0.9909852, NOVELTY: 0.0049429, AVERAGE_POPULARITY: 0.8272890, DIVERSITY_MEAN_INTER_LIST: 0.6443115, DIVERSITY_HERFINDAHL: 0.9644178, COVERAGE_ITEM: 0.0043796, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3381072, SHANNON_ENTROPY: 5.1666256, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 1864, 'shrink': 1070, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0401987, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0292700, RECALL: 0.0292700, MAP: 0.0104029, MRR: 0.0259703, NDCG: 0.0194896, F1: 0.0122008, HIT_RATE: 0.0770661, ARHR: 0.0265974, RMSE: 0.9871997, NOVELTY: 0.0049571, AVERAGE_POPULARITY: 0.8143431, DIVERSITY_MEAN_INTER_LIST: 0.6811567, DIVERSITY_HERFINDAHL: 0.9681016, COVERAGE_ITEM: 0.0058394, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2868398, SHANNON_ENTROPY: 5.3507378, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 1165, 'shrink': 2794, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0397461, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0293733, RECALL: 0.0293733, MAP: 0.0101666, MRR: 0.0253257, NDCG: 0.0192491, F1: 0.0121838, HIT_RATE: 0.0768595, ARHR: 0.0259119, RMSE: 0.9965240, NOVELTY: 0.0050459, AVERAGE_POPULARITY: 0.7730263, DIVERSITY_MEAN_INTER_LIST: 0.7391675, DIVERSITY_HERFINDAHL: 0.9739015, COVERAGE_ITEM: 0.0119492, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1866821, SHANNON_ENTROPY: 5.7623107, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 593, 'shrink': 50, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0319473, PRECISION: 0.0061777, PRECISION_RECALL_MIN_DEN: 0.0235537, RECALL: 0.0235537, MAP: 0.0080832, MRR: 0.0203883, NDCG: 0.0154209, F1: 0.0097881, HIT_RATE: 0.0617769, ARHR: 0.0207816, RMSE: 0.9130112, NOVELTY: 0.0054389, AVERAGE_POPULARITY: 0.6407921, DIVERSITY_MEAN_INTER_LIST: 0.8220963, DIVERSITY_HERFINDAHL: 0.9821926, COVERAGE_ITEM: 0.0244931, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1406740, SHANNON_ENTROPY: 6.3685003, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 863, 'shrink': 724, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0372243, PRECISION: 0.0070661, PRECISION_RECALL_MIN_DEN: 0.0269972, RECALL: 0.0269972, MAP: 0.0097591, MRR: 0.0241886, NDCG: 0.0180960, F1: 0.0112006, HIT_RATE: 0.0706612, ARHR: 0.0247731, RMSE: 0.9895103, NOVELTY: 0.0052323, AVERAGE_POPULARITY: 0.7110601, DIVERSITY_MEAN_INTER_LIST: 0.7844132, DIVERSITY_HERFINDAHL: 0.9784251, COVERAGE_ITEM: 0.0142741, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1913838, SHANNON_ENTROPY: 6.0627971, 
SearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 1791, 'shrink': 2405, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0405229, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0296832, RECALL: 0.0296832, MAP: 0.0105545, MRR: 0.0263021, NDCG: 0.0197625, F1: 0.0123921, HIT_RATE: 0.0783058, ARHR: 0.0269543, RMSE: 0.9944179, NOVELTY: 0.0049589, AVERAGE_POPULARITY: 0.8128239, DIVERSITY_MEAN_INTER_LIST: 0.6848353, DIVERSITY_HERFINDAHL: 0.9684694, COVERAGE_ITEM: 0.0059476, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2852204, SHANNON_ENTROPY: 5.3706095, 
SearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 3192, 'shrink': 2988, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0404024, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0299587, RECALL: 0.0299587, MAP: 0.0103061, MRR: 0.0257764, NDCG: 0.0195772, F1: 0.0123639, HIT_RATE: 0.0778926, ARHR: 0.0263372, RMSE: 0.9933041, NOVELTY: 0.0049351, AVERAGE_POPULARITY: 0.8344943, DIVERSITY_MEAN_INTER_LIST: 0.6225496, DIVERSITY_HERFINDAHL: 0.9622421, COVERAGE_ITEM: 0.0040552, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3429246, SHANNON_ENTROPY: 5.0712295, 
SearchBayesianSkopt: Config 64 is suboptimal. Config: {'topK': 3204, 'shrink': 1667, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0404713, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0103570, MRR: 0.0259418, NDCG: 0.0197480, F1: 0.0125263, HIT_RATE: 0.0789256, ARHR: 0.0264922, RMSE: 0.9880091, NOVELTY: 0.0049352, AVERAGE_POPULARITY: 0.8343883, DIVERSITY_MEAN_INTER_LIST: 0.6228803, DIVERSITY_HERFINDAHL: 0.9622752, COVERAGE_ITEM: 0.0041092, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3389669, SHANNON_ENTROPY: 5.0738537, 
SearchBayesianSkopt: Config 65 is suboptimal. Config: {'topK': 916, 'shrink': 894, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0374235, PRECISION: 0.0071488, PRECISION_RECALL_MIN_DEN: 0.0272039, RECALL: 0.0272039, MAP: 0.0096565, MRR: 0.0240758, NDCG: 0.0180865, F1: 0.0113222, HIT_RATE: 0.0714876, ARHR: 0.0246766, RMSE: 0.9910833, NOVELTY: 0.0052015, AVERAGE_POPULARITY: 0.7213190, DIVERSITY_MEAN_INTER_LIST: 0.7777543, DIVERSITY_HERFINDAHL: 0.9777594, COVERAGE_ITEM: 0.0145445, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1816394, SHANNON_ENTROPY: 6.0123168, 
SearchBayesianSkopt: Config 66 is suboptimal. Config: {'topK': 652, 'shrink': 781, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0329660, PRECISION: 0.0063223, PRECISION_RECALL_MIN_DEN: 0.0240014, RECALL: 0.0240014, MAP: 0.0087366, MRR: 0.0215501, NDCG: 0.0161370, F1: 0.0100083, HIT_RATE: 0.0632231, ARHR: 0.0221230, RMSE: 0.9922518, NOVELTY: 0.0053822, AVERAGE_POPULARITY: 0.6604613, DIVERSITY_MEAN_INTER_LIST: 0.8121191, DIVERSITY_HERFINDAHL: 0.9811951, COVERAGE_ITEM: 0.0222763, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1450916, SHANNON_ENTROPY: 6.2850272, 
SearchBayesianSkopt: Config 67 is suboptimal. Config: {'topK': 2562, 'shrink': 2776, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0412891, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0296488, RECALL: 0.0296488, MAP: 0.0109369, MRR: 0.0274397, NDCG: 0.0201563, F1: 0.0123114, HIT_RATE: 0.0776860, ARHR: 0.0280145, RMSE: 0.9938154, NOVELTY: 0.0049444, AVERAGE_POPULARITY: 0.8259686, DIVERSITY_MEAN_INTER_LIST: 0.6479455, DIVERSITY_HERFINDAHL: 0.9647812, COVERAGE_ITEM: 0.0044336, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3380623, SHANNON_ENTROPY: 5.1850077, 
SearchBayesianSkopt: Config 68 is suboptimal. Config: {'topK': 2675, 'shrink': 1004, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0406879, PRECISION: 0.0076653, PRECISION_RECALL_MIN_DEN: 0.0293733, RECALL: 0.0293733, MAP: 0.0104932, MRR: 0.0262621, NDCG: 0.0196094, F1: 0.0121579, HIT_RATE: 0.0766529, ARHR: 0.0268679, RMSE: 0.9825257, NOVELTY: 0.0049425, AVERAGE_POPULARITY: 0.8276753, DIVERSITY_MEAN_INTER_LIST: 0.6430013, DIVERSITY_HERFINDAHL: 0.9642868, COVERAGE_ITEM: 0.0043796, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3368882, SHANNON_ENTROPY: 5.1612495, 
SearchBayesianSkopt: Config 69 is suboptimal. Config: {'topK': 1955, 'shrink': 2398, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0401083, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0293044, RECALL: 0.0293044, MAP: 0.0103650, MRR: 0.0259328, NDCG: 0.0194699, F1: 0.0122038, HIT_RATE: 0.0770661, ARHR: 0.0265164, RMSE: 0.9940431, NOVELTY: 0.0049553, AVERAGE_POPULARITY: 0.8160175, DIVERSITY_MEAN_INTER_LIST: 0.6767124, DIVERSITY_HERFINDAHL: 0.9676573, COVERAGE_ITEM: 0.0056231, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2937395, SHANNON_ENTROPY: 5.3289842, 
