CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 20, 'n_oversamples': 15, 'n_iter': 16, 'feature_weighting': 'none'} - results: ROC_AUC: 0.010674±0.0009, PRECISION: 0.002060±0.0001, PRECISION_RECALL_MIN_DEN: 0.020596±0.0010, RECALL: 0.020596±0.0010, MAP: 0.006963±0.0006, MRR: 0.006963±0.0006, NDCG: 0.010061±0.0007, F1: 0.003745±0.0002, HIT_RATE: 0.020596±0.0010, ARHR: 0.006963±0.0006, RMSE: 0.921933±0.0008, NOVELTY: 0.005031±0.0000, AVERAGE_POPULARITY: 0.847149±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.230700±0.0042, DIVERSITY_HERFINDAHL: 0.923065±0.0004, COVERAGE_ITEM: 0.012825±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.060575±0.0018, SHANNON_ENTROPY: 3.940735±0.0077, 
CrossSearchBayesianSkopt: Config 28 is suboptimal. Config: {'num_factors': 24, 'n_oversamples': 19, 'n_iter': 13, 'feature_weighting': 'none'} - results: ROC_AUC: 0.010850±0.0010, PRECISION: 0.002055±0.0001, PRECISION_RECALL_MIN_DEN: 0.020551±0.0008, RECALL: 0.020551±0.0008, MAP: 0.007064±0.0007, MRR: 0.007064±0.0007, NDCG: 0.010133±0.0007, F1: 0.003737±0.0001, HIT_RATE: 0.020551±0.0008, ARHR: 0.007064±0.0007, RMSE: 0.921782±0.0008, NOVELTY: 0.005034±0.0000, AVERAGE_POPULARITY: 0.845657±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.245016±0.0040, DIVERSITY_HERFINDAHL: 0.924496±0.0004, COVERAGE_ITEM: 0.015031±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.054192±0.0010, SHANNON_ENTROPY: 3.992894±0.0057, 
CrossSearchBayesianSkopt: Config 29 is suboptimal. Config: {'num_factors': 28, 'n_oversamples': 14, 'n_iter': 16, 'feature_weighting': 'none'} - results: ROC_AUC: 0.011633±0.0009, PRECISION: 0.002168±0.0001, PRECISION_RECALL_MIN_DEN: 0.021680±0.0008, RECALL: 0.021680±0.0008, MAP: 0.007461±0.0008, MRR: 0.007461±0.0008, NDCG: 0.010708±0.0008, F1: 0.003942±0.0002, HIT_RATE: 0.021680±0.0008, ARHR: 0.007461±0.0008, RMSE: 0.921001±0.0008, NOVELTY: 0.005041±0.0000, AVERAGE_POPULARITY: 0.840332±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.325457±0.0026, DIVERSITY_HERFINDAHL: 0.932538±0.0003, COVERAGE_ITEM: 0.017994±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.051335±0.0007, SHANNON_ENTROPY: 4.206121±0.0050, 
CrossSearchBayesianSkopt: Config 30 is suboptimal. Config: {'num_factors': 42, 'n_oversamples': 8, 'n_iter': 6, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.033007±0.0007, PRECISION: 0.005086±0.0001, PRECISION_RECALL_MIN_DEN: 0.050858±0.0012, RECALL: 0.050858±0.0012, MAP: 0.022304±0.0006, MRR: 0.022304±0.0006, NDCG: 0.028965±0.0005, F1: 0.009247±0.0002, HIT_RATE: 0.050858±0.0012, ARHR: 0.022304±0.0006, RMSE: 0.853607±0.0035, NOVELTY: 0.005429±0.0000, AVERAGE_POPULARITY: 0.544622±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.933960±0.0006, DIVERSITY_HERFINDAHL: 0.993375±0.0001, COVERAGE_ITEM: 0.020351±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.378167±0.0033, SHANNON_ENTROPY: 7.562980±0.0163, 
CrossSearchBayesianSkopt: Config 31 is suboptimal. Config: {'num_factors': 21, 'n_oversamples': 26, 'n_iter': 5, 'feature_weighting': 'none'} - results: ROC_AUC: 0.010805±0.0008, PRECISION: 0.002028±0.0001, PRECISION_RECALL_MIN_DEN: 0.020280±0.0009, RECALL: 0.020280±0.0009, MAP: 0.007095±0.0006, MRR: 0.007095±0.0006, NDCG: 0.010097±0.0007, F1: 0.003687±0.0002, HIT_RATE: 0.020280±0.0009, ARHR: 0.007095±0.0006, RMSE: 0.921894±0.0007, NOVELTY: 0.005032±0.0000, AVERAGE_POPULARITY: 0.846654±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.236052±0.0047, DIVERSITY_HERFINDAHL: 0.923600±0.0005, COVERAGE_ITEM: 0.013777±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.057388±0.0018, SHANNON_ENTROPY: 3.957584±0.0147, 
CrossSearchBayesianSkopt: Config 32 is suboptimal. Config: {'num_factors': 41, 'n_oversamples': 26, 'n_iter': 8, 'feature_weighting': 'none'} - results: ROC_AUC: 0.012812±0.0008, PRECISION: 0.002385±0.0001, PRECISION_RECALL_MIN_DEN: 0.023848±0.0008, RECALL: 0.023848±0.0008, MAP: 0.007810±0.0008, MRR: 0.007810±0.0008, NDCG: 0.011488±0.0007, F1: 0.004336±0.0002, HIT_RATE: 0.023848±0.0008, ARHR: 0.007810±0.0008, RMSE: 0.912637±0.0012, NOVELTY: 0.005109±0.0000, AVERAGE_POPULARITY: 0.776863±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.643206±0.0031, DIVERSITY_HERFINDAHL: 0.964306±0.0003, COVERAGE_ITEM: 0.017713±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.086882±0.0027, SHANNON_ENTROPY: 5.111567±0.0124, 
CrossSearchBayesianSkopt: Config 33 is suboptimal. Config: {'num_factors': 28, 'n_oversamples': 9, 'n_iter': 6, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.031557±0.0013, PRECISION: 0.005045±0.0002, PRECISION_RECALL_MIN_DEN: 0.050452±0.0024, RECALL: 0.050452±0.0024, MAP: 0.021070±0.0010, MRR: 0.021070±0.0010, NDCG: 0.027888±0.0012, F1: 0.009173±0.0004, HIT_RATE: 0.050452±0.0024, ARHR: 0.021070±0.0010, RMSE: 0.852173±0.0032, NOVELTY: 0.005389±0.0000, AVERAGE_POPULARITY: 0.570560±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.921232±0.0007, DIVERSITY_HERFINDAHL: 0.992102±0.0001, COVERAGE_ITEM: 0.016383±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.396906±0.0074, SHANNON_ENTROPY: 7.318334±0.0144, 
CrossSearchBayesianSkopt: Config 34 is suboptimal. Config: {'num_factors': 40, 'n_oversamples': 14, 'n_iter': 8, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.032982±0.0010, PRECISION: 0.005063±0.0001, PRECISION_RECALL_MIN_DEN: 0.050632±0.0013, RECALL: 0.050632±0.0013, MAP: 0.022373±0.0013, MRR: 0.022373±0.0013, NDCG: 0.028969±0.0012, F1: 0.009206±0.0002, HIT_RATE: 0.050632±0.0013, ARHR: 0.022373±0.0013, RMSE: 0.853971±0.0032, NOVELTY: 0.005440±0.0000, AVERAGE_POPULARITY: 0.540461±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.933391±0.0005, DIVERSITY_HERFINDAHL: 0.993318±0.0001, COVERAGE_ITEM: 0.020114±0.0000, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.379351±0.0025, SHANNON_ENTROPY: 7.550116±0.0066, 
CrossSearchBayesianSkopt: Config 35 is suboptimal. Config: {'num_factors': 39, 'n_oversamples': 11, 'n_iter': 18, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.011091±0.0008, PRECISION: 0.002014±0.0001, PRECISION_RECALL_MIN_DEN: 0.020145±0.0008, RECALL: 0.020145±0.0008, MAP: 0.006922±0.0007, MRR: 0.006922±0.0007, NDCG: 0.009956±0.0006, F1: 0.003663±0.0001, HIT_RATE: 0.020145±0.0008, ARHR: 0.006922±0.0007, RMSE: 0.831527±0.0018, NOVELTY: 0.005159±0.0000, AVERAGE_POPULARITY: 0.798682±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.383351±0.0101, DIVERSITY_HERFINDAHL: 0.938326±0.0010, COVERAGE_ITEM: 0.057799±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.044257±0.0001, SHANNON_ENTROPY: 4.645610±0.0250, 
CrossSearchBayesianSkopt: Config 36 is suboptimal. Config: {'num_factors': 30, 'n_oversamples': 14, 'n_iter': 7, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.010835±0.0009, PRECISION: 0.002091±0.0001, PRECISION_RECALL_MIN_DEN: 0.020912±0.0007, RECALL: 0.020912±0.0007, MAP: 0.006968±0.0006, MRR: 0.006968±0.0006, NDCG: 0.010139±0.0006, F1: 0.003802±0.0001, HIT_RATE: 0.020912±0.0007, ARHR: 0.006968±0.0006, RMSE: 0.835695±0.0017, NOVELTY: 0.005094±0.0000, AVERAGE_POPULARITY: 0.823321±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.253273±0.0027, DIVERSITY_HERFINDAHL: 0.925322±0.0003, COVERAGE_ITEM: 0.035631±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.036951±0.0002, SHANNON_ENTROPY: 4.140631±0.0100, 
CrossSearchBayesianSkopt: Config 37 is suboptimal. Config: {'num_factors': 12, 'n_oversamples': 22, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.010464±0.0008, PRECISION: 0.002023±0.0001, PRECISION_RECALL_MIN_DEN: 0.020235±0.0008, RECALL: 0.020235±0.0008, MAP: 0.006631±0.0006, MRR: 0.006631±0.0006, NDCG: 0.009731±0.0007, F1: 0.003679±0.0001, HIT_RATE: 0.020235±0.0008, ARHR: 0.006631±0.0006, RMSE: 0.922969±0.0008, NOVELTY: 0.005015±0.0000, AVERAGE_POPULARITY: 0.853714±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.177458±0.0030, DIVERSITY_HERFINDAHL: 0.917742±0.0003, COVERAGE_ITEM: 0.004985±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.135402±0.0087, SHANNON_ENTROPY: 3.748126±0.0034, 
CrossSearchBayesianSkopt: Config 38 is suboptimal. Config: {'num_factors': 20, 'n_oversamples': 22, 'n_iter': 5, 'feature_weighting': 'none'} - results: ROC_AUC: 0.010815±0.0009, PRECISION: 0.002060±0.0001, PRECISION_RECALL_MIN_DEN: 0.020596±0.0007, RECALL: 0.020596±0.0007, MAP: 0.007092±0.0006, MRR: 0.007092±0.0006, NDCG: 0.010162±0.0006, F1: 0.003745±0.0001, HIT_RATE: 0.020596±0.0007, ARHR: 0.007092±0.0006, RMSE: 0.921925±0.0008, NOVELTY: 0.005031±0.0000, AVERAGE_POPULARITY: 0.847038±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.233123±0.0094, DIVERSITY_HERFINDAHL: 0.923307±0.0009, COVERAGE_ITEM: 0.012501±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.062026±0.0024, SHANNON_ENTROPY: 3.944654±0.0185, 
CrossSearchBayesianSkopt: Config 39 is suboptimal. Config: {'num_factors': 20, 'n_oversamples': 8, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.030995±0.0009, PRECISION: 0.004797±0.0001, PRECISION_RECALL_MIN_DEN: 0.047967±0.0010, RECALL: 0.047967±0.0010, MAP: 0.020618±0.0007, MRR: 0.020618±0.0007, NDCG: 0.026997±0.0007, F1: 0.008721±0.0002, HIT_RATE: 0.047967±0.0010, ARHR: 0.020618±0.0007, RMSE: 0.853007±0.0014, NOVELTY: 0.005392±0.0000, AVERAGE_POPULARITY: 0.569640±0.0042, DIVERSITY_MEAN_INTER_LIST: 0.915432±0.0008, DIVERSITY_HERFINDAHL: 0.991523±0.0001, COVERAGE_ITEM: 0.014685±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.406449±0.0059, SHANNON_ENTROPY: 7.188733±0.0091, 
CrossSearchBayesianSkopt: New best config found. Config 40: {'num_factors': 46, 'n_oversamples': 29, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035260±0.0011, PRECISION: 0.005452±0.0001, PRECISION_RECALL_MIN_DEN: 0.054517±0.0010, RECALL: 0.054517±0.0010, MAP: 0.023809±0.0010, MRR: 0.023809±0.0010, NDCG: 0.030969±0.0010, F1: 0.009912±0.0002, HIT_RATE: 0.054517±0.0010, ARHR: 0.023809±0.0010, RMSE: 0.859775±0.0041, NOVELTY: 0.005489±0.0000, AVERAGE_POPULARITY: 0.513418±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.940825±0.0002, DIVERSITY_HERFINDAHL: 0.994061±0.0000, COVERAGE_ITEM: 0.021963±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.388195±0.0039, SHANNON_ENTROPY: 7.710778±0.0063, 
CrossSearchBayesianSkopt: Config 41 is suboptimal. Config: {'num_factors': 11, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.026127±0.0014, PRECISION: 0.004151±0.0002, PRECISION_RECALL_MIN_DEN: 0.041509±0.0019, RECALL: 0.041509±0.0019, MAP: 0.017698±0.0011, MRR: 0.017698±0.0011, NDCG: 0.023222±0.0012, F1: 0.007547±0.0003, HIT_RATE: 0.041509±0.0019, ARHR: 0.017698±0.0011, RMSE: 0.856124±0.0009, NOVELTY: 0.005351±0.0000, AVERAGE_POPULARITY: 0.599740±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.886303±0.0006, DIVERSITY_HERFINDAHL: 0.988610±0.0001, COVERAGE_ITEM: 0.010554±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.418040±0.0030, SHANNON_ENTROPY: 6.742573±0.0091, 
CrossSearchBayesianSkopt: Config 42 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013681±0.0013, PRECISION: 0.002529±0.0002, PRECISION_RECALL_MIN_DEN: 0.025294±0.0018, RECALL: 0.025294±0.0018, MAP: 0.008372±0.0009, MRR: 0.008372±0.0009, NDCG: 0.012256±0.0011, F1: 0.004599±0.0003, HIT_RATE: 0.025294±0.0018, ARHR: 0.008372±0.0009, RMSE: 0.909809±0.0011, NOVELTY: 0.005133±0.0000, AVERAGE_POPULARITY: 0.760520±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.676282±0.0012, DIVERSITY_HERFINDAHL: 0.967613±0.0001, COVERAGE_ITEM: 0.022871±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.078582±0.0005, SHANNON_ENTROPY: 5.338072±0.0042, 
CrossSearchBayesianSkopt: Config 43 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.013691±0.0013, PRECISION: 0.002525±0.0002, PRECISION_RECALL_MIN_DEN: 0.025248±0.0018, RECALL: 0.025248±0.0018, MAP: 0.008403±0.0010, MRR: 0.008403±0.0010, NDCG: 0.012269±0.0011, F1: 0.004591±0.0003, HIT_RATE: 0.025248±0.0018, ARHR: 0.008403±0.0010, RMSE: 0.909804±0.0011, NOVELTY: 0.005133±0.0000, AVERAGE_POPULARITY: 0.760545±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.676226±0.0011, DIVERSITY_HERFINDAHL: 0.967607±0.0001, COVERAGE_ITEM: 0.022947±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.078352±0.0004, SHANNON_ENTROPY: 5.337726±0.0042, 
CrossSearchBayesianSkopt: Config 44 is suboptimal. Config: {'num_factors': 47, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035060±0.0012, PRECISION: 0.005483±0.0001, PRECISION_RECALL_MIN_DEN: 0.054833±0.0007, RECALL: 0.054833±0.0007, MAP: 0.023629±0.0015, MRR: 0.023629±0.0015, NDCG: 0.030889±0.0012, F1: 0.009970±0.0001, HIT_RATE: 0.054833±0.0007, ARHR: 0.023629±0.0015, RMSE: 0.858544±0.0042, NOVELTY: 0.005482±0.0000, AVERAGE_POPULARITY: 0.516707±0.0005, DIVERSITY_MEAN_INTER_LIST: 0.940648±0.0005, DIVERSITY_HERFINDAHL: 0.994044±0.0000, COVERAGE_ITEM: 0.022082±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.384768±0.0059, SHANNON_ENTROPY: 7.705118±0.0102, 
CrossSearchBayesianSkopt: Config 45 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035361±0.0011, PRECISION: 0.005402±0.0001, PRECISION_RECALL_MIN_DEN: 0.054020±0.0015, RECALL: 0.054020±0.0015, MAP: 0.023488±0.0008, MRR: 0.023488±0.0008, NDCG: 0.030628±0.0007, F1: 0.009822±0.0003, HIT_RATE: 0.054020±0.0015, ARHR: 0.023488±0.0008, RMSE: 0.859132±0.0040, NOVELTY: 0.005491±0.0000, AVERAGE_POPULARITY: 0.511778±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.942135±0.0002, DIVERSITY_HERFINDAHL: 0.994192±0.0000, COVERAGE_ITEM: 0.022482±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.386760±0.0031, SHANNON_ENTROPY: 7.739602±0.0051, 
CrossSearchBayesianSkopt: Config 46 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 28, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.020099±0.0011, PRECISION: 0.003284±0.0002, PRECISION_RECALL_MIN_DEN: 0.032836±0.0019, RECALL: 0.032836±0.0019, MAP: 0.012854±0.0007, MRR: 0.012854±0.0007, NDCG: 0.017493±0.0009, F1: 0.005970±0.0003, HIT_RATE: 0.032836±0.0019, ARHR: 0.012854±0.0007, RMSE: 0.856578±0.0024, NOVELTY: 0.005348±0.0000, AVERAGE_POPULARITY: 0.591125±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.922117±0.0007, DIVERSITY_HERFINDAHL: 0.992191±0.0001, COVERAGE_ITEM: 0.021790±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.309899±0.0071, SHANNON_ENTROPY: 7.391955±0.0081, 
CrossSearchBayesianSkopt: Config 47 is suboptimal. Config: {'num_factors': 11, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.026122±0.0014, PRECISION: 0.004151±0.0002, PRECISION_RECALL_MIN_DEN: 0.041509±0.0019, RECALL: 0.041509±0.0019, MAP: 0.017695±0.0011, MRR: 0.017695±0.0011, NDCG: 0.023219±0.0012, F1: 0.007547±0.0003, HIT_RATE: 0.041509±0.0019, ARHR: 0.017695±0.0011, RMSE: 0.856124±0.0009, NOVELTY: 0.005351±0.0000, AVERAGE_POPULARITY: 0.599738±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.886291±0.0006, DIVERSITY_HERFINDAHL: 0.988609±0.0001, COVERAGE_ITEM: 0.010554±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.418012±0.0031, SHANNON_ENTROPY: 6.742500±0.0090, 
CrossSearchBayesianSkopt: Config 48 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'none'} - results: ROC_AUC: 0.014198±0.0011, PRECISION: 0.002588±0.0001, PRECISION_RECALL_MIN_DEN: 0.025881±0.0011, RECALL: 0.025881±0.0011, MAP: 0.008667±0.0008, MRR: 0.008667±0.0008, NDCG: 0.012624±0.0007, F1: 0.004706±0.0002, HIT_RATE: 0.025881±0.0011, ARHR: 0.008667±0.0008, RMSE: 0.910105±0.0010, NOVELTY: 0.005128±0.0000, AVERAGE_POPULARITY: 0.764079±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.675120±0.0027, DIVERSITY_HERFINDAHL: 0.967497±0.0003, COVERAGE_ITEM: 0.021974±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.080774±0.0026, SHANNON_ENTROPY: 5.323796±0.0144, 
CrossSearchBayesianSkopt: Config 49 is suboptimal. Config: {'num_factors': 12, 'n_oversamples': 2, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.027522±0.0012, PRECISION: 0.004345±0.0002, PRECISION_RECALL_MIN_DEN: 0.043451±0.0017, RECALL: 0.043451±0.0017, MAP: 0.018452±0.0008, MRR: 0.018452±0.0008, NDCG: 0.024262±0.0010, F1: 0.007900±0.0003, HIT_RATE: 0.043451±0.0017, ARHR: 0.018452±0.0008, RMSE: 0.853752±0.0019, NOVELTY: 0.005358±0.0000, AVERAGE_POPULARITY: 0.592837±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.895098±0.0012, DIVERSITY_HERFINDAHL: 0.989490±0.0001, COVERAGE_ITEM: 0.011160±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.428394±0.0042, SHANNON_ENTROPY: 6.855089±0.0108, 
CrossSearchBayesianSkopt: Config 50 is suboptimal. Config: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 3, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.029650±0.0009, PRECISION: 0.004697±0.0002, PRECISION_RECALL_MIN_DEN: 0.046974±0.0017, RECALL: 0.046974±0.0017, MAP: 0.020062±0.0009, MRR: 0.020062±0.0009, NDCG: 0.026308±0.0008, F1: 0.008541±0.0003, HIT_RATE: 0.046974±0.0017, ARHR: 0.020062±0.0009, RMSE: 0.851176±0.0020, NOVELTY: 0.005409±0.0000, AVERAGE_POPULARITY: 0.554554±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.934771±0.0002, DIVERSITY_HERFINDAHL: 0.993456±0.0000, COVERAGE_ITEM: 0.022341±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.353535±0.0027, SHANNON_ENTROPY: 7.612387±0.0030, 
CrossSearchBayesianSkopt: New best config found. Config 51: {'num_factors': 49, 'n_oversamples': 29, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035602±0.0011, PRECISION: 0.005565±0.0001, PRECISION_RECALL_MIN_DEN: 0.055646±0.0007, RECALL: 0.055646±0.0007, MAP: 0.023953±0.0009, MRR: 0.023953±0.0009, NDCG: 0.031334±0.0008, F1: 0.010117±0.0001, HIT_RATE: 0.055646±0.0007, ARHR: 0.023953±0.0009, RMSE: 0.859474±0.0047, NOVELTY: 0.005499±0.0000, AVERAGE_POPULARITY: 0.507279±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.942622±0.0004, DIVERSITY_HERFINDAHL: 0.994241±0.0000, COVERAGE_ITEM: 0.022612±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.387954±0.0042, SHANNON_ENTROPY: 7.752187±0.0089, 
CrossSearchBayesianSkopt: Config 52 is suboptimal. Config: {'num_factors': 49, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035260±0.0008, PRECISION: 0.005492±0.0001, PRECISION_RECALL_MIN_DEN: 0.054923±0.0007, RECALL: 0.054923±0.0007, MAP: 0.023774±0.0008, MRR: 0.023774±0.0008, NDCG: 0.031028±0.0006, F1: 0.009986±0.0001, HIT_RATE: 0.054923±0.0007, ARHR: 0.023774±0.0008, RMSE: 0.858795±0.0043, NOVELTY: 0.005484±0.0000, AVERAGE_POPULARITY: 0.514408±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.941675±0.0004, DIVERSITY_HERFINDAHL: 0.994146±0.0000, COVERAGE_ITEM: 0.022341±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.385103±0.0024, SHANNON_ENTROPY: 7.722141±0.0115, 
CrossSearchBayesianSkopt: Config 53 is suboptimal. Config: {'num_factors': 12, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.027647±0.0013, PRECISION: 0.004422±0.0001, PRECISION_RECALL_MIN_DEN: 0.044219±0.0012, RECALL: 0.044219±0.0012, MAP: 0.018905±0.0012, MRR: 0.018905±0.0012, NDCG: 0.024765±0.0011, F1: 0.008040±0.0002, HIT_RATE: 0.044219±0.0012, ARHR: 0.018905±0.0012, RMSE: 0.853237±0.0018, NOVELTY: 0.005356±0.0000, AVERAGE_POPULARITY: 0.593766±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.894593±0.0013, DIVERSITY_HERFINDAHL: 0.989439±0.0001, COVERAGE_ITEM: 0.011257±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.423699±0.0034, SHANNON_ENTROPY: 6.852400±0.0150, 
CrossSearchBayesianSkopt: New best config found. Config 54: {'num_factors': 50, 'n_oversamples': 2, 'n_iter': 19, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035035±0.0002, PRECISION: 0.005434±0.0001, PRECISION_RECALL_MIN_DEN: 0.054336±0.0009, RECALL: 0.054336±0.0009, MAP: 0.023970±0.0007, MRR: 0.023970±0.0007, NDCG: 0.031032±0.0005, F1: 0.009879±0.0002, HIT_RATE: 0.054336±0.0009, ARHR: 0.023970±0.0007, RMSE: 0.857205±0.0028, NOVELTY: 0.005492±0.0000, AVERAGE_POPULARITY: 0.510417±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.942700±0.0004, DIVERSITY_HERFINDAHL: 0.994249±0.0000, COVERAGE_ITEM: 0.022644±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.387086±0.0052, SHANNON_ENTROPY: 7.748533±0.0113, 
CrossSearchBayesianSkopt: Config 55 is suboptimal. Config: {'num_factors': 48, 'n_oversamples': 29, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035511±0.0011, PRECISION: 0.005497±0.0001, PRECISION_RECALL_MIN_DEN: 0.054968±0.0011, RECALL: 0.054968±0.0011, MAP: 0.023811±0.0010, MRR: 0.023811±0.0010, NDCG: 0.031077±0.0009, F1: 0.009994±0.0002, HIT_RATE: 0.054968±0.0011, ARHR: 0.023811±0.0010, RMSE: 0.859606±0.0043, NOVELTY: 0.005495±0.0000, AVERAGE_POPULARITY: 0.509990±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.941903±0.0002, DIVERSITY_HERFINDAHL: 0.994169±0.0000, COVERAGE_ITEM: 0.022384±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.387271±0.0033, SHANNON_ENTROPY: 7.735217±0.0041, 
