SearchBayesianSkopt: New best config found. Config 0: {'topK': 323, 'shrink': 297, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0183901, PRECISION: 0.0034444, PRECISION_RECALL_MIN_DEN: 0.0114814, RECALL: 0.0114814, MAP: 0.0039637, MRR: 0.0118910, NDCG: 0.0079982, F1: 0.0052991, HIT_RATE: 0.0344442, ARHR: 0.0118910, RMSE: 0.8879344, NOVELTY: 0.0059627, AVERAGE_POPULARITY: 0.2588077, DIVERSITY_MEAN_INTER_LIST: 0.9869300, DIVERSITY_HERFINDAHL: 0.9986709, COVERAGE_ITEM: 0.1240876, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3279541, SHANNON_ENTROPY: 9.9843545, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 3, 'shrink': 1459, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0604730, PRECISION: 0.0106911, PRECISION_RECALL_MIN_DEN: 0.0356371, RECALL: 0.0356371, MAP: 0.0134892, MRR: 0.0391205, NDCG: 0.0259466, F1: 0.0164479, HIT_RATE: 0.1069112, ARHR: 0.0397801, RMSE: 0.9989981, NOVELTY: 0.0062947, AVERAGE_POPULARITY: 0.2035457, DIVERSITY_MEAN_INTER_LIST: 0.9845786, DIVERSITY_HERFINDAHL: 0.9984358, COVERAGE_ITEM: 0.1769127, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2790667, SHANNON_ENTROPY: 10.1720444, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 1, 'shrink': 121, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0657300, PRECISION: 0.0106240, PRECISION_RECALL_MIN_DEN: 0.0354134, RECALL: 0.0354134, MAP: 0.0146062, MRR: 0.0420140, NDCG: 0.0271001, F1: 0.0163446, HIT_RATE: 0.1062402, ARHR: 0.0428940, RMSE: 0.9953465, NOVELTY: 0.0062512, AVERAGE_POPULARITY: 0.2066366, DIVERSITY_MEAN_INTER_LIST: 0.9864988, DIVERSITY_HERFINDAHL: 0.9986278, COVERAGE_ITEM: 0.1405245, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3380566, SHANNON_ENTROPY: 10.1716700, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 999, 'shrink': 32, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0105370, PRECISION: 0.0019459, PRECISION_RECALL_MIN_DEN: 0.0064862, RECALL: 0.0064862, MAP: 0.0022000, MRR: 0.0066001, NDCG: 0.0044782, F1: 0.0029937, HIT_RATE: 0.0194587, ARHR: 0.0066001, RMSE: 1.4306367, NOVELTY: 0.0062337, AVERAGE_POPULARITY: 0.1858656, DIVERSITY_MEAN_INTER_LIST: 0.9905736, DIVERSITY_HERFINDAHL: 0.9990352, COVERAGE_ITEM: 0.1237632, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4345636, SHANNON_ENTROPY: 10.3536539, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0657300, PRECISION: 0.0106240, PRECISION_RECALL_MIN_DEN: 0.0354134, RECALL: 0.0354134, MAP: 0.0146062, MRR: 0.0420140, NDCG: 0.0271001, F1: 0.0163446, HIT_RATE: 0.1062402, ARHR: 0.0428940, RMSE: 0.9995327, NOVELTY: 0.0062512, AVERAGE_POPULARITY: 0.2066366, DIVERSITY_MEAN_INTER_LIST: 0.9864988, DIVERSITY_HERFINDAHL: 0.9986278, COVERAGE_ITEM: 0.1405245, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3380566, SHANNON_ENTROPY: 10.1716700, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 5, 'shrink': 9, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0504144, PRECISION: 0.0093268, PRECISION_RECALL_MIN_DEN: 0.0310892, RECALL: 0.0310892, MAP: 0.0115393, MRR: 0.0325761, NDCG: 0.0222256, F1: 0.0143489, HIT_RATE: 0.0932677, ARHR: 0.0335970, RMSE: 0.9532126, NOVELTY: 0.0063576, AVERAGE_POPULARITY: 0.1945847, DIVERSITY_MEAN_INTER_LIST: 0.9883067, DIVERSITY_HERFINDAHL: 0.9988086, COVERAGE_ITEM: 0.2371452, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2945296, SHANNON_ENTROPY: 10.6404093, 
SearchBayesianSkopt: New best config found. Config 40: {'topK': 2, 'shrink': 1492, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0655885, PRECISION: 0.0111161, PRECISION_RECALL_MIN_DEN: 0.0370536, RECALL: 0.0370536, MAP: 0.0148689, MRR: 0.0428928, NDCG: 0.0278583, F1: 0.0171017, HIT_RATE: 0.1111608, ARHR: 0.0437311, RMSE: 0.9992261, NOVELTY: 0.0062421, AVERAGE_POPULARITY: 0.2106392, DIVERSITY_MEAN_INTER_LIST: 0.9834506, DIVERSITY_HERFINDAHL: 0.9983231, COVERAGE_ITEM: 0.1414436, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2891594, SHANNON_ENTROPY: 9.9432477, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0657300, PRECISION: 0.0106240, PRECISION_RECALL_MIN_DEN: 0.0354134, RECALL: 0.0354134, MAP: 0.0146062, MRR: 0.0420140, NDCG: 0.0271001, F1: 0.0163446, HIT_RATE: 0.1062402, ARHR: 0.0428940, RMSE: 0.9995327, NOVELTY: 0.0062512, AVERAGE_POPULARITY: 0.2066366, DIVERSITY_MEAN_INTER_LIST: 0.9864988, DIVERSITY_HERFINDAHL: 0.9986278, COVERAGE_ITEM: 0.1405245, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3380566, SHANNON_ENTROPY: 10.1716700, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 2, 'shrink': 77, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0654937, PRECISION: 0.0111384, PRECISION_RECALL_MIN_DEN: 0.0371282, RECALL: 0.0371282, MAP: 0.0148665, MRR: 0.0428112, NDCG: 0.0278673, F1: 0.0171361, HIT_RATE: 0.1113845, ARHR: 0.0436867, RMSE: 0.9893297, NOVELTY: 0.0062455, AVERAGE_POPULARITY: 0.2104050, DIVERSITY_MEAN_INTER_LIST: 0.9834967, DIVERSITY_HERFINDAHL: 0.9983277, COVERAGE_ITEM: 0.1440389, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2860057, SHANNON_ENTROPY: 9.9517905, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 1, 'shrink': 51, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0657052, PRECISION: 0.0106464, PRECISION_RECALL_MIN_DEN: 0.0354880, RECALL: 0.0354880, MAP: 0.0145516, MRR: 0.0418499, NDCG: 0.0270667, F1: 0.0163791, HIT_RATE: 0.1064639, ARHR: 0.0427300, RMSE: 0.9914827, NOVELTY: 0.0062516, AVERAGE_POPULARITY: 0.2065788, DIVERSITY_MEAN_INTER_LIST: 0.9865060, DIVERSITY_HERFINDAHL: 0.9986285, COVERAGE_ITEM: 0.1407407, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3378258, SHANNON_ENTROPY: 10.1728858, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 1, 'shrink': 1368, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0657300, PRECISION: 0.0106240, PRECISION_RECALL_MIN_DEN: 0.0354134, RECALL: 0.0354134, MAP: 0.0146062, MRR: 0.0420140, NDCG: 0.0271001, F1: 0.0163446, HIT_RATE: 0.1062402, ARHR: 0.0428940, RMSE: 0.9994886, NOVELTY: 0.0062512, AVERAGE_POPULARITY: 0.2066366, DIVERSITY_MEAN_INTER_LIST: 0.9864988, DIVERSITY_HERFINDAHL: 0.9986278, COVERAGE_ITEM: 0.1405245, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3380566, SHANNON_ENTROPY: 10.1716700, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 1, 'shrink': 29, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0658108, PRECISION: 0.0106688, PRECISION_RECALL_MIN_DEN: 0.0355625, RECALL: 0.0355625, MAP: 0.0147147, MRR: 0.0424375, NDCG: 0.0272745, F1: 0.0164135, HIT_RATE: 0.1066875, ARHR: 0.0432684, RMSE: 0.9884932, NOVELTY: 0.0062599, AVERAGE_POPULARITY: 0.2052830, DIVERSITY_MEAN_INTER_LIST: 0.9865776, DIVERSITY_HERFINDAHL: 0.9986357, COVERAGE_ITEM: 0.1431738, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3361824, SHANNON_ENTROPY: 10.1888540, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0646434, PRECISION: 0.0107806, PRECISION_RECALL_MIN_DEN: 0.0359353, RECALL: 0.0359353, MAP: 0.0140676, MRR: 0.0403684, NDCG: 0.0266585, F1: 0.0165855, HIT_RATE: 0.1078059, ARHR: 0.0412483, RMSE: 0.9789028, NOVELTY: 0.0064674, AVERAGE_POPULARITY: 0.1810547, DIVERSITY_MEAN_INTER_LIST: 0.9884474, DIVERSITY_HERFINDAHL: 0.9988226, COVERAGE_ITEM: 0.2062720, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3087615, SHANNON_ENTROPY: 10.5478054, 
SearchBayesianSkopt: New best config found. Config 47: {'topK': 2, 'shrink': 33, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0653368, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0149167, MRR: 0.0429244, NDCG: 0.0279992, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0438186, RMSE: 0.9823658, NOVELTY: 0.0062543, AVERAGE_POPULARITY: 0.2092566, DIVERSITY_MEAN_INTER_LIST: 0.9836019, DIVERSITY_HERFINDAHL: 0.9983382, COVERAGE_ITEM: 0.1467424, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2845967, SHANNON_ENTROPY: 9.9690476, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0646434, PRECISION: 0.0107806, PRECISION_RECALL_MIN_DEN: 0.0359353, RECALL: 0.0359353, MAP: 0.0140676, MRR: 0.0403684, NDCG: 0.0266585, F1: 0.0165855, HIT_RATE: 0.1078059, ARHR: 0.0412483, RMSE: 0.9789028, NOVELTY: 0.0064674, AVERAGE_POPULARITY: 0.1810547, DIVERSITY_MEAN_INTER_LIST: 0.9884474, DIVERSITY_HERFINDAHL: 0.9988226, COVERAGE_ITEM: 0.2062720, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3087615, SHANNON_ENTROPY: 10.5478054, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 2, 'shrink': 1453, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0656133, PRECISION: 0.0111161, PRECISION_RECALL_MIN_DEN: 0.0370536, RECALL: 0.0370536, MAP: 0.0148813, MRR: 0.0429301, NDCG: 0.0278720, F1: 0.0171017, HIT_RATE: 0.1111608, ARHR: 0.0437684, RMSE: 0.9992058, NOVELTY: 0.0062421, AVERAGE_POPULARITY: 0.2106361, DIVERSITY_MEAN_INTER_LIST: 0.9834511, DIVERSITY_HERFINDAHL: 0.9983231, COVERAGE_ITEM: 0.1414436, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2891670, SHANNON_ENTROPY: 9.9432827, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 1, 'shrink': 1474, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0657300, PRECISION: 0.0106240, PRECISION_RECALL_MIN_DEN: 0.0354134, RECALL: 0.0354134, MAP: 0.0146062, MRR: 0.0420140, NDCG: 0.0271001, F1: 0.0163446, HIT_RATE: 0.1062402, ARHR: 0.0428940, RMSE: 0.9995246, NOVELTY: 0.0062512, AVERAGE_POPULARITY: 0.2066366, DIVERSITY_MEAN_INTER_LIST: 0.9864988, DIVERSITY_HERFINDAHL: 0.9986278, COVERAGE_ITEM: 0.1405245, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3380566, SHANNON_ENTROPY: 10.1716700, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 998, 'shrink': 86, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0105370, PRECISION: 0.0020353, PRECISION_RECALL_MIN_DEN: 0.0067845, RECALL: 0.0067845, MAP: 0.0022835, MRR: 0.0068506, NDCG: 0.0046556, F1: 0.0031313, HIT_RATE: 0.0203534, ARHR: 0.0068506, RMSE: 0.6969604, NOVELTY: 0.0062275, AVERAGE_POPULARITY: 0.1873584, DIVERSITY_MEAN_INTER_LIST: 0.9907014, DIVERSITY_HERFINDAHL: 0.9990480, COVERAGE_ITEM: 0.1195999, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4443770, SHANNON_ENTROPY: 10.3318814, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0657300, PRECISION: 0.0106240, PRECISION_RECALL_MIN_DEN: 0.0354134, RECALL: 0.0354134, MAP: 0.0146062, MRR: 0.0420140, NDCG: 0.0271001, F1: 0.0163446, HIT_RATE: 0.1062402, ARHR: 0.0428940, RMSE: 0.9995327, NOVELTY: 0.0062512, AVERAGE_POPULARITY: 0.2066366, DIVERSITY_MEAN_INTER_LIST: 0.9864988, DIVERSITY_HERFINDAHL: 0.9986278, COVERAGE_ITEM: 0.1405245, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3380566, SHANNON_ENTROPY: 10.1716700, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 1, 'shrink': 81, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0657300, PRECISION: 0.0106240, PRECISION_RECALL_MIN_DEN: 0.0354134, RECALL: 0.0354134, MAP: 0.0146062, MRR: 0.0420140, NDCG: 0.0271001, F1: 0.0163446, HIT_RATE: 0.1062402, ARHR: 0.0428940, RMSE: 0.9937165, NOVELTY: 0.0062512, AVERAGE_POPULARITY: 0.2066366, DIVERSITY_MEAN_INTER_LIST: 0.9864988, DIVERSITY_HERFINDAHL: 0.9986278, COVERAGE_ITEM: 0.1405245, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3380566, SHANNON_ENTROPY: 10.1716700, 
SearchBayesianSkopt: New best config found. Config 54: {'topK': 2, 'shrink': 6, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0663757, PRECISION: 0.0115187, PRECISION_RECALL_MIN_DEN: 0.0383956, RECALL: 0.0383956, MAP: 0.0152097, MRR: 0.0437256, NDCG: 0.0286052, F1: 0.0177210, HIT_RATE: 0.1151868, ARHR: 0.0446550, RMSE: 0.9710155, NOVELTY: 0.0063013, AVERAGE_POPULARITY: 0.2008198, DIVERSITY_MEAN_INTER_LIST: 0.9844137, DIVERSITY_HERFINDAHL: 0.9984194, COVERAGE_ITEM: 0.1565288, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2894062, SHANNON_ENTROPY: 10.0769818, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 999, 'shrink': 1469, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0108850, PRECISION: 0.0019906, PRECISION_RECALL_MIN_DEN: 0.0066354, RECALL: 0.0066354, MAP: 0.0023226, MRR: 0.0069679, NDCG: 0.0046595, F1: 0.0030625, HIT_RATE: 0.0199061, ARHR: 0.0069679, RMSE: 0.9219393, NOVELTY: 0.0062254, AVERAGE_POPULARITY: 0.1878320, DIVERSITY_MEAN_INTER_LIST: 0.9907169, DIVERSITY_HERFINDAHL: 0.9990495, COVERAGE_ITEM: 0.1168424, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4510599, SHANNON_ENTROPY: 10.3136345, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 1, 'shrink': 23, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0658481, PRECISION: 0.0107582, PRECISION_RECALL_MIN_DEN: 0.0358607, RECALL: 0.0358607, MAP: 0.0145044, MRR: 0.0416953, NDCG: 0.0271246, F1: 0.0165511, HIT_RATE: 0.1075822, ARHR: 0.0425819, RMSE: 0.9872808, NOVELTY: 0.0062603, AVERAGE_POPULARITY: 0.2054017, DIVERSITY_MEAN_INTER_LIST: 0.9865859, DIVERSITY_HERFINDAHL: 0.9986365, COVERAGE_ITEM: 0.1436604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3352926, SHANNON_ENTROPY: 10.1898980, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 4, 'shrink': 1482, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0531720, PRECISION: 0.0097965, PRECISION_RECALL_MIN_DEN: 0.0326549, RECALL: 0.0326549, MAP: 0.0122299, MRR: 0.0347276, NDCG: 0.0234769, F1: 0.0150715, HIT_RATE: 0.0979647, ARHR: 0.0356850, RMSE: 0.9988069, NOVELTY: 0.0063266, AVERAGE_POPULARITY: 0.2000720, DIVERSITY_MEAN_INTER_LIST: 0.9862672, DIVERSITY_HERFINDAHL: 0.9986047, COVERAGE_ITEM: 0.2009192, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2926028, SHANNON_ENTROPY: 10.4028698, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 2, 'shrink': 5, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0670066, PRECISION: 0.0113397, PRECISION_RECALL_MIN_DEN: 0.0377992, RECALL: 0.0377992, MAP: 0.0151884, MRR: 0.0439669, NDCG: 0.0284651, F1: 0.0174458, HIT_RATE: 0.1133975, ARHR: 0.0447474, RMSE: 0.9703221, NOVELTY: 0.0063055, AVERAGE_POPULARITY: 0.2001345, DIVERSITY_MEAN_INTER_LIST: 0.9844408, DIVERSITY_HERFINDAHL: 0.9984221, COVERAGE_ITEM: 0.1585834, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2876749, SHANNON_ENTROPY: 10.0850958, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0646434, PRECISION: 0.0107806, PRECISION_RECALL_MIN_DEN: 0.0359353, RECALL: 0.0359353, MAP: 0.0140676, MRR: 0.0403684, NDCG: 0.0266585, F1: 0.0165855, HIT_RATE: 0.1078059, ARHR: 0.0412483, RMSE: 0.9789028, NOVELTY: 0.0064674, AVERAGE_POPULARITY: 0.1810547, DIVERSITY_MEAN_INTER_LIST: 0.9884474, DIVERSITY_HERFINDAHL: 0.9988226, COVERAGE_ITEM: 0.2062720, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3087615, SHANNON_ENTROPY: 10.5478054, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0646434, PRECISION: 0.0107806, PRECISION_RECALL_MIN_DEN: 0.0359353, RECALL: 0.0359353, MAP: 0.0140676, MRR: 0.0403684, NDCG: 0.0266585, F1: 0.0165855, HIT_RATE: 0.1078059, ARHR: 0.0412483, RMSE: 0.9789028, NOVELTY: 0.0064674, AVERAGE_POPULARITY: 0.1810547, DIVERSITY_MEAN_INTER_LIST: 0.9884474, DIVERSITY_HERFINDAHL: 0.9988226, COVERAGE_ITEM: 0.2062720, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3087615, SHANNON_ENTROPY: 10.5478054, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 3, 'shrink': 1462, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0604730, PRECISION: 0.0106911, PRECISION_RECALL_MIN_DEN: 0.0356371, RECALL: 0.0356371, MAP: 0.0134892, MRR: 0.0391205, NDCG: 0.0259466, F1: 0.0164479, HIT_RATE: 0.1069112, ARHR: 0.0397801, RMSE: 0.9990001, NOVELTY: 0.0062947, AVERAGE_POPULARITY: 0.2035457, DIVERSITY_MEAN_INTER_LIST: 0.9845786, DIVERSITY_HERFINDAHL: 0.9984358, COVERAGE_ITEM: 0.1769127, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2790667, SHANNON_ENTROPY: 10.1720444, 
SearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 1, 'shrink': 1457, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0657300, PRECISION: 0.0106240, PRECISION_RECALL_MIN_DEN: 0.0354134, RECALL: 0.0354134, MAP: 0.0146062, MRR: 0.0420140, NDCG: 0.0271001, F1: 0.0163446, HIT_RATE: 0.1062402, ARHR: 0.0428940, RMSE: 0.9995192, NOVELTY: 0.0062512, AVERAGE_POPULARITY: 0.2066366, DIVERSITY_MEAN_INTER_LIST: 0.9864988, DIVERSITY_HERFINDAHL: 0.9986278, COVERAGE_ITEM: 0.1405245, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3380566, SHANNON_ENTROPY: 10.1716700, 
SearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 998, 'shrink': 29, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0104625, PRECISION: 0.0019235, PRECISION_RECALL_MIN_DEN: 0.0064117, RECALL: 0.0064117, MAP: 0.0021896, MRR: 0.0065688, NDCG: 0.0044435, F1: 0.0029592, HIT_RATE: 0.0192351, ARHR: 0.0065688, RMSE: 1.5250784, NOVELTY: 0.0062332, AVERAGE_POPULARITY: 0.1861344, DIVERSITY_MEAN_INTER_LIST: 0.9905543, DIVERSITY_HERFINDAHL: 0.9990333, COVERAGE_ITEM: 0.1244120, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4325913, SHANNON_ENTROPY: 10.3551857, 
SearchBayesianSkopt: Config 64 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0646434, PRECISION: 0.0107806, PRECISION_RECALL_MIN_DEN: 0.0359353, RECALL: 0.0359353, MAP: 0.0140676, MRR: 0.0403684, NDCG: 0.0266585, F1: 0.0165855, HIT_RATE: 0.1078059, ARHR: 0.0412483, RMSE: 0.9789028, NOVELTY: 0.0064674, AVERAGE_POPULARITY: 0.1810547, DIVERSITY_MEAN_INTER_LIST: 0.9884474, DIVERSITY_HERFINDAHL: 0.9988226, COVERAGE_ITEM: 0.2062720, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3087615, SHANNON_ENTROPY: 10.5478054, 
SearchBayesianSkopt: Config 65 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0646434, PRECISION: 0.0107806, PRECISION_RECALL_MIN_DEN: 0.0359353, RECALL: 0.0359353, MAP: 0.0140676, MRR: 0.0403684, NDCG: 0.0266585, F1: 0.0165855, HIT_RATE: 0.1078059, ARHR: 0.0412483, RMSE: 0.9789028, NOVELTY: 0.0064674, AVERAGE_POPULARITY: 0.1810547, DIVERSITY_MEAN_INTER_LIST: 0.9884474, DIVERSITY_HERFINDAHL: 0.9988226, COVERAGE_ITEM: 0.2062720, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3087615, SHANNON_ENTROPY: 10.5478054, 
SearchBayesianSkopt: Config 66 is suboptimal. Config: {'topK': 1, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0646434, PRECISION: 0.0107806, PRECISION_RECALL_MIN_DEN: 0.0359353, RECALL: 0.0359353, MAP: 0.0140676, MRR: 0.0403684, NDCG: 0.0266585, F1: 0.0165855, HIT_RATE: 0.1078059, ARHR: 0.0412483, RMSE: 0.9789028, NOVELTY: 0.0064674, AVERAGE_POPULARITY: 0.1810547, DIVERSITY_MEAN_INTER_LIST: 0.9884474, DIVERSITY_HERFINDAHL: 0.9988226, COVERAGE_ITEM: 0.2062720, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3087615, SHANNON_ENTROPY: 10.5478054, 
SearchBayesianSkopt: Config 67 is suboptimal. Config: {'topK': 6, 'shrink': 1472, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0479417, PRECISION: 0.0087229, PRECISION_RECALL_MIN_DEN: 0.0290763, RECALL: 0.0290763, MAP: 0.0109675, MRR: 0.0314291, NDCG: 0.0210467, F1: 0.0134198, HIT_RATE: 0.0872288, ARHR: 0.0321658, RMSE: 0.9984672, NOVELTY: 0.0063486, AVERAGE_POPULARITY: 0.1953657, DIVERSITY_MEAN_INTER_LIST: 0.9889903, DIVERSITY_HERFINDAHL: 0.9988769, COVERAGE_ITEM: 0.2213031, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3130838, SHANNON_ENTROPY: 10.6566017, 
SearchBayesianSkopt: Config 68 is suboptimal. Config: {'topK': 776, 'shrink': 6, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0137180, PRECISION: 0.0025945, PRECISION_RECALL_MIN_DEN: 0.0086483, RECALL: 0.0086483, MAP: 0.0025699, MRR: 0.0077096, NDCG: 0.0055847, F1: 0.0039915, HIT_RATE: 0.0259450, ARHR: 0.0077096, RMSE: 2.0772261, NOVELTY: 0.0061236, AVERAGE_POPULARITY: 0.2138179, DIVERSITY_MEAN_INTER_LIST: 0.9897598, DIVERSITY_HERFINDAHL: 0.9989538, COVERAGE_ITEM: 0.1205191, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4081762, SHANNON_ENTROPY: 10.2335733, 
SearchBayesianSkopt: Config 69 is suboptimal. Config: {'topK': 4, 'shrink': 1483, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0531472, PRECISION: 0.0097965, PRECISION_RECALL_MIN_DEN: 0.0326549, RECALL: 0.0326549, MAP: 0.0121926, MRR: 0.0346158, NDCG: 0.0234382, F1: 0.0150715, HIT_RATE: 0.0979647, ARHR: 0.0355732, RMSE: 0.9988077, NOVELTY: 0.0063265, AVERAGE_POPULARITY: 0.2000800, DIVERSITY_MEAN_INTER_LIST: 0.9862668, DIVERSITY_HERFINDAHL: 0.9986046, COVERAGE_ITEM: 0.2008651, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2926381, SHANNON_ENTROPY: 10.4027102, 
SearchBayesianSkopt: Search complete. Best config is 54: {'topK': 2, 'shrink': 6, 'similarity': 'dice', 'normalize': False}
