SearchBayesianSkopt: New best config found. Config 0: {'topK': 754, 'shrink': 625, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0103939883020912, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0323738, PRECISION: 0.0058824, PRECISION_RECALL_MIN_DEN: 0.0196078, RECALL: 0.0196078, MAP: 0.0071943, MRR: 0.0208792, NDCG: 0.0140317, F1: 0.0090498, HIT_RATE: 0.0588235, ARHR: 0.0212311, RMSE: 0.8623054, NOVELTY: 0.0056458, AVERAGE_POPULARITY: 0.2379378, DIVERSITY_MEAN_INTER_LIST: 0.9795009, DIVERSITY_HERFINDAHL: 0.9979282, COVERAGE_ITEM: 0.3540416, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2360588, SHANNON_ENTROPY: 10.3782579, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 977, 'shrink': 1487, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9019786248279071, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0485443, PRECISION: 0.0092373, PRECISION_RECALL_MIN_DEN: 0.0307910, RECALL: 0.0307910, MAP: 0.0106143, MRR: 0.0310417, NDCG: 0.0212981, F1: 0.0142112, HIT_RATE: 0.0923731, ARHR: 0.0314423, RMSE: 0.7405507, NOVELTY: 0.0055180, AVERAGE_POPULARITY: 0.4670203, DIVERSITY_MEAN_INTER_LIST: 0.9416936, DIVERSITY_HERFINDAHL: 0.9941483, COVERAGE_ITEM: 0.0884563, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2019357, SHANNON_ENTROPY: 8.5443296, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 53, 'shrink': 34, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0028955042588489914, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0467668, PRECISION: 0.0082756, PRECISION_RECALL_MIN_DEN: 0.0275852, RECALL: 0.0275852, MAP: 0.0102063, MRR: 0.0293636, NDCG: 0.0198023, F1: 0.0127316, HIT_RATE: 0.0827555, ARHR: 0.0299689, RMSE: 0.8312622, NOVELTY: 0.0061762, AVERAGE_POPULARITY: 0.2175271, DIVERSITY_MEAN_INTER_LIST: 0.9903304, DIVERSITY_HERFINDAHL: 0.9990109, COVERAGE_ITEM: 0.3431198, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2993947, SHANNON_ENTROPY: 11.0790583, 
SearchBayesianSkopt: New best config found. Config 34: {'topK': 2, 'shrink': 1275, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9924788723288347, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0567695, PRECISION: 0.0099978, PRECISION_RECALL_MIN_DEN: 0.0333259, RECALL: 0.0333259, MAP: 0.0123857, MRR: 0.0355601, NDCG: 0.0239794, F1: 0.0153812, HIT_RATE: 0.0999776, ARHR: 0.0363426, RMSE: 0.9907909, NOVELTY: 0.0056248, AVERAGE_POPULARITY: 0.2339060, DIVERSITY_MEAN_INTER_LIST: 0.9830829, DIVERSITY_HERFINDAHL: 0.9982863, COVERAGE_ITEM: 0.2522303, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2627376, SHANNON_ENTROPY: 10.4084246, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 936, 'shrink': 1474, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.009177998040674097, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0466711, PRECISION: 0.0090360, PRECISION_RECALL_MIN_DEN: 0.0301200, RECALL: 0.0301200, MAP: 0.0099321, MRR: 0.0291557, NDCG: 0.0203679, F1: 0.0139016, HIT_RATE: 0.0903601, ARHR: 0.0294759, RMSE: 0.7541158, NOVELTY: 0.0053422, AVERAGE_POPULARITY: 0.5592474, DIVERSITY_MEAN_INTER_LIST: 0.9050474, DIVERSITY_HERFINDAHL: 0.9904845, COVERAGE_ITEM: 0.0812111, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1563349, SHANNON_ENTROPY: 7.9121456, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 16, 'shrink': 1431, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8453511743255027, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0480318, PRECISION: 0.0081637, PRECISION_RECALL_MIN_DEN: 0.0272124, RECALL: 0.0272124, MAP: 0.0104547, MRR: 0.0298756, NDCG: 0.0199597, F1: 0.0125596, HIT_RATE: 0.0816372, ARHR: 0.0306198, RMSE: 0.9743789, NOVELTY: 0.0059330, AVERAGE_POPULARITY: 0.2463905, DIVERSITY_MEAN_INTER_LIST: 0.9867816, DIVERSITY_HERFINDAHL: 0.9986561, COVERAGE_ITEM: 0.2850500, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2748264, SHANNON_ENTROPY: 10.6629002, 
SearchBayesianSkopt: New best config found. Config 37: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 16, 'shrink': 1454, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.005380359933871316, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0137802, PRECISION: 0.0026169, PRECISION_RECALL_MIN_DEN: 0.0087229, RECALL: 0.0087229, MAP: 0.0026040, MRR: 0.0077033, NDCG: 0.0056326, F1: 0.0040259, HIT_RATE: 0.0261686, ARHR: 0.0077576, RMSE: 0.9952831, NOVELTY: 0.0045823, AVERAGE_POPULARITY: 0.0127618, DIVERSITY_MEAN_INTER_LIST: 0.9973903, DIVERSITY_HERFINDAHL: 0.9997167, COVERAGE_ITEM: 0.5793458, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4913535, SHANNON_ENTROPY: 12.6586550, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0064723, PRECISION: 0.0011407, PRECISION_RECALL_MIN_DEN: 0.0038023, RECALL: 0.0038023, MAP: 0.0014659, MRR: 0.0042487, NDCG: 0.0027962, F1: 0.0017549, HIT_RATE: 0.0114068, ARHR: 0.0043233, RMSE: 0.9930549, NOVELTY: 0.0069851, AVERAGE_POPULARITY: 0.1245190, DIVERSITY_MEAN_INTER_LIST: 0.9660306, DIVERSITY_HERFINDAHL: 0.9965814, COVERAGE_ITEM: 0.1130576, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1969770, SHANNON_ENTROPY: 8.9815614, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 984, 'shrink': 63, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.030295691626206274, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0448570, PRECISION: 0.0083874, PRECISION_RECALL_MIN_DEN: 0.0279580, RECALL: 0.0279580, MAP: 0.0096464, MRR: 0.0279496, NDCG: 0.0193403, F1: 0.0129037, HIT_RATE: 0.0838739, ARHR: 0.0284443, RMSE: 1.1829595, NOVELTY: 0.0054554, AVERAGE_POPULARITY: 0.5016511, DIVERSITY_MEAN_INTER_LIST: 0.9289624, DIVERSITY_HERFINDAHL: 0.9928755, COVERAGE_ITEM: 0.0972695, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1757027, SHANNON_ENTROPY: 8.3918737, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 57, 'shrink': 43, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9661812226235629, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0122005, PRECISION: 0.0024603, PRECISION_RECALL_MIN_DEN: 0.0082010, RECALL: 0.0082010, MAP: 0.0023100, MRR: 0.0068661, NDCG: 0.0051387, F1: 0.0037851, HIT_RATE: 0.0246030, ARHR: 0.0068981, RMSE: 0.7268913, NOVELTY: 0.0057658, AVERAGE_POPULARITY: 0.0800417, DIVERSITY_MEAN_INTER_LIST: 0.9913692, DIVERSITY_HERFINDAHL: 0.9991147, COVERAGE_ITEM: 0.3257637, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3371476, SHANNON_ENTROPY: 11.2259232, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0466731, PRECISION: 0.0091255, PRECISION_RECALL_MIN_DEN: 0.0304183, RECALL: 0.0304183, MAP: 0.0100535, MRR: 0.0295599, NDCG: 0.0205775, F1: 0.0140392, HIT_RATE: 0.0912548, ARHR: 0.0298491, RMSE: 0.7495822, NOVELTY: 0.0053281, AVERAGE_POPULARITY: 0.5670862, DIVERSITY_MEAN_INTER_LIST: 0.9005043, DIVERSITY_HERFINDAHL: 0.9900303, COVERAGE_ITEM: 0.0793187, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1531775, SHANNON_ENTROPY: 7.8396250, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0466731, PRECISION: 0.0091255, PRECISION_RECALL_MIN_DEN: 0.0304183, RECALL: 0.0304183, MAP: 0.0100535, MRR: 0.0295599, NDCG: 0.0205775, F1: 0.0140392, HIT_RATE: 0.0912548, ARHR: 0.0298491, RMSE: 0.7495822, NOVELTY: 0.0053281, AVERAGE_POPULARITY: 0.5670862, DIVERSITY_MEAN_INTER_LIST: 0.9005043, DIVERSITY_HERFINDAHL: 0.9900303, COVERAGE_ITEM: 0.0793187, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1531775, SHANNON_ENTROPY: 7.8396250, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 2, 'shrink': 31, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01780572957761906, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0481156, PRECISION: 0.0087229, PRECISION_RECALL_MIN_DEN: 0.0290763, RECALL: 0.0290763, MAP: 0.0106838, MRR: 0.0306890, NDCG: 0.0207748, F1: 0.0134198, HIT_RATE: 0.0872288, ARHR: 0.0313702, RMSE: 0.9701887, NOVELTY: 0.0063748, AVERAGE_POPULARITY: 0.1142561, DIVERSITY_MEAN_INTER_LIST: 0.9935746, DIVERSITY_HERFINDAHL: 0.9993352, COVERAGE_ITEM: 0.3755610, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3694039, SHANNON_ENTROPY: 11.5962084, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0466731, PRECISION: 0.0091255, PRECISION_RECALL_MIN_DEN: 0.0304183, RECALL: 0.0304183, MAP: 0.0100535, MRR: 0.0295599, NDCG: 0.0205775, F1: 0.0140392, HIT_RATE: 0.0912548, ARHR: 0.0298491, RMSE: 0.7495822, NOVELTY: 0.0053281, AVERAGE_POPULARITY: 0.5670862, DIVERSITY_MEAN_INTER_LIST: 0.9005043, DIVERSITY_HERFINDAHL: 0.9900303, COVERAGE_ITEM: 0.0793187, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1531775, SHANNON_ENTROPY: 7.8396250, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 35, 'shrink': 62, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03899834497347499, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0135938, PRECISION: 0.0032655, PRECISION_RECALL_MIN_DEN: 0.0108850, RECALL: 0.0108850, MAP: 0.0025341, MRR: 0.0074192, NDCG: 0.0061891, F1: 0.0050238, HIT_RATE: 0.0326549, ARHR: 0.0075107, RMSE: 0.8679357, NOVELTY: 0.0037811, AVERAGE_POPULARITY: 0.0441721, DIVERSITY_MEAN_INTER_LIST: 0.9953791, DIVERSITY_HERFINDAHL: 0.9995156, COVERAGE_ITEM: 0.4810489, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4027551, SHANNON_ENTROPY: 12.0557496, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 31, 'shrink': 1469, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.978893939846544, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0465640, PRECISION: 0.0083874, PRECISION_RECALL_MIN_DEN: 0.0279580, RECALL: 0.0279580, MAP: 0.0105345, MRR: 0.0304835, NDCG: 0.0202813, F1: 0.0129037, HIT_RATE: 0.0838739, ARHR: 0.0310435, RMSE: 0.9663300, NOVELTY: 0.0059299, AVERAGE_POPULARITY: 0.2671701, DIVERSITY_MEAN_INTER_LIST: 0.9851499, DIVERSITY_HERFINDAHL: 0.9984930, COVERAGE_ITEM: 0.2576913, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2561040, SHANNON_ENTROPY: 10.4366774, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 979, 'shrink': 1494, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9603098790518014, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0487385, PRECISION: 0.0093044, PRECISION_RECALL_MIN_DEN: 0.0310147, RECALL: 0.0310147, MAP: 0.0106857, MRR: 0.0312341, NDCG: 0.0214410, F1: 0.0143145, HIT_RATE: 0.0930441, ARHR: 0.0316456, RMSE: 0.7410516, NOVELTY: 0.0055239, AVERAGE_POPULARITY: 0.4641134, DIVERSITY_MEAN_INTER_LIST: 0.9422315, DIVERSITY_HERFINDAHL: 0.9942021, COVERAGE_ITEM: 0.0889970, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2025958, SHANNON_ENTROPY: 8.5599165, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 42, 'shrink': 1475, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9820069865132361, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0180717, PRECISION: 0.0032208, PRECISION_RECALL_MIN_DEN: 0.0107359, RECALL: 0.0107359, MAP: 0.0037917, MRR: 0.0112559, NDCG: 0.0075727, F1: 0.0049550, HIT_RATE: 0.0322076, ARHR: 0.0113155, RMSE: 0.9917746, NOVELTY: 0.0057331, AVERAGE_POPULARITY: 0.0324731, DIVERSITY_MEAN_INTER_LIST: 0.9982944, DIVERSITY_HERFINDAHL: 0.9998071, COVERAGE_ITEM: 0.6587186, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5252016, SHANNON_ENTROPY: 12.9693562, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 953, 'shrink': 69, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9733540437071309, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0098754, PRECISION: 0.0019682, PRECISION_RECALL_MIN_DEN: 0.0065608, RECALL: 0.0065608, MAP: 0.0018569, MRR: 0.0052911, NDCG: 0.0040890, F1: 0.0030281, HIT_RATE: 0.0196824, ARHR: 0.0054309, RMSE: 1.6538090, NOVELTY: 0.0065478, AVERAGE_POPULARITY: 0.1122254, DIVERSITY_MEAN_INTER_LIST: 0.7115125, DIVERSITY_HERFINDAHL: 0.9711353, COVERAGE_ITEM: 0.0941876, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1165255, SHANNON_ENTROPY: 6.9787467, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0466731, PRECISION: 0.0091255, PRECISION_RECALL_MIN_DEN: 0.0304183, RECALL: 0.0304183, MAP: 0.0100535, MRR: 0.0295599, NDCG: 0.0205775, F1: 0.0140392, HIT_RATE: 0.0912548, ARHR: 0.0298491, RMSE: 0.7495822, NOVELTY: 0.0053281, AVERAGE_POPULARITY: 0.5670862, DIVERSITY_MEAN_INTER_LIST: 0.9005043, DIVERSITY_HERFINDAHL: 0.9900303, COVERAGE_ITEM: 0.0793187, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1531775, SHANNON_ENTROPY: 7.8396250, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 865, 'shrink': 1496, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.02273965314842941, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0281350, PRECISION: 0.0057258, PRECISION_RECALL_MIN_DEN: 0.0190860, RECALL: 0.0190860, MAP: 0.0058838, MRR: 0.0171222, NDCG: 0.0124206, F1: 0.0088089, HIT_RATE: 0.0572579, ARHR: 0.0173868, RMSE: 0.6351722, NOVELTY: 0.0048753, AVERAGE_POPULARITY: 0.8717731, DIVERSITY_MEAN_INTER_LIST: 0.2476335, DIVERSITY_HERFINDAHL: 0.9247578, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2057781, SHANNON_ENTROPY: 3.9472975, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 48, 'shrink': 27, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01495715360113348, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0472452, PRECISION: 0.0084098, PRECISION_RECALL_MIN_DEN: 0.0280325, RECALL: 0.0280325, MAP: 0.0106297, MRR: 0.0303043, NDCG: 0.0203434, F1: 0.0129381, HIT_RATE: 0.0840975, ARHR: 0.0310743, RMSE: 0.8388746, NOVELTY: 0.0061936, AVERAGE_POPULARITY: 0.2114165, DIVERSITY_MEAN_INTER_LIST: 0.9908710, DIVERSITY_HERFINDAHL: 0.9990649, COVERAGE_ITEM: 0.3585293, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3097259, SHANNON_ENTROPY: 11.1887410, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
SearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 1, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687317, PRECISION: 0.0112279, PRECISION_RECALL_MIN_DEN: 0.0374264, RECALL: 0.0374264, MAP: 0.0144904, MRR: 0.0418648, NDCG: 0.0276844, F1: 0.0172737, HIT_RATE: 0.1122791, ARHR: 0.0426400, RMSE: 0.9952207, NOVELTY: 0.0058285, AVERAGE_POPULARITY: 0.2747292, DIVERSITY_MEAN_INTER_LIST: 0.9818136, DIVERSITY_HERFINDAHL: 0.9981594, COVERAGE_ITEM: 0.1711814, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2586823, SHANNON_ENTROPY: 9.9783769, 
