CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 707, 'n_oversamples': 38, 'n_iter': 13, 'feature_weighting': 'none'} - results: ROC_AUC: 0.063809±0.0010, PRECISION: 0.008266±0.0001, PRECISION_RECALL_MIN_DEN: 0.082663±0.0008, RECALL: 0.082663±0.0008, MAP: 0.047150±0.0006, MRR: 0.047150±0.0006, NDCG: 0.055634±0.0006, F1: 0.015030±0.0001, HIT_RATE: 0.082663±0.0008, ARHR: 0.047150±0.0006, RMSE: 0.931386±0.0011, NOVELTY: 0.006304±0.0000, AVERAGE_POPULARITY: 0.211433±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.990517±0.0000, DIVERSITY_HERFINDAHL: 0.999046±0.0000, COVERAGE_ITEM: 0.397643±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.171082±0.0007, SHANNON_ENTROPY: 10.625757±0.0030, 
CrossSearchBayesianSkopt: Config 28 is suboptimal. Config: {'num_factors': 562, 'n_oversamples': 27, 'n_iter': 23, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.061297±0.0005, PRECISION: 0.007918±0.0001, PRECISION_RECALL_MIN_DEN: 0.079178±0.0009, RECALL: 0.079178±0.0009, MAP: 0.045630±0.0003, MRR: 0.045630±0.0003, NDCG: 0.053642±0.0004, F1: 0.014396±0.0002, HIT_RATE: 0.079178±0.0009, ARHR: 0.045630±0.0003, RMSE: 0.944783±0.0028, NOVELTY: 0.006286±0.0000, AVERAGE_POPULARITY: 0.191560±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.990817±0.0000, DIVERSITY_HERFINDAHL: 0.999076±0.0000, COVERAGE_ITEM: 0.135745±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.400990±0.0020, SHANNON_ENTROPY: 10.392242±0.0035, 
CrossSearchBayesianSkopt: Config 29 is suboptimal. Config: {'num_factors': 958, 'n_oversamples': 31, 'n_iter': 28, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.058254±0.0008, PRECISION: 0.007404±0.0002, PRECISION_RECALL_MIN_DEN: 0.074040±0.0016, RECALL: 0.074040±0.0016, MAP: 0.043853±0.0004, MRR: 0.043853±0.0004, NDCG: 0.051080±0.0007, F1: 0.013462±0.0003, HIT_RATE: 0.074040±0.0016, ARHR: 0.043853±0.0004, RMSE: 0.944697±0.0029, NOVELTY: 0.006582±0.0000, AVERAGE_POPULARITY: 0.132903±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.994209±0.0000, DIVERSITY_HERFINDAHL: 0.999415±0.0000, COVERAGE_ITEM: 0.219757±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.392215±0.0013, SHANNON_ENTROPY: 11.056629±0.0030, 
CrossSearchBayesianSkopt: Config 30 is suboptimal. Config: {'num_factors': 836, 'n_oversamples': 11, 'n_iter': 49, 'feature_weighting': 'none'} - results: ROC_AUC: 0.063141±0.0006, PRECISION: 0.008126±0.0001, PRECISION_RECALL_MIN_DEN: 0.081262±0.0009, RECALL: 0.081262±0.0009, MAP: 0.047188±0.0005, MRR: 0.047188±0.0005, NDCG: 0.055327±0.0006, F1: 0.014775±0.0002, HIT_RATE: 0.081262±0.0009, ARHR: 0.047188±0.0005, RMSE: 0.933141±0.0012, NOVELTY: 0.006418±0.0000, AVERAGE_POPULARITY: 0.181621±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.992269±0.0000, DIVERSITY_HERFINDAHL: 0.999221±0.0000, COVERAGE_ITEM: 0.410965±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.194188±0.0008, SHANNON_ENTROPY: 10.892227±0.0027, 
CrossSearchBayesianSkopt: Config 31 is suboptimal. Config: {'num_factors': 975, 'n_oversamples': 15, 'n_iter': 30, 'feature_weighting': 'none'} - results: ROC_AUC: 0.062012±0.0005, PRECISION: 0.007912±0.0001, PRECISION_RECALL_MIN_DEN: 0.079121±0.0007, RECALL: 0.079121±0.0007, MAP: 0.046428±0.0003, MRR: 0.046428±0.0003, NDCG: 0.054252±0.0003, F1: 0.014386±0.0001, HIT_RATE: 0.079121±0.0007, ARHR: 0.046428±0.0003, RMSE: 0.934736±0.0011, NOVELTY: 0.006529±0.0000, AVERAGE_POPULARITY: 0.157511±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.993584±0.0000, DIVERSITY_HERFINDAHL: 0.999353±0.0000, COVERAGE_ITEM: 0.426753±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.217785±0.0005, SHANNON_ENTROPY: 11.135295±0.0029, 
CrossSearchBayesianSkopt: Config 32 is suboptimal. Config: {'num_factors': 573, 'n_oversamples': 41, 'n_iter': 15, 'feature_weighting': 'none'} - results: ROC_AUC: 0.063348±0.0008, PRECISION: 0.008305±0.0001, PRECISION_RECALL_MIN_DEN: 0.083050±0.0011, RECALL: 0.083050±0.0011, MAP: 0.046932±0.0009, MRR: 0.046932±0.0009, NDCG: 0.055533±0.0009, F1: 0.015100±0.0002, HIT_RATE: 0.083050±0.0011, ARHR: 0.046932±0.0009, RMSE: 0.930655±0.0010, NOVELTY: 0.006177±0.0000, AVERAGE_POPULARITY: 0.251796±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.987842±0.0000, DIVERSITY_HERFINDAHL: 0.998779±0.0000, COVERAGE_ITEM: 0.386742±0.0032, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.147474±0.0009, SHANNON_ENTROPY: 10.311467±0.0042, 
CrossSearchBayesianSkopt: Config 33 is suboptimal. Config: {'num_factors': 558, 'n_oversamples': 13, 'n_iter': 37, 'feature_weighting': 'none'} - results: ROC_AUC: 0.063219±0.0008, PRECISION: 0.008300±0.0001, PRECISION_RECALL_MIN_DEN: 0.083005±0.0009, RECALL: 0.083005±0.0009, MAP: 0.046789±0.0008, MRR: 0.046789±0.0008, NDCG: 0.055412±0.0007, F1: 0.015092±0.0002, HIT_RATE: 0.083005±0.0009, ARHR: 0.046789±0.0008, RMSE: 0.930714±0.0010, NOVELTY: 0.006163±0.0000, AVERAGE_POPULARITY: 0.256806±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.987455±0.0000, DIVERSITY_HERFINDAHL: 0.998740±0.0000, COVERAGE_ITEM: 0.385369±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.145025±0.0009, SHANNON_ENTROPY: 10.273393±0.0048, 
CrossSearchBayesianSkopt: Config 34 is suboptimal. Config: {'num_factors': 781, 'n_oversamples': 24, 'n_iter': 48, 'feature_weighting': 'none'} - results: ROC_AUC: 0.063176±0.0007, PRECISION: 0.008192±0.0001, PRECISION_RECALL_MIN_DEN: 0.081923±0.0009, RECALL: 0.081923±0.0009, MAP: 0.047054±0.0004, MRR: 0.047054±0.0004, NDCG: 0.055374±0.0004, F1: 0.014895±0.0002, HIT_RATE: 0.081923±0.0009, ARHR: 0.047054±0.0004, RMSE: 0.932483±0.0013, NOVELTY: 0.006371±0.0000, AVERAGE_POPULARITY: 0.193119±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.991605±0.0000, DIVERSITY_HERFINDAHL: 0.999155±0.0000, COVERAGE_ITEM: 0.403806±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.184812±0.0011, SHANNON_ENTROPY: 10.783541±0.0036, 
CrossSearchBayesianSkopt: Config 35 is suboptimal. Config: {'num_factors': 606, 'n_oversamples': 45, 'n_iter': 13, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.070379±0.0010, PRECISION: 0.009329±0.0001, PRECISION_RECALL_MIN_DEN: 0.093291±0.0014, RECALL: 0.093291±0.0014, MAP: 0.051294±0.0009, MRR: 0.051294±0.0009, NDCG: 0.061290±0.0009, F1: 0.016962±0.0002, HIT_RATE: 0.093291±0.0014, ARHR: 0.051294±0.0009, RMSE: 0.912663±0.0026, NOVELTY: 0.006195±0.0000, AVERAGE_POPULARITY: 0.283604±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.988497±0.0000, DIVERSITY_HERFINDAHL: 0.998844±0.0000, COVERAGE_ITEM: 0.454869±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.157093±0.0006, SHANNON_ENTROPY: 10.570278±0.0044, 
CrossSearchBayesianSkopt: Config 36 is suboptimal. Config: {'num_factors': 616, 'n_oversamples': 22, 'n_iter': 50, 'feature_weighting': 'none'} - results: ROC_AUC: 0.063400±0.0005, PRECISION: 0.008300±0.0001, PRECISION_RECALL_MIN_DEN: 0.083005±0.0006, RECALL: 0.083005±0.0006, MAP: 0.047001±0.0008, MRR: 0.047001±0.0008, NDCG: 0.055576±0.0006, F1: 0.015092±0.0001, HIT_RATE: 0.083005±0.0006, ARHR: 0.047001±0.0008, RMSE: 0.930850±0.0011, NOVELTY: 0.006222±0.0000, AVERAGE_POPULARITY: 0.236489±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.988862±0.0000, DIVERSITY_HERFINDAHL: 0.998881±0.0000, COVERAGE_ITEM: 0.389705±0.0033, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.155272±0.0008, SHANNON_ENTROPY: 10.420756±0.0059, 
CrossSearchBayesianSkopt: Config 37 is suboptimal. Config: {'num_factors': 896, 'n_oversamples': 35, 'n_iter': 26, 'feature_weighting': 'none'} - results: ROC_AUC: 0.062743±0.0006, PRECISION: 0.008068±0.0001, PRECISION_RECALL_MIN_DEN: 0.080681±0.0010, RECALL: 0.080681±0.0010, MAP: 0.046934±0.0004, MRR: 0.046934±0.0004, NDCG: 0.054995±0.0005, F1: 0.014669±0.0002, HIT_RATE: 0.080681±0.0010, ARHR: 0.046934±0.0004, RMSE: 0.933771±0.0011, NOVELTY: 0.006467±0.0000, AVERAGE_POPULARITY: 0.170489±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.992889±0.0000, DIVERSITY_HERFINDAHL: 0.999283±0.0000, COVERAGE_ITEM: 0.417443±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.204604±0.0005, SHANNON_ENTROPY: 11.001858±0.0030, 
CrossSearchBayesianSkopt: Config 38 is suboptimal. Config: {'num_factors': 619, 'n_oversamples': 23, 'n_iter': 24, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.070357±0.0009, PRECISION: 0.009310±0.0001, PRECISION_RECALL_MIN_DEN: 0.093097±0.0013, RECALL: 0.093097±0.0013, MAP: 0.051527±0.0008, MRR: 0.051527±0.0008, NDCG: 0.061419±0.0008, F1: 0.016927±0.0002, HIT_RATE: 0.093097±0.0013, ARHR: 0.051527±0.0008, RMSE: 0.913766±0.0028, NOVELTY: 0.006206±0.0000, AVERAGE_POPULARITY: 0.278817±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.988860±0.0000, DIVERSITY_HERFINDAHL: 0.998880±0.0000, COVERAGE_ITEM: 0.455593±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.159219±0.0006, SHANNON_ENTROPY: 10.602876±0.0027, 
CrossSearchBayesianSkopt: Config 39 is suboptimal. Config: {'num_factors': 501, 'n_oversamples': 14, 'n_iter': 36, 'feature_weighting': 'none'} - results: ROC_AUC: 0.062372±0.0008, PRECISION: 0.008270±0.0001, PRECISION_RECALL_MIN_DEN: 0.082697±0.0009, RECALL: 0.082697±0.0009, MAP: 0.045962±0.0008, MRR: 0.045962±0.0008, NDCG: 0.054691±0.0007, F1: 0.015036±0.0002, HIT_RATE: 0.082697±0.0009, ARHR: 0.045962±0.0008, RMSE: 0.930943±0.0007, NOVELTY: 0.006101±0.0000, AVERAGE_POPULARITY: 0.280489±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.985546±0.0000, DIVERSITY_HERFINDAHL: 0.998549±0.0000, COVERAGE_ITEM: 0.383077±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.134060±0.0005, SHANNON_ENTROPY: 10.104827±0.0021, 
CrossSearchBayesianSkopt: Config 40 is suboptimal. Config: {'num_factors': 534, 'n_oversamples': 46, 'n_iter': 49, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.069370±0.0014, PRECISION: 0.009360±0.0002, PRECISION_RECALL_MIN_DEN: 0.093598±0.0016, RECALL: 0.093598±0.0016, MAP: 0.050283±0.0012, MRR: 0.050283±0.0012, NDCG: 0.060560±0.0013, F1: 0.017018±0.0003, HIT_RATE: 0.093598±0.0016, ARHR: 0.050283±0.0012, RMSE: 0.909377±0.0022, NOVELTY: 0.006149±0.0000, AVERAGE_POPULARITY: 0.306197±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.986371±0.0000, DIVERSITY_HERFINDAHL: 0.998631±0.0000, COVERAGE_ITEM: 0.459043±0.0032, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.146878±0.0006, SHANNON_ENTROPY: 10.408458±0.0030, 
CrossSearchBayesianSkopt: Config 41 is suboptimal. Config: {'num_factors': 1000, 'n_oversamples': 10, 'n_iter': 10, 'feature_weighting': 'none'} - results: ROC_AUC: 0.062281±0.0003, PRECISION: 0.007954±0.0001, PRECISION_RECALL_MIN_DEN: 0.079542±0.0008, RECALL: 0.079542±0.0008, MAP: 0.046672±0.0003, MRR: 0.046672±0.0003, NDCG: 0.054541±0.0002, F1: 0.014462±0.0001, HIT_RATE: 0.079542±0.0008, ARHR: 0.046672±0.0003, RMSE: 0.934711±0.0010, NOVELTY: 0.006540±0.0000, AVERAGE_POPULARITY: 0.155297±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.993742±0.0000, DIVERSITY_HERFINDAHL: 0.999369±0.0000, COVERAGE_ITEM: 0.430495±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.220661±0.0005, SHANNON_ENTROPY: 11.168451±0.0044, 
CrossSearchBayesianSkopt: Config 42 is suboptimal. Config: {'num_factors': 510, 'n_oversamples': 10, 'n_iter': 50, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.069146±0.0012, PRECISION: 0.009297±0.0002, PRECISION_RECALL_MIN_DEN: 0.092972±0.0015, RECALL: 0.092972±0.0015, MAP: 0.049933±0.0011, MRR: 0.049933±0.0011, NDCG: 0.060154±0.0012, F1: 0.016904±0.0003, HIT_RATE: 0.092972±0.0015, ARHR: 0.049933±0.0011, RMSE: 0.908593±0.0022, NOVELTY: 0.006135±0.0000, AVERAGE_POPULARITY: 0.314246±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.985494±0.0000, DIVERSITY_HERFINDAHL: 0.998544±0.0000, COVERAGE_ITEM: 0.463120±0.0033, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.143717±0.0005, SHANNON_ENTROPY: 10.354655±0.0019, 
CrossSearchBayesianSkopt: Config 43 is suboptimal. Config: {'num_factors': 1000, 'n_oversamples': 10, 'n_iter': 10, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.070261±0.0004, PRECISION: 0.009039±0.0001, PRECISION_RECALL_MIN_DEN: 0.090386±0.0007, RECALL: 0.090386±0.0007, MAP: 0.052058±0.0003, MRR: 0.052058±0.0003, NDCG: 0.061230±0.0004, F1: 0.016434±0.0001, HIT_RATE: 0.090386±0.0007, ARHR: 0.052058±0.0003, RMSE: 0.924633±0.0038, NOVELTY: 0.006493±0.0000, AVERAGE_POPULARITY: 0.187515±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.994083±0.0000, DIVERSITY_HERFINDAHL: 0.999403±0.0000, COVERAGE_ITEM: 0.476907±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.224366±0.0004, SHANNON_ENTROPY: 11.323621±0.0039, 
CrossSearchBayesianSkopt: Config 44 is suboptimal. Config: {'num_factors': 1000, 'n_oversamples': 10, 'n_iter': 10, 'feature_weighting': 'none'} - results: ROC_AUC: 0.062142±0.0005, PRECISION: 0.007950±0.0001, PRECISION_RECALL_MIN_DEN: 0.079497±0.0009, RECALL: 0.079497±0.0009, MAP: 0.046605±0.0002, MRR: 0.046605±0.0002, NDCG: 0.054472±0.0003, F1: 0.014454±0.0002, HIT_RATE: 0.079497±0.0009, ARHR: 0.046605±0.0002, RMSE: 0.934976±0.0010, NOVELTY: 0.006540±0.0000, AVERAGE_POPULARITY: 0.155332±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.993742±0.0000, DIVERSITY_HERFINDAHL: 0.999369±0.0000, COVERAGE_ITEM: 0.430916±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.220414±0.0006, SHANNON_ENTROPY: 11.168074±0.0029, 
CrossSearchBayesianSkopt: Config 45 is suboptimal. Config: {'num_factors': 1000, 'n_oversamples': 50, 'n_iter': 50, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.069931±0.0003, PRECISION: 0.008987±0.0001, PRECISION_RECALL_MIN_DEN: 0.089874±0.0009, RECALL: 0.089874±0.0009, MAP: 0.051702±0.0001, MRR: 0.051702±0.0001, NDCG: 0.060844±0.0003, F1: 0.016341±0.0002, HIT_RATE: 0.089874±0.0009, ARHR: 0.051702±0.0001, RMSE: 0.925723±0.0038, NOVELTY: 0.006502±0.0000, AVERAGE_POPULARITY: 0.185138±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.994147±0.0000, DIVERSITY_HERFINDAHL: 0.999409±0.0000, COVERAGE_ITEM: 0.474463±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.226769±0.0002, SHANNON_ENTROPY: 11.334762±0.0032, 
CrossSearchBayesianSkopt: Config 46 is suboptimal. Config: {'num_factors': 1000, 'n_oversamples': 10, 'n_iter': 10, 'feature_weighting': 'none'} - results: ROC_AUC: 0.062310±0.0003, PRECISION: 0.007955±0.0000, PRECISION_RECALL_MIN_DEN: 0.079553±0.0002, RECALL: 0.079553±0.0002, MAP: 0.046758±0.0003, MRR: 0.046758±0.0003, NDCG: 0.054603±0.0003, F1: 0.014464±0.0000, HIT_RATE: 0.079553±0.0002, ARHR: 0.046758±0.0003, RMSE: 0.934812±0.0011, NOVELTY: 0.006540±0.0000, AVERAGE_POPULARITY: 0.155375±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.993746±0.0000, DIVERSITY_HERFINDAHL: 0.999369±0.0000, COVERAGE_ITEM: 0.430689±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.220725±0.0005, SHANNON_ENTROPY: 11.169417±0.0019, 
CrossSearchBayesianSkopt: Config 47 is suboptimal. Config: {'num_factors': 982, 'n_oversamples': 50, 'n_iter': 50, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.070126±0.0004, PRECISION: 0.009020±0.0001, PRECISION_RECALL_MIN_DEN: 0.090204±0.0011, RECALL: 0.090204±0.0011, MAP: 0.051749±0.0003, MRR: 0.051749±0.0003, NDCG: 0.060959±0.0005, F1: 0.016401±0.0002, HIT_RATE: 0.090204±0.0011, ARHR: 0.051749±0.0003, RMSE: 0.925312±0.0036, NOVELTY: 0.006489±0.0000, AVERAGE_POPULARITY: 0.188494±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.994007±0.0000, DIVERSITY_HERFINDAHL: 0.999395±0.0000, COVERAGE_ITEM: 0.473469±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.223315±0.0004, SHANNON_ENTROPY: 11.305947±0.0042, 
CrossSearchBayesianSkopt: Config 48 is suboptimal. Config: {'num_factors': 558, 'n_oversamples': 10, 'n_iter': 11, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.069790±0.0009, PRECISION: 0.009330±0.0001, PRECISION_RECALL_MIN_DEN: 0.093302±0.0011, RECALL: 0.093302±0.0011, MAP: 0.050793±0.0010, MRR: 0.050793±0.0010, NDCG: 0.060892±0.0009, F1: 0.016964±0.0002, HIT_RATE: 0.093302±0.0011, ARHR: 0.050793±0.0010, RMSE: 0.909822±0.0027, NOVELTY: 0.006160±0.0000, AVERAGE_POPULARITY: 0.299918±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.987042±0.0000, DIVERSITY_HERFINDAHL: 0.998699±0.0000, COVERAGE_ITEM: 0.460697±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.149406±0.0006, SHANNON_ENTROPY: 10.458782±0.0058, 
CrossSearchBayesianSkopt: Config 49 is suboptimal. Config: {'num_factors': 1000, 'n_oversamples': 50, 'n_iter': 10, 'feature_weighting': 'none'} - results: ROC_AUC: 0.062108±0.0004, PRECISION: 0.007928±0.0001, PRECISION_RECALL_MIN_DEN: 0.079280±0.0006, RECALL: 0.079280±0.0006, MAP: 0.046611±0.0002, MRR: 0.046611±0.0002, NDCG: 0.054428±0.0003, F1: 0.014415±0.0001, HIT_RATE: 0.079280±0.0006, ARHR: 0.046611±0.0002, RMSE: 0.934819±0.0012, NOVELTY: 0.006542±0.0000, AVERAGE_POPULARITY: 0.154867±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.993742±0.0000, DIVERSITY_HERFINDAHL: 0.999369±0.0000, COVERAGE_ITEM: 0.430862±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.220643±0.0007, SHANNON_ENTROPY: 11.169464±0.0032, 
CrossSearchBayesianSkopt: Config 50 is suboptimal. Config: {'num_factors': 1000, 'n_oversamples': 10, 'n_iter': 50, 'feature_weighting': 'none'} - results: ROC_AUC: 0.061753±0.0004, PRECISION: 0.007869±0.0001, PRECISION_RECALL_MIN_DEN: 0.078688±0.0009, RECALL: 0.078688±0.0009, MAP: 0.046318±0.0001, MRR: 0.046318±0.0001, NDCG: 0.054065±0.0003, F1: 0.014307±0.0002, HIT_RATE: 0.078688±0.0009, ARHR: 0.046318±0.0001, RMSE: 0.935098±0.0010, NOVELTY: 0.006548±0.0000, AVERAGE_POPULARITY: 0.153605±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.993773±0.0000, DIVERSITY_HERFINDAHL: 0.999372±0.0000, COVERAGE_ITEM: 0.429716±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.221955±0.0004, SHANNON_ENTROPY: 11.175637±0.0039, 
CrossSearchBayesianSkopt: Config 51 is suboptimal. Config: {'num_factors': 502, 'n_oversamples': 49, 'n_iter': 49, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.068865±0.0013, PRECISION: 0.009264±0.0001, PRECISION_RECALL_MIN_DEN: 0.092642±0.0013, RECALL: 0.092642±0.0013, MAP: 0.049854±0.0013, MRR: 0.049854±0.0013, NDCG: 0.060012±0.0013, F1: 0.016844±0.0002, HIT_RATE: 0.092642±0.0013, ARHR: 0.049854±0.0013, RMSE: 0.908082±0.0021, NOVELTY: 0.006130±0.0000, AVERAGE_POPULARITY: 0.317149±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.985165±0.0000, DIVERSITY_HERFINDAHL: 0.998511±0.0000, COVERAGE_ITEM: 0.464212±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.142628±0.0003, SHANNON_ENTROPY: 10.333983±0.0045, 
CrossSearchBayesianSkopt: Config 52 is suboptimal. Config: {'num_factors': 930, 'n_oversamples': 10, 'n_iter': 48, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.070519±0.0006, PRECISION: 0.009090±0.0001, PRECISION_RECALL_MIN_DEN: 0.090899±0.0012, RECALL: 0.090899±0.0012, MAP: 0.052092±0.0004, MRR: 0.052092±0.0004, NDCG: 0.061378±0.0006, F1: 0.016527±0.0002, HIT_RATE: 0.090899±0.0012, ARHR: 0.052092±0.0004, RMSE: 0.924082±0.0035, NOVELTY: 0.006450±0.0000, AVERAGE_POPULARITY: 0.198445±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.993578±0.0000, DIVERSITY_HERFINDAHL: 0.999352±0.0000, COVERAGE_ITEM: 0.468018±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.214554±0.0003, SHANNON_ENTROPY: 11.220754±0.0055, 
CrossSearchBayesianSkopt: Config 53 is suboptimal. Config: {'num_factors': 501, 'n_oversamples': 13, 'n_iter': 11, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.069049±0.0014, PRECISION: 0.009347±0.0002, PRECISION_RECALL_MIN_DEN: 0.093473±0.0015, RECALL: 0.093473±0.0015, MAP: 0.050154±0.0012, MRR: 0.050154±0.0012, NDCG: 0.060418±0.0012, F1: 0.016995±0.0003, HIT_RATE: 0.093473±0.0015, ARHR: 0.050154±0.0012, RMSE: 0.906524±0.0019, NOVELTY: 0.006125±0.0000, AVERAGE_POPULARITY: 0.318504±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.985068±0.0000, DIVERSITY_HERFINDAHL: 0.998501±0.0000, COVERAGE_ITEM: 0.466440±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.142131±0.0006, SHANNON_ENTROPY: 10.328788±0.0061, 
CrossSearchBayesianSkopt: Config 54 is suboptimal. Config: {'num_factors': 979, 'n_oversamples': 50, 'n_iter': 12, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.070175±0.0005, PRECISION: 0.009011±0.0001, PRECISION_RECALL_MIN_DEN: 0.090113±0.0009, RECALL: 0.090113±0.0009, MAP: 0.051924±0.0003, MRR: 0.051924±0.0003, NDCG: 0.061069±0.0004, F1: 0.016384±0.0002, HIT_RATE: 0.090113±0.0009, ARHR: 0.051924±0.0003, RMSE: 0.924814±0.0040, NOVELTY: 0.006483±0.0000, AVERAGE_POPULARITY: 0.189992±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.993962±0.0000, DIVERSITY_HERFINDAHL: 0.999391±0.0000, COVERAGE_ITEM: 0.474009±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.222066±0.0005, SHANNON_ENTROPY: 11.297469±0.0035, 
CrossSearchBayesianSkopt: Config 55 is suboptimal. Config: {'num_factors': 951, 'n_oversamples': 10, 'n_iter': 50, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.070394±0.0006, PRECISION: 0.009065±0.0001, PRECISION_RECALL_MIN_DEN: 0.090648±0.0010, RECALL: 0.090648±0.0010, MAP: 0.052017±0.0004, MRR: 0.052017±0.0004, NDCG: 0.061265±0.0005, F1: 0.016481±0.0002, HIT_RATE: 0.090648±0.0010, ARHR: 0.052017±0.0004, RMSE: 0.924617±0.0036, NOVELTY: 0.006466±0.0000, AVERAGE_POPULARITY: 0.194260±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.993763±0.0000, DIVERSITY_HERFINDAHL: 0.999371±0.0000, COVERAGE_ITEM: 0.470484±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.218088±0.0003, SHANNON_ENTROPY: 11.256581±0.0049, 
