SearchBayesianSkopt: New best config found. Config 0: {'topK': 952, 'shrink': 277, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.102538680953959, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0267376, PRECISION: 0.0040526, PRECISION_RECALL_MIN_DEN: 0.0135088, RECALL: 0.0135088, MAP: 0.0067469, MRR: 0.0190286, NDCG: 0.0115145, F1: 0.0062348, HIT_RATE: 0.0405263, ARHR: 0.0196148, RMSE: 0.8848071, NOVELTY: 0.0079777, AVERAGE_POPULARITY: 0.0273590, DIVERSITY_MEAN_INTER_LIST: 0.9987795, DIVERSITY_HERFINDAHL: 0.9998718, COVERAGE_ITEM: 0.6856988, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5745468, SHANNON_ENTROPY: 13.1998516, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 560, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0970373, PRECISION: 0.0156175, PRECISION_RECALL_MIN_DEN: 0.0520582, RECALL: 0.0520582, MAP: 0.0251277, MRR: 0.0696626, NDCG: 0.0431979, F1: 0.0240269, HIT_RATE: 0.1561747, ARHR: 0.0724789, RMSE: 1.7300050, NOVELTY: 0.0052033, AVERAGE_POPULARITY: 0.6508868, DIVERSITY_MEAN_INTER_LIST: 0.8699667, DIVERSITY_HERFINDAHL: 0.9869913, COVERAGE_ITEM: 0.1345228, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0668800, SHANNON_ENTROPY: 7.3147978, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 478, 'shrink': 130, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.009714025368084524, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0927116, PRECISION: 0.0150738, PRECISION_RECALL_MIN_DEN: 0.0502461, RECALL: 0.0502461, MAP: 0.0242373, MRR: 0.0671565, NDCG: 0.0416600, F1: 0.0231905, HIT_RATE: 0.1507382, ARHR: 0.0698967, RMSE: 0.9519150, NOVELTY: 0.0052978, AVERAGE_POPULARITY: 0.6002886, DIVERSITY_MEAN_INTER_LIST: 0.9040825, DIVERSITY_HERFINDAHL: 0.9904027, COVERAGE_ITEM: 0.1829684, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0780593, SHANNON_ENTROPY: 7.8824587, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 816, 'shrink': 33, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01234017703822166, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0938764, PRECISION: 0.0152344, PRECISION_RECALL_MIN_DEN: 0.0507815, RECALL: 0.0507815, MAP: 0.0242900, MRR: 0.0675175, NDCG: 0.0419236, F1: 0.0234376, HIT_RATE: 0.1523445, ARHR: 0.0701520, RMSE: 0.8663311, NOVELTY: 0.0051628, AVERAGE_POPULARITY: 0.6797277, DIVERSITY_MEAN_INTER_LIST: 0.8393354, DIVERSITY_HERFINDAHL: 0.9839284, COVERAGE_ITEM: 0.1389565, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0585134, SHANNON_ENTROPY: 7.0323236, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 988, 'shrink': 882, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03689272332023253, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0961594, PRECISION: 0.0155248, PRECISION_RECALL_MIN_DEN: 0.0517493, RECALL: 0.0517493, MAP: 0.0249937, MRR: 0.0693620, NDCG: 0.0429589, F1: 0.0238843, HIT_RATE: 0.1552480, ARHR: 0.0721263, RMSE: 2.5496188, NOVELTY: 0.0051283, AVERAGE_POPULARITY: 0.7011531, DIVERSITY_MEAN_INTER_LIST: 0.8164860, DIVERSITY_HERFINDAHL: 0.9816436, COVERAGE_ITEM: 0.1230603, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0539997, SHANNON_ENTROPY: 6.7803311, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 6, 'shrink': 701, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01207275111921247, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0071521, PRECISION: 0.0012726, PRECISION_RECALL_MIN_DEN: 0.0042421, RECALL: 0.0042421, MAP: 0.0015654, MRR: 0.0045108, NDCG: 0.0030404, F1: 0.0019579, HIT_RATE: 0.0127263, ARHR: 0.0046035, RMSE: 0.9935908, NOVELTY: 0.0077690, AVERAGE_POPULARITY: 0.0502808, DIVERSITY_MEAN_INTER_LIST: 0.9905834, DIVERSITY_HERFINDAHL: 0.9990522, COVERAGE_ITEM: 0.7753447, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6484288, SHANNON_ENTROPY: 13.0645595, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 724, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0964241, PRECISION: 0.0156422, PRECISION_RECALL_MIN_DEN: 0.0521406, RECALL: 0.0521406, MAP: 0.0251340, MRR: 0.0696179, NDCG: 0.0432058, F1: 0.0240649, HIT_RATE: 0.1564218, ARHR: 0.0724637, RMSE: 1.9932298, NOVELTY: 0.0051668, AVERAGE_POPULARITY: 0.6747980, DIVERSITY_MEAN_INTER_LIST: 0.8470677, DIVERSITY_HERFINDAHL: 0.9847015, COVERAGE_ITEM: 0.1280346, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0605823, SHANNON_ENTROPY: 7.0636728, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 711, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0967822, PRECISION: 0.0156545, PRECISION_RECALL_MIN_DEN: 0.0521818, RECALL: 0.0521818, MAP: 0.0252350, MRR: 0.0699253, NDCG: 0.0433340, F1: 0.0240839, HIT_RATE: 0.1565454, ARHR: 0.0727686, RMSE: 1.9732500, NOVELTY: 0.0051693, AVERAGE_POPULARITY: 0.6731156, DIVERSITY_MEAN_INTER_LIST: 0.8488679, DIVERSITY_HERFINDAHL: 0.9848815, COVERAGE_ITEM: 0.1283590, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0610461, SHANNON_ENTROPY: 7.0816794, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0965127, PRECISION: 0.0156175, PRECISION_RECALL_MIN_DEN: 0.0520582, RECALL: 0.0520582, MAP: 0.0250475, MRR: 0.0696284, NDCG: 0.0431310, F1: 0.0240269, HIT_RATE: 0.1561747, ARHR: 0.0723436, RMSE: 2.3936157, NOVELTY: 0.0051272, AVERAGE_POPULARITY: 0.7020106, DIVERSITY_MEAN_INTER_LIST: 0.8152102, DIVERSITY_HERFINDAHL: 0.9815160, COVERAGE_ITEM: 0.1227899, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0540136, SHANNON_ENTROPY: 6.7724930, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 711, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0963683, PRECISION: 0.0155742, PRECISION_RECALL_MIN_DEN: 0.0519141, RECALL: 0.0519141, MAP: 0.0246458, MRR: 0.0685810, NDCG: 0.0426913, F1: 0.0239603, HIT_RATE: 0.1557423, ARHR: 0.0712119, RMSE: 7.9847274, NOVELTY: 0.0052171, AVERAGE_POPULARITY: 0.6447555, DIVERSITY_MEAN_INTER_LIST: 0.8695164, DIVERSITY_HERFINDAHL: 0.9869463, COVERAGE_ITEM: 0.1327926, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0732449, SHANNON_ENTROPY: 7.4081428, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 998, 'shrink': 124, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9523025733355073, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0821091, PRECISION: 0.0129240, PRECISION_RECALL_MIN_DEN: 0.0430798, RECALL: 0.0430798, MAP: 0.0215319, MRR: 0.0599781, NDCG: 0.0365691, F1: 0.0198830, HIT_RATE: 0.1292395, ARHR: 0.0622385, RMSE: 0.9579432, NOVELTY: 0.0055770, AVERAGE_POPULARITY: 0.5030821, DIVERSITY_MEAN_INTER_LIST: 0.9356504, DIVERSITY_HERFINDAHL: 0.9935593, COVERAGE_ITEM: 0.3144634, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1252597, SHANNON_ENTROPY: 9.0469833, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0942776, PRECISION: 0.0150924, PRECISION_RECALL_MIN_DEN: 0.0503079, RECALL: 0.0503079, MAP: 0.0241942, MRR: 0.0675628, NDCG: 0.0417397, F1: 0.0232190, HIT_RATE: 0.1509236, ARHR: 0.0700343, RMSE: 9.0854398, NOVELTY: 0.0051388, AVERAGE_POPULARITY: 0.6930457, DIVERSITY_MEAN_INTER_LIST: 0.8249922, DIVERSITY_HERFINDAHL: 0.9824941, COVERAGE_ITEM: 0.1166261, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0578200, SHANNON_ENTROPY: 6.8691066, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 463, 'shrink': 909, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.02214020706663922, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0932218, PRECISION: 0.0150738, PRECISION_RECALL_MIN_DEN: 0.0502461, RECALL: 0.0502461, MAP: 0.0241396, MRR: 0.0670110, NDCG: 0.0415883, F1: 0.0231905, HIT_RATE: 0.1507382, ARHR: 0.0696762, RMSE: 0.9905332, NOVELTY: 0.0053152, AVERAGE_POPULARITY: 0.5905911, DIVERSITY_MEAN_INTER_LIST: 0.9098131, DIVERSITY_HERFINDAHL: 0.9909757, COVERAGE_ITEM: 0.1885915, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0803035, SHANNON_ENTROPY: 7.9778886, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 990, 'shrink': 984, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0962251315679237, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0949623, PRECISION: 0.0153889, PRECISION_RECALL_MIN_DEN: 0.0512963, RECALL: 0.0512963, MAP: 0.0245625, MRR: 0.0683639, NDCG: 0.0423908, F1: 0.0236752, HIT_RATE: 0.1538889, ARHR: 0.0709865, RMSE: 0.9850797, NOVELTY: 0.0051666, AVERAGE_POPULARITY: 0.6791969, DIVERSITY_MEAN_INTER_LIST: 0.8389797, DIVERSITY_HERFINDAHL: 0.9838928, COVERAGE_ITEM: 0.1455529, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0587236, SHANNON_ENTROPY: 7.0534956, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 781, 'shrink': 992, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.031563559423382966, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0949806, PRECISION: 0.0153827, PRECISION_RECALL_MIN_DEN: 0.0512757, RECALL: 0.0512757, MAP: 0.0248027, MRR: 0.0686592, NDCG: 0.0425806, F1: 0.0236657, HIT_RATE: 0.1538271, ARHR: 0.0714926, RMSE: 0.9873333, NOVELTY: 0.0052064, AVERAGE_POPULARITY: 0.6538965, DIVERSITY_MEAN_INTER_LIST: 0.8640709, DIVERSITY_HERFINDAHL: 0.9864017, COVERAGE_ITEM: 0.1561503, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0645115, SHANNON_ENTROPY: 7.3265639, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 395, 'shrink': 40, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.030029135390304613, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0912172, PRECISION: 0.0150059, PRECISION_RECALL_MIN_DEN: 0.0500196, RECALL: 0.0500196, MAP: 0.0237214, MRR: 0.0659048, NDCG: 0.0410637, F1: 0.0230860, HIT_RATE: 0.1500587, ARHR: 0.0684999, RMSE: 0.9103734, NOVELTY: 0.0052897, AVERAGE_POPULARITY: 0.6030945, DIVERSITY_MEAN_INTER_LIST: 0.9029470, DIVERSITY_HERFINDAHL: 0.9902891, COVERAGE_ITEM: 0.1734523, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0783851, SHANNON_ENTROPY: 7.8419076, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 994, 'shrink': 897, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9883185442757263, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0785334, PRECISION: 0.0125100, PRECISION_RECALL_MIN_DEN: 0.0417001, RECALL: 0.0417001, MAP: 0.0203360, MRR: 0.0569408, NDCG: 0.0349059, F1: 0.0192462, HIT_RATE: 0.1251004, ARHR: 0.0589360, RMSE: 2.3424443, NOVELTY: 0.0055561, AVERAGE_POPULARITY: 0.5205672, DIVERSITY_MEAN_INTER_LIST: 0.9229379, DIVERSITY_HERFINDAHL: 0.9922881, COVERAGE_ITEM: 0.3026764, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1230149, SHANNON_ENTROPY: 8.8361492, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 603, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0973978, PRECISION: 0.0156175, PRECISION_RECALL_MIN_DEN: 0.0520582, RECALL: 0.0520582, MAP: 0.0251260, MRR: 0.0697530, NDCG: 0.0432226, F1: 0.0240269, HIT_RATE: 0.1561747, ARHR: 0.0725202, RMSE: 1.8008363, NOVELTY: 0.0051922, AVERAGE_POPULARITY: 0.6579728, DIVERSITY_MEAN_INTER_LIST: 0.8636220, DIVERSITY_HERFINDAHL: 0.9863569, COVERAGE_ITEM: 0.1321979, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0650484, SHANNON_ENTROPY: 7.2409037, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 999, 'shrink': 196, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.038585356822428814, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0324630, PRECISION: 0.0047507, PRECISION_RECALL_MIN_DEN: 0.0158358, RECALL: 0.0158358, MAP: 0.0085434, MRR: 0.0240958, NDCG: 0.0141718, F1: 0.0073088, HIT_RATE: 0.0475073, ARHR: 0.0248477, RMSE: 0.8344646, NOVELTY: 0.0082215, AVERAGE_POPULARITY: 0.0224508, DIVERSITY_MEAN_INTER_LIST: 0.9990355, DIVERSITY_HERFINDAHL: 0.9998974, COVERAGE_ITEM: 0.7466342, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6549463, SHANNON_ENTROPY: 13.4651787, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 684, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0965070, PRECISION: 0.0157225, PRECISION_RECALL_MIN_DEN: 0.0524083, RECALL: 0.0524083, MAP: 0.0247135, MRR: 0.0685765, NDCG: 0.0428821, F1: 0.0241885, HIT_RATE: 0.1572249, ARHR: 0.0713063, RMSE: 7.8671245, NOVELTY: 0.0052278, AVERAGE_POPULARITY: 0.6386606, DIVERSITY_MEAN_INTER_LIST: 0.8741068, DIVERSITY_HERFINDAHL: 0.9874053, COVERAGE_ITEM: 0.1357124, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0751944, SHANNON_ENTROPY: 7.4748161, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 988, 'shrink': 78, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.022639648461010967, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0939962, PRECISION: 0.0153024, PRECISION_RECALL_MIN_DEN: 0.0510080, RECALL: 0.0510080, MAP: 0.0243551, MRR: 0.0677871, NDCG: 0.0420776, F1: 0.0235422, HIT_RATE: 0.1530240, ARHR: 0.0703913, RMSE: 0.8987076, NOVELTY: 0.0051596, AVERAGE_POPULARITY: 0.6834397, DIVERSITY_MEAN_INTER_LIST: 0.8342841, DIVERSITY_HERFINDAHL: 0.9834233, COVERAGE_ITEM: 0.1426331, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0579611, SHANNON_ENTROPY: 7.0059498, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 484, 'shrink': 964, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0016187161332883453, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0931004, PRECISION: 0.0151418, PRECISION_RECALL_MIN_DEN: 0.0504726, RECALL: 0.0504726, MAP: 0.0242655, MRR: 0.0671757, NDCG: 0.0417555, F1: 0.0232950, HIT_RATE: 0.1514178, ARHR: 0.0699499, RMSE: 0.9907384, NOVELTY: 0.0053045, AVERAGE_POPULARITY: 0.5964262, DIVERSITY_MEAN_INTER_LIST: 0.9064557, DIVERSITY_HERFINDAHL: 0.9906400, COVERAGE_ITEM: 0.1845364, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0789623, SHANNON_ENTROPY: 7.9185987, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0965127, PRECISION: 0.0156175, PRECISION_RECALL_MIN_DEN: 0.0520582, RECALL: 0.0520582, MAP: 0.0250475, MRR: 0.0696284, NDCG: 0.0431310, F1: 0.0240269, HIT_RATE: 0.1561747, ARHR: 0.0723436, RMSE: 2.3936157, NOVELTY: 0.0051272, AVERAGE_POPULARITY: 0.7020106, DIVERSITY_MEAN_INTER_LIST: 0.8152102, DIVERSITY_HERFINDAHL: 0.9815160, COVERAGE_ITEM: 0.1227899, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0540136, SHANNON_ENTROPY: 6.7724930, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 9, 'shrink': 946, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.005608037612328643, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0109656, PRECISION: 0.0019954, PRECISION_RECALL_MIN_DEN: 0.0066514, RECALL: 0.0066514, MAP: 0.0023566, MRR: 0.0068955, NDCG: 0.0046794, F1: 0.0030699, HIT_RATE: 0.0199543, ARHR: 0.0069826, RMSE: 0.9996621, NOVELTY: 0.0067584, AVERAGE_POPULARITY: 0.1249959, DIVERSITY_MEAN_INTER_LIST: 0.9569502, DIVERSITY_HERFINDAHL: 0.9956891, COVERAGE_ITEM: 0.5855096, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3060869, SHANNON_ENTROPY: 11.2526502, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 373, 'shrink': 64, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.024610939702625297, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0900316, PRECISION: 0.0144808, PRECISION_RECALL_MIN_DEN: 0.0482692, RECALL: 0.0482692, MAP: 0.0231537, MRR: 0.0646370, NDCG: 0.0399677, F1: 0.0222781, HIT_RATE: 0.1448076, ARHR: 0.0669898, RMSE: 4.5916480, NOVELTY: 0.0054357, AVERAGE_POPULARITY: 0.5420159, DIVERSITY_MEAN_INTER_LIST: 0.9282514, DIVERSITY_HERFINDAHL: 0.9928194, COVERAGE_ITEM: 0.2434712, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1027703, SHANNON_ENTROPY: 8.5769013, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 413, 'shrink': 48, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9275306742525185, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0361823, PRECISION: 0.0057948, PRECISION_RECALL_MIN_DEN: 0.0193159, RECALL: 0.0193159, MAP: 0.0090620, MRR: 0.0259184, NDCG: 0.0158829, F1: 0.0089150, HIT_RATE: 0.0579477, ARHR: 0.0265483, RMSE: 3.9781578, NOVELTY: 0.0063701, AVERAGE_POPULARITY: 0.2566903, DIVERSITY_MEAN_INTER_LIST: 0.9845638, DIVERSITY_HERFINDAHL: 0.9984503, COVERAGE_ITEM: 0.3062449, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2657233, SHANNON_ENTROPY: 10.7178747, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 995, 'shrink': 991, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9920870254930243, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0825792, PRECISION: 0.0129672, PRECISION_RECALL_MIN_DEN: 0.0432240, RECALL: 0.0432240, MAP: 0.0215110, MRR: 0.0599625, NDCG: 0.0366161, F1: 0.0199495, HIT_RATE: 0.1296720, ARHR: 0.0622132, RMSE: 0.9876297, NOVELTY: 0.0055535, AVERAGE_POPULARITY: 0.5132534, DIVERSITY_MEAN_INTER_LIST: 0.9321158, DIVERSITY_HERFINDAHL: 0.9932058, COVERAGE_ITEM: 0.3233847, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1210522, SHANNON_ENTROPY: 8.9843530, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 795, 'shrink': 2, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.016309942158033056, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0918165, PRECISION: 0.0149750, PRECISION_RECALL_MIN_DEN: 0.0499166, RECALL: 0.0499166, MAP: 0.0235751, MRR: 0.0657378, NDCG: 0.0409274, F1: 0.0230384, HIT_RATE: 0.1497498, ARHR: 0.0681889, RMSE: 1.2833502, NOVELTY: 0.0051939, AVERAGE_POPULARITY: 0.6598698, DIVERSITY_MEAN_INTER_LIST: 0.8526901, DIVERSITY_HERFINDAHL: 0.9852637, COVERAGE_ITEM: 0.1298729, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0695355, SHANNON_ENTROPY: 7.2525083, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 380, 'shrink': 956, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.018251642849116848, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0942515, PRECISION: 0.0151727, PRECISION_RECALL_MIN_DEN: 0.0505756, RECALL: 0.0505756, MAP: 0.0242534, MRR: 0.0674372, NDCG: 0.0418430, F1: 0.0233426, HIT_RATE: 0.1517267, ARHR: 0.0700638, RMSE: 1.4523383, NOVELTY: 0.0052666, AVERAGE_POPULARITY: 0.6123865, DIVERSITY_MEAN_INTER_LIST: 0.8988670, DIVERSITY_HERFINDAHL: 0.9898811, COVERAGE_ITEM: 0.1497161, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0776782, SHANNON_ENTROPY: 7.7138076, 
SearchBayesianSkopt: Search complete. Best config is 11: {'topK': 960, 'shrink': 819, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.32672572554774965, 'feature_weighting': 'TF-IDF'}
