SearchBayesianSkopt: New best config found. Config 0: {'topK': 952, 'shrink': 277, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0954077, PRECISION: 0.0155186, PRECISION_RECALL_MIN_DEN: 0.0517288, RECALL: 0.0517288, MAP: 0.0248255, MRR: 0.0689754, NDCG: 0.0427792, F1: 0.0238748, HIT_RATE: 0.1551863, ARHR: 0.0716867, RMSE: 0.9621885, NOVELTY: 0.0051723, AVERAGE_POPULARITY: 0.6756063, DIVERSITY_MEAN_INTER_LIST: 0.8425494, DIVERSITY_HERFINDAHL: 0.9842497, COVERAGE_ITEM: 0.1473371, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0593451, SHANNON_ENTROPY: 7.0919309, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 693, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0953351, PRECISION: 0.0154939, PRECISION_RECALL_MIN_DEN: 0.0516464, RECALL: 0.0516464, MAP: 0.0249552, MRR: 0.0692958, NDCG: 0.0428824, F1: 0.0238368, HIT_RATE: 0.1549391, ARHR: 0.0720342, RMSE: 0.8717501, NOVELTY: 0.0052334, AVERAGE_POPULARITY: 0.6473006, DIVERSITY_MEAN_INTER_LIST: 0.8669322, DIVERSITY_HERFINDAHL: 0.9866879, COVERAGE_ITEM: 0.2045418, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0630589, SHANNON_ENTROPY: 7.4272084, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 999, 'shrink': 70, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0958635, PRECISION: 0.0157472, PRECISION_RECALL_MIN_DEN: 0.0524907, RECALL: 0.0524907, MAP: 0.0248760, MRR: 0.0691196, NDCG: 0.0430725, F1: 0.0242265, HIT_RATE: 0.1574720, ARHR: 0.0718348, RMSE: 0.9153406, NOVELTY: 0.0051622, AVERAGE_POPULARITY: 0.6820792, DIVERSITY_MEAN_INTER_LIST: 0.8359210, DIVERSITY_HERFINDAHL: 0.9835869, COVERAGE_ITEM: 0.1442011, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0579380, SHANNON_ENTROPY: 7.0193099, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 8, 'shrink': 3, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0236224, PRECISION: 0.0038611, PRECISION_RECALL_MIN_DEN: 0.0128704, RECALL: 0.0128704, MAP: 0.0055823, MRR: 0.0163179, NDCG: 0.0101548, F1: 0.0059402, HIT_RATE: 0.0386112, ARHR: 0.0165202, RMSE: 0.9942383, NOVELTY: 0.0065229, AVERAGE_POPULARITY: 0.1877345, DIVERSITY_MEAN_INTER_LIST: 0.9909357, DIVERSITY_HERFINDAHL: 0.9990874, COVERAGE_ITEM: 0.5791295, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2907669, SHANNON_ENTROPY: 11.7256088, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 768, 'shrink': 999, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0952477, PRECISION: 0.0154260, PRECISION_RECALL_MIN_DEN: 0.0514199, RECALL: 0.0514199, MAP: 0.0248293, MRR: 0.0687472, NDCG: 0.0426577, F1: 0.0237322, HIT_RATE: 0.1542596, ARHR: 0.0715761, RMSE: 0.9882724, NOVELTY: 0.0052093, AVERAGE_POPULARITY: 0.6520765, DIVERSITY_MEAN_INTER_LIST: 0.8655968, DIVERSITY_HERFINDAHL: 0.9865543, COVERAGE_ITEM: 0.1559881, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0651112, SHANNON_ENTROPY: 7.3443195, 
SearchBayesianSkopt: New best config found. Config 39: {'topK': 996, 'shrink': 16, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0965458, PRECISION: 0.0156669, PRECISION_RECALL_MIN_DEN: 0.0522230, RECALL: 0.0522230, MAP: 0.0250762, MRR: 0.0697264, NDCG: 0.0432149, F1: 0.0241029, HIT_RATE: 0.1566689, ARHR: 0.0724357, RMSE: 0.8745795, NOVELTY: 0.0051589, AVERAGE_POPULARITY: 0.6855272, DIVERSITY_MEAN_INTER_LIST: 0.8318307, DIVERSITY_HERFINDAHL: 0.9831779, COVERAGE_ITEM: 0.1502568, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0560779, SHANNON_ENTROPY: 6.9835076, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 621, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0958577, PRECISION: 0.0155433, PRECISION_RECALL_MIN_DEN: 0.0518111, RECALL: 0.0518111, MAP: 0.0249045, MRR: 0.0690904, NDCG: 0.0428790, F1: 0.0239128, HIT_RATE: 0.1554334, ARHR: 0.0718619, RMSE: 0.8761730, NOVELTY: 0.0052476, AVERAGE_POPULARITY: 0.6383345, DIVERSITY_MEAN_INTER_LIST: 0.8749832, DIVERSITY_HERFINDAHL: 0.9874929, COVERAGE_ITEM: 0.2076237, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0647984, SHANNON_ENTROPY: 7.5190947, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 999, 'shrink': 998, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0950732, PRECISION: 0.0154012, PRECISION_RECALL_MIN_DEN: 0.0513375, RECALL: 0.0513375, MAP: 0.0246040, MRR: 0.0684401, NDCG: 0.0424447, F1: 0.0236942, HIT_RATE: 0.1540125, ARHR: 0.0710874, RMSE: 0.9860410, NOVELTY: 0.0051650, AVERAGE_POPULARITY: 0.6801940, DIVERSITY_MEAN_INTER_LIST: 0.8378010, DIVERSITY_HERFINDAHL: 0.9837749, COVERAGE_ITEM: 0.1450122, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0583942, SHANNON_ENTROPY: 7.0419651, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 999, 'shrink': 40, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0966283, PRECISION: 0.0157101, PRECISION_RECALL_MIN_DEN: 0.0523671, RECALL: 0.0523671, MAP: 0.0250333, MRR: 0.0696528, NDCG: 0.0432263, F1: 0.0241694, HIT_RATE: 0.1571014, ARHR: 0.0723376, RMSE: 0.8966439, NOVELTY: 0.0051592, AVERAGE_POPULARITY: 0.6839873, DIVERSITY_MEAN_INTER_LIST: 0.8339143, DIVERSITY_HERFINDAHL: 0.9833863, COVERAGE_ITEM: 0.1438227, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0573381, SHANNON_ENTROPY: 6.9972310, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 564, 'shrink': 994, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0941927, PRECISION: 0.0152900, PRECISION_RECALL_MIN_DEN: 0.0509668, RECALL: 0.0509668, MAP: 0.0245895, MRR: 0.0680942, NDCG: 0.0422600, F1: 0.0235232, HIT_RATE: 0.1529005, ARHR: 0.0708920, RMSE: 0.9904922, NOVELTY: 0.0052713, AVERAGE_POPULARITY: 0.6149600, DIVERSITY_MEAN_INTER_LIST: 0.8945331, DIVERSITY_HERFINDAHL: 0.9894478, COVERAGE_ITEM: 0.1726413, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0745463, SHANNON_ENTROPY: 7.7276970, 
SearchBayesianSkopt: New best config found. Config 44: {'topK': 787, 'shrink': 9, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0974107, PRECISION: 0.0156669, PRECISION_RECALL_MIN_DEN: 0.0522230, RECALL: 0.0522230, MAP: 0.0253170, MRR: 0.0703006, NDCG: 0.0434647, F1: 0.0241029, HIT_RATE: 0.1566689, ARHR: 0.0730866, RMSE: 0.8766222, NOVELTY: 0.0051907, AVERAGE_POPULARITY: 0.6662749, DIVERSITY_MEAN_INTER_LIST: 0.8521737, DIVERSITY_HERFINDAHL: 0.9852121, COVERAGE_ITEM: 0.1658286, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0592207, SHANNON_ENTROPY: 7.1932859, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 795, 'shrink': 999, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0953408, PRECISION: 0.0154754, PRECISION_RECALL_MIN_DEN: 0.0515846, RECALL: 0.0515846, MAP: 0.0248420, MRR: 0.0687546, NDCG: 0.0427197, F1: 0.0238083, HIT_RATE: 0.1547538, ARHR: 0.0715953, RMSE: 0.9879912, NOVELTY: 0.0052025, AVERAGE_POPULARITY: 0.6562007, DIVERSITY_MEAN_INTER_LIST: 0.8619305, DIVERSITY_HERFINDAHL: 0.9861877, COVERAGE_ITEM: 0.1536632, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0642479, SHANNON_ENTROPY: 7.3001935, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 999, 'shrink': 980, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0950526, PRECISION: 0.0154074, PRECISION_RECALL_MIN_DEN: 0.0513581, RECALL: 0.0513581, MAP: 0.0246046, MRR: 0.0684417, NDCG: 0.0424510, F1: 0.0237037, HIT_RATE: 0.1540743, ARHR: 0.0710889, RMSE: 0.9858158, NOVELTY: 0.0051650, AVERAGE_POPULARITY: 0.6801906, DIVERSITY_MEAN_INTER_LIST: 0.8378120, DIVERSITY_HERFINDAHL: 0.9837760, COVERAGE_ITEM: 0.1450122, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0583934, SHANNON_ENTROPY: 7.0419774, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 621, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0958577, PRECISION: 0.0155433, PRECISION_RECALL_MIN_DEN: 0.0518111, RECALL: 0.0518111, MAP: 0.0249045, MRR: 0.0690904, NDCG: 0.0428790, F1: 0.0239128, HIT_RATE: 0.1554334, ARHR: 0.0718619, RMSE: 0.8761730, NOVELTY: 0.0052476, AVERAGE_POPULARITY: 0.6383345, DIVERSITY_MEAN_INTER_LIST: 0.8749832, DIVERSITY_HERFINDAHL: 0.9874929, COVERAGE_ITEM: 0.2076237, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0647984, SHANNON_ENTROPY: 7.5190947, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 999, 'shrink': 2, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0957878, PRECISION: 0.0154877, PRECISION_RECALL_MIN_DEN: 0.0516258, RECALL: 0.0516258, MAP: 0.0248874, MRR: 0.0691364, NDCG: 0.0428211, F1: 0.0238273, HIT_RATE: 0.1548774, ARHR: 0.0718562, RMSE: 0.8613581, NOVELTY: 0.0051780, AVERAGE_POPULARITY: 0.6798767, DIVERSITY_MEAN_INTER_LIST: 0.8346638, DIVERSITY_HERFINDAHL: 0.9834612, COVERAGE_ITEM: 0.1837794, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0557505, SHANNON_ENTROPY: 7.0700092, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 622, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0958487, PRECISION: 0.0155619, PRECISION_RECALL_MIN_DEN: 0.0518729, RECALL: 0.0518729, MAP: 0.0249163, MRR: 0.0691240, NDCG: 0.0429103, F1: 0.0239413, HIT_RATE: 0.1556187, ARHR: 0.0718964, RMSE: 0.8761080, NOVELTY: 0.0052473, AVERAGE_POPULARITY: 0.6384546, DIVERSITY_MEAN_INTER_LIST: 0.8748888, DIVERSITY_HERFINDAHL: 0.9874835, COVERAGE_ITEM: 0.2075696, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0647650, SHANNON_ENTROPY: 7.5176622, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 636, 'shrink': 1000, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0954981, PRECISION: 0.0153518, PRECISION_RECALL_MIN_DEN: 0.0511728, RECALL: 0.0511728, MAP: 0.0247011, MRR: 0.0684487, NDCG: 0.0424702, F1: 0.0236182, HIT_RATE: 0.1535183, ARHR: 0.0712402, RMSE: 0.9897014, NOVELTY: 0.0052459, AVERAGE_POPULARITY: 0.6298847, DIVERSITY_MEAN_INTER_LIST: 0.8836614, DIVERSITY_HERFINDAHL: 0.9883607, COVERAGE_ITEM: 0.1654501, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0707336, SHANNON_ENTROPY: 7.5751629, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 828, 'shrink': 3, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0959191, PRECISION: 0.0155928, PRECISION_RECALL_MIN_DEN: 0.0519759, RECALL: 0.0519759, MAP: 0.0249795, MRR: 0.0694012, NDCG: 0.0430272, F1: 0.0239889, HIT_RATE: 0.1559276, ARHR: 0.0721275, RMSE: 0.8678267, NOVELTY: 0.0051944, AVERAGE_POPULARITY: 0.6673890, DIVERSITY_MEAN_INTER_LIST: 0.8494874, DIVERSITY_HERFINDAHL: 0.9849435, COVERAGE_ITEM: 0.1803731, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0584060, SHANNON_ENTROPY: 7.1956027, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 626, 'shrink': 1000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0954484, PRECISION: 0.0153827, PRECISION_RECALL_MIN_DEN: 0.0512757, RECALL: 0.0512757, MAP: 0.0247862, MRR: 0.0687587, NDCG: 0.0425939, F1: 0.0236657, HIT_RATE: 0.1538271, ARHR: 0.0715229, RMSE: 0.9898143, NOVELTY: 0.0052490, AVERAGE_POPULARITY: 0.6280696, DIVERSITY_MEAN_INTER_LIST: 0.8850457, DIVERSITY_HERFINDAHL: 0.9884991, COVERAGE_ITEM: 0.1659908, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0712681, SHANNON_ENTROPY: 7.5934590, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 620, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0959071, PRECISION: 0.0155310, PRECISION_RECALL_MIN_DEN: 0.0517699, RECALL: 0.0517699, MAP: 0.0248918, MRR: 0.0690724, NDCG: 0.0428572, F1: 0.0238938, HIT_RATE: 0.1553098, ARHR: 0.0718339, RMSE: 0.8762337, NOVELTY: 0.0052479, AVERAGE_POPULARITY: 0.6381728, DIVERSITY_MEAN_INTER_LIST: 0.8750983, DIVERSITY_HERFINDAHL: 0.9875044, COVERAGE_ITEM: 0.2077318, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0648332, SHANNON_ENTROPY: 7.5208816, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 618, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0957041, PRECISION: 0.0155310, PRECISION_RECALL_MIN_DEN: 0.0517699, RECALL: 0.0517699, MAP: 0.0248710, MRR: 0.0689852, NDCG: 0.0428282, F1: 0.0238938, HIT_RATE: 0.1553098, ARHR: 0.0717590, RMSE: 0.8763724, NOVELTY: 0.0052482, AVERAGE_POPULARITY: 0.6379522, DIVERSITY_MEAN_INTER_LIST: 0.8753192, DIVERSITY_HERFINDAHL: 0.9875265, COVERAGE_ITEM: 0.2077859, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0648615, SHANNON_ENTROPY: 7.5228372, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 997, 'shrink': 973, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0950346, PRECISION: 0.0154136, PRECISION_RECALL_MIN_DEN: 0.0513787, RECALL: 0.0513787, MAP: 0.0245990, MRR: 0.0684039, NDCG: 0.0424469, F1: 0.0237132, HIT_RATE: 0.1541360, ARHR: 0.0710613, RMSE: 0.9857452, NOVELTY: 0.0051653, AVERAGE_POPULARITY: 0.6799629, DIVERSITY_MEAN_INTER_LIST: 0.8380758, DIVERSITY_HERFINDAHL: 0.9838024, COVERAGE_ITEM: 0.1450122, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0584842, SHANNON_ENTROPY: 7.0446511, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 633, 'shrink': 1000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0955603, PRECISION: 0.0153765, PRECISION_RECALL_MIN_DEN: 0.0512551, RECALL: 0.0512551, MAP: 0.0247834, MRR: 0.0687427, NDCG: 0.0425853, F1: 0.0236562, HIT_RATE: 0.1537654, ARHR: 0.0715106, RMSE: 0.9897340, NOVELTY: 0.0052467, AVERAGE_POPULARITY: 0.6293570, DIVERSITY_MEAN_INTER_LIST: 0.8840975, DIVERSITY_HERFINDAHL: 0.9884043, COVERAGE_ITEM: 0.1653420, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0709661, SHANNON_ENTROPY: 7.5803199, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 625, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0958496, PRECISION: 0.0155680, PRECISION_RECALL_MIN_DEN: 0.0518935, RECALL: 0.0518935, MAP: 0.0249271, MRR: 0.0691194, NDCG: 0.0429230, F1: 0.0239508, HIT_RATE: 0.1556805, ARHR: 0.0719108, RMSE: 0.8758951, NOVELTY: 0.0052465, AVERAGE_POPULARITY: 0.6389253, DIVERSITY_MEAN_INTER_LIST: 0.8744575, DIVERSITY_HERFINDAHL: 0.9874403, COVERAGE_ITEM: 0.2071911, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0646906, SHANNON_ENTROPY: 7.5126396, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 792, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0955664, PRECISION: 0.0155433, PRECISION_RECALL_MIN_DEN: 0.0518111, RECALL: 0.0518111, MAP: 0.0247555, MRR: 0.0687038, NDCG: 0.0427357, F1: 0.0239128, HIT_RATE: 0.1554334, ARHR: 0.0714459, RMSE: 0.8670835, NOVELTY: 0.0052170, AVERAGE_POPULARITY: 0.6580552, DIVERSITY_MEAN_INTER_LIST: 0.8563777, DIVERSITY_HERFINDAHL: 0.9856325, COVERAGE_ITEM: 0.2023790, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0608544, SHANNON_ENTROPY: 7.3162641, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 1000, 'shrink': 9, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0966246, PRECISION: 0.0156113, PRECISION_RECALL_MIN_DEN: 0.0520376, RECALL: 0.0520376, MAP: 0.0251240, MRR: 0.0698833, NDCG: 0.0432109, F1: 0.0240174, HIT_RATE: 0.1561129, ARHR: 0.0725858, RMSE: 0.8670277, NOVELTY: 0.0051630, AVERAGE_POPULARITY: 0.6848862, DIVERSITY_MEAN_INTER_LIST: 0.8316134, DIVERSITY_HERFINDAHL: 0.9831562, COVERAGE_ITEM: 0.1608543, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0553395, SHANNON_ENTROPY: 6.9970443, 
SearchBayesianSkopt: Search complete. Best config is 44: {'topK': 787, 'shrink': 9, 'similarity': 'dice', 'normalize': False}
