CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 409, 'n_oversamples': 29, 'n_iter': 10, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.039789±0.0010, PRECISION: 0.005313±0.0001, PRECISION_RECALL_MIN_DEN: 0.053128±0.0010, RECALL: 0.053128±0.0010, MAP: 0.029224±0.0010, MRR: 0.029224±0.0010, NDCG: 0.034901±0.0009, F1: 0.009660±0.0002, HIT_RATE: 0.053128±0.0010, ARHR: 0.029224±0.0010, RMSE: 0.950915±0.0009, NOVELTY: 0.006065±0.0000, AVERAGE_POPULARITY: 0.205914±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.985660±0.0001, DIVERSITY_HERFINDAHL: 0.998562±0.0000, COVERAGE_ITEM: 0.098437±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.357013±0.0030, SHANNON_ENTROPY: 9.767135±0.0048, 
CrossSearchBayesianSkopt: Config 28 is suboptimal. Config: {'num_factors': 78, 'n_oversamples': 25, 'n_iter': 6, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038833±0.0012, PRECISION: 0.005481±0.0001, PRECISION_RECALL_MIN_DEN: 0.054807±0.0012, RECALL: 0.054807±0.0012, MAP: 0.027983±0.0011, MRR: 0.027983±0.0011, NDCG: 0.034289±0.0011, F1: 0.009965±0.0002, HIT_RATE: 0.054807±0.0012, ARHR: 0.027983±0.0011, RMSE: 0.949473±0.0007, NOVELTY: 0.005392±0.0000, AVERAGE_POPULARITY: 0.478543±0.0058, DIVERSITY_MEAN_INTER_LIST: 0.939857±0.0009, DIVERSITY_HERFINDAHL: 0.993982±0.0001, COVERAGE_ITEM: 0.026234±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.328933±0.0045, SHANNON_ENTROPY: 7.741151±0.0212, 
CrossSearchBayesianSkopt: Config 29 is suboptimal. Config: {'num_factors': 177, 'n_oversamples': 6, 'n_iter': 5, 'feature_weighting': 'none'} - results: ROC_AUC: 0.034642±0.0010, PRECISION: 0.004751±0.0001, PRECISION_RECALL_MIN_DEN: 0.047507±0.0012, RECALL: 0.047507±0.0012, MAP: 0.025297±0.0008, MRR: 0.025297±0.0008, NDCG: 0.030540±0.0008, F1: 0.008638±0.0002, HIT_RATE: 0.047507±0.0012, ARHR: 0.025297±0.0008, RMSE: 0.986566±0.0003, NOVELTY: 0.005657±0.0000, AVERAGE_POPULARITY: 0.335591±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.964757±0.0001, DIVERSITY_HERFINDAHL: 0.996471±0.0000, COVERAGE_ITEM: 0.044596±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.328993±0.0045, SHANNON_ENTROPY: 8.513362±0.0061, 
CrossSearchBayesianSkopt: Config 30 is suboptimal. Config: {'num_factors': 715, 'n_oversamples': 20, 'n_iter': 2, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.039843±0.0007, PRECISION: 0.005140±0.0001, PRECISION_RECALL_MIN_DEN: 0.051397±0.0006, RECALL: 0.051397±0.0006, MAP: 0.030119±0.0007, MRR: 0.030119±0.0007, NDCG: 0.035189±0.0006, F1: 0.009345±0.0001, HIT_RATE: 0.051397±0.0006, ARHR: 0.030119±0.0007, RMSE: 0.946843±0.0005, NOVELTY: 0.006228±0.0000, AVERAGE_POPULARITY: 0.172092±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.990890±0.0000, DIVERSITY_HERFINDAHL: 0.999085±0.0000, COVERAGE_ITEM: 0.148981±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.365505±0.0027, SHANNON_ENTROPY: 10.387233±0.0057, 
CrossSearchBayesianSkopt: Config 31 is suboptimal. Config: {'num_factors': 513, 'n_oversamples': 27, 'n_iter': 7, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.049190±0.0006, PRECISION: 0.006461±0.0001, PRECISION_RECALL_MIN_DEN: 0.064612±0.0010, RECALL: 0.064612±0.0010, MAP: 0.036102±0.0005, MRR: 0.036102±0.0005, NDCG: 0.042899±0.0006, F1: 0.011748±0.0002, HIT_RATE: 0.064612±0.0010, ARHR: 0.036102±0.0005, RMSE: 0.932873±0.0011, NOVELTY: 0.006054±0.0000, AVERAGE_POPULARITY: 0.218375±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.989308±0.0000, DIVERSITY_HERFINDAHL: 0.998926±0.0000, COVERAGE_ITEM: 0.134782±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346134±0.0026, SHANNON_ENTROPY: 10.169879±0.0016, 
CrossSearchBayesianSkopt: Config 32 is suboptimal. Config: {'num_factors': 385, 'n_oversamples': 16, 'n_iter': 11, 'feature_weighting': 'none'} - results: ROC_AUC: 0.036324±0.0010, PRECISION: 0.004788±0.0001, PRECISION_RECALL_MIN_DEN: 0.047880±0.0010, RECALL: 0.047880±0.0010, MAP: 0.027006±0.0009, MRR: 0.027006±0.0009, NDCG: 0.031966±0.0009, F1: 0.008705±0.0002, HIT_RATE: 0.047880±0.0010, ARHR: 0.027006±0.0009, RMSE: 0.987428±0.0004, NOVELTY: 0.006016±0.0000, AVERAGE_POPULARITY: 0.211849±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.982561±0.0000, DIVERSITY_HERFINDAHL: 0.998252±0.0000, COVERAGE_ITEM: 0.081568±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.355323±0.0025, SHANNON_ENTROPY: 9.490087±0.0028, 
CrossSearchBayesianSkopt: Config 33 is suboptimal. Config: {'num_factors': 654, 'n_oversamples': 22, 'n_iter': 12, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.047887±0.0009, PRECISION: 0.006192±0.0001, PRECISION_RECALL_MIN_DEN: 0.061921±0.0011, RECALL: 0.061921±0.0011, MAP: 0.035302±0.0008, MRR: 0.035302±0.0008, NDCG: 0.041670±0.0007, F1: 0.011258±0.0002, HIT_RATE: 0.061921±0.0011, ARHR: 0.035302±0.0008, RMSE: 0.936533±0.0011, NOVELTY: 0.006205±0.0000, AVERAGE_POPULARITY: 0.180710±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.991540±0.0000, DIVERSITY_HERFINDAHL: 0.999150±0.0000, COVERAGE_ITEM: 0.162455±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.362462±0.0020, SHANNON_ENTROPY: 10.503204±0.0029, 
CrossSearchBayesianSkopt: Config 34 is suboptimal. Config: {'num_factors': 156, 'n_oversamples': 11, 'n_iter': 11, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.047280±0.0007, PRECISION: 0.006574±0.0000, PRECISION_RECALL_MIN_DEN: 0.065740±0.0004, RECALL: 0.065740±0.0004, MAP: 0.033738±0.0008, MRR: 0.033738±0.0008, NDCG: 0.041297±0.0006, F1: 0.011953±0.0001, HIT_RATE: 0.065740±0.0004, ARHR: 0.033738±0.0008, RMSE: 0.928813±0.0007, NOVELTY: 0.005535±0.0000, AVERAGE_POPULARITY: 0.417547±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.967766±0.0001, DIVERSITY_HERFINDAHL: 0.996772±0.0000, COVERAGE_ITEM: 0.064926±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.251835±0.0021, SHANNON_ENTROPY: 8.676450±0.0044, 
CrossSearchBayesianSkopt: Config 35 is suboptimal. Config: {'num_factors': 462, 'n_oversamples': 30, 'n_iter': 9, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.039300±0.0010, PRECISION: 0.005190±0.0001, PRECISION_RECALL_MIN_DEN: 0.051903±0.0012, RECALL: 0.051903±0.0012, MAP: 0.028886±0.0010, MRR: 0.028886±0.0010, NDCG: 0.034362±0.0010, F1: 0.009437±0.0002, HIT_RATE: 0.051903±0.0012, ARHR: 0.028886±0.0010, RMSE: 0.951635±0.0008, NOVELTY: 0.006128±0.0000, AVERAGE_POPULARITY: 0.190540±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.987169±0.0001, DIVERSITY_HERFINDAHL: 0.998713±0.0000, COVERAGE_ITEM: 0.110592±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.354847±0.0019, SHANNON_ENTROPY: 9.926559±0.0074, 
CrossSearchBayesianSkopt: New best config found. Config 36: {'num_factors': 480, 'n_oversamples': 27, 'n_iter': 9, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.049372±0.0008, PRECISION: 0.006468±0.0001, PRECISION_RECALL_MIN_DEN: 0.064683±0.0010, RECALL: 0.064683±0.0010, MAP: 0.036142±0.0007, MRR: 0.036142±0.0007, NDCG: 0.042953±0.0008, F1: 0.011761±0.0002, HIT_RATE: 0.064683±0.0010, ARHR: 0.036142±0.0007, RMSE: 0.932198±0.0009, NOVELTY: 0.006025±0.0000, AVERAGE_POPULARITY: 0.226487±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.988711±0.0000, DIVERSITY_HERFINDAHL: 0.998867±0.0000, COVERAGE_ITEM: 0.128921±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.342851±0.0021, SHANNON_ENTROPY: 10.091938±0.0023, 
CrossSearchBayesianSkopt: Config 37 is suboptimal. Config: {'num_factors': 624, 'n_oversamples': 19, 'n_iter': 8, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.048293±0.0009, PRECISION: 0.006276±0.0001, PRECISION_RECALL_MIN_DEN: 0.062765±0.0014, RECALL: 0.062765±0.0014, MAP: 0.035531±0.0007, MRR: 0.035531±0.0007, NDCG: 0.042037±0.0008, F1: 0.011412±0.0003, HIT_RATE: 0.062765±0.0014, ARHR: 0.035531±0.0007, RMSE: 0.935482±0.0011, NOVELTY: 0.006169±0.0000, AVERAGE_POPULARITY: 0.189202±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.991102±0.0000, DIVERSITY_HERFINDAHL: 0.999106±0.0000, COVERAGE_ITEM: 0.156280±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.358427±0.0035, SHANNON_ENTROPY: 10.432028±0.0028, 
CrossSearchBayesianSkopt: Config 38 is suboptimal. Config: {'num_factors': 248, 'n_oversamples': 6, 'n_iter': 9, 'feature_weighting': 'none'} - results: ROC_AUC: 0.035234±0.0009, PRECISION: 0.004810±0.0001, PRECISION_RECALL_MIN_DEN: 0.048102±0.0012, RECALL: 0.048102±0.0012, MAP: 0.026026±0.0007, MRR: 0.026026±0.0007, NDCG: 0.031235±0.0007, F1: 0.008746±0.0002, HIT_RATE: 0.048102±0.0012, ARHR: 0.026026±0.0007, RMSE: 0.986827±0.0002, NOVELTY: 0.005820±0.0000, AVERAGE_POPULARITY: 0.272052±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.974224±0.0001, DIVERSITY_HERFINDAHL: 0.997418±0.0000, COVERAGE_ITEM: 0.058600±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.340651±0.0028, SHANNON_ENTROPY: 8.957864±0.0057, 
CrossSearchBayesianSkopt: Config 39 is suboptimal. Config: {'num_factors': 290, 'n_oversamples': 22, 'n_iter': 9, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.049404±0.0008, PRECISION: 0.006625±0.0001, PRECISION_RECALL_MIN_DEN: 0.066246±0.0006, RECALL: 0.066246±0.0006, MAP: 0.035825±0.0009, MRR: 0.035825±0.0009, NDCG: 0.043053±0.0007, F1: 0.012045±0.0001, HIT_RATE: 0.066246±0.0006, ARHR: 0.035825±0.0009, RMSE: 0.927977±0.0006, NOVELTY: 0.005780±0.0000, AVERAGE_POPULARITY: 0.308558±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.982264±0.0000, DIVERSITY_HERFINDAHL: 0.998222±0.0000, COVERAGE_ITEM: 0.091982±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.308989±0.0018, SHANNON_ENTROPY: 9.460916±0.0024, 
CrossSearchBayesianSkopt: Config 40 is suboptimal. Config: {'num_factors': 730, 'n_oversamples': 1, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.047237±0.0007, PRECISION: 0.006096±0.0001, PRECISION_RECALL_MIN_DEN: 0.060962±0.0014, RECALL: 0.060962±0.0014, MAP: 0.034946±0.0007, MRR: 0.034946±0.0007, NDCG: 0.041166±0.0008, F1: 0.011084±0.0003, HIT_RATE: 0.060962±0.0014, ARHR: 0.034946±0.0007, RMSE: 0.938074±0.0010, NOVELTY: 0.006276±0.0000, AVERAGE_POPULARITY: 0.165578±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.992405±0.0000, DIVERSITY_HERFINDAHL: 0.999236±0.0000, COVERAGE_ITEM: 0.177864±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.368432±0.0030, SHANNON_ENTROPY: 10.655991±0.0041, 
CrossSearchBayesianSkopt: Config 41 is suboptimal. Config: {'num_factors': 60, 'n_oversamples': 4, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042674±0.0009, PRECISION: 0.006231±0.0001, PRECISION_RECALL_MIN_DEN: 0.062312±0.0013, RECALL: 0.062312±0.0013, MAP: 0.029808±0.0005, MRR: 0.029808±0.0005, NDCG: 0.037429±0.0007, F1: 0.011329±0.0002, HIT_RATE: 0.062312±0.0013, ARHR: 0.029808±0.0005, RMSE: 0.933970±0.0009, NOVELTY: 0.005323±0.0000, AVERAGE_POPULARITY: 0.538615±0.0061, DIVERSITY_MEAN_INTER_LIST: 0.936320±0.0003, DIVERSITY_HERFINDAHL: 0.993628±0.0000, COVERAGE_ITEM: 0.045288±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.192665±0.0027, SHANNON_ENTROPY: 7.764420±0.0062, 
CrossSearchBayesianSkopt: Config 42 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.034816±0.0008, PRECISION: 0.004540±0.0001, PRECISION_RECALL_MIN_DEN: 0.045402±0.0008, RECALL: 0.045402±0.0008, MAP: 0.026146±0.0006, MRR: 0.026146±0.0006, NDCG: 0.030725±0.0007, F1: 0.008255±0.0001, HIT_RATE: 0.045402±0.0008, ARHR: 0.026146±0.0006, RMSE: 0.957851±0.0007, NOVELTY: 0.006478±0.0000, AVERAGE_POPULARITY: 0.124288±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.992277±0.0000, DIVERSITY_HERFINDAHL: 0.999223±0.0000, COVERAGE_ITEM: 0.191857±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.342806±0.0016, SHANNON_ENTROPY: 10.677772±0.0054, 
CrossSearchBayesianSkopt: Config 43 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038153±0.0008, PRECISION: 0.004940±0.0001, PRECISION_RECALL_MIN_DEN: 0.049398±0.0008, RECALL: 0.049398±0.0008, MAP: 0.028991±0.0008, MRR: 0.028991±0.0008, NDCG: 0.033846±0.0007, F1: 0.008982±0.0001, HIT_RATE: 0.049398±0.0008, ARHR: 0.028991±0.0008, RMSE: 0.945575±0.0013, NOVELTY: 0.006048±0.0000, AVERAGE_POPULARITY: 0.223961±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.989898±0.0000, DIVERSITY_HERFINDAHL: 0.998985±0.0000, COVERAGE_ITEM: 0.139151±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.353668±0.0018, SHANNON_ENTROPY: 10.242483±0.0029, 
CrossSearchBayesianSkopt: Config 44 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038242±0.0006, PRECISION: 0.004968±0.0001, PRECISION_RECALL_MIN_DEN: 0.049682±0.0007, RECALL: 0.049682±0.0007, MAP: 0.028919±0.0006, MRR: 0.028919±0.0006, NDCG: 0.033856±0.0006, F1: 0.009033±0.0001, HIT_RATE: 0.049682±0.0007, ARHR: 0.028919±0.0006, RMSE: 0.944897±0.0008, NOVELTY: 0.006050±0.0000, AVERAGE_POPULARITY: 0.223499±0.0032, DIVERSITY_MEAN_INTER_LIST: 0.989921±0.0000, DIVERSITY_HERFINDAHL: 0.998988±0.0000, COVERAGE_ITEM: 0.139681±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.352906±0.0023, SHANNON_ENTROPY: 10.244033±0.0044, 
CrossSearchBayesianSkopt: Config 45 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038524±0.0009, PRECISION: 0.005000±0.0001, PRECISION_RECALL_MIN_DEN: 0.050002±0.0011, RECALL: 0.050002±0.0011, MAP: 0.028991±0.0008, MRR: 0.028991±0.0008, NDCG: 0.033994±0.0008, F1: 0.009091±0.0002, HIT_RATE: 0.050002±0.0011, ARHR: 0.028991±0.0008, RMSE: 0.944914±0.0008, NOVELTY: 0.006049±0.0000, AVERAGE_POPULARITY: 0.223782±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.989919±0.0000, DIVERSITY_HERFINDAHL: 0.998988±0.0000, COVERAGE_ITEM: 0.140200±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.351874±0.0026, SHANNON_ENTROPY: 10.246220±0.0031, 
CrossSearchBayesianSkopt: Config 46 is suboptimal. Config: {'num_factors': 779, 'n_oversamples': 1, 'n_iter': 2, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.047500±0.0008, PRECISION: 0.006126±0.0001, PRECISION_RECALL_MIN_DEN: 0.061264±0.0009, RECALL: 0.061264±0.0009, MAP: 0.035507±0.0006, MRR: 0.035507±0.0006, NDCG: 0.041658±0.0006, F1: 0.011139±0.0002, HIT_RATE: 0.061264±0.0009, ARHR: 0.035507±0.0006, RMSE: 0.935389±0.0008, NOVELTY: 0.006169±0.0000, AVERAGE_POPULARITY: 0.193366±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.991849±0.0000, DIVERSITY_HERFINDAHL: 0.999180±0.0000, COVERAGE_ITEM: 0.171690±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.356742±0.0029, SHANNON_ENTROPY: 10.563321±0.0040, 
CrossSearchBayesianSkopt: Config 47 is suboptimal. Config: {'num_factors': 65, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042894±0.0008, PRECISION: 0.006221±0.0001, PRECISION_RECALL_MIN_DEN: 0.062205±0.0008, RECALL: 0.062205±0.0008, MAP: 0.029908±0.0006, MRR: 0.029908±0.0006, NDCG: 0.037493±0.0006, F1: 0.011310±0.0001, HIT_RATE: 0.062205±0.0008, ARHR: 0.029908±0.0006, RMSE: 0.933326±0.0008, NOVELTY: 0.005335±0.0000, AVERAGE_POPULARITY: 0.531135±0.0073, DIVERSITY_MEAN_INTER_LIST: 0.939219±0.0004, DIVERSITY_HERFINDAHL: 0.993918±0.0000, COVERAGE_ITEM: 0.046045±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.197385±0.0025, SHANNON_ENTROPY: 7.824853±0.0073, 
CrossSearchBayesianSkopt: Config 48 is suboptimal. Config: {'num_factors': 764, 'n_oversamples': 1, 'n_iter': 2, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.047824±0.0007, PRECISION: 0.006168±0.0001, PRECISION_RECALL_MIN_DEN: 0.061681±0.0015, RECALL: 0.061681±0.0015, MAP: 0.035625±0.0005, MRR: 0.035625±0.0005, NDCG: 0.041849±0.0006, F1: 0.011215±0.0003, HIT_RATE: 0.061681±0.0015, ARHR: 0.035625±0.0005, RMSE: 0.935049±0.0011, NOVELTY: 0.006155±0.0000, AVERAGE_POPULARITY: 0.196616±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.991675±0.0000, DIVERSITY_HERFINDAHL: 0.999163±0.0000, COVERAGE_ITEM: 0.168229±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.356164±0.0028, SHANNON_ENTROPY: 10.531376±0.0033, 
CrossSearchBayesianSkopt: Config 49 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 30, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.037769±0.0007, PRECISION: 0.004893±0.0001, PRECISION_RECALL_MIN_DEN: 0.048928±0.0009, RECALL: 0.048928±0.0009, MAP: 0.028726±0.0006, MRR: 0.028726±0.0006, NDCG: 0.033533±0.0007, F1: 0.008896±0.0002, HIT_RATE: 0.048928±0.0009, ARHR: 0.028726±0.0006, RMSE: 0.945076±0.0008, NOVELTY: 0.006050±0.0000, AVERAGE_POPULARITY: 0.223556±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.989898±0.0000, DIVERSITY_HERFINDAHL: 0.998985±0.0000, COVERAGE_ITEM: 0.139313±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.353192±0.0021, SHANNON_ENTROPY: 10.242280±0.0041, 
CrossSearchBayesianSkopt: Config 50 is suboptimal. Config: {'num_factors': 743, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.047242±0.0008, PRECISION: 0.006075±0.0001, PRECISION_RECALL_MIN_DEN: 0.060749±0.0012, RECALL: 0.060749±0.0012, MAP: 0.034972±0.0007, MRR: 0.034972±0.0007, NDCG: 0.041141±0.0007, F1: 0.011045±0.0002, HIT_RATE: 0.060749±0.0012, ARHR: 0.034972±0.0007, RMSE: 0.938508±0.0011, NOVELTY: 0.006286±0.0000, AVERAGE_POPULARITY: 0.163402±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.992513±0.0000, DIVERSITY_HERFINDAHL: 0.999247±0.0000, COVERAGE_ITEM: 0.180427±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.368549±0.0022, SHANNON_ENTROPY: 10.677330±0.0036, 
CrossSearchBayesianSkopt: Config 51 is suboptimal. Config: {'num_factors': 756, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044393±0.0007, PRECISION: 0.005815±0.0001, PRECISION_RECALL_MIN_DEN: 0.058146±0.0009, RECALL: 0.058146±0.0009, MAP: 0.033584±0.0005, MRR: 0.033584±0.0005, NDCG: 0.039416±0.0006, F1: 0.010572±0.0002, HIT_RATE: 0.058146±0.0009, ARHR: 0.033584±0.0005, RMSE: 0.935000±0.0011, NOVELTY: 0.005930±0.0000, AVERAGE_POPULARITY: 0.269065±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.988884±0.0000, DIVERSITY_HERFINDAHL: 0.998884±0.0000, COVERAGE_ITEM: 0.144093±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.318554±0.0026, SHANNON_ENTROPY: 10.159032±0.0015, 
CrossSearchBayesianSkopt: Config 52 is suboptimal. Config: {'num_factors': 51, 'n_oversamples': 30, 'n_iter': 2, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.036145±0.0009, PRECISION: 0.005323±0.0001, PRECISION_RECALL_MIN_DEN: 0.053226±0.0013, RECALL: 0.053226±0.0013, MAP: 0.025524±0.0007, MRR: 0.025524±0.0007, NDCG: 0.032000±0.0008, F1: 0.009677±0.0002, HIT_RATE: 0.053226±0.0013, ARHR: 0.025524±0.0007, RMSE: 0.939009±0.0007, NOVELTY: 0.005257±0.0000, AVERAGE_POPULARITY: 0.575622±0.0062, DIVERSITY_MEAN_INTER_LIST: 0.925865±0.0013, DIVERSITY_HERFINDAHL: 0.992582±0.0001, COVERAGE_ITEM: 0.035274±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.209442±0.0043, SHANNON_ENTROPY: 7.525552±0.0206, 
CrossSearchBayesianSkopt: Config 53 is suboptimal. Config: {'num_factors': 535, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.037999±0.0008, PRECISION: 0.005032±0.0001, PRECISION_RECALL_MIN_DEN: 0.050322±0.0009, RECALL: 0.050322±0.0009, MAP: 0.028563±0.0007, MRR: 0.028563±0.0007, NDCG: 0.033717±0.0007, F1: 0.009149±0.0002, HIT_RATE: 0.050322±0.0009, ARHR: 0.028563±0.0007, RMSE: 0.942236±0.0010, NOVELTY: 0.005782±0.0000, AVERAGE_POPULARITY: 0.310785±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.983648±0.0001, DIVERSITY_HERFINDAHL: 0.998360±0.0000, COVERAGE_ITEM: 0.090316±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.338065±0.0013, SHANNON_ENTROPY: 9.556842±0.0050, 
CrossSearchBayesianSkopt: Config 54 is suboptimal. Config: {'num_factors': 568, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038073±0.0008, PRECISION: 0.004973±0.0001, PRECISION_RECALL_MIN_DEN: 0.049727±0.0008, RECALL: 0.049727±0.0008, MAP: 0.028274±0.0007, MRR: 0.028274±0.0007, NDCG: 0.033386±0.0007, F1: 0.009041±0.0001, HIT_RATE: 0.049727±0.0008, ARHR: 0.028274±0.0007, RMSE: 0.954777±0.0007, NOVELTY: 0.006259±0.0000, AVERAGE_POPULARITY: 0.162308±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.989346±0.0000, DIVERSITY_HERFINDAHL: 0.998930±0.0000, COVERAGE_ITEM: 0.137010±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.347605±0.0023, SHANNON_ENTROPY: 10.210449±0.0044, 
CrossSearchBayesianSkopt: Config 55 is suboptimal. Config: {'num_factors': 544, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.038066±0.0009, PRECISION: 0.005045±0.0001, PRECISION_RECALL_MIN_DEN: 0.050446±0.0010, RECALL: 0.050446±0.0010, MAP: 0.028467±0.0008, MRR: 0.028467±0.0008, NDCG: 0.033678±0.0009, F1: 0.009172±0.0002, HIT_RATE: 0.050446±0.0010, ARHR: 0.028467±0.0008, RMSE: 0.942379±0.0011, NOVELTY: 0.005791±0.0000, AVERAGE_POPULARITY: 0.307082±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.983955±0.0001, DIVERSITY_HERFINDAHL: 0.998391±0.0000, COVERAGE_ITEM: 0.091592±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.339436±0.0038, SHANNON_ENTROPY: 9.582227±0.0042, 
