SearchBayesianSkopt: New best config found. Config 0: {'topK': 1213, 'shrink': 1859, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1889773430874098, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0846699, PRECISION: 0.0150412, PRECISION_RECALL_MIN_DEN: 0.0501374, RECALL: 0.0501374, MAP: 0.0204616, MRR: 0.0565736, NDCG: 0.0376208, F1: 0.0231403, HIT_RATE: 0.1504122, ARHR: 0.0589445, RMSE: 1.2990799, NOVELTY: 0.0060755, AVERAGE_POPULARITY: 0.3567097, DIVERSITY_MEAN_INTER_LIST: 0.9743040, DIVERSITY_HERFINDAHL: 0.9974257, COVERAGE_ITEM: 0.4341714, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1869592, SHANNON_ENTROPY: 10.3927409, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 2971, 'shrink': 121, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.08576315069144981, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0770142, PRECISION: 0.0135708, PRECISION_RECALL_MIN_DEN: 0.0452361, RECALL: 0.0452361, MAP: 0.0182123, MRR: 0.0510736, NDCG: 0.0338101, F1: 0.0208782, HIT_RATE: 0.1357084, ARHR: 0.0528405, RMSE: 2.0103380, NOVELTY: 0.0051544, AVERAGE_POPULARITY: 0.6739077, DIVERSITY_MEAN_INTER_LIST: 0.8352174, DIVERSITY_HERFINDAHL: 0.9835177, COVERAGE_ITEM: 0.0546634, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0940117, SHANNON_ENTROPY: 6.8148515, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 2999, 'shrink': 1996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0457120339637025, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0917493, PRECISION: 0.0162802, PRECISION_RECALL_MIN_DEN: 0.0542673, RECALL: 0.0542673, MAP: 0.0223802, MRR: 0.0612920, NDCG: 0.0408729, F1: 0.0250464, HIT_RATE: 0.1628019, ARHR: 0.0641815, RMSE: 1.5867190, NOVELTY: 0.0056927, AVERAGE_POPULARITY: 0.4715181, DIVERSITY_MEAN_INTER_LIST: 0.9429772, DIVERSITY_HERFINDAHL: 0.9942932, COVERAGE_ITEM: 0.3023520, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1431248, SHANNON_ENTROPY: 9.2957707, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 2121, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0953058, PRECISION: 0.0168250, PRECISION_RECALL_MIN_DEN: 0.0560832, RECALL: 0.0560832, MAP: 0.0234567, MRR: 0.0646874, NDCG: 0.0426422, F1: 0.0258845, HIT_RATE: 0.1682495, ARHR: 0.0674804, RMSE: 4.5287472, NOVELTY: 0.0054024, AVERAGE_POPULARITY: 0.5876661, DIVERSITY_MEAN_INTER_LIST: 0.8823170, DIVERSITY_HERFINDAHL: 0.9882274, COVERAGE_ITEM: 0.1847526, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1041598, SHANNON_ENTROPY: 8.0897124, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 1986, 'shrink': 107, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0027715953206071124, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0950003, PRECISION: 0.0171624, PRECISION_RECALL_MIN_DEN: 0.0572081, RECALL: 0.0572081, MAP: 0.0233112, MRR: 0.0637014, NDCG: 0.0427411, F1: 0.0264037, HIT_RATE: 0.1716242, ARHR: 0.0667741, RMSE: 5.6536789, NOVELTY: 0.0057482, AVERAGE_POPULARITY: 0.4242978, DIVERSITY_MEAN_INTER_LIST: 0.9606876, DIVERSITY_HERFINDAHL: 0.9960641, COVERAGE_ITEM: 0.2339011, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1643370, SHANNON_ENTROPY: 9.4903460, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 3000, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0923517, PRECISION: 0.0164778, PRECISION_RECALL_MIN_DEN: 0.0549262, RECALL: 0.0549262, MAP: 0.0226418, MRR: 0.0622940, NDCG: 0.0413905, F1: 0.0253505, HIT_RATE: 0.1647785, ARHR: 0.0650725, RMSE: 0.8765794, NOVELTY: 0.0052442, AVERAGE_POPULARITY: 0.6454070, DIVERSITY_MEAN_INTER_LIST: 0.8479942, DIVERSITY_HERFINDAHL: 0.9847953, COVERAGE_ITEM: 0.1226277, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0936358, SHANNON_ENTROPY: 7.4762105, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 2954, 'shrink': 1921, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9791898905623189, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0939387, PRECISION: 0.0169985, PRECISION_RECALL_MIN_DEN: 0.0566617, RECALL: 0.0566617, MAP: 0.0230537, MRR: 0.0631182, NDCG: 0.0423120, F1: 0.0261515, HIT_RATE: 0.1699851, ARHR: 0.0660960, RMSE: 0.8175083, NOVELTY: 0.0055794, AVERAGE_POPULARITY: 0.4768824, DIVERSITY_MEAN_INTER_LIST: 0.9472654, DIVERSITY_HERFINDAHL: 0.9947220, COVERAGE_ITEM: 0.1903217, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1409573, SHANNON_ENTROPY: 8.9709846, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 2972, 'shrink': 7, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9965828703619317, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0705319, PRECISION: 0.0126356, PRECISION_RECALL_MIN_DEN: 0.0421186, RECALL: 0.0421186, MAP: 0.0164764, MRR: 0.0458231, NDCG: 0.0309136, F1: 0.0194394, HIT_RATE: 0.1263559, ARHR: 0.0476058, RMSE: 34.8635569, NOVELTY: 0.0057974, AVERAGE_POPULARITY: 0.4100430, DIVERSITY_MEAN_INTER_LIST: 0.9563637, DIVERSITY_HERFINDAHL: 0.9956318, COVERAGE_ITEM: 0.1911868, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1679279, SHANNON_ENTROPY: 9.2862257, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 2966, 'shrink': 1985, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.11447713495298786, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0782151, PRECISION: 0.0137878, PRECISION_RECALL_MIN_DEN: 0.0459593, RECALL: 0.0459593, MAP: 0.0185346, MRR: 0.0518649, NDCG: 0.0343649, F1: 0.0212120, HIT_RATE: 0.1378778, ARHR: 0.0537199, RMSE: 0.8967860, NOVELTY: 0.0051672, AVERAGE_POPULARITY: 0.6698841, DIVERSITY_MEAN_INTER_LIST: 0.8446196, DIVERSITY_HERFINDAHL: 0.9844579, COVERAGE_ITEM: 0.0627737, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0903692, SHANNON_ENTROPY: 6.9240944, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 2964, 'shrink': 48, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.060291341144945734, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0901743, PRECISION: 0.0158415, PRECISION_RECALL_MIN_DEN: 0.0528050, RECALL: 0.0528050, MAP: 0.0219284, MRR: 0.0607152, NDCG: 0.0400388, F1: 0.0243715, HIT_RATE: 0.1584149, ARHR: 0.0632044, RMSE: 3.5775309, NOVELTY: 0.0052025, AVERAGE_POPULARITY: 0.6721747, DIVERSITY_MEAN_INTER_LIST: 0.8159321, DIVERSITY_HERFINDAHL: 0.9815893, COVERAGE_ITEM: 0.1212220, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0823818, SHANNON_ENTROPY: 7.2079293, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 3000, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0928343, PRECISION: 0.0165309, PRECISION_RECALL_MIN_DEN: 0.0551029, RECALL: 0.0551029, MAP: 0.0228028, MRR: 0.0628057, NDCG: 0.0416272, F1: 0.0254321, HIT_RATE: 0.1653088, ARHR: 0.0655686, RMSE: 0.8742657, NOVELTY: 0.0052493, AVERAGE_POPULARITY: 0.6435842, DIVERSITY_MEAN_INTER_LIST: 0.8481828, DIVERSITY_HERFINDAHL: 0.9848142, COVERAGE_ITEM: 0.1262503, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0931145, SHANNON_ENTROPY: 7.4995650, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 2999, 'shrink': 240, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.030762101018157136, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0964218, PRECISION: 0.0172251, PRECISION_RECALL_MIN_DEN: 0.0574170, RECALL: 0.0574170, MAP: 0.0238192, MRR: 0.0651818, NDCG: 0.0433554, F1: 0.0265001, HIT_RATE: 0.1722509, ARHR: 0.0682707, RMSE: 4.7959990, NOVELTY: 0.0055903, AVERAGE_POPULARITY: 0.4833960, DIVERSITY_MEAN_INTER_LIST: 0.9451572, DIVERSITY_HERFINDAHL: 0.9945112, COVERAGE_ITEM: 0.2192484, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1365643, SHANNON_ENTROPY: 9.0280754, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 3000, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0928343, PRECISION: 0.0165309, PRECISION_RECALL_MIN_DEN: 0.0551029, RECALL: 0.0551029, MAP: 0.0228028, MRR: 0.0628057, NDCG: 0.0416272, F1: 0.0254321, HIT_RATE: 0.1653088, ARHR: 0.0655686, RMSE: 0.8742657, NOVELTY: 0.0052493, AVERAGE_POPULARITY: 0.6435842, DIVERSITY_MEAN_INTER_LIST: 0.8481828, DIVERSITY_HERFINDAHL: 0.9848142, COVERAGE_ITEM: 0.1262503, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0931145, SHANNON_ENTROPY: 7.4995650, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 2991, 'shrink': 1867, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.13478449140278428, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0920029, PRECISION: 0.0165502, PRECISION_RECALL_MIN_DEN: 0.0551672, RECALL: 0.0551672, MAP: 0.0223413, MRR: 0.0609761, NDCG: 0.0410782, F1: 0.0254618, HIT_RATE: 0.1655016, ARHR: 0.0639609, RMSE: 1.1731252, NOVELTY: 0.0056818, AVERAGE_POPULARITY: 0.4622669, DIVERSITY_MEAN_INTER_LIST: 0.9497209, DIVERSITY_HERFINDAHL: 0.9949675, COVERAGE_ITEM: 0.2687753, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1427984, SHANNON_ENTROPY: 9.2792035, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 2981, 'shrink': 93, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9399367102980267, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0932125, PRECISION: 0.0167767, PRECISION_RECALL_MIN_DEN: 0.0559225, RECALL: 0.0559225, MAP: 0.0229188, MRR: 0.0628187, NDCG: 0.0419538, F1: 0.0258104, HIT_RATE: 0.1677674, ARHR: 0.0657467, RMSE: 8.5542350, NOVELTY: 0.0055018, AVERAGE_POPULARITY: 0.5106744, DIVERSITY_MEAN_INTER_LIST: 0.9353245, DIVERSITY_HERFINDAHL: 0.9935279, COVERAGE_ITEM: 0.1799405, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1280861, SHANNON_ENTROPY: 8.6869502, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 3000, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0957894, PRECISION: 0.0171817, PRECISION_RECALL_MIN_DEN: 0.0572723, RECALL: 0.0572723, MAP: 0.0237713, MRR: 0.0650859, NDCG: 0.0432591, F1: 0.0264334, HIT_RATE: 0.1718170, ARHR: 0.0681542, RMSE: 0.8714975, NOVELTY: 0.0055825, AVERAGE_POPULARITY: 0.4865026, DIVERSITY_MEAN_INTER_LIST: 0.9443440, DIVERSITY_HERFINDAHL: 0.9944299, COVERAGE_ITEM: 0.2221682, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1338368, SHANNON_ENTROPY: 9.0054914, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 2972, 'shrink': 317, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.021509084241714497, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0734418, PRECISION: 0.0129538, PRECISION_RECALL_MIN_DEN: 0.0431792, RECALL: 0.0431792, MAP: 0.0174027, MRR: 0.0489845, NDCG: 0.0323187, F1: 0.0199289, HIT_RATE: 0.1295377, ARHR: 0.0505873, RMSE: 0.9173863, NOVELTY: 0.0050328, AVERAGE_POPULARITY: 0.7573320, DIVERSITY_MEAN_INTER_LIST: 0.7425813, DIVERSITY_HERFINDAHL: 0.9742546, COVERAGE_ITEM: 0.0356313, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0845302, SHANNON_ENTROPY: 6.0674463, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 2992, 'shrink': 1936, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9616517931281214, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0953343, PRECISION: 0.0172492, PRECISION_RECALL_MIN_DEN: 0.0574973, RECALL: 0.0574973, MAP: 0.0236395, MRR: 0.0645935, NDCG: 0.0431660, F1: 0.0265372, HIT_RATE: 0.1724919, ARHR: 0.0677088, RMSE: 0.8855447, NOVELTY: 0.0055694, AVERAGE_POPULARITY: 0.4907718, DIVERSITY_MEAN_INTER_LIST: 0.9431602, DIVERSITY_HERFINDAHL: 0.9943115, COVERAGE_ITEM: 0.2156799, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1329223, SHANNON_ENTROPY: 8.9576200, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 3000, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 8.673617379884035e-19, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0957894, PRECISION: 0.0171817, PRECISION_RECALL_MIN_DEN: 0.0572723, RECALL: 0.0572723, MAP: 0.0237713, MRR: 0.0650859, NDCG: 0.0432591, F1: 0.0264334, HIT_RATE: 0.1718170, ARHR: 0.0681542, RMSE: 0.8714975, NOVELTY: 0.0055825, AVERAGE_POPULARITY: 0.4865026, DIVERSITY_MEAN_INTER_LIST: 0.9443440, DIVERSITY_HERFINDAHL: 0.9944299, COVERAGE_ITEM: 0.2221682, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1338368, SHANNON_ENTROPY: 9.0054914, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 2994, 'shrink': 10, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8843954296522007, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0850435, PRECISION: 0.0150942, PRECISION_RECALL_MIN_DEN: 0.0503142, RECALL: 0.0503142, MAP: 0.0204843, MRR: 0.0565944, NDCG: 0.0377042, F1: 0.0232219, HIT_RATE: 0.1509425, ARHR: 0.0589895, RMSE: 4.0356196, NOVELTY: 0.0052387, AVERAGE_POPULARITY: 0.6348965, DIVERSITY_MEAN_INTER_LIST: 0.8552050, DIVERSITY_HERFINDAHL: 0.9855164, COVERAGE_ITEM: 0.1028927, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0969253, SHANNON_ENTROPY: 7.4196581, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 2041, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0958288, PRECISION: 0.0172299, PRECISION_RECALL_MIN_DEN: 0.0574330, RECALL: 0.0574330, MAP: 0.0237312, MRR: 0.0647732, NDCG: 0.0432355, F1: 0.0265076, HIT_RATE: 0.1722991, ARHR: 0.0679424, RMSE: 0.8297197, NOVELTY: 0.0056863, AVERAGE_POPULARITY: 0.4502220, DIVERSITY_MEAN_INTER_LIST: 0.9551696, DIVERSITY_HERFINDAHL: 0.9955124, COVERAGE_ITEM: 0.2525547, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1464089, SHANNON_ENTROPY: 9.3393912, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 1813, 'shrink': 53, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.06556910753779711, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0948760, PRECISION: 0.0172540, PRECISION_RECALL_MIN_DEN: 0.0575134, RECALL: 0.0575134, MAP: 0.0232996, MRR: 0.0636173, NDCG: 0.0428105, F1: 0.0265446, HIT_RATE: 0.1725401, ARHR: 0.0667116, RMSE: 7.9700451, NOVELTY: 0.0058017, AVERAGE_POPULARITY: 0.4103988, DIVERSITY_MEAN_INTER_LIST: 0.9634874, DIVERSITY_HERFINDAHL: 0.9963441, COVERAGE_ITEM: 0.2480670, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1719776, SHANNON_ENTROPY: 9.6348555, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1541, 'shrink': 1967, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9424860461311866, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0948932, PRECISION: 0.0168057, PRECISION_RECALL_MIN_DEN: 0.0560189, RECALL: 0.0560189, MAP: 0.0234119, MRR: 0.0644221, NDCG: 0.0425512, F1: 0.0258549, HIT_RATE: 0.1680567, ARHR: 0.0672880, RMSE: 0.9126441, NOVELTY: 0.0053766, AVERAGE_POPULARITY: 0.5843397, DIVERSITY_MEAN_INTER_LIST: 0.8942200, DIVERSITY_HERFINDAHL: 0.9894177, COVERAGE_ITEM: 0.1692890, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1076414, SHANNON_ENTROPY: 8.1096157, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 2061, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0956789, PRECISION: 0.0171624, PRECISION_RECALL_MIN_DEN: 0.0572081, RECALL: 0.0572081, MAP: 0.0237061, MRR: 0.0647155, NDCG: 0.0431396, F1: 0.0264037, HIT_RATE: 0.1716242, ARHR: 0.0678762, RMSE: 0.8303580, NOVELTY: 0.0056840, AVERAGE_POPULARITY: 0.4509376, DIVERSITY_MEAN_INTER_LIST: 0.9550201, DIVERSITY_HERFINDAHL: 0.9954974, COVERAGE_ITEM: 0.2518519, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1461222, SHANNON_ENTROPY: 9.3327777, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 2078, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0959443, PRECISION: 0.0171672, PRECISION_RECALL_MIN_DEN: 0.0572241, RECALL: 0.0572241, MAP: 0.0237679, MRR: 0.0649097, NDCG: 0.0432143, F1: 0.0264111, HIT_RATE: 0.1716724, ARHR: 0.0680656, RMSE: 0.8309239, NOVELTY: 0.0056817, AVERAGE_POPULARITY: 0.4517203, DIVERSITY_MEAN_INTER_LIST: 0.9548009, DIVERSITY_HERFINDAHL: 0.9954755, COVERAGE_ITEM: 0.2512571, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1458062, SHANNON_ENTROPY: 9.3255284, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 2041, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0943870, PRECISION: 0.0167912, PRECISION_RECALL_MIN_DEN: 0.0559707, RECALL: 0.0559707, MAP: 0.0232114, MRR: 0.0638425, NDCG: 0.0423207, F1: 0.0258326, HIT_RATE: 0.1679121, ARHR: 0.0666949, RMSE: 0.8969252, NOVELTY: 0.0053256, AVERAGE_POPULARITY: 0.6077628, DIVERSITY_MEAN_INTER_LIST: 0.8769197, DIVERSITY_HERFINDAHL: 0.9876877, COVERAGE_ITEM: 0.1513923, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1014109, SHANNON_ENTROPY: 7.8680044, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 1665, 'shrink': 10, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01340536447384633, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0954711, PRECISION: 0.0169310, PRECISION_RECALL_MIN_DEN: 0.0564367, RECALL: 0.0564367, MAP: 0.0235715, MRR: 0.0647474, NDCG: 0.0428299, F1: 0.0260477, HIT_RATE: 0.1693101, ARHR: 0.0676802, RMSE: 3.2192741, NOVELTY: 0.0054458, AVERAGE_POPULARITY: 0.5689424, DIVERSITY_MEAN_INTER_LIST: 0.8958574, DIVERSITY_HERFINDAHL: 0.9895814, COVERAGE_ITEM: 0.1978913, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1107525, SHANNON_ENTROPY: 8.2856260, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 1849, 'shrink': 1889, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.945859903598706, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0940698, PRECISION: 0.0168539, PRECISION_RECALL_MIN_DEN: 0.0561796, RECALL: 0.0561796, MAP: 0.0231435, MRR: 0.0635349, NDCG: 0.0422855, F1: 0.0259290, HIT_RATE: 0.1685388, ARHR: 0.0664493, RMSE: 0.8056309, NOVELTY: 0.0057060, AVERAGE_POPULARITY: 0.4337911, DIVERSITY_MEAN_INTER_LIST: 0.9591036, DIVERSITY_HERFINDAHL: 0.9959057, COVERAGE_ITEM: 0.2288727, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1551914, SHANNON_ENTROPY: 9.3790256, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 2951, 'shrink': 1982, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9458286244167762, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0906119, PRECISION: 0.0162416, PRECISION_RECALL_MIN_DEN: 0.0541387, RECALL: 0.0541387, MAP: 0.0218747, MRR: 0.0600434, NDCG: 0.0403172, F1: 0.0249871, HIT_RATE: 0.1624162, ARHR: 0.0627910, RMSE: 1.1801475, NOVELTY: 0.0056789, AVERAGE_POPULARITY: 0.4601379, DIVERSITY_MEAN_INTER_LIST: 0.9497318, DIVERSITY_HERFINDAHL: 0.9949686, COVERAGE_ITEM: 0.2578535, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1430890, SHANNON_ENTROPY: 9.2515023, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 2129, 'shrink': 2000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0959674, PRECISION: 0.0171287, PRECISION_RECALL_MIN_DEN: 0.0570956, RECALL: 0.0570956, MAP: 0.0237422, MRR: 0.0648559, NDCG: 0.0431524, F1: 0.0263518, HIT_RATE: 0.1712867, ARHR: 0.0680000, RMSE: 0.8327962, NOVELTY: 0.0056754, AVERAGE_POPULARITY: 0.4537251, DIVERSITY_MEAN_INTER_LIST: 0.9542663, DIVERSITY_HERFINDAHL: 0.9954220, COVERAGE_ITEM: 0.2493647, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1450375, SHANNON_ENTROPY: 9.3067532, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 1814, 'shrink': 91, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9974533486637693, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0912457, PRECISION: 0.0159909, PRECISION_RECALL_MIN_DEN: 0.0533031, RECALL: 0.0533031, MAP: 0.0221140, MRR: 0.0611618, NDCG: 0.0403900, F1: 0.0246014, HIT_RATE: 0.1599094, ARHR: 0.0637110, RMSE: 1.4874435, NOVELTY: 0.0053137, AVERAGE_POPULARITY: 0.6043934, DIVERSITY_MEAN_INTER_LIST: 0.8845504, DIVERSITY_HERFINDAHL: 0.9884508, COVERAGE_ITEM: 0.1392268, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1020715, SHANNON_ENTROPY: 7.8424931, 
SearchBayesianSkopt: Search complete. Best config is 20: {'topK': 2941, 'shrink': 36, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.1808758516271842, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'}
