SearchBayesianSkopt: New best config found. Config 0: {'topK': 2065, 'shrink': 736, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0420684, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301997, RECALL: 0.0301997, MAP: 0.0103421, MRR: 0.0259361, NDCG: 0.0197417, F1: 0.0125145, HIT_RATE: 0.0789256, ARHR: 0.0265429, RMSE: 0.9805530, NOVELTY: 0.0049473, AVERAGE_POPULARITY: 0.8224781, DIVERSITY_MEAN_INTER_LIST: 0.6498458, DIVERSITY_HERFINDAHL: 0.9649711, COVERAGE_ITEM: 0.0060557, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2532283, SHANNON_ENTROPY: 5.2173553, 
SearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 2177, 'shrink': 1381, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0418060, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0297865, RECALL: 0.0297865, MAP: 0.0102737, MRR: 0.0257165, NDCG: 0.0195465, F1: 0.0123492, HIT_RATE: 0.0778926, ARHR: 0.0263663, RMSE: 0.9890525, NOVELTY: 0.0049454, AVERAGE_POPULARITY: 0.8242533, DIVERSITY_MEAN_INTER_LIST: 0.6441668, DIVERSITY_HERFINDAHL: 0.9644034, COVERAGE_ITEM: 0.0056231, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2676753, SHANNON_ENTROPY: 5.1895865, 
SearchBayesianSkopt: Config 64 is suboptimal. Config: {'topK': 2582, 'shrink': 2020, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0412973, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0302686, RECALL: 0.0302686, MAP: 0.0105072, MRR: 0.0262627, NDCG: 0.0198759, F1: 0.0125464, HIT_RATE: 0.0791322, ARHR: 0.0270441, RMSE: 0.9913087, NOVELTY: 0.0049392, AVERAGE_POPULARITY: 0.8300125, DIVERSITY_MEAN_INTER_LIST: 0.6233630, DIVERSITY_HERFINDAHL: 0.9623234, COVERAGE_ITEM: 0.0047580, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2978002, SHANNON_ENTROPY: 5.0988508, 
SearchBayesianSkopt: Config 65 is suboptimal. Config: {'topK': 770, 'shrink': 1289, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0379536, PRECISION: 0.0073347, PRECISION_RECALL_MIN_DEN: 0.0279614, RECALL: 0.0279614, MAP: 0.0095210, MRR: 0.0238088, NDCG: 0.0181884, F1: 0.0116210, HIT_RATE: 0.0733471, ARHR: 0.0243602, RMSE: 0.9955950, NOVELTY: 0.0050340, AVERAGE_POPULARITY: 0.7550080, DIVERSITY_MEAN_INTER_LIST: 0.7756831, DIVERSITY_HERFINDAHL: 0.9775523, COVERAGE_ITEM: 0.0155718, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1773271, SHANNON_ENTROPY: 6.0584089, 
SearchBayesianSkopt: Config 66 is suboptimal. Config: {'topK': 1302, 'shrink': 1087, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0418153, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0299587, RECALL: 0.0299587, MAP: 0.0101530, MRR: 0.0256601, NDCG: 0.0195333, F1: 0.0125196, HIT_RATE: 0.0791322, ARHR: 0.0262448, RMSE: 0.9912257, NOVELTY: 0.0049777, AVERAGE_POPULARITY: 0.7968315, DIVERSITY_MEAN_INTER_LIST: 0.7119047, DIVERSITY_HERFINDAHL: 0.9711758, COVERAGE_ITEM: 0.0092998, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2081570, SHANNON_ENTROPY: 5.5617147, 
SearchBayesianSkopt: Config 67 is suboptimal. Config: {'topK': 2640, 'shrink': 2572, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0414801, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301997, RECALL: 0.0301997, MAP: 0.0103475, MRR: 0.0258759, NDCG: 0.0197057, F1: 0.0125145, HIT_RATE: 0.0789256, ARHR: 0.0266364, RMSE: 0.9930412, NOVELTY: 0.0049379, AVERAGE_POPULARITY: 0.8312775, DIVERSITY_MEAN_INTER_LIST: 0.6194898, DIVERSITY_HERFINDAHL: 0.9619362, COVERAGE_ITEM: 0.0046499, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3018239, SHANNON_ENTROPY: 5.0848698, 
SearchBayesianSkopt: Config 68 is suboptimal. Config: {'topK': 3925, 'shrink': 964, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0429512, PRECISION: 0.0081405, PRECISION_RECALL_MIN_DEN: 0.0311295, RECALL: 0.0311295, MAP: 0.0107596, MRR: 0.0269389, NDCG: 0.0204213, F1: 0.0129060, HIT_RATE: 0.0814050, ARHR: 0.0276003, RMSE: 0.9745867, NOVELTY: 0.0049231, AVERAGE_POPULARITY: 0.8451306, DIVERSITY_MEAN_INTER_LIST: 0.5700563, DIVERSITY_HERFINDAHL: 0.9569939, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3234583, SHANNON_ENTROPY: 4.8711006, 
SearchBayesianSkopt: Config 69 is suboptimal. Config: {'topK': 2497, 'shrink': 1086, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0419430, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301309, RECALL: 0.0301309, MAP: 0.0105119, MRR: 0.0261299, NDCG: 0.0198442, F1: 0.0125086, HIT_RATE: 0.0789256, ARHR: 0.0269309, RMSE: 0.9843759, NOVELTY: 0.0049405, AVERAGE_POPULARITY: 0.8287670, DIVERSITY_MEAN_INTER_LIST: 0.6284322, DIVERSITY_HERFINDAHL: 0.9628302, COVERAGE_ITEM: 0.0049202, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2916228, SHANNON_ENTROPY: 5.1168750, 
SearchBayesianSkopt: Config 70 is suboptimal. Config: {'topK': 1280, 'shrink': 1041, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0420422, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0298898, RECALL: 0.0298898, MAP: 0.0101179, MRR: 0.0257273, NDCG: 0.0195085, F1: 0.0124877, HIT_RATE: 0.0789256, ARHR: 0.0262432, RMSE: 0.9909791, NOVELTY: 0.0049793, AVERAGE_POPULARITY: 0.7954736, DIVERSITY_MEAN_INTER_LIST: 0.7148606, DIVERSITY_HERFINDAHL: 0.9714713, COVERAGE_ITEM: 0.0096783, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2023379, SHANNON_ENTROPY: 5.5785227, 
SearchBayesianSkopt: Config 71 is suboptimal. Config: {'topK': 3141, 'shrink': 1028, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0423373, PRECISION: 0.0080785, PRECISION_RECALL_MIN_DEN: 0.0308196, RECALL: 0.0308196, MAP: 0.0106344, MRR: 0.0265031, NDCG: 0.0201936, F1: 0.0128015, HIT_RATE: 0.0807851, ARHR: 0.0272689, RMSE: 0.9800741, NOVELTY: 0.0049308, AVERAGE_POPULARITY: 0.8378787, DIVERSITY_MEAN_INTER_LIST: 0.5970329, DIVERSITY_HERFINDAHL: 0.9596910, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3166105, SHANNON_ENTROPY: 4.9859712, 
SearchBayesianSkopt: Config 72 is suboptimal. Config: {'topK': 2179, 'shrink': 2567, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0419438, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0297865, RECALL: 0.0297865, MAP: 0.0102887, MRR: 0.0257021, NDCG: 0.0195546, F1: 0.0123492, HIT_RATE: 0.0778926, ARHR: 0.0263726, RMSE: 0.9940782, NOVELTY: 0.0049454, AVERAGE_POPULARITY: 0.8242277, DIVERSITY_MEAN_INTER_LIST: 0.6442922, DIVERSITY_HERFINDAHL: 0.9644159, COVERAGE_ITEM: 0.0055691, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2703226, SHANNON_ENTROPY: 5.1899047, 
SearchBayesianSkopt: Config 73 is suboptimal. Config: {'topK': 2658, 'shrink': 2648, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0415978, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0301653, RECALL: 0.0301653, MAP: 0.0104712, MRR: 0.0262686, NDCG: 0.0198263, F1: 0.0124856, HIT_RATE: 0.0787190, ARHR: 0.0270314, RMSE: 0.9932017, NOVELTY: 0.0049375, AVERAGE_POPULARITY: 0.8316640, DIVERSITY_MEAN_INTER_LIST: 0.6182527, DIVERSITY_HERFINDAHL: 0.9618125, COVERAGE_ITEM: 0.0046499, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3007728, SHANNON_ENTROPY: 5.0794886, 
SearchBayesianSkopt: Config 74 is suboptimal. Config: {'topK': 986, 'shrink': 860, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0406564, PRECISION: 0.0077479, PRECISION_RECALL_MIN_DEN: 0.0293388, RECALL: 0.0293388, MAP: 0.0101493, MRR: 0.0255396, NDCG: 0.0192990, F1: 0.0122586, HIT_RATE: 0.0774793, ARHR: 0.0261515, RMSE: 0.9915557, NOVELTY: 0.0050055, AVERAGE_POPULARITY: 0.7753213, DIVERSITY_MEAN_INTER_LIST: 0.7489853, DIVERSITY_HERFINDAHL: 0.9748831, COVERAGE_ITEM: 0.0123817, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1872039, SHANNON_ENTROPY: 5.8216529, 
SearchBayesianSkopt: Config 75 is suboptimal. Config: {'topK': 3025, 'shrink': 1685, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0413998, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0305441, RECALL: 0.0305441, MAP: 0.0104818, MRR: 0.0262683, NDCG: 0.0199559, F1: 0.0126480, HIT_RATE: 0.0797521, ARHR: 0.0269832, RMSE: 0.9881476, NOVELTY: 0.0049324, AVERAGE_POPULARITY: 0.8363854, DIVERSITY_MEAN_INTER_LIST: 0.6020619, DIVERSITY_HERFINDAHL: 0.9601937, COVERAGE_ITEM: 0.0043255, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3096832, SHANNON_ENTROPY: 5.0121915, 
SearchBayesianSkopt: Config 76 is suboptimal. Config: {'topK': 2856, 'shrink': 1550, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0415820, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0305096, RECALL: 0.0305096, MAP: 0.0103924, MRR: 0.0261578, NDCG: 0.0198851, F1: 0.0126710, HIT_RATE: 0.0799587, ARHR: 0.0269299, RMSE: 0.9877171, NOVELTY: 0.0049347, AVERAGE_POPULARITY: 0.8343084, DIVERSITY_MEAN_INTER_LIST: 0.6087481, DIVERSITY_HERFINDAHL: 0.9608622, COVERAGE_ITEM: 0.0044336, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3078104, SHANNON_ENTROPY: 5.0412448, 
SearchBayesianSkopt: Config 77 is suboptimal. Config: {'topK': 3363, 'shrink': 1785, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0430256, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0306818, RECALL: 0.0306818, MAP: 0.0107845, MRR: 0.0270617, NDCG: 0.0203337, F1: 0.0127377, HIT_RATE: 0.0803719, ARHR: 0.0277673, RMSE: 0.9877864, NOVELTY: 0.0049284, AVERAGE_POPULARITY: 0.8400811, DIVERSITY_MEAN_INTER_LIST: 0.5895630, DIVERSITY_HERFINDAHL: 0.9589441, COVERAGE_ITEM: 0.0041092, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3136482, SHANNON_ENTROPY: 4.9506900, 
SearchBayesianSkopt: Config 78 is suboptimal. Config: {'topK': 163, 'shrink': 486, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0248565, PRECISION: 0.0044835, PRECISION_RECALL_MIN_DEN: 0.0172176, RECALL: 0.0172176, MAP: 0.0062982, MRR: 0.0158597, NDCG: 0.0116676, F1: 0.0071144, HIT_RATE: 0.0448347, ARHR: 0.0161288, RMSE: 0.9978013, NOVELTY: 0.0056772, AVERAGE_POPULARITY: 0.4897822, DIVERSITY_MEAN_INTER_LIST: 0.9345963, DIVERSITY_HERFINDAHL: 0.9934403, COVERAGE_ITEM: 0.0950527, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1630865, SHANNON_ENTROPY: 8.2868381, 
SearchBayesianSkopt: Config 79 is suboptimal. Config: {'topK': 2239, 'shrink': 793, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0422849, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0301653, RECALL: 0.0301653, MAP: 0.0104398, MRR: 0.0261301, NDCG: 0.0198181, F1: 0.0124856, HIT_RATE: 0.0787190, ARHR: 0.0267923, RMSE: 0.9806126, NOVELTY: 0.0049444, AVERAGE_POPULARITY: 0.8251622, DIVERSITY_MEAN_INTER_LIST: 0.6411180, DIVERSITY_HERFINDAHL: 0.9640986, COVERAGE_ITEM: 0.0054609, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2730425, SHANNON_ENTROPY: 5.1754327, 
SearchBayesianSkopt: Config 80 is suboptimal. Config: {'topK': 2873, 'shrink': 2420, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0417542, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0306474, RECALL: 0.0306474, MAP: 0.0104843, MRR: 0.0262425, NDCG: 0.0199904, F1: 0.0127088, HIT_RATE: 0.0801653, ARHR: 0.0270421, RMSE: 0.9920618, NOVELTY: 0.0049344, AVERAGE_POPULARITY: 0.8345908, DIVERSITY_MEAN_INTER_LIST: 0.6077610, DIVERSITY_HERFINDAHL: 0.9607635, COVERAGE_ITEM: 0.0043796, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3107504, SHANNON_ENTROPY: 5.0370496, 
SearchBayesianSkopt: Config 81 is suboptimal. Config: {'topK': 3724, 'shrink': 1124, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0427875, PRECISION: 0.0082438, PRECISION_RECALL_MIN_DEN: 0.0316116, RECALL: 0.0316116, MAP: 0.0107952, MRR: 0.0270550, NDCG: 0.0205864, F1: 0.0130773, HIT_RATE: 0.0824380, ARHR: 0.0276991, RMSE: 0.9790297, NOVELTY: 0.0049244, AVERAGE_POPULARITY: 0.8438135, DIVERSITY_MEAN_INTER_LIST: 0.5761346, DIVERSITY_HERFINDAHL: 0.9576016, COVERAGE_ITEM: 0.0039470, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3148531, SHANNON_ENTROPY: 4.8937455, 
SearchBayesianSkopt: Config 82 is suboptimal. Config: {'topK': 846, 'shrink': 306, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0405717, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0292700, RECALL: 0.0292700, MAP: 0.0101562, MRR: 0.0256233, NDCG: 0.0192825, F1: 0.0122008, HIT_RATE: 0.0770661, ARHR: 0.0262051, RMSE: 0.9800941, NOVELTY: 0.0050221, AVERAGE_POPULARITY: 0.7632598, DIVERSITY_MEAN_INTER_LIST: 0.7650961, DIVERSITY_HERFINDAHL: 0.9764938, COVERAGE_ITEM: 0.0142201, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1806688, SHANNON_ENTROPY: 5.9626258, 
SearchBayesianSkopt: Config 83 is suboptimal. Config: {'topK': 3600, 'shrink': 1194, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428979, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0308884, RECALL: 0.0308884, MAP: 0.0108885, MRR: 0.0272001, NDCG: 0.0204626, F1: 0.0127814, HIT_RATE: 0.0805785, ARHR: 0.0279080, RMSE: 0.9807773, NOVELTY: 0.0049257, AVERAGE_POPULARITY: 0.8426181, DIVERSITY_MEAN_INTER_LIST: 0.5802814, DIVERSITY_HERFINDAHL: 0.9580162, COVERAGE_ITEM: 0.0040552, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3098760, SHANNON_ENTROPY: 4.9117404, 
SearchBayesianSkopt: Config 84 is suboptimal. Config: {'topK': 991, 'shrink': 631, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0407023, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0291322, RECALL: 0.0291322, MAP: 0.0100710, MRR: 0.0253537, NDCG: 0.0191645, F1: 0.0121630, HIT_RATE: 0.0768595, ARHR: 0.0259553, RMSE: 0.9884845, NOVELTY: 0.0050051, AVERAGE_POPULARITY: 0.7756425, DIVERSITY_MEAN_INTER_LIST: 0.7485455, DIVERSITY_HERFINDAHL: 0.9748391, COVERAGE_ITEM: 0.0122736, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1885015, SHANNON_ENTROPY: 5.8180901, 
SearchBayesianSkopt: Config 85 is suboptimal. Config: {'topK': 2665, 'shrink': 1526, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0414084, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0302342, RECALL: 0.0302342, MAP: 0.0103890, MRR: 0.0259885, NDCG: 0.0197552, F1: 0.0125175, HIT_RATE: 0.0789256, ARHR: 0.0267858, RMSE: 0.9882221, NOVELTY: 0.0049373, AVERAGE_POPULARITY: 0.8318569, DIVERSITY_MEAN_INTER_LIST: 0.6175485, DIVERSITY_HERFINDAHL: 0.9617421, COVERAGE_ITEM: 0.0046499, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3002266, SHANNON_ENTROPY: 5.0767030, 
SearchBayesianSkopt: Config 86 is suboptimal. Config: {'topK': 2841, 'shrink': 2344, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0414773, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0302342, RECALL: 0.0302342, MAP: 0.0104476, MRR: 0.0261904, NDCG: 0.0198374, F1: 0.0125434, HIT_RATE: 0.0791322, ARHR: 0.0269659, RMSE: 0.9918854, NOVELTY: 0.0049348, AVERAGE_POPULARITY: 0.8341879, DIVERSITY_MEAN_INTER_LIST: 0.6092662, DIVERSITY_HERFINDAHL: 0.9609140, COVERAGE_ITEM: 0.0044336, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3081007, SHANNON_ENTROPY: 5.0427497, 
SearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 3713, 'shrink': 2302, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428922, PRECISION: 0.0082438, PRECISION_RECALL_MIN_DEN: 0.0315771, RECALL: 0.0315771, MAP: 0.0108701, MRR: 0.0272279, NDCG: 0.0206548, F1: 0.0130743, HIT_RATE: 0.0824380, ARHR: 0.0278720, RMSE: 0.9897040, NOVELTY: 0.0049246, AVERAGE_POPULARITY: 0.8436689, DIVERSITY_MEAN_INTER_LIST: 0.5765623, DIVERSITY_HERFINDAHL: 0.9576443, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3111868, SHANNON_ENTROPY: 4.8968891, 
SearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 103, 'shrink': 2816, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0167571, PRECISION: 0.0032438, PRECISION_RECALL_MIN_DEN: 0.0124656, RECALL: 0.0124656, MAP: 0.0044041, MRR: 0.0109984, NDCG: 0.0082509, F1: 0.0051480, HIT_RATE: 0.0324380, ARHR: 0.0112245, RMSE: 0.9997696, NOVELTY: 0.0060140, AVERAGE_POPULARITY: 0.3896643, DIVERSITY_MEAN_INTER_LIST: 0.9393555, DIVERSITY_HERFINDAHL: 0.9939161, COVERAGE_ITEM: 0.1317113, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1763634, SHANNON_ENTROPY: 8.7018297, 
SearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 1726, 'shrink': 772, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0418231, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0306129, RECALL: 0.0306129, MAP: 0.0101266, MRR: 0.0253602, NDCG: 0.0196525, F1: 0.0127577, HIT_RATE: 0.0805785, ARHR: 0.0260307, RMSE: 0.9841270, NOVELTY: 0.0049567, AVERAGE_POPULARITY: 0.8144109, DIVERSITY_MEAN_INTER_LIST: 0.6720977, DIVERSITY_HERFINDAHL: 0.9671959, COVERAGE_ITEM: 0.0070830, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2334767, SHANNON_ENTROPY: 5.3307313, 
SearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 3971, 'shrink': 716, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0429426, PRECISION: 0.0080992, PRECISION_RECALL_MIN_DEN: 0.0309573, RECALL: 0.0309573, MAP: 0.0107350, MRR: 0.0268234, NDCG: 0.0203450, F1: 0.0128393, HIT_RATE: 0.0809917, ARHR: 0.0274613, RMSE: 0.9657266, NOVELTY: 0.0049229, AVERAGE_POPULARITY: 0.8453316, DIVERSITY_MEAN_INTER_LIST: 0.5689164, DIVERSITY_HERFINDAHL: 0.9568799, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3227756, SHANNON_ENTROPY: 4.8680691, 
SearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 385, 'shrink': 2930, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0344482, PRECISION: 0.0065496, PRECISION_RECALL_MIN_DEN: 0.0250344, RECALL: 0.0250344, MAP: 0.0082251, MRR: 0.0211824, NDCG: 0.0160887, F1: 0.0103828, HIT_RATE: 0.0654959, ARHR: 0.0214943, RMSE: 0.9990396, NOVELTY: 0.0051781, AVERAGE_POPULARITY: 0.6753147, DIVERSITY_MEAN_INTER_LIST: 0.8541457, DIVERSITY_HERFINDAHL: 0.9853969, COVERAGE_ITEM: 0.0364964, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1438943, SHANNON_ENTROPY: 6.8921988, 
SearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 2527, 'shrink': 2263, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0413231, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0297176, RECALL: 0.0297176, MAP: 0.0104421, MRR: 0.0260563, NDCG: 0.0196506, F1: 0.0123173, HIT_RATE: 0.0776860, ARHR: 0.0268493, RMSE: 0.9923712, NOVELTY: 0.0049402, AVERAGE_POPULARITY: 0.8290841, DIVERSITY_MEAN_INTER_LIST: 0.6271135, DIVERSITY_HERFINDAHL: 0.9626984, COVERAGE_ITEM: 0.0048662, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2941014, SHANNON_ENTROPY: 5.1131955, 
SearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 3531, 'shrink': 1148, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0429855, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0306474, RECALL: 0.0306474, MAP: 0.0108031, MRR: 0.0269199, NDCG: 0.0203015, F1: 0.0126828, HIT_RATE: 0.0799587, ARHR: 0.0276797, RMSE: 0.9803236, NOVELTY: 0.0049264, AVERAGE_POPULARITY: 0.8420061, DIVERSITY_MEAN_INTER_LIST: 0.5826108, DIVERSITY_HERFINDAHL: 0.9582490, COVERAGE_ITEM: 0.0039470, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3202809, SHANNON_ENTROPY: 4.9215688, 
SearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 420, 'shrink': 55, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0340723, PRECISION: 0.0064876, PRECISION_RECALL_MIN_DEN: 0.0245868, RECALL: 0.0245868, MAP: 0.0084266, MRR: 0.0217037, NDCG: 0.0161765, F1: 0.0102663, HIT_RATE: 0.0648760, ARHR: 0.0220365, RMSE: 0.9517646, NOVELTY: 0.0051481, AVERAGE_POPULARITY: 0.6886076, DIVERSITY_MEAN_INTER_LIST: 0.8442283, DIVERSITY_HERFINDAHL: 0.9844054, COVERAGE_ITEM: 0.0335226, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1431730, SHANNON_ENTROPY: 6.7695621, 
SearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 3541, 'shrink': 2532, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0429725, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0307851, RECALL: 0.0307851, MAP: 0.0108289, MRR: 0.0269313, NDCG: 0.0203530, F1: 0.0127206, HIT_RATE: 0.0801653, ARHR: 0.0276842, RMSE: 0.9909831, NOVELTY: 0.0049263, AVERAGE_POPULARITY: 0.8420991, DIVERSITY_MEAN_INTER_LIST: 0.5822963, DIVERSITY_HERFINDAHL: 0.9582176, COVERAGE_ITEM: 0.0040552, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3115507, SHANNON_ENTROPY: 4.9198482, 
SearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 689, 'shrink': 2541, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0382670, PRECISION: 0.0072727, PRECISION_RECALL_MIN_DEN: 0.0276860, RECALL: 0.0276860, MAP: 0.0098221, MRR: 0.0246558, NDCG: 0.0184344, F1: 0.0115194, HIT_RATE: 0.0727273, ARHR: 0.0251919, RMSE: 0.9979880, NOVELTY: 0.0050487, AVERAGE_POPULARITY: 0.7447455, DIVERSITY_MEAN_INTER_LIST: 0.7881132, DIVERSITY_HERFINDAHL: 0.9787950, COVERAGE_ITEM: 0.0165991, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1795444, SHANNON_ENTROPY: 6.1635445, 
SearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 80, 'shrink': 65, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0159034, PRECISION: 0.0028719, PRECISION_RECALL_MIN_DEN: 0.0110882, RECALL: 0.0110882, MAP: 0.0040745, MRR: 0.0102587, NDCG: 0.0075228, F1: 0.0045622, HIT_RATE: 0.0287190, ARHR: 0.0104317, RMSE: 0.9932304, NOVELTY: 0.0062354, AVERAGE_POPULARITY: 0.3318323, DIVERSITY_MEAN_INTER_LIST: 0.9225218, DIVERSITY_HERFINDAHL: 0.9922331, COVERAGE_ITEM: 0.1510138, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1805182, SHANNON_ENTROPY: 8.7325885, 
