CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 232, 'n_oversamples': 28, 'n_iter': 14, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.036011±0.0008, PRECISION: 0.004901±0.0001, PRECISION_RECALL_MIN_DEN: 0.049011±0.0008, RECALL: 0.049011±0.0008, MAP: 0.026052±0.0008, MRR: 0.026052±0.0008, NDCG: 0.031489±0.0007, F1: 0.008911±0.0001, HIT_RATE: 0.049011±0.0008, ARHR: 0.026052±0.0008, RMSE: 0.952762±0.0003, NOVELTY: 0.005952±0.0000, AVERAGE_POPULARITY: 0.261076±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.974472±0.0002, DIVERSITY_HERFINDAHL: 0.997443±0.0000, COVERAGE_ITEM: 0.061303±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.349489±0.0031, SHANNON_ENTROPY: 9.044959±0.0109, 
CrossSearchBayesianSkopt: Config 28 is suboptimal. Config: {'num_factors': 174, 'n_oversamples': 17, 'n_iter': 6, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042907±0.0008, PRECISION: 0.005949±0.0001, PRECISION_RECALL_MIN_DEN: 0.059493±0.0008, RECALL: 0.059493±0.0008, MAP: 0.030654±0.0008, MRR: 0.030654±0.0008, NDCG: 0.037465±0.0008, F1: 0.010817±0.0001, HIT_RATE: 0.059493±0.0008, ARHR: 0.030654±0.0008, RMSE: 0.934853±0.0011, NOVELTY: 0.005713±0.0000, AVERAGE_POPULARITY: 0.375718±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.968921±0.0001, DIVERSITY_HERFINDAHL: 0.996888±0.0000, COVERAGE_ITEM: 0.067013±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.258868±0.0039, SHANNON_ENTROPY: 8.757816±0.0059, 
CrossSearchBayesianSkopt: Config 29 is suboptimal. Config: {'num_factors': 605, 'n_oversamples': 11, 'n_iter': 12, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032774±0.0006, PRECISION: 0.004239±0.0001, PRECISION_RECALL_MIN_DEN: 0.042387±0.0007, RECALL: 0.042387±0.0007, MAP: 0.024580±0.0005, MRR: 0.024580±0.0005, NDCG: 0.028828±0.0005, F1: 0.007707±0.0001, HIT_RATE: 0.042387±0.0007, ARHR: 0.024580±0.0005, RMSE: 0.990097±0.0002, NOVELTY: 0.006348±0.0000, AVERAGE_POPULARITY: 0.146825±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.984368±0.0000, DIVERSITY_HERFINDAHL: 0.998432±0.0000, COVERAGE_ITEM: 0.116399±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.349940±0.0013, SHANNON_ENTROPY: 9.932769±0.0028, 
CrossSearchBayesianSkopt: Config 30 is suboptimal. Config: {'num_factors': 429, 'n_oversamples': 5, 'n_iter': 19, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032997±0.0008, PRECISION: 0.004351±0.0001, PRECISION_RECALL_MIN_DEN: 0.043513±0.0011, RECALL: 0.043513±0.0011, MAP: 0.024466±0.0009, MRR: 0.024466±0.0009, NDCG: 0.028994±0.0009, F1: 0.007912±0.0002, HIT_RATE: 0.043513±0.0011, ARHR: 0.024466±0.0009, RMSE: 0.988842±0.0004, NOVELTY: 0.006183±0.0000, AVERAGE_POPULARITY: 0.183706±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.980622±0.0001, DIVERSITY_HERFINDAHL: 0.998058±0.0000, COVERAGE_ITEM: 0.088878±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.340835±0.0023, SHANNON_ENTROPY: 9.527916±0.0047, 
CrossSearchBayesianSkopt: Config 31 is suboptimal. Config: {'num_factors': 309, 'n_oversamples': 7, 'n_iter': 10, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.036265±0.0011, PRECISION: 0.004922±0.0001, PRECISION_RECALL_MIN_DEN: 0.049215±0.0009, RECALL: 0.049215±0.0009, MAP: 0.026259±0.0009, MRR: 0.026259±0.0009, NDCG: 0.031699±0.0009, F1: 0.008948±0.0002, HIT_RATE: 0.049215±0.0009, ARHR: 0.026259±0.0009, RMSE: 0.952679±0.0006, NOVELTY: 0.006053±0.0000, AVERAGE_POPULARITY: 0.226746±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.978553±0.0001, DIVERSITY_HERFINDAHL: 0.997851±0.0000, COVERAGE_ITEM: 0.076377±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345240±0.0038, SHANNON_ENTROPY: 9.332697±0.0057, 
CrossSearchBayesianSkopt: Config 32 is suboptimal. Config: {'num_factors': 223, 'n_oversamples': 6, 'n_iter': 7, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.043926±0.0009, PRECISION: 0.006054±0.0001, PRECISION_RECALL_MIN_DEN: 0.060539±0.0011, RECALL: 0.060539±0.0011, MAP: 0.031358±0.0010, MRR: 0.031358±0.0010, NDCG: 0.038264±0.0010, F1: 0.011007±0.0002, HIT_RATE: 0.060539±0.0011, ARHR: 0.031358±0.0010, RMSE: 0.933894±0.0008, NOVELTY: 0.005802±0.0000, AVERAGE_POPULARITY: 0.333906±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.974437±0.0001, DIVERSITY_HERFINDAHL: 0.997439±0.0000, COVERAGE_ITEM: 0.076832±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.279382±0.0024, SHANNON_ENTROPY: 9.053769±0.0050, 
CrossSearchBayesianSkopt: Config 33 is suboptimal. Config: {'num_factors': 761, 'n_oversamples': 23, 'n_iter': 16, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.032415±0.0007, PRECISION: 0.004208±0.0001, PRECISION_RECALL_MIN_DEN: 0.042077±0.0007, RECALL: 0.042077±0.0007, MAP: 0.024211±0.0004, MRR: 0.024211±0.0004, NDCG: 0.028469±0.0005, F1: 0.007650±0.0001, HIT_RATE: 0.042077±0.0007, ARHR: 0.024211±0.0004, RMSE: 0.960640±0.0006, NOVELTY: 0.006525±0.0000, AVERAGE_POPULARITY: 0.121030±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.987521±0.0000, DIVERSITY_HERFINDAHL: 0.998748±0.0000, COVERAGE_ITEM: 0.179454±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.327835±0.0013, SHANNON_ENTROPY: 10.442485±0.0048, 
CrossSearchBayesianSkopt: Config 34 is suboptimal. Config: {'num_factors': 584, 'n_oversamples': 17, 'n_iter': 8, 'feature_weighting': 'none'} - results: ROC_AUC: 0.032745±0.0007, PRECISION: 0.004227±0.0001, PRECISION_RECALL_MIN_DEN: 0.042272±0.0008, RECALL: 0.042272±0.0008, MAP: 0.024583±0.0006, MRR: 0.024583±0.0006, NDCG: 0.028804±0.0006, F1: 0.007686±0.0001, HIT_RATE: 0.042272±0.0008, ARHR: 0.024583±0.0006, RMSE: 0.990000±0.0002, NOVELTY: 0.006326±0.0000, AVERAGE_POPULARITY: 0.151449±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.983991±0.0000, DIVERSITY_HERFINDAHL: 0.998395±0.0000, COVERAGE_ITEM: 0.112495±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.349825±0.0017, SHANNON_ENTROPY: 9.885758±0.0018, 
CrossSearchBayesianSkopt: Config 35 is suboptimal. Config: {'num_factors': 436, 'n_oversamples': 15, 'n_iter': 3, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.044545±0.0006, PRECISION: 0.005918±0.0001, PRECISION_RECALL_MIN_DEN: 0.059182±0.0007, RECALL: 0.059182±0.0007, MAP: 0.032542±0.0007, MRR: 0.032542±0.0007, NDCG: 0.038878±0.0007, F1: 0.010760±0.0001, HIT_RATE: 0.059182±0.0007, ARHR: 0.032542±0.0007, RMSE: 0.935241±0.0006, NOVELTY: 0.006026±0.0000, AVERAGE_POPULARITY: 0.248423±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.982916±0.0000, DIVERSITY_HERFINDAHL: 0.998287±0.0000, COVERAGE_ITEM: 0.114723±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.312335±0.0033, SHANNON_ENTROPY: 9.754750±0.0018, 
CrossSearchBayesianSkopt: Config 36 is suboptimal. Config: {'num_factors': 463, 'n_oversamples': 3, 'n_iter': 4, 'feature_weighting': 'none'} - results: ROC_AUC: 0.033443±0.0003, PRECISION: 0.004355±0.0000, PRECISION_RECALL_MIN_DEN: 0.043549±0.0005, RECALL: 0.043549±0.0005, MAP: 0.024915±0.0005, MRR: 0.024915±0.0005, NDCG: 0.029354±0.0004, F1: 0.007918±0.0001, HIT_RATE: 0.043549±0.0005, ARHR: 0.024915±0.0005, RMSE: 0.989132±0.0002, NOVELTY: 0.006186±0.0000, AVERAGE_POPULARITY: 0.183055±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.981295±0.0000, DIVERSITY_HERFINDAHL: 0.998125±0.0000, COVERAGE_ITEM: 0.090435±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.347411±0.0023, SHANNON_ENTROPY: 9.572068±0.0033, 
CrossSearchBayesianSkopt: Config 37 is suboptimal. Config: {'num_factors': 95, 'n_oversamples': 4, 'n_iter': 6, 'feature_weighting': 'none'} - results: ROC_AUC: 0.030578±0.0008, PRECISION: 0.004363±0.0001, PRECISION_RECALL_MIN_DEN: 0.043629±0.0007, RECALL: 0.043629±0.0007, MAP: 0.021844±0.0007, MRR: 0.021844±0.0007, NDCG: 0.026959±0.0007, F1: 0.007932±0.0001, HIT_RATE: 0.043629±0.0007, ARHR: 0.021844±0.0007, RMSE: 0.987220±0.0003, NOVELTY: 0.005580±0.0000, AVERAGE_POPULARITY: 0.421676±0.0057, DIVERSITY_MEAN_INTER_LIST: 0.943935±0.0004, DIVERSITY_HERFINDAHL: 0.994389±0.0000, COVERAGE_ITEM: 0.027056±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.333701±0.0029, SHANNON_ENTROPY: 7.800428±0.0126, 
CrossSearchBayesianSkopt: Config 38 is suboptimal. Config: {'num_factors': 519, 'n_oversamples': 21, 'n_iter': 13, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.035397±0.0009, PRECISION: 0.004640±0.0001, PRECISION_RECALL_MIN_DEN: 0.046395±0.0008, RECALL: 0.046395±0.0008, MAP: 0.026186±0.0008, MRR: 0.026186±0.0008, NDCG: 0.031000±0.0008, F1: 0.008436±0.0001, HIT_RATE: 0.046395±0.0008, ARHR: 0.026186±0.0008, RMSE: 0.956993±0.0005, NOVELTY: 0.006304±0.0000, AVERAGE_POPULARITY: 0.162038±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.984441±0.0000, DIVERSITY_HERFINDAHL: 0.998440±0.0000, COVERAGE_ITEM: 0.124347±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.333124±0.0011, SHANNON_ENTROPY: 9.958729±0.0056, 
CrossSearchBayesianSkopt: Config 39 is suboptimal. Config: {'num_factors': 89, 'n_oversamples': 16, 'n_iter': 15, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.039821±0.0012, PRECISION: 0.005753±0.0001, PRECISION_RECALL_MIN_DEN: 0.057533±0.0012, RECALL: 0.057533±0.0012, MAP: 0.027768±0.0008, MRR: 0.027768±0.0008, NDCG: 0.034765±0.0009, F1: 0.010461±0.0002, HIT_RATE: 0.057533±0.0012, ARHR: 0.027768±0.0008, RMSE: 0.937701±0.0012, NOVELTY: 0.005556±0.0000, AVERAGE_POPULARITY: 0.460302±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.951443±0.0001, DIVERSITY_HERFINDAHL: 0.995140±0.0000, COVERAGE_ITEM: 0.050122±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.220615±0.0021, SHANNON_ENTROPY: 8.110048±0.0015, 
CrossSearchBayesianSkopt: Config 40 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.034184±0.0007, PRECISION: 0.004420±0.0001, PRECISION_RECALL_MIN_DEN: 0.044196±0.0009, RECALL: 0.044196±0.0009, MAP: 0.026071±0.0005, MRR: 0.026071±0.0005, NDCG: 0.030383±0.0005, F1: 0.008036±0.0002, HIT_RATE: 0.044196±0.0009, ARHR: 0.026071±0.0005, RMSE: 0.949589±0.0006, NOVELTY: 0.006142±0.0000, AVERAGE_POPULARITY: 0.213583±0.0031, DIVERSITY_MEAN_INTER_LIST: 0.985557±0.0000, DIVERSITY_HERFINDAHL: 0.998551±0.0000, COVERAGE_ITEM: 0.136437±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.331230±0.0022, SHANNON_ENTROPY: 10.069090±0.0056, 
CrossSearchBayesianSkopt: Config 41 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.034488±0.0008, PRECISION: 0.004483±0.0001, PRECISION_RECALL_MIN_DEN: 0.044826±0.0011, RECALL: 0.044826±0.0011, MAP: 0.025948±0.0004, MRR: 0.025948±0.0004, NDCG: 0.030441±0.0006, F1: 0.008150±0.0002, HIT_RATE: 0.044826±0.0011, ARHR: 0.025948±0.0004, RMSE: 0.949884±0.0003, NOVELTY: 0.006144±0.0000, AVERAGE_POPULARITY: 0.212889±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.985578±0.0000, DIVERSITY_HERFINDAHL: 0.998553±0.0000, COVERAGE_ITEM: 0.137183±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.330228±0.0028, SHANNON_ENTROPY: 10.072459±0.0042, 
CrossSearchBayesianSkopt: Config 42 is suboptimal. Config: {'num_factors': 796, 'n_oversamples': 2, 'n_iter': 18, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042115±0.0006, PRECISION: 0.005485±0.0001, PRECISION_RECALL_MIN_DEN: 0.054846±0.0008, RECALL: 0.054846±0.0008, MAP: 0.031411±0.0006, MRR: 0.031411±0.0006, NDCG: 0.036995±0.0006, F1: 0.009972±0.0001, HIT_RATE: 0.054846±0.0008, ARHR: 0.031411±0.0006, RMSE: 0.944625±0.0011, NOVELTY: 0.006424±0.0000, AVERAGE_POPULARITY: 0.143696±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.988504±0.0000, DIVERSITY_HERFINDAHL: 0.998846±0.0000, COVERAGE_ITEM: 0.189186±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.353174±0.0010, SHANNON_ENTROPY: 10.600356±0.0030, 
CrossSearchBayesianSkopt: Config 43 is suboptimal. Config: {'num_factors': 790, 'n_oversamples': 26, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.040177±0.0007, PRECISION: 0.005226±0.0001, PRECISION_RECALL_MIN_DEN: 0.052257±0.0009, RECALL: 0.052257±0.0009, MAP: 0.030215±0.0007, MRR: 0.030215±0.0007, NDCG: 0.035462±0.0007, F1: 0.009501±0.0002, HIT_RATE: 0.052257±0.0009, ARHR: 0.030215±0.0007, RMSE: 0.939719±0.0003, NOVELTY: 0.006093±0.0000, AVERAGE_POPULARITY: 0.235964±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.985728±0.0000, DIVERSITY_HERFINDAHL: 0.998568±0.0000, COVERAGE_ITEM: 0.149608±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.312625±0.0022, SHANNON_ENTROPY: 10.127826±0.0043, 
CrossSearchBayesianSkopt: Config 44 is suboptimal. Config: {'num_factors': 796, 'n_oversamples': 2, 'n_iter': 19, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042034±0.0005, PRECISION: 0.005460±0.0001, PRECISION_RECALL_MIN_DEN: 0.054598±0.0008, RECALL: 0.054598±0.0008, MAP: 0.031182±0.0004, MRR: 0.031182±0.0004, NDCG: 0.036771±0.0005, F1: 0.009927±0.0001, HIT_RATE: 0.054598±0.0008, ARHR: 0.031182±0.0004, RMSE: 0.944420±0.0010, NOVELTY: 0.006424±0.0000, AVERAGE_POPULARITY: 0.143583±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.988503±0.0000, DIVERSITY_HERFINDAHL: 0.998846±0.0000, COVERAGE_ITEM: 0.188505±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.354348±0.0019, SHANNON_ENTROPY: 10.599818±0.0025, 
CrossSearchBayesianSkopt: Config 45 is suboptimal. Config: {'num_factors': 782, 'n_oversamples': 30, 'n_iter': 2, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042625±0.0006, PRECISION: 0.005526±0.0001, PRECISION_RECALL_MIN_DEN: 0.055263±0.0007, RECALL: 0.055263±0.0007, MAP: 0.031925±0.0005, MRR: 0.031925±0.0005, NDCG: 0.037491±0.0005, F1: 0.010048±0.0001, HIT_RATE: 0.055263±0.0007, ARHR: 0.031925±0.0005, RMSE: 0.940975±0.0015, NOVELTY: 0.006288±0.0000, AVERAGE_POPULARITY: 0.175800±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.987656±0.0000, DIVERSITY_HERFINDAHL: 0.998761±0.0000, COVERAGE_ITEM: 0.171246±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.342915±0.0017, SHANNON_ENTROPY: 10.428379±0.0012, 
CrossSearchBayesianSkopt: Config 46 is suboptimal. Config: {'num_factors': 793, 'n_oversamples': 4, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042301±0.0005, PRECISION: 0.005491±0.0001, PRECISION_RECALL_MIN_DEN: 0.054908±0.0007, RECALL: 0.054908±0.0007, MAP: 0.031358±0.0006, MRR: 0.031358±0.0006, NDCG: 0.036980±0.0005, F1: 0.009983±0.0001, HIT_RATE: 0.054908±0.0007, ARHR: 0.031358±0.0006, RMSE: 0.944364±0.0009, NOVELTY: 0.006423±0.0000, AVERAGE_POPULARITY: 0.143949±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.988485±0.0000, DIVERSITY_HERFINDAHL: 0.998844±0.0000, COVERAGE_ITEM: 0.188754±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.352928±0.0025, SHANNON_ENTROPY: 10.596365±0.0035, 
CrossSearchBayesianSkopt: Config 47 is suboptimal. Config: {'num_factors': 787, 'n_oversamples': 30, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042226±0.0005, PRECISION: 0.005471±0.0001, PRECISION_RECALL_MIN_DEN: 0.054713±0.0006, RECALL: 0.054713±0.0006, MAP: 0.031326±0.0005, MRR: 0.031326±0.0005, NDCG: 0.036912±0.0005, F1: 0.009948±0.0001, HIT_RATE: 0.054713±0.0006, ARHR: 0.031326±0.0005, RMSE: 0.944512±0.0011, NOVELTY: 0.006419±0.0000, AVERAGE_POPULARITY: 0.144673±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.988446±0.0000, DIVERSITY_HERFINDAHL: 0.998840±0.0000, COVERAGE_ITEM: 0.187456±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.352758±0.0020, SHANNON_ENTROPY: 10.586420±0.0036, 
CrossSearchBayesianSkopt: Config 48 is suboptimal. Config: {'num_factors': 780, 'n_oversamples': 28, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.040178±0.0005, PRECISION: 0.005260±0.0001, PRECISION_RECALL_MIN_DEN: 0.052603±0.0009, RECALL: 0.052603±0.0009, MAP: 0.030201±0.0006, MRR: 0.030201±0.0006, NDCG: 0.035524±0.0006, F1: 0.009564±0.0002, HIT_RATE: 0.052603±0.0009, ARHR: 0.030201±0.0006, RMSE: 0.940386±0.0012, NOVELTY: 0.006085±0.0000, AVERAGE_POPULARITY: 0.238903±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.985572±0.0000, DIVERSITY_HERFINDAHL: 0.998553±0.0000, COVERAGE_ITEM: 0.147207±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.312986±0.0012, SHANNON_ENTROPY: 10.107933±0.0031, 
CrossSearchBayesianSkopt: Config 49 is suboptimal. Config: {'num_factors': 798, 'n_oversamples': 3, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.042127±0.0005, PRECISION: 0.005454±0.0001, PRECISION_RECALL_MIN_DEN: 0.054545±0.0008, RECALL: 0.054545±0.0008, MAP: 0.031259±0.0004, MRR: 0.031259±0.0004, NDCG: 0.036821±0.0005, F1: 0.009917±0.0002, HIT_RATE: 0.054545±0.0008, ARHR: 0.031259±0.0004, RMSE: 0.944568±0.0009, NOVELTY: 0.006427±0.0000, AVERAGE_POPULARITY: 0.143184±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.988522±0.0000, DIVERSITY_HERFINDAHL: 0.998848±0.0000, COVERAGE_ITEM: 0.189640±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.353313±0.0018, SHANNON_ENTROPY: 10.604043±0.0020, 
CrossSearchBayesianSkopt: Config 50 is suboptimal. Config: {'num_factors': 796, 'n_oversamples': 3, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.040174±0.0006, PRECISION: 0.005222±0.0001, PRECISION_RECALL_MIN_DEN: 0.052221±0.0007, RECALL: 0.052221±0.0007, MAP: 0.030203±0.0006, MRR: 0.030203±0.0006, NDCG: 0.035445±0.0006, F1: 0.009495±0.0001, HIT_RATE: 0.052221±0.0007, ARHR: 0.030203±0.0006, RMSE: 0.940108±0.0009, NOVELTY: 0.006084±0.0000, AVERAGE_POPULARITY: 0.239449±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.985560±0.0000, DIVERSITY_HERFINDAHL: 0.998552±0.0000, COVERAGE_ITEM: 0.149759±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.308040±0.0029, SHANNON_ENTROPY: 10.110522±0.0019, 
CrossSearchBayesianSkopt: Config 51 is suboptimal. Config: {'num_factors': 792, 'n_oversamples': 1, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.040056±0.0005, PRECISION: 0.005208±0.0001, PRECISION_RECALL_MIN_DEN: 0.052079±0.0011, RECALL: 0.052079±0.0011, MAP: 0.030026±0.0003, MRR: 0.030026±0.0003, NDCG: 0.035278±0.0005, F1: 0.009469±0.0002, HIT_RATE: 0.052079±0.0011, ARHR: 0.030026±0.0003, RMSE: 0.940911±0.0010, NOVELTY: 0.006080±0.0000, AVERAGE_POPULARITY: 0.240526±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.985501±0.0000, DIVERSITY_HERFINDAHL: 0.998546±0.0000, COVERAGE_ITEM: 0.149240±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.307370±0.0020, SHANNON_ENTROPY: 10.103046±0.0028, 
CrossSearchBayesianSkopt: Config 52 is suboptimal. Config: {'num_factors': 75, 'n_oversamples': 3, 'n_iter': 20, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.038695±0.0009, PRECISION: 0.005623±0.0001, PRECISION_RECALL_MIN_DEN: 0.056229±0.0008, RECALL: 0.056229±0.0008, MAP: 0.026936±0.0008, MRR: 0.026936±0.0008, NDCG: 0.033815±0.0008, F1: 0.010224±0.0001, HIT_RATE: 0.056229±0.0008, ARHR: 0.026936±0.0008, RMSE: 0.938628±0.0010, NOVELTY: 0.005526±0.0000, AVERAGE_POPULARITY: 0.478857±0.0063, DIVERSITY_MEAN_INTER_LIST: 0.946295±0.0001, DIVERSITY_HERFINDAHL: 0.994625±0.0000, COVERAGE_ITEM: 0.047613±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.210731±0.0007, SHANNON_ENTROPY: 7.969843±0.0048, 
CrossSearchBayesianSkopt: Config 53 is suboptimal. Config: {'num_factors': 800, 'n_oversamples': 1, 'n_iter': 20, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.031939±0.0007, PRECISION: 0.004166±0.0001, PRECISION_RECALL_MIN_DEN: 0.041660±0.0008, RECALL: 0.041660±0.0008, MAP: 0.024087±0.0005, MRR: 0.024087±0.0005, NDCG: 0.028265±0.0005, F1: 0.007575±0.0001, HIT_RATE: 0.041660±0.0008, ARHR: 0.024087±0.0005, RMSE: 0.961002±0.0007, NOVELTY: 0.006556±0.0000, AVERAGE_POPULARITY: 0.116217±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.987867±0.0000, DIVERSITY_HERFINDAHL: 0.998782±0.0000, COVERAGE_ITEM: 0.189002±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.326499±0.0021, SHANNON_ENTROPY: 10.507814±0.0033, 
CrossSearchBayesianSkopt: Config 54 is suboptimal. Config: {'num_factors': 784, 'n_oversamples': 29, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.040153±0.0010, PRECISION: 0.005242±0.0001, PRECISION_RECALL_MIN_DEN: 0.052416±0.0011, RECALL: 0.052416±0.0011, MAP: 0.030012±0.0007, MRR: 0.030012±0.0007, NDCG: 0.035344±0.0008, F1: 0.009530±0.0002, HIT_RATE: 0.052416±0.0011, ARHR: 0.030012±0.0007, RMSE: 0.939903±0.0009, NOVELTY: 0.006088±0.0000, AVERAGE_POPULARITY: 0.237615±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.985652±0.0000, DIVERSITY_HERFINDAHL: 0.998561±0.0000, COVERAGE_ITEM: 0.148883±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.311653±0.0036, SHANNON_ENTROPY: 10.116848±0.0023, 
CrossSearchBayesianSkopt: Config 55 is suboptimal. Config: {'num_factors': 799, 'n_oversamples': 29, 'n_iter': 1, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.040391±0.0005, PRECISION: 0.005285±0.0001, PRECISION_RECALL_MIN_DEN: 0.052851±0.0009, RECALL: 0.052851±0.0009, MAP: 0.030182±0.0004, MRR: 0.030182±0.0004, NDCG: 0.035575±0.0005, F1: 0.009609±0.0002, HIT_RATE: 0.052851±0.0009, ARHR: 0.030182±0.0004, RMSE: 0.940355±0.0012, NOVELTY: 0.006100±0.0000, AVERAGE_POPULARITY: 0.234212±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.985844±0.0000, DIVERSITY_HERFINDAHL: 0.998580±0.0000, COVERAGE_ITEM: 0.150916±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.313970±0.0011, SHANNON_ENTROPY: 10.145622±0.0044, 
