SearchBayesianSkopt: New best config found. Config 0: {'topK': 829, 'shrink': 1705, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0090479, PRECISION: 0.0014486, PRECISION_RECALL_MIN_DEN: 0.0048288, RECALL: 0.0048288, MAP: 0.0018774, MRR: 0.0056322, NDCG: 0.0036126, F1: 0.0022287, HIT_RATE: 0.0144864, ARHR: 0.0056322, RMSE: 0.9999059, NOVELTY: 0.0060210, AVERAGE_POPULARITY: 0.1728381, DIVERSITY_MEAN_INTER_LIST: 0.8075203, DIVERSITY_HERFINDAHL: 0.9807343, COVERAGE_ITEM: 0.0478508, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2230592, SHANNON_ENTROPY: 7.3989585, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 1991, 'shrink': 1940, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0172133, PRECISION: 0.0032485, PRECISION_RECALL_MIN_DEN: 0.0108282, RECALL: 0.0108282, MAP: 0.0034809, MRR: 0.0102952, NDCG: 0.0072564, F1: 0.0049976, HIT_RATE: 0.0324846, ARHR: 0.0103689, RMSE: 0.9996903, NOVELTY: 0.0057452, AVERAGE_POPULARITY: 0.3191810, DIVERSITY_MEAN_INTER_LIST: 0.8770654, DIVERSITY_HERFINDAHL: 0.9876873, COVERAGE_ITEM: 0.0450392, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1989364, SHANNON_ENTROPY: 7.5150981, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 1989, 'shrink': 22, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0236623, PRECISION: 0.0044118, PRECISION_RECALL_MIN_DEN: 0.0147059, RECALL: 0.0147059, MAP: 0.0049635, MRR: 0.0146892, NDCG: 0.0100997, F1: 0.0067873, HIT_RATE: 0.0441176, ARHR: 0.0147898, RMSE: 0.9714236, NOVELTY: 0.0057488, AVERAGE_POPULARITY: 0.4394226, DIVERSITY_MEAN_INTER_LIST: 0.9242074, DIVERSITY_HERFINDAHL: 0.9924005, COVERAGE_ITEM: 0.0572587, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2199160, SHANNON_ENTROPY: 8.0778014, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0367967, PRECISION: 0.0069359, PRECISION_RECALL_MIN_DEN: 0.0231197, RECALL: 0.0231197, MAP: 0.0078921, MRR: 0.0230283, NDCG: 0.0159075, F1: 0.0106706, HIT_RATE: 0.0693591, ARHR: 0.0233523, RMSE: 0.8785983, NOVELTY: 0.0052463, AVERAGE_POPULARITY: 0.6214896, DIVERSITY_MEAN_INTER_LIST: 0.8136116, DIVERSITY_HERFINDAHL: 0.9813433, COVERAGE_ITEM: 0.0296837, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1653442, SHANNON_ENTROPY: 6.6973723, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 1969, 'shrink': 1999, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0175547, PRECISION: 0.0032265, PRECISION_RECALL_MIN_DEN: 0.0107550, RECALL: 0.0107550, MAP: 0.0035359, MRR: 0.0104602, NDCG: 0.0073005, F1: 0.0049639, HIT_RATE: 0.0322651, ARHR: 0.0105340, RMSE: 0.9997028, NOVELTY: 0.0057448, AVERAGE_POPULARITY: 0.3170575, DIVERSITY_MEAN_INTER_LIST: 0.8754509, DIVERSITY_HERFINDAHL: 0.9875259, COVERAGE_ITEM: 0.0442822, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2016917, SHANNON_ENTROPY: 7.5041930, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0367967, PRECISION: 0.0069359, PRECISION_RECALL_MIN_DEN: 0.0231197, RECALL: 0.0231197, MAP: 0.0078921, MRR: 0.0230283, NDCG: 0.0159075, F1: 0.0106706, HIT_RATE: 0.0693591, ARHR: 0.0233523, RMSE: 0.8785983, NOVELTY: 0.0052463, AVERAGE_POPULARITY: 0.6214896, DIVERSITY_MEAN_INTER_LIST: 0.8136116, DIVERSITY_HERFINDAHL: 0.9813433, COVERAGE_ITEM: 0.0296837, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1653442, SHANNON_ENTROPY: 6.6973723, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 1975, 'shrink': 7, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0310320, PRECISION: 0.0058385, PRECISION_RECALL_MIN_DEN: 0.0194615, RECALL: 0.0194615, MAP: 0.0064571, MRR: 0.0188428, NDCG: 0.0132050, F1: 0.0089822, HIT_RATE: 0.0583845, ARHR: 0.0191071, RMSE: 0.9224509, NOVELTY: 0.0053879, AVERAGE_POPULARITY: 0.5492862, DIVERSITY_MEAN_INTER_LIST: 0.8803588, DIVERSITY_HERFINDAHL: 0.9880166, COVERAGE_ITEM: 0.0399567, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1885834, SHANNON_ENTROPY: 7.3658142, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0367967, PRECISION: 0.0069359, PRECISION_RECALL_MIN_DEN: 0.0231197, RECALL: 0.0231197, MAP: 0.0078921, MRR: 0.0230283, NDCG: 0.0159075, F1: 0.0106706, HIT_RATE: 0.0693591, ARHR: 0.0233523, RMSE: 0.8785983, NOVELTY: 0.0052463, AVERAGE_POPULARITY: 0.6214896, DIVERSITY_MEAN_INTER_LIST: 0.8136116, DIVERSITY_HERFINDAHL: 0.9813433, COVERAGE_ITEM: 0.0296837, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1653442, SHANNON_ENTROPY: 6.6973723, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0367967, PRECISION: 0.0069359, PRECISION_RECALL_MIN_DEN: 0.0231197, RECALL: 0.0231197, MAP: 0.0078921, MRR: 0.0230283, NDCG: 0.0159075, F1: 0.0106706, HIT_RATE: 0.0693591, ARHR: 0.0233523, RMSE: 0.8785983, NOVELTY: 0.0052463, AVERAGE_POPULARITY: 0.6214896, DIVERSITY_MEAN_INTER_LIST: 0.8136116, DIVERSITY_HERFINDAHL: 0.9813433, COVERAGE_ITEM: 0.0296837, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1653442, SHANNON_ENTROPY: 6.6973723, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 30, 'shrink': 14, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0001219, PRECISION: 0.0000219, PRECISION_RECALL_MIN_DEN: 0.0000732, RECALL: 0.0000732, MAP: 0.0000146, MRR: 0.0000439, NDCG: 0.0000398, F1: 0.0000338, HIT_RATE: 0.0002195, ARHR: 0.0000439, RMSE: 0.9999913, NOVELTY: 0.0059018, AVERAGE_POPULARITY: 0.0119779, DIVERSITY_MEAN_INTER_LIST: 0.0883195, DIVERSITY_HERFINDAHL: 0.9088300, COVERAGE_ITEM: 0.0163828, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0629949, SHANNON_ENTROPY: 3.7881299, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 1995, 'shrink': 38, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0197725, PRECISION: 0.0037533, PRECISION_RECALL_MIN_DEN: 0.0125110, RECALL: 0.0125110, MAP: 0.0040541, MRR: 0.0120892, NDCG: 0.0084266, F1: 0.0057743, HIT_RATE: 0.0375329, ARHR: 0.0121257, RMSE: 0.9823535, NOVELTY: 0.0057216, AVERAGE_POPULARITY: 0.3912885, DIVERSITY_MEAN_INTER_LIST: 0.8967128, DIVERSITY_HERFINDAHL: 0.9896516, COVERAGE_ITEM: 0.0460665, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1941968, SHANNON_ENTROPY: 7.5821223, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0367967, PRECISION: 0.0069359, PRECISION_RECALL_MIN_DEN: 0.0231197, RECALL: 0.0231197, MAP: 0.0078921, MRR: 0.0230283, NDCG: 0.0159075, F1: 0.0106706, HIT_RATE: 0.0693591, ARHR: 0.0233523, RMSE: 0.8785983, NOVELTY: 0.0052463, AVERAGE_POPULARITY: 0.6214896, DIVERSITY_MEAN_INTER_LIST: 0.8136116, DIVERSITY_HERFINDAHL: 0.9813433, COVERAGE_ITEM: 0.0296837, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1653442, SHANNON_ENTROPY: 6.6973723, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0367967, PRECISION: 0.0069359, PRECISION_RECALL_MIN_DEN: 0.0231197, RECALL: 0.0231197, MAP: 0.0078921, MRR: 0.0230283, NDCG: 0.0159075, F1: 0.0106706, HIT_RATE: 0.0693591, ARHR: 0.0233523, RMSE: 0.8785983, NOVELTY: 0.0052463, AVERAGE_POPULARITY: 0.6214896, DIVERSITY_MEAN_INTER_LIST: 0.8136116, DIVERSITY_HERFINDAHL: 0.9813433, COVERAGE_ITEM: 0.0296837, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1653442, SHANNON_ENTROPY: 6.6973723, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 2000, 'shrink': 1976, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0172620, PRECISION: 0.0031826, PRECISION_RECALL_MIN_DEN: 0.0106087, RECALL: 0.0106087, MAP: 0.0034949, MRR: 0.0103372, NDCG: 0.0072069, F1: 0.0048963, HIT_RATE: 0.0318262, ARHR: 0.0104110, RMSE: 0.9996953, NOVELTY: 0.0057390, AVERAGE_POPULARITY: 0.3203191, DIVERSITY_MEAN_INTER_LIST: 0.8766196, DIVERSITY_HERFINDAHL: 0.9876427, COVERAGE_ITEM: 0.0448770, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1982319, SHANNON_ENTROPY: 7.5059618, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 12, 'shrink': 7, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0001463, PRECISION: 0.0000219, PRECISION_RECALL_MIN_DEN: 0.0000732, RECALL: 0.0000732, MAP: 0.0000183, MRR: 0.0000549, NDCG: 0.0000444, F1: 0.0000338, HIT_RATE: 0.0002195, ARHR: 0.0000549, RMSE: 0.9999879, NOVELTY: 0.0058547, AVERAGE_POPULARITY: 0.0092111, DIVERSITY_MEAN_INTER_LIST: 0.0245860, DIVERSITY_HERFINDAHL: 0.9024581, COVERAGE_ITEM: 0.0081644, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0794733, SHANNON_ENTROPY: 3.4586991, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 1980, 'shrink': 6, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0322000, PRECISION: 0.0061677, PRECISION_RECALL_MIN_DEN: 0.0205590, RECALL: 0.0205590, MAP: 0.0071582, MRR: 0.0206779, NDCG: 0.0142428, F1: 0.0094888, HIT_RATE: 0.0616769, ARHR: 0.0210641, RMSE: 0.9131633, NOVELTY: 0.0053586, AVERAGE_POPULARITY: 0.5649098, DIVERSITY_MEAN_INTER_LIST: 0.8680079, DIVERSITY_HERFINDAHL: 0.9867817, COVERAGE_ITEM: 0.0410381, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1766677, SHANNON_ENTROPY: 7.2629126, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 1998, 'shrink': 1963, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0171157, PRECISION: 0.0032924, PRECISION_RECALL_MIN_DEN: 0.0109745, RECALL: 0.0109745, MAP: 0.0035173, MRR: 0.0104043, NDCG: 0.0073377, F1: 0.0050652, HIT_RATE: 0.0329236, ARHR: 0.0104781, RMSE: 0.9996936, NOVELTY: 0.0057419, AVERAGE_POPULARITY: 0.3201583, DIVERSITY_MEAN_INTER_LIST: 0.8768323, DIVERSITY_HERFINDAHL: 0.9876640, COVERAGE_ITEM: 0.0452555, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1967906, SHANNON_ENTROPY: 7.5081989, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1993, 'shrink': 27, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0224338, PRECISION: 0.0043020, PRECISION_RECALL_MIN_DEN: 0.0143401, RECALL: 0.0143401, MAP: 0.0048563, MRR: 0.0144591, NDCG: 0.0098621, F1: 0.0066185, HIT_RATE: 0.0430202, ARHR: 0.0145140, RMSE: 0.9759295, NOVELTY: 0.0058269, AVERAGE_POPULARITY: 0.4199487, DIVERSITY_MEAN_INTER_LIST: 0.9232859, DIVERSITY_HERFINDAHL: 0.9923083, COVERAGE_ITEM: 0.0527710, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2224771, SHANNON_ENTROPY: 8.0069610, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0367967, PRECISION: 0.0069359, PRECISION_RECALL_MIN_DEN: 0.0231197, RECALL: 0.0231197, MAP: 0.0078921, MRR: 0.0230283, NDCG: 0.0159075, F1: 0.0106706, HIT_RATE: 0.0693591, ARHR: 0.0233523, RMSE: 0.8785983, NOVELTY: 0.0052463, AVERAGE_POPULARITY: 0.6214896, DIVERSITY_MEAN_INTER_LIST: 0.8136116, DIVERSITY_HERFINDAHL: 0.9813433, COVERAGE_ITEM: 0.0296837, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1653442, SHANNON_ENTROPY: 6.6973723, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 1959, 'shrink': 1975, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0171401, PRECISION: 0.0032265, PRECISION_RECALL_MIN_DEN: 0.0107550, RECALL: 0.0107550, MAP: 0.0035351, MRR: 0.0104577, NDCG: 0.0072882, F1: 0.0049639, HIT_RATE: 0.0322651, ARHR: 0.0105315, RMSE: 0.9997017, NOVELTY: 0.0057482, AVERAGE_POPULARITY: 0.3156939, DIVERSITY_MEAN_INTER_LIST: 0.8750245, DIVERSITY_HERFINDAHL: 0.9874832, COVERAGE_ITEM: 0.0442282, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2018871, SHANNON_ENTROPY: 7.5029635, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 34, 'shrink': 5, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0012926, PRECISION: 0.0001975, PRECISION_RECALL_MIN_DEN: 0.0006585, RECALL: 0.0006585, MAP: 0.0002896, MRR: 0.0008688, NDCG: 0.0005294, F1: 0.0003039, HIT_RATE: 0.0019754, ARHR: 0.0008688, RMSE: 0.9997952, NOVELTY: 0.0060736, AVERAGE_POPULARITY: 0.0342607, DIVERSITY_MEAN_INTER_LIST: 0.3087586, DIVERSITY_HERFINDAHL: 0.9308691, COVERAGE_ITEM: 0.0410381, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1063562, SHANNON_ENTROPY: 4.9370612, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 1989, 'shrink': 19, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0222829, PRECISION: 0.0042142, PRECISION_RECALL_MIN_DEN: 0.0140474, RECALL: 0.0140474, MAP: 0.0047107, MRR: 0.0139371, NDCG: 0.0096102, F1: 0.0064834, HIT_RATE: 0.0421422, ARHR: 0.0140346, RMSE: 0.9676112, NOVELTY: 0.0057262, AVERAGE_POPULARITY: 0.4513539, DIVERSITY_MEAN_INTER_LIST: 0.9246713, DIVERSITY_HERFINDAHL: 0.9924468, COVERAGE_ITEM: 0.0528792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2356140, SHANNON_ENTROPY: 8.0843508, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 1992, 'shrink': 1984, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0175791, PRECISION: 0.0031826, PRECISION_RECALL_MIN_DEN: 0.0106087, RECALL: 0.0106087, MAP: 0.0035364, MRR: 0.0104617, NDCG: 0.0072579, F1: 0.0048963, HIT_RATE: 0.0318262, ARHR: 0.0105355, RMSE: 0.9996969, NOVELTY: 0.0057435, AVERAGE_POPULARITY: 0.3190873, DIVERSITY_MEAN_INTER_LIST: 0.8764986, DIVERSITY_HERFINDAHL: 0.9876306, COVERAGE_ITEM: 0.0452014, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1980562, SHANNON_ENTROPY: 7.5107683, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 1991, 'shrink': 1950, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0174084, PRECISION: 0.0032704, PRECISION_RECALL_MIN_DEN: 0.0109014, RECALL: 0.0109014, MAP: 0.0035168, MRR: 0.0104027, NDCG: 0.0073205, F1: 0.0050314, HIT_RATE: 0.0327041, ARHR: 0.0104765, RMSE: 0.9996921, NOVELTY: 0.0057443, AVERAGE_POPULARITY: 0.3193346, DIVERSITY_MEAN_INTER_LIST: 0.8769747, DIVERSITY_HERFINDAHL: 0.9876782, COVERAGE_ITEM: 0.0449311, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1988543, SHANNON_ENTROPY: 7.5121426, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 9, 'shrink': 45, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0000000, PRECISION: 0.0000000, PRECISION_RECALL_MIN_DEN: 0.0000000, RECALL: 0.0000000, MAP: 0.0000000, MRR: 0.0000000, NDCG: 0.0000000, F1: 0.0000000, HIT_RATE: 0.0000000, ARHR: 0.0000000, RMSE: 1.0000000, NOVELTY: 0.0058169, AVERAGE_POPULARITY: 0.0084683, DIVERSITY_MEAN_INTER_LIST: 0.0006577, DIVERSITY_HERFINDAHL: 0.9000658, COVERAGE_ITEM: 0.0008651, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6471673, SHANNON_ENTROPY: 3.3257895, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 1984, 'shrink': 15, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0256941, PRECISION: 0.0048288, PRECISION_RECALL_MIN_DEN: 0.0160960, RECALL: 0.0160960, MAP: 0.0055556, MRR: 0.0161350, NDCG: 0.0111291, F1: 0.0074289, HIT_RATE: 0.0482880, ARHR: 0.0164008, RMSE: 0.9598333, NOVELTY: 0.0055912, AVERAGE_POPULARITY: 0.4777674, DIVERSITY_MEAN_INTER_LIST: 0.9154431, DIVERSITY_HERFINDAHL: 0.9915242, COVERAGE_ITEM: 0.0496891, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2213611, SHANNON_ENTROPY: 7.9126841, 
SearchBayesianSkopt: Search complete. Best config is 20: {'topK': 2000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False}
