SearchBayesianSkopt: New best config found. Config 0: {'topK': 746, 'shrink': 921, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1105888687179275, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0447025, PRECISION: 0.0067453, PRECISION_RECALL_MIN_DEN: 0.0674530, RECALL: 0.0674530, MAP: 0.0292931, MRR: 0.0292931, NDCG: 0.0382386, F1: 0.0122642, HIT_RATE: 0.0674530, ARHR: 0.0292931, RMSE: 0.4779432, NOVELTY: 0.0162693, AVERAGE_POPULARITY: 0.5089275, DIVERSITY_MEAN_INTER_LIST: 0.9197790, DIVERSITY_HERFINDAHL: 0.9919609, COVERAGE_ITEM: 0.4626626, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1459854, SHANNON_ENTROPY: 8.4952586, 
SearchBayesianSkopt: New best config found. Config 32: {'topK': 21, 'shrink': 374, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.46927751216699487, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0500676, PRECISION: 0.0075931, PRECISION_RECALL_MIN_DEN: 0.0759307, RECALL: 0.0759307, MAP: 0.0330030, MRR: 0.0330030, NDCG: 0.0430664, F1: 0.0138056, HIT_RATE: 0.0759307, ARHR: 0.0330030, RMSE: 0.8286819, NOVELTY: 0.0182553, AVERAGE_POPULARITY: 0.2711937, DIVERSITY_MEAN_INTER_LIST: 0.9834220, DIVERSITY_HERFINDAHL: 0.9983241, COVERAGE_ITEM: 0.7464269, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2495166, SHANNON_ENTROPY: 10.3389382, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 772, 'shrink': 30, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9129634087913556, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0268665, PRECISION: 0.0042757, PRECISION_RECALL_MIN_DEN: 0.0427571, RECALL: 0.0427571, MAP: 0.0173410, MRR: 0.0173410, NDCG: 0.0232652, F1: 0.0077740, HIT_RATE: 0.0427571, ARHR: 0.0173410, RMSE: 0.8231183, NOVELTY: 0.0214029, AVERAGE_POPULARITY: 0.1459017, DIVERSITY_MEAN_INTER_LIST: 0.9891332, DIVERSITY_HERFINDAHL: 0.9988951, COVERAGE_ITEM: 0.7709973, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3840754, SHANNON_ENTROPY: 11.0844414, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 877, 'shrink': 288, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.72499031927434, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0258427, PRECISION: 0.0042388, PRECISION_RECALL_MIN_DEN: 0.0423885, RECALL: 0.0423885, MAP: 0.0172256, MRR: 0.0172256, NDCG: 0.0230462, F1: 0.0077070, HIT_RATE: 0.0423885, ARHR: 0.0172256, RMSE: 0.8323160, NOVELTY: 0.0146517, AVERAGE_POPULARITY: 0.7876295, DIVERSITY_MEAN_INTER_LIST: 0.6326517, DIVERSITY_HERFINDAHL: 0.9632535, COVERAGE_ITEM: 0.0427172, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1234194, SHANNON_ENTROPY: 5.3843482, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 9, 'shrink': 579, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3129254047162904, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0454192, PRECISION: 0.0067453, PRECISION_RECALL_MIN_DEN: 0.0674530, RECALL: 0.0674530, MAP: 0.0292892, MRR: 0.0292892, NDCG: 0.0382799, F1: 0.0122642, HIT_RATE: 0.0674530, ARHR: 0.0292892, RMSE: 0.8505548, NOVELTY: 0.0194870, AVERAGE_POPULARITY: 0.1713927, DIVERSITY_MEAN_INTER_LIST: 0.9883955, DIVERSITY_HERFINDAHL: 0.9988213, COVERAGE_ITEM: 0.8251164, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3091964, SHANNON_ENTROPY: 10.8361656, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 285, 'shrink': 423, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.016539929636785636, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0376172, PRECISION: 0.0058975, PRECISION_RECALL_MIN_DEN: 0.0589753, RECALL: 0.0589753, MAP: 0.0247194, MRR: 0.0247194, NDCG: 0.0327114, F1: 0.0107228, HIT_RATE: 0.0589753, ARHR: 0.0247194, RMSE: 0.7232759, NOVELTY: 0.0158053, AVERAGE_POPULARITY: 0.5665381, DIVERSITY_MEAN_INTER_LIST: 0.9069661, DIVERSITY_HERFINDAHL: 0.9906799, COVERAGE_ITEM: 0.3398105, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1280391, SHANNON_ENTROPY: 7.9973328, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 730, 'shrink': 270, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.14812683993105805, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0318016, PRECISION: 0.0050313, PRECISION_RECALL_MIN_DEN: 0.0503133, RECALL: 0.0503133, MAP: 0.0204976, MRR: 0.0204976, NDCG: 0.0274567, F1: 0.0091479, HIT_RATE: 0.0503133, ARHR: 0.0204976, RMSE: 0.8531001, NOVELTY: 0.0154031, AVERAGE_POPULARITY: 0.6339768, DIVERSITY_MEAN_INTER_LIST: 0.8608535, DIVERSITY_HERFINDAHL: 0.9860695, COVERAGE_ITEM: 0.2579091, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1035471, SHANNON_ENTROPY: 7.3122083, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 570, 'shrink': 351, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.1177398300980286, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0326002, PRECISION: 0.0052156, PRECISION_RECALL_MIN_DEN: 0.0521563, RECALL: 0.0521563, MAP: 0.0206123, MRR: 0.0206123, NDCG: 0.0279740, F1: 0.0094830, HIT_RATE: 0.0521563, ARHR: 0.0206123, RMSE: 0.7689597, NOVELTY: 0.0154457, AVERAGE_POPULARITY: 0.6255694, DIVERSITY_MEAN_INTER_LIST: 0.8675900, DIVERSITY_HERFINDAHL: 0.9867430, COVERAGE_ITEM: 0.2635298, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1068211, SHANNON_ENTROPY: 7.3951654, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 947, 'shrink': 160, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.09426176219749152, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0212352, PRECISION: 0.0035201, PRECISION_RECALL_MIN_DEN: 0.0352009, RECALL: 0.0352009, MAP: 0.0137955, MRR: 0.0137955, NDCG: 0.0187524, F1: 0.0064002, HIT_RATE: 0.0352009, ARHR: 0.0137955, RMSE: 0.7853701, NOVELTY: 0.0145029, AVERAGE_POPULARITY: 0.8304655, DIVERSITY_MEAN_INTER_LIST: 0.5214881, DIVERSITY_HERFINDAHL: 0.9521392, COVERAGE_ITEM: 0.0285852, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1275434, SHANNON_ENTROPY: 4.8542557, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 500, 'shrink': 860, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5667756857899319, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0368391, PRECISION: 0.0055474, PRECISION_RECALL_MIN_DEN: 0.0554736, RECALL: 0.0554736, MAP: 0.0237963, MRR: 0.0237963, NDCG: 0.0312431, F1: 0.0100861, HIT_RATE: 0.0554736, ARHR: 0.0237963, RMSE: 0.6666755, NOVELTY: 0.0155467, AVERAGE_POPULARITY: 0.6121694, DIVERSITY_MEAN_INTER_LIST: 0.8705038, DIVERSITY_HERFINDAHL: 0.9870343, COVERAGE_ITEM: 0.2787859, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1099728, SHANNON_ENTROPY: 7.4797633, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 394, 'shrink': 693, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5277679470336727, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0423475, PRECISION: 0.0065979, PRECISION_RECALL_MIN_DEN: 0.0659786, RECALL: 0.0659786, MAP: 0.0274795, MRR: 0.0274795, NDCG: 0.0364894, F1: 0.0119961, HIT_RATE: 0.0659786, ARHR: 0.0274795, RMSE: 0.4625886, NOVELTY: 0.0184450, AVERAGE_POPULARITY: 0.2567664, DIVERSITY_MEAN_INTER_LIST: 0.9816342, DIVERSITY_HERFINDAHL: 0.9981453, COVERAGE_ITEM: 0.8419785, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2839806, SHANNON_ENTROPY: 10.5516397, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 754, 'shrink': 951, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4285871644922334, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0456854, PRECISION: 0.0072429, PRECISION_RECALL_MIN_DEN: 0.0724290, RECALL: 0.0724290, MAP: 0.0302123, MRR: 0.0302123, NDCG: 0.0400317, F1: 0.0131689, HIT_RATE: 0.0724290, ARHR: 0.0302123, RMSE: 0.4602107, NOVELTY: 0.0169415, AVERAGE_POPULARITY: 0.4129932, DIVERSITY_MEAN_INTER_LIST: 0.9508643, DIVERSITY_HERFINDAHL: 0.9950689, COVERAGE_ITEM: 0.5734704, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1863490, SHANNON_ENTROPY: 9.2621171, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 838, 'shrink': 764, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7923568838970734, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0303272, PRECISION: 0.0046259, PRECISION_RECALL_MIN_DEN: 0.0462588, RECALL: 0.0462588, MAP: 0.0201805, MRR: 0.0201805, NDCG: 0.0262795, F1: 0.0084107, HIT_RATE: 0.0462588, ARHR: 0.0201805, RMSE: 0.9176802, NOVELTY: 0.0150309, AVERAGE_POPULARITY: 0.6798417, DIVERSITY_MEAN_INTER_LIST: 0.7963140, DIVERSITY_HERFINDAHL: 0.9796167, COVERAGE_ITEM: 0.0660029, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1489110, SHANNON_ENTROPY: 6.3002940, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 216, 'shrink': 989, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.16244866742308453, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0389483, PRECISION: 0.0062477, PRECISION_RECALL_MIN_DEN: 0.0624770, RECALL: 0.0624770, MAP: 0.0252549, MRR: 0.0252549, NDCG: 0.0339185, F1: 0.0113594, HIT_RATE: 0.0624770, ARHR: 0.0252549, RMSE: 0.6865429, NOVELTY: 0.0157000, AVERAGE_POPULARITY: 0.5769522, DIVERSITY_MEAN_INTER_LIST: 0.9061548, DIVERSITY_HERFINDAHL: 0.9905988, COVERAGE_ITEM: 0.2808736, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1287604, SHANNON_ENTROPY: 7.8507847, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 909, 'shrink': 153, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.326773910893658, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0216038, PRECISION: 0.0032805, PRECISION_RECALL_MIN_DEN: 0.0328050, RECALL: 0.0328050, MAP: 0.0139230, MRR: 0.0139230, NDCG: 0.0183574, F1: 0.0059645, HIT_RATE: 0.0328050, ARHR: 0.0139230, RMSE: 0.8577018, NOVELTY: 0.0218446, AVERAGE_POPULARITY: 0.0712281, DIVERSITY_MEAN_INTER_LIST: 0.9947132, DIVERSITY_HERFINDAHL: 0.9994530, COVERAGE_ITEM: 0.7859322, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4682828, SHANNON_ENTROPY: 11.5109457, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 297, 'shrink': 879, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7067659538926534, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0409141, PRECISION: 0.0061371, PRECISION_RECALL_MIN_DEN: 0.0613712, RECALL: 0.0613712, MAP: 0.0274630, MRR: 0.0274630, NDCG: 0.0354087, F1: 0.0111584, HIT_RATE: 0.0613712, ARHR: 0.0274630, RMSE: 0.6108695, NOVELTY: 0.0182623, AVERAGE_POPULARITY: 0.2488864, DIVERSITY_MEAN_INTER_LIST: 0.9804247, DIVERSITY_HERFINDAHL: 0.9980244, COVERAGE_ITEM: 0.6287137, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2476663, SHANNON_ENTROPY: 10.1246667, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 684, 'shrink': 482, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.689791001082274, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0355285, PRECISION: 0.0053999, PRECISION_RECALL_MIN_DEN: 0.0539993, RECALL: 0.0539993, MAP: 0.0229944, MRR: 0.0229944, NDCG: 0.0302688, F1: 0.0098180, HIT_RATE: 0.0539993, ARHR: 0.0229944, RMSE: 0.5656529, NOVELTY: 0.0195927, AVERAGE_POPULARITY: 0.1519316, DIVERSITY_MEAN_INTER_LIST: 0.9899330, DIVERSITY_HERFINDAHL: 0.9989751, COVERAGE_ITEM: 0.8655854, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3531183, SHANNON_ENTROPY: 11.0986987, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 667, 'shrink': 743, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.978747927416738, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0309416, PRECISION: 0.0048102, PRECISION_RECALL_MIN_DEN: 0.0481017, RECALL: 0.0481017, MAP: 0.0208117, MRR: 0.0208117, NDCG: 0.0271664, F1: 0.0087458, HIT_RATE: 0.0481017, ARHR: 0.0208117, RMSE: 0.9190594, NOVELTY: 0.0152138, AVERAGE_POPULARITY: 0.6316522, DIVERSITY_MEAN_INTER_LIST: 0.8362021, DIVERSITY_HERFINDAHL: 0.9836048, COVERAGE_ITEM: 0.0756383, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1632077, SHANNON_ENTROPY: 6.6335637, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 739, 'shrink': 782, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6101826617165507, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0449687, PRECISION: 0.0069296, PRECISION_RECALL_MIN_DEN: 0.0692960, RECALL: 0.0692960, MAP: 0.0290774, MRR: 0.0290774, NDCG: 0.0384941, F1: 0.0125993, HIT_RATE: 0.0692960, ARHR: 0.0290774, RMSE: 0.4737987, NOVELTY: 0.0179169, AVERAGE_POPULARITY: 0.2936294, DIVERSITY_MEAN_INTER_LIST: 0.9754599, DIVERSITY_HERFINDAHL: 0.9975280, COVERAGE_ITEM: 0.7003372, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2468427, SHANNON_ENTROPY: 10.1160510, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 852, 'shrink': 486, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.897212976253805, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0388664, PRECISION: 0.0058422, PRECISION_RECALL_MIN_DEN: 0.0584224, RECALL: 0.0584224, MAP: 0.0258139, MRR: 0.0258139, NDCG: 0.0334516, F1: 0.0106223, HIT_RATE: 0.0584224, ARHR: 0.0258139, RMSE: 0.9227956, NOVELTY: 0.0164939, AVERAGE_POPULARITY: 0.5204187, DIVERSITY_MEAN_INTER_LIST: 0.8965915, DIVERSITY_HERFINDAHL: 0.9896426, COVERAGE_ITEM: 0.4281355, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1447151, SHANNON_ENTROPY: 8.2407580, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 713, 'shrink': 185, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4648060787523747, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0186960, PRECISION: 0.0028013, PRECISION_RECALL_MIN_DEN: 0.0280133, RECALL: 0.0280133, MAP: 0.0115252, MRR: 0.0115252, NDCG: 0.0154240, F1: 0.0050933, HIT_RATE: 0.0280133, ARHR: 0.0115252, RMSE: 0.8027397, NOVELTY: 0.0219409, AVERAGE_POPULARITY: 0.0583134, DIVERSITY_MEAN_INTER_LIST: 0.9950552, DIVERSITY_HERFINDAHL: 0.9994872, COVERAGE_ITEM: 0.7873775, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4841768, SHANNON_ENTROPY: 11.5618491, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 122, 'shrink': 211, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6424621110379074, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0373920, PRECISION: 0.0056764, PRECISION_RECALL_MIN_DEN: 0.0567637, RECALL: 0.0567637, MAP: 0.0242482, MRR: 0.0242482, NDCG: 0.0318850, F1: 0.0103207, HIT_RATE: 0.0567637, ARHR: 0.0242482, RMSE: 0.8598925, NOVELTY: 0.0162168, AVERAGE_POPULARITY: 0.4344341, DIVERSITY_MEAN_INTER_LIST: 0.9442094, DIVERSITY_HERFINDAHL: 0.9944035, COVERAGE_ITEM: 0.1817890, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2094008, SHANNON_ENTROPY: 8.2509384, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 489, 'shrink': 14, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9745732156079541, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0106893, PRECISION: 0.0018245, PRECISION_RECALL_MIN_DEN: 0.0182455, RECALL: 0.0182455, MAP: 0.0061180, MRR: 0.0061180, NDCG: 0.0089364, F1: 0.0033174, HIT_RATE: 0.0182455, ARHR: 0.0061180, RMSE: 1.1562874, NOVELTY: 0.0236691, AVERAGE_POPULARITY: 0.0482716, DIVERSITY_MEAN_INTER_LIST: 0.9413967, DIVERSITY_HERFINDAHL: 0.9941223, COVERAGE_ITEM: 0.4761522, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2100386, SHANNON_ENTROPY: 9.1911718, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 936, 'shrink': 818, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8675563588711468, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0234673, PRECISION: 0.0037228, PRECISION_RECALL_MIN_DEN: 0.0372282, RECALL: 0.0372282, MAP: 0.0155751, MRR: 0.0155751, NDCG: 0.0206097, F1: 0.0067688, HIT_RATE: 0.0372282, ARHR: 0.0155751, RMSE: 0.9215990, NOVELTY: 0.0145556, AVERAGE_POPULARITY: 0.8150577, DIVERSITY_MEAN_INTER_LIST: 0.5555603, DIVERSITY_HERFINDAHL: 0.9555458, COVERAGE_ITEM: 0.0303517, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1345170, SHANNON_ENTROPY: 5.0264138, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 76, 'shrink': 660, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2548257011857376, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0287914, PRECISION: 0.0046259, PRECISION_RECALL_MIN_DEN: 0.0462588, RECALL: 0.0462588, MAP: 0.0194425, MRR: 0.0194425, NDCG: 0.0256510, F1: 0.0084107, HIT_RATE: 0.0462588, ARHR: 0.0194425, RMSE: 0.9582217, NOVELTY: 0.0150228, AVERAGE_POPULARITY: 0.6956037, DIVERSITY_MEAN_INTER_LIST: 0.8186259, DIVERSITY_HERFINDAHL: 0.9818475, COVERAGE_ITEM: 0.1053477, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1229072, SHANNON_ENTROPY: 6.5983120, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 846, 'shrink': 772, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6236088597823204, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0294262, PRECISION: 0.0045153, PRECISION_RECALL_MIN_DEN: 0.0451530, RECALL: 0.0451530, MAP: 0.0197518, MRR: 0.0197518, NDCG: 0.0256820, F1: 0.0082096, HIT_RATE: 0.0451530, ARHR: 0.0197518, RMSE: 0.9176307, NOVELTY: 0.0148875, AVERAGE_POPULARITY: 0.7195185, DIVERSITY_MEAN_INTER_LIST: 0.7511415, DIVERSITY_HERFINDAHL: 0.9751003, COVERAGE_ITEM: 0.0578128, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1385432, SHANNON_ENTROPY: 6.0002578, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 176, 'shrink': 764, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8939489064269239, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0447025, PRECISION: 0.0069849, PRECISION_RECALL_MIN_DEN: 0.0698489, RECALL: 0.0698489, MAP: 0.0296965, MRR: 0.0296965, NDCG: 0.0390529, F1: 0.0126998, HIT_RATE: 0.0698489, ARHR: 0.0296965, RMSE: 0.6135773, NOVELTY: 0.0169101, AVERAGE_POPULARITY: 0.4195138, DIVERSITY_MEAN_INTER_LIST: 0.9574395, DIVERSITY_HERFINDAHL: 0.9957263, COVERAGE_ITEM: 0.5558054, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1841719, SHANNON_ENTROPY: 9.2654389, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 944, 'shrink': 977, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7544909505596791, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0398493, PRECISION: 0.0060265, PRECISION_RECALL_MIN_DEN: 0.0602654, RECALL: 0.0602654, MAP: 0.0266626, MRR: 0.0266626, NDCG: 0.0345310, F1: 0.0109573, HIT_RATE: 0.0602654, ARHR: 0.0266626, RMSE: 0.5089522, NOVELTY: 0.0155317, AVERAGE_POPULARITY: 0.6175936, DIVERSITY_MEAN_INTER_LIST: 0.8670208, DIVERSITY_HERFINDAHL: 0.9866861, COVERAGE_ITEM: 0.2646539, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1150034, SHANNON_ENTROPY: 7.4715741, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 550, 'shrink': 75, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0511052925956976, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0205594, PRECISION: 0.0030962, PRECISION_RECALL_MIN_DEN: 0.0309620, RECALL: 0.0309620, MAP: 0.0132133, MRR: 0.0132133, NDCG: 0.0173794, F1: 0.0056295, HIT_RATE: 0.0309620, ARHR: 0.0132133, RMSE: 0.7191175, NOVELTY: 0.0222227, AVERAGE_POPULARITY: 0.0826396, DIVERSITY_MEAN_INTER_LIST: 0.9934344, DIVERSITY_HERFINDAHL: 0.9993251, COVERAGE_ITEM: 0.7339008, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4237847, SHANNON_ENTROPY: 11.2735727, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 474, 'shrink': 507, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.1743217801824213, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0342180, PRECISION: 0.0054736, PRECISION_RECALL_MIN_DEN: 0.0547365, RECALL: 0.0547365, MAP: 0.0213295, MRR: 0.0213295, NDCG: 0.0291340, F1: 0.0099521, HIT_RATE: 0.0547365, ARHR: 0.0213295, RMSE: 0.7210248, NOVELTY: 0.0154570, AVERAGE_POPULARITY: 0.6234313, DIVERSITY_MEAN_INTER_LIST: 0.8701151, DIVERSITY_HERFINDAHL: 0.9869955, COVERAGE_ITEM: 0.2572667, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1093522, SHANNON_ENTROPY: 7.4080346, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 181, 'shrink': 592, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9571177124252095, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0331327, PRECISION: 0.0050129, PRECISION_RECALL_MIN_DEN: 0.0501290, RECALL: 0.0501290, MAP: 0.0224113, MRR: 0.0224113, NDCG: 0.0288898, F1: 0.0091144, HIT_RATE: 0.0501290, ARHR: 0.0224113, RMSE: 0.9268027, NOVELTY: 0.0154262, AVERAGE_POPULARITY: 0.5884269, DIVERSITY_MEAN_INTER_LIST: 0.8834297, DIVERSITY_HERFINDAHL: 0.9883267, COVERAGE_ITEM: 0.1193191, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1544736, SHANNON_ENTROPY: 7.1828344, 
SearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 432, 'shrink': 379, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5264849216300207, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0319040, PRECISION: 0.0047365, PRECISION_RECALL_MIN_DEN: 0.0473645, RECALL: 0.0473645, MAP: 0.0209885, MRR: 0.0209885, NDCG: 0.0271987, F1: 0.0086117, HIT_RATE: 0.0473645, ARHR: 0.0209885, RMSE: 0.5365143, NOVELTY: 0.0203407, AVERAGE_POPULARITY: 0.1299793, DIVERSITY_MEAN_INTER_LIST: 0.9923027, DIVERSITY_HERFINDAHL: 0.9992120, COVERAGE_ITEM: 0.9022001, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4360554, SHANNON_ENTROPY: 11.4611132, 
SearchBayesianSkopt: Config 63 is suboptimal. Config: {'topK': 312, 'shrink': 666, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.013448830207018817, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0225048, PRECISION: 0.0037412, PRECISION_RECALL_MIN_DEN: 0.0374125, RECALL: 0.0374125, MAP: 0.0151028, MRR: 0.0151028, NDCG: 0.0202481, F1: 0.0068023, HIT_RATE: 0.0374125, ARHR: 0.0151028, RMSE: 0.9309734, NOVELTY: 0.0145897, AVERAGE_POPULARITY: 0.8056145, DIVERSITY_MEAN_INTER_LIST: 0.6090813, DIVERSITY_HERFINDAHL: 0.9608969, COVERAGE_ITEM: 0.0441625, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1104602, SHANNON_ENTROPY: 5.2552676, 
