SearchBayesianSkopt: New best config found. Config 0: {'topK': 861, 'shrink': 286, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6007595560928287, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0745332, PRECISION: 0.0122246, PRECISION_RECALL_MIN_DEN: 0.0407486, RECALL: 0.0407486, MAP: 0.0187102, MRR: 0.0535486, NDCG: 0.0330586, F1: 0.0188070, HIT_RATE: 0.1222458, ARHR: 0.0548295, RMSE: 4.4221510, NOVELTY: 0.0051698, AVERAGE_POPULARITY: 0.6759392, DIVERSITY_MEAN_INTER_LIST: 0.8271325, DIVERSITY_HERFINDAHL: 0.9826997, COVERAGE_ITEM: 0.0673155, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0932069, SHANNON_ENTROPY: 6.8682267, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 686, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0718598, PRECISION: 0.0116697, PRECISION_RECALL_MIN_DEN: 0.0388989, RECALL: 0.0388989, MAP: 0.0173951, MRR: 0.0503524, NDCG: 0.0311857, F1: 0.0179533, HIT_RATE: 0.1166966, ARHR: 0.0512689, RMSE: 1.0968452, NOVELTY: 0.0050905, AVERAGE_POPULARITY: 0.7304578, DIVERSITY_MEAN_INTER_LIST: 0.7535856, DIVERSITY_HERFINDAHL: 0.9753463, COVERAGE_ITEM: 0.0554204, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0730271, SHANNON_ENTROPY: 6.2554489, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 1000, 'shrink': 963, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0936641519068513, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0206032, PRECISION: 0.0031173, PRECISION_RECALL_MIN_DEN: 0.0103912, RECALL: 0.0103912, MAP: 0.0053058, MRR: 0.0151721, NDCG: 0.0090077, F1: 0.0047959, HIT_RATE: 0.0311735, ARHR: 0.0155448, RMSE: 0.8743021, NOVELTY: 0.0081043, AVERAGE_POPULARITY: 0.0240211, DIVERSITY_MEAN_INTER_LIST: 0.9988881, DIVERSITY_HERFINDAHL: 0.9998725, COVERAGE_ITEM: 0.6585023, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6271842, SHANNON_ENTROPY: 13.2350255, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 632, 'shrink': 973, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0013808835272406397, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0748194, PRECISION: 0.0124368, PRECISION_RECALL_MIN_DEN: 0.0414559, RECALL: 0.0414559, MAP: 0.0187179, MRR: 0.0535258, NDCG: 0.0332797, F1: 0.0191335, HIT_RATE: 0.1243676, ARHR: 0.0548193, RMSE: 0.9760059, NOVELTY: 0.0050777, AVERAGE_POPULARITY: 0.7312607, DIVERSITY_MEAN_INTER_LIST: 0.7695846, DIVERSITY_HERFINDAHL: 0.9769459, COVERAGE_ITEM: 0.0276291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1157415, SHANNON_ENTROPY: 6.1855429, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 993, 'shrink': 46, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.977780638778901, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0748848, PRECISION: 0.0120287, PRECISION_RECALL_MIN_DEN: 0.0400958, RECALL: 0.0400958, MAP: 0.0188556, MRR: 0.0541497, NDCG: 0.0330449, F1: 0.0185057, HIT_RATE: 0.1202873, ARHR: 0.0553583, RMSE: 0.9485874, NOVELTY: 0.0051466, AVERAGE_POPULARITY: 0.6911444, DIVERSITY_MEAN_INTER_LIST: 0.8092185, DIVERSITY_HERFINDAHL: 0.9809086, COVERAGE_ITEM: 0.0601784, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0923984, SHANNON_ENTROPY: 6.7097981, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 620, 'shrink': 7, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.043626495704690356, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0736128, PRECISION: 0.0119145, PRECISION_RECALL_MIN_DEN: 0.0397149, RECALL: 0.0397149, MAP: 0.0181022, MRR: 0.0521612, NDCG: 0.0321583, F1: 0.0183300, HIT_RATE: 0.1191448, ARHR: 0.0532236, RMSE: 0.8915289, NOVELTY: 0.0050727, AVERAGE_POPULARITY: 0.7375628, DIVERSITY_MEAN_INTER_LIST: 0.7524333, DIVERSITY_HERFINDAHL: 0.9752311, COVERAGE_ITEM: 0.0353609, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0907786, SHANNON_ENTROPY: 6.1261527, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 736, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0763832, PRECISION: 0.0122899, PRECISION_RECALL_MIN_DEN: 0.0409662, RECALL: 0.0409662, MAP: 0.0185657, MRR: 0.0534848, NDCG: 0.0330724, F1: 0.0189075, HIT_RATE: 0.1228986, ARHR: 0.0545909, RMSE: 5.4866205, NOVELTY: 0.0050552, AVERAGE_POPULARITY: 0.7489020, DIVERSITY_MEAN_INTER_LIST: 0.7368499, DIVERSITY_HERFINDAHL: 0.9736730, COVERAGE_ITEM: 0.0257367, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1070838, SHANNON_ENTROPY: 5.9684857, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 988, 'shrink': 990, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.012377396927581111, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0755275, PRECISION: 0.0120777, PRECISION_RECALL_MIN_DEN: 0.0402590, RECALL: 0.0402590, MAP: 0.0184861, MRR: 0.0536365, NDCG: 0.0328122, F1: 0.0185811, HIT_RATE: 0.1207769, ARHR: 0.0545475, RMSE: 3.2639467, NOVELTY: 0.0050194, AVERAGE_POPULARITY: 0.7758022, DIVERSITY_MEAN_INTER_LIST: 0.6848313, DIVERSITY_HERFINDAHL: 0.9684720, COVERAGE_ITEM: 0.0165450, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1228730, SHANNON_ENTROPY: 5.5822664, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'topK': 6, 'shrink': 956, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.15321923346738656, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0045960, PRECISION: 0.0006855, PRECISION_RECALL_MIN_DEN: 0.0022850, RECALL: 0.0022850, MAP: 0.0011422, MRR: 0.0033179, NDCG: 0.0019656, F1: 0.0010546, HIT_RATE: 0.0068549, ARHR: 0.0033723, RMSE: 0.9923101, NOVELTY: 0.0084397, AVERAGE_POPULARITY: 0.0150820, DIVERSITY_MEAN_INTER_LIST: 0.9989999, DIVERSITY_HERFINDAHL: 0.9998837, COVERAGE_ITEM: 0.6866180, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6849583, SHANNON_ENTROPY: 13.3770957, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 996, 'shrink': 63, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9895134230470202, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0747330, PRECISION: 0.0119798, PRECISION_RECALL_MIN_DEN: 0.0399325, RECALL: 0.0399325, MAP: 0.0189470, MRR: 0.0542504, NDCG: 0.0330548, F1: 0.0184304, HIT_RATE: 0.1197976, ARHR: 0.0555456, RMSE: 0.9244409, NOVELTY: 0.0051369, AVERAGE_POPULARITY: 0.6968936, DIVERSITY_MEAN_INTER_LIST: 0.8035791, DIVERSITY_HERFINDAHL: 0.9803448, COVERAGE_ITEM: 0.0566099, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0922358, SHANNON_ENTROPY: 6.6448768, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 982, 'shrink': 943, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9211470343294892, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0756431, PRECISION: 0.0122246, PRECISION_RECALL_MIN_DEN: 0.0407486, RECALL: 0.0407486, MAP: 0.0191183, MRR: 0.0548633, NDCG: 0.0335188, F1: 0.0188070, HIT_RATE: 0.1222458, ARHR: 0.0561091, RMSE: 3.2408326, NOVELTY: 0.0051401, AVERAGE_POPULARITY: 0.6941550, DIVERSITY_MEAN_INTER_LIST: 0.8062602, DIVERSITY_HERFINDAHL: 0.9806129, COVERAGE_ITEM: 0.0565558, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0925676, SHANNON_ENTROPY: 6.6537345, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 752, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0746153, PRECISION: 0.0121593, PRECISION_RECALL_MIN_DEN: 0.0405310, RECALL: 0.0405310, MAP: 0.0184357, MRR: 0.0526832, NDCG: 0.0327026, F1: 0.0187066, HIT_RATE: 0.1215929, ARHR: 0.0539748, RMSE: 0.9737712, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.7478210, DIVERSITY_MEAN_INTER_LIST: 0.7411539, DIVERSITY_HERFINDAHL: 0.9741033, COVERAGE_ITEM: 0.0229251, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1189107, SHANNON_ENTROPY: 5.9721244, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 765, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0730170, PRECISION: 0.0116860, PRECISION_RECALL_MIN_DEN: 0.0389533, RECALL: 0.0389533, MAP: 0.0176488, MRR: 0.0512345, NDCG: 0.0315094, F1: 0.0179784, HIT_RATE: 0.1168598, ARHR: 0.0520905, RMSE: 1.1317027, NOVELTY: 0.0050714, AVERAGE_POPULARITY: 0.7419609, DIVERSITY_MEAN_INTER_LIST: 0.7357732, DIVERSITY_HERFINDAHL: 0.9735653, COVERAGE_ITEM: 0.0467153, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0739609, SHANNON_ENTROPY: 6.0974716, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 995, 'shrink': 936, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9935855774226237, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0762041, PRECISION: 0.0122572, PRECISION_RECALL_MIN_DEN: 0.0408574, RECALL: 0.0408574, MAP: 0.0190658, MRR: 0.0547066, NDCG: 0.0335089, F1: 0.0188573, HIT_RATE: 0.1225722, ARHR: 0.0559520, RMSE: 3.2920317, NOVELTY: 0.0051402, AVERAGE_POPULARITY: 0.6940936, DIVERSITY_MEAN_INTER_LIST: 0.8061453, DIVERSITY_HERFINDAHL: 0.9806014, COVERAGE_ITEM: 0.0560151, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0931851, SHANNON_ENTROPY: 6.6515383, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 725, 'shrink': 961, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9831784494343032, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0742547, PRECISION: 0.0118329, PRECISION_RECALL_MIN_DEN: 0.0394429, RECALL: 0.0394429, MAP: 0.0184309, MRR: 0.0529213, NDCG: 0.0324012, F1: 0.0182044, HIT_RATE: 0.1183287, ARHR: 0.0541070, RMSE: 0.9770175, NOVELTY: 0.0051708, AVERAGE_POPULARITY: 0.6768680, DIVERSITY_MEAN_INTER_LIST: 0.8287990, DIVERSITY_HERFINDAHL: 0.9828664, COVERAGE_ITEM: 0.0705055, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0933741, SHANNON_ENTROPY: 6.9189753, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 765, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0768967, PRECISION: 0.0124204, PRECISION_RECALL_MIN_DEN: 0.0414014, RECALL: 0.0414014, MAP: 0.0188931, MRR: 0.0543712, NDCG: 0.0335466, F1: 0.0191084, HIT_RATE: 0.1242043, ARHR: 0.0555253, RMSE: 2.7354707, NOVELTY: 0.0050428, AVERAGE_POPULARITY: 0.7572813, DIVERSITY_MEAN_INTER_LIST: 0.7250529, DIVERSITY_HERFINDAHL: 0.9724935, COVERAGE_ITEM: 0.0201135, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1214045, SHANNON_ENTROPY: 5.8361364, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 11, 'shrink': 155, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.06632340292704254, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0233541, PRECISION: 0.0040150, PRECISION_RECALL_MIN_DEN: 0.0133834, RECALL: 0.0133834, MAP: 0.0055877, MRR: 0.0160394, NDCG: 0.0102672, F1: 0.0061769, HIT_RATE: 0.0401502, ARHR: 0.0164012, RMSE: 0.9953729, NOVELTY: 0.0063369, AVERAGE_POPULARITY: 0.2402419, DIVERSITY_MEAN_INTER_LIST: 0.9913770, DIVERSITY_HERFINDAHL: 0.9991215, COVERAGE_ITEM: 0.4314139, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3096600, SHANNON_ENTROPY: 11.4129573, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 998, 'shrink': 40, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9189508775540938, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0736311, PRECISION: 0.0120614, PRECISION_RECALL_MIN_DEN: 0.0402046, RECALL: 0.0402046, MAP: 0.0185764, MRR: 0.0532609, NDCG: 0.0327513, F1: 0.0185560, HIT_RATE: 0.1206137, ARHR: 0.0544833, RMSE: 6.8934028, NOVELTY: 0.0051690, AVERAGE_POPULARITY: 0.6754339, DIVERSITY_MEAN_INTER_LIST: 0.8224486, DIVERSITY_HERFINDAHL: 0.9822314, COVERAGE_ITEM: 0.0626656, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0962267, SHANNON_ENTROPY: 6.8266946, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 630, 'shrink': 969, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9586375185156173, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0732108, PRECISION: 0.0117513, PRECISION_RECALL_MIN_DEN: 0.0391709, RECALL: 0.0391709, MAP: 0.0186675, MRR: 0.0534278, NDCG: 0.0325145, F1: 0.0180789, HIT_RATE: 0.1175126, ARHR: 0.0547152, RMSE: 0.9791392, NOVELTY: 0.0052007, AVERAGE_POPULARITY: 0.6592507, DIVERSITY_MEAN_INTER_LIST: 0.8470553, DIVERSITY_HERFINDAHL: 0.9846917, COVERAGE_ITEM: 0.0798054, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0979803, SHANNON_ENTROPY: 7.1307485, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 994, 'shrink': 83, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9865388445194498, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0751829, PRECISION: 0.0119471, PRECISION_RECALL_MIN_DEN: 0.0398237, RECALL: 0.0398237, MAP: 0.0189660, MRR: 0.0544021, NDCG: 0.0330677, F1: 0.0183802, HIT_RATE: 0.1194712, ARHR: 0.0556501, RMSE: 0.9132252, NOVELTY: 0.0051316, AVERAGE_POPULARITY: 0.7003949, DIVERSITY_MEAN_INTER_LIST: 0.7994498, DIVERSITY_HERFINDAHL: 0.9799319, COVERAGE_ITEM: 0.0547716, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0923708, SHANNON_ENTROPY: 6.6081014, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 1000, 'shrink': 960, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9342908429310628, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0172585, PRECISION: 0.0027093, PRECISION_RECALL_MIN_DEN: 0.0090311, RECALL: 0.0090311, MAP: 0.0043683, MRR: 0.0126466, NDCG: 0.0075884, F1: 0.0041682, HIT_RATE: 0.0270932, ARHR: 0.0128757, RMSE: 0.8947409, NOVELTY: 0.0079792, AVERAGE_POPULARITY: 0.0274770, DIVERSITY_MEAN_INTER_LIST: 0.9987012, DIVERSITY_HERFINDAHL: 0.9998538, COVERAGE_ITEM: 0.5728035, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6068235, SHANNON_ENTROPY: 13.0066178, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 670, 'shrink': 979, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9939816269518962, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0729263, PRECISION: 0.0118002, PRECISION_RECALL_MIN_DEN: 0.0393341, RECALL: 0.0393341, MAP: 0.0184527, MRR: 0.0527669, NDCG: 0.0323361, F1: 0.0181542, HIT_RATE: 0.1180023, ARHR: 0.0540626, RMSE: 2.6640136, NOVELTY: 0.0052134, AVERAGE_POPULARITY: 0.6515777, DIVERSITY_MEAN_INTER_LIST: 0.8516292, DIVERSITY_HERFINDAHL: 0.9851490, COVERAGE_ITEM: 0.0857529, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0959989, SHANNON_ENTROPY: 7.1729910, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 992, 'shrink': 71, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.008901902155305398, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0726803, PRECISION: 0.0118982, PRECISION_RECALL_MIN_DEN: 0.0396605, RECALL: 0.0396605, MAP: 0.0177194, MRR: 0.0514217, NDCG: 0.0317916, F1: 0.0183049, HIT_RATE: 0.1189816, ARHR: 0.0522899, RMSE: 0.8151842, NOVELTY: 0.0050201, AVERAGE_POPULARITY: 0.7754952, DIVERSITY_MEAN_INTER_LIST: 0.6826841, DIVERSITY_HERFINDAHL: 0.9682573, COVERAGE_ITEM: 0.0173560, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1187751, SHANNON_ENTROPY: 5.5934816, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 738, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0763243, PRECISION: 0.0122899, PRECISION_RECALL_MIN_DEN: 0.0409662, RECALL: 0.0409662, MAP: 0.0188957, MRR: 0.0542309, NDCG: 0.0333785, F1: 0.0189075, HIT_RATE: 0.1228986, ARHR: 0.0554590, RMSE: 2.6674100, NOVELTY: 0.0050467, AVERAGE_POPULARITY: 0.7542339, DIVERSITY_MEAN_INTER_LIST: 0.7313148, DIVERSITY_HERFINDAHL: 0.9731195, COVERAGE_ITEM: 0.0207624, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1212711, SHANNON_ENTROPY: 5.8774345, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 999, 'shrink': 989, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9511795751237484, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0745991, PRECISION: 0.0122246, PRECISION_RECALL_MIN_DEN: 0.0407486, RECALL: 0.0407486, MAP: 0.0187017, MRR: 0.0535844, NDCG: 0.0330539, F1: 0.0188070, HIT_RATE: 0.1222458, ARHR: 0.0548345, RMSE: 0.9725093, NOVELTY: 0.0051077, AVERAGE_POPULARITY: 0.7166186, DIVERSITY_MEAN_INTER_LIST: 0.7767085, DIVERSITY_HERFINDAHL: 0.9776582, COVERAGE_ITEM: 0.0484996, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0905733, SHANNON_ENTROPY: 6.4325318, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 742, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0766303, PRECISION: 0.0122572, PRECISION_RECALL_MIN_DEN: 0.0408574, RECALL: 0.0408574, MAP: 0.0188991, MRR: 0.0543292, NDCG: 0.0333672, F1: 0.0188573, HIT_RATE: 0.1225722, ARHR: 0.0555133, RMSE: 2.6776382, NOVELTY: 0.0050460, AVERAGE_POPULARITY: 0.7547897, DIVERSITY_MEAN_INTER_LIST: 0.7300322, DIVERSITY_HERFINDAHL: 0.9729913, COVERAGE_ITEM: 0.0205461, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1217971, SHANNON_ENTROPY: 5.8694691, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 743, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0766303, PRECISION: 0.0122246, PRECISION_RECALL_MIN_DEN: 0.0407486, RECALL: 0.0407486, MAP: 0.0189539, MRR: 0.0544828, NDCG: 0.0333894, F1: 0.0188070, HIT_RATE: 0.1222458, ARHR: 0.0556723, RMSE: 2.6803785, NOVELTY: 0.0050458, AVERAGE_POPULARITY: 0.7549695, DIVERSITY_MEAN_INTER_LIST: 0.7296546, DIVERSITY_HERFINDAHL: 0.9729535, COVERAGE_ITEM: 0.0206002, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1213520, SHANNON_ENTROPY: 5.8674752, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 743, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0761905, PRECISION: 0.0122735, PRECISION_RECALL_MIN_DEN: 0.0409118, RECALL: 0.0409118, MAP: 0.0184481, MRR: 0.0530957, NDCG: 0.0329273, F1: 0.0188824, HIT_RATE: 0.1227354, ARHR: 0.0542199, RMSE: 5.5214910, NOVELTY: 0.0050542, AVERAGE_POPULARITY: 0.7496162, DIVERSITY_MEAN_INTER_LIST: 0.7358263, DIVERSITY_HERFINDAHL: 0.9735706, COVERAGE_ITEM: 0.0254663, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1073380, SHANNON_ENTROPY: 5.9585672, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 534, 'shrink': 36, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9779216294527666, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0705518, PRECISION: 0.0113922, PRECISION_RECALL_MIN_DEN: 0.0379740, RECALL: 0.0379740, MAP: 0.0177629, MRR: 0.0508476, NDCG: 0.0311679, F1: 0.0175265, HIT_RATE: 0.1139220, ARHR: 0.0520682, RMSE: 0.9865374, NOVELTY: 0.0052880, AVERAGE_POPULARITY: 0.6130090, DIVERSITY_MEAN_INTER_LIST: 0.8835181, DIVERSITY_HERFINDAHL: 0.9883374, COVERAGE_ITEM: 0.1150041, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1057576, SHANNON_ENTROPY: 7.6397806, 
SearchBayesianSkopt: Search complete. Best config is 2: {'topK': 489, 'shrink': 33, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.019350503206837, 'feature_weighting': 'TF-IDF'}
